,Source,Target,Weight
401,1,6,78
402,107,1,1
403,73,1,52
404,1,73,53
405,108,1,21
406,1,108,20
407,109,1,15
408,1,109,13
409,7,1,48
410,1,7,48
411,110,1,15
412,1,110,14
413,65,1,37
414,1,65,37
415,386,1,2
416,1,386,2
417,8,1,33
418,1,8,33
419,111,1,7
420,1,111,8
421,75,1,7
422,1,75,7
423,66,1,18
424,1,66,18
425,252,1,2
426,1,252,2
427,554,1,2
428,1,554,2
429,112,1,1
430,1,112,1
431,582,1,4
432,1,582,4
433,70,1,9
434,1,70,9
435,253,1,4
436,1,253,4
437,71,1,9
438,1,71,9
439,113,1,1
440,1,113,1
441,114,1,2
442,1,114,2
443,583,1,3
444,1,583,3
445,115,1,18
446,1,115,18
447,256,1,9
448,1,256,9
449,9,1,24
450,1,9,24
451,257,1,10
452,1,257,9
453,984,1,1
454,39,1,7
455,1,39,7
456,119,1,5
457,1,119,5
458,120,1,14
459,1,120,14
460,40,1,37
461,1,40,37
462,305,1,3
463,1,305,3
464,11,1,9
465,1,11,9
466,12,1,20
467,1,12,20
468,121,1,2
469,1,121,2
470,306,1,5
471,1,306,5
472,122,1,18
473,1,122,18
474,13,1,16
475,1,13,16
476,14,1,4
477,1,14,2
478,123,1,1
479,1,123,1
480,15,1,9
481,1,15,9
482,259,1,1
483,1,259,1
484,16,1,52
485,1,16,46
486,124,1,15
487,1,124,15
488,77,1,2
489,1,77,2
490,125,1,3
491,1,125,3
492,18,1,4
493,1,18,4
494,19,1,3
495,1,19,3
496,20,1,35
497,1,20,35
498,24,1,39
499,1,24,39
500,260,1,1
501,1,260,1
502,126,1,12
503,1,126,11
504,127,1,21
505,1,127,21
506,202,1,3
507,1,202,3
508,128,1,14
509,1,128,14
510,129,1,5
511,1,129,5
512,130,1,22
513,1,130,18
514,132,1,10
515,1,132,10
516,133,1,8
517,1,133,8
518,134,1,19
519,1,134,19
520,263,1,2
521,1,263,2
522,26,1,63
523,1,26,64
524,339,1,5
525,1,339,5
526,442,1,4
527,1,442,4
528,131,1,16
529,1,131,16
530,137,1,16
531,1,137,13
532,395,1,5
533,1,395,5
534,138,1,3
535,1,138,3
536,139,1,23
537,1,139,23
538,44,1,45
539,1,44,46
540,312,1,5
541,1,312,5
542,140,1,2
543,1,140,2
544,141,1,1
545,1,141,1
546,142,1,18
547,1,142,18
548,67,1,5
549,1,67,5
550,45,1,13
551,1,45,14
552,143,1,42
553,1,143,43
554,314,1,2
555,1,314,2
556,144,1,8
557,1,144,8
558,145,1,8
559,1,145,8
560,649,1,3
561,1,649,3
562,271,1,4
563,1,271,4
564,272,1,2
565,1,272,3
566,27,1,40
567,1,27,40
568,443,1,7
569,1,443,7
570,146,1,20
571,1,146,20
572,224,1,3
573,1,224,3
574,149,1,46
575,1,149,46
576,151,1,2
577,1,151,2
578,152,1,3
579,1,152,3
580,153,1,11
581,1,153,11
582,279,1,2
583,1,279,2
584,154,1,30
585,1,154,27
586,155,1,4
587,1,155,4
588,156,1,17
589,1,156,17
590,68,1,57
591,1,68,56
592,317,1,3
593,1,317,3
594,282,1,2
595,1,282,2
596,157,1,6
597,1,157,6
598,283,1,8
599,1,283,8
600,158,1,2
601,1,158,2
602,159,1,7
603,1,159,7
604,160,1,35
605,1,160,35
606,162,1,16
607,1,162,16
608,899,1,1
609,163,1,7
610,1,163,6
611,69,1,64
612,1,69,62
613,165,1,8
614,1,165,8
615,166,1,1
616,1,166,1
617,167,1,1
618,1,167,1
619,168,1,1
620,1,168,1
621,169,1,9
622,1,169,9
623,170,1,32
624,1,170,32
625,286,1,2
626,1,286,2
627,29,1,29
628,1,29,29
629,30,1,24
630,1,30,24
631,171,1,7
632,1,171,7
633,331,1,3
634,1,331,3
635,60,1,6
636,1,60,6
637,212,1,6
638,1,212,2
639,61,1,9
640,1,61,8
641,176,1,2
642,1,176,2
643,177,1,3
644,1,177,3
645,347,1,3
646,1,347,3
647,31,1,15
648,1,31,15
649,72,1,57
650,1,72,57
651,33,1,16
652,1,33,16
653,179,1,8
654,1,179,8
655,180,1,8
656,1,180,8
657,181,1,6
658,1,181,6
659,183,1,8
660,1,183,8
661,184,1,8
662,1,184,8
663,185,1,8
664,1,185,8
665,1,215,3
666,189,215,1
667,215,189,2
668,34,215,8
669,215,34,8
670,2,215,1
671,215,2,1
672,91,215,12
673,215,91,11
674,192,215,7
675,215,192,7
676,96,215,3
677,215,96,3
678,35,215,1
679,215,35,2
680,300,215,1
681,218,215,3
682,215,218,3
683,38,215,20
684,215,38,17
685,6,215,6
686,215,6,6
687,107,215,9
688,215,107,9
689,116,215,8
690,215,116,12
691,9,215,2
692,215,9,2
693,39,215,3
694,215,39,3
695,119,215,1
696,215,119,2
697,40,215,11
698,215,40,11
699,16,215,5
700,215,16,7
701,198,215,2
702,260,215,5
703,215,260,5
704,126,215,2
705,215,126,2
706,41,215,6
707,215,41,6
708,199,215,4
709,215,199,2
710,200,215,1
711,215,200,1
712,202,215,9
713,215,202,9
714,203,215,3
715,130,215,6
716,215,130,9
717,26,215,8
718,215,26,8
719,504,215,2
720,215,504,3
721,505,215,2
722,215,505,1
723,934,215,1
724,215,934,2
725,397,215,2
726,215,397,2
727,44,215,4
728,215,44,5
729,45,215,8
730,215,45,8
731,786,215,2
732,215,786,2
733,607,215,2
734,215,607,2
735,206,215,2
736,215,206,2
737,799,215,3
738,215,799,3
739,48,215,12
740,215,48,12
741,49,215,24
742,215,49,24
743,50,215,16
744,215,50,16
745,51,215,3
746,215,51,3
747,53,215,3
748,215,53,2
749,54,215,8
750,215,54,8
751,55,215,2
752,215,55,2
753,208,215,2
754,215,208,2
755,772,215,1
756,215,772,1
757,209,215,1
758,215,209,1
759,591,215,8
760,215,591,8
761,271,215,4
762,215,271,4
763,272,215,10
764,215,272,10
765,210,215,2
766,215,210,2
767,148,215,3
768,215,148,4
769,164,215,4
770,169,215,10
771,215,169,10
772,170,215,22
773,215,170,23
774,286,215,6
775,215,286,6
776,548,215,3
777,215,548,3
778,399,215,5
779,215,399,4
780,29,215,51
781,215,29,52
782,30,215,21
783,215,30,21
784,171,215,9
785,215,171,8
786,60,215,4
787,215,60,3
788,212,215,8
789,215,212,8
790,61,215,27
791,215,61,28
792,213,215,5
793,215,213,4
794,62,215,8
795,215,62,8
796,287,215,1
797,72,215,3
798,215,72,3
799,180,215,3
800,215,180,5
801,214,215,5
802,215,214,5
803,80,34,4
804,34,80,4
805,215,34,8
806,34,215,8
807,218,34,5
808,34,218,5
809,363,34,13
810,34,363,13
811,38,34,8
812,34,38,8
813,203,34,1
814,34,203,1
815,45,34,6
816,34,45,6
817,219,34,5
818,34,219,4
819,206,34,2
820,34,206,2
821,48,34,48
822,34,48,48
823,49,34,49
824,34,49,49
825,54,34,3
826,34,54,3
827,55,34,27
828,34,55,28
829,57,34,2
830,34,57,2
831,27,34,1
832,170,34,3
833,34,170,2
834,29,34,11
835,34,29,11
836,62,34,2
837,34,62,2
838,214,34,5
839,34,214,5
840,93,358,3
841,358,93,3
842,991,358,2
843,75,358,1
844,358,75,1
845,115,358,1
846,358,115,1
847,77,358,1
848,17,358,1
849,18,358,1
850,262,358,1
851,223,358,2
852,358,223,2
853,267,358,2
854,358,267,3
855,224,358,7
856,358,224,7
857,153,358,4
858,358,153,4
859,156,358,8
860,358,156,8
861,68,358,4
862,358,68,4
863,283,358,1
864,160,358,1
865,446,358,1
866,358,446,1
867,353,358,1
868,734,358,1
869,466,358,1
870,74,2,5
871,2,74,1
872,79,2,4
873,2,79,5
874,227,2,4
875,80,2,3
876,2,80,3
877,82,2,1
878,1,2,53
879,2,1,54
880,215,2,1
881,2,215,1
882,473,2,4
883,2,473,2
884,572,2,2
885,2,572,3
886,320,2,3
887,87,2,2
888,2,87,2
889,3,2,2
890,2,3,2
891,228,2,3
892,2,228,3
893,229,2,2
894,230,2,10
895,2,230,1
896,231,2,11
897,2,231,11
898,232,2,2
899,90,2,5
900,2,90,6
901,410,2,3
902,376,2,4
903,235,2,2
904,2,235,3
905,92,2,4
906,2,92,4
907,295,2,2
908,93,2,1
909,2,93,1
910,237,2,1
911,2,237,3
912,94,2,13
913,2,94,13
914,488,2,3
915,238,2,2
916,239,2,2
917,379,2,1
918,96,2,14
919,2,96,14
920,240,2,5
921,2,240,10
922,241,2,1
923,97,2,45
924,2,97,44
925,242,2,6
926,2,242,2
927,243,2,1
928,98,2,6
929,2,98,6
930,217,2,3
931,2,217,6
932,244,2,2
933,35,2,2
934,2,35,1
935,99,2,5
936,2,99,5
937,100,2,7
938,2,100,12
939,101,2,15
940,2,101,14
941,245,2,2
942,2,245,2
943,102,2,1
944,246,2,1
945,2,246,1
946,247,2,6
947,2,247,4
948,36,2,16
949,2,36,15
950,103,2,16
951,2,103,15
952,104,2,1
953,2,104,1
954,105,2,23
955,2,105,23
956,37,2,17
957,2,37,22
958,991,2,1
959,106,2,14
960,2,106,15
961,858,2,2
962,2,858,2
963,6,2,54
964,2,6,54
965,73,2,14
966,2,73,14
967,109,2,4
968,2,109,2
969,546,2,1
970,7,2,53
971,2,7,53
972,251,2,6
973,2,251,7
974,8,2,28
975,2,8,28
976,111,2,6
977,2,111,6
978,75,2,4
979,2,75,6
980,66,2,16
981,2,66,18
982,252,2,1
983,2,252,1
984,554,2,2
985,112,2,2
986,70,2,10
987,2,70,8
988,253,2,1
989,564,2,3
990,71,2,8
991,2,71,10
992,113,2,3
993,115,2,7
994,2,115,6
995,256,2,5
996,2,256,5
997,9,2,8
998,2,9,7
999,257,2,10
1000,2,257,10
1001,258,2,4
1002,120,2,33
1003,2,120,32
1004,40,2,13
1005,2,40,14
1006,11,2,2
1007,2,11,2
1008,12,2,6
1009,2,12,7
1010,121,2,2
1011,122,2,5
1012,2,122,5
1013,13,2,8
1014,2,13,8
1015,259,2,42
1016,2,259,43
1017,16,2,22
1018,2,16,22
1019,124,2,11
1020,2,124,8
1021,77,2,2
1022,2,77,2
1023,125,2,2
1024,2,125,5
1025,18,2,2
1026,2,18,2
1027,20,2,53
1028,2,20,54
1029,24,2,17
1030,2,24,17
1031,260,2,2
1032,2,260,3
1033,126,2,2
1034,2,126,2
1035,127,2,2
1036,2,127,6
1037,128,2,10
1038,2,128,10
1039,43,2,3
1040,2,43,3
1041,129,2,5
1042,2,129,5
1043,130,2,1
1044,132,2,7
1045,2,132,7
1046,500,2,2
1047,2,500,1
1048,133,2,2
1049,2,133,2
1050,262,2,3
1051,2,262,3
1052,263,2,4
1053,697,2,1
1054,2,697,1
1055,264,2,22
1056,2,264,21
1057,265,2,4
1058,2,265,4
1059,135,2,9
1060,2,135,13
1061,223,2,11
1062,2,223,12
1063,311,2,5
1064,2,311,5
1065,266,2,2
1066,2,266,2
1067,267,2,15
1068,2,267,14
1069,26,2,33
1070,2,26,32
1071,136,2,2
1072,2,136,2
1073,327,2,1
1074,2,327,1
1075,137,2,33
1076,2,137,30
1077,44,2,21
1078,2,44,21
1079,140,2,11
1080,2,140,11
1081,141,2,3
1082,2,141,3
1083,142,2,54
1084,2,142,54
1085,268,2,1
1086,2,268,1
1087,67,2,21
1088,2,67,22
1089,45,2,17
1090,2,45,13
1091,269,2,4
1092,2,269,4
1093,143,2,13
1094,2,143,13
1095,270,2,10
1096,2,270,3
1097,273,2,8
1098,2,273,8
1099,27,2,2
1100,2,27,2
1101,274,2,6
1102,2,274,1
1103,28,2,6
1104,2,28,6
1105,275,2,2
1106,148,2,5
1107,224,2,29
1108,2,224,30
1109,276,2,2
1110,2,276,2
1111,149,2,57
1112,2,149,56
1113,150,2,8
1114,2,150,8
1115,78,2,3
1116,2,78,4
1117,152,2,9
1118,2,152,9
1119,153,2,6
1120,2,153,8
1121,277,2,1
1122,2,277,2
1123,278,2,2
1124,279,2,4
1125,2,279,2
1126,154,2,74
1127,2,154,73
1128,155,2,2
1129,156,2,35
1130,2,156,33
1131,68,2,13
1132,2,68,11
1133,280,2,2
1134,2,280,1
1135,281,2,2
1136,2,281,2
1137,157,2,11
1138,2,157,15
1139,283,2,21
1140,2,283,21
1141,558,2,1
1142,2,558,1
1143,159,2,15
1144,2,159,14
1145,593,2,3
1146,160,2,11
1147,2,160,11
1148,284,2,13
1149,2,284,14
1150,162,2,43
1151,2,162,45
1152,69,2,24
1153,2,69,25
1154,166,2,7
1155,2,166,6
1156,285,2,3
1157,2,285,4
1158,168,2,10
1159,2,168,10
1160,565,2,1
1161,2,565,1
1162,169,2,2
1163,2,169,2
1164,170,2,20
1165,2,170,19
1166,286,2,3
1167,2,286,3
1168,335,2,10
1169,2,335,10
1170,29,2,33
1171,2,29,34
1172,30,2,8
1173,2,30,8
1174,171,2,5
1175,2,171,5
1176,944,2,1
1177,949,2,1
1178,2,949,10
1179,212,2,5
1180,2,212,4
1181,61,2,12
1182,2,61,13
1183,213,2,4
1184,62,2,5
1185,2,62,3
1186,175,2,6
1187,2,175,6
1188,287,2,2
1189,2,287,1
1190,177,2,8
1191,2,177,8
1192,72,2,67
1193,2,72,62
1194,32,2,1
1195,179,2,20
1196,2,179,20
1197,545,2,1
1198,180,2,9
1199,2,180,10
1200,182,2,3
1201,2,182,6
1202,183,2,16
1203,2,183,24
1204,184,2,8
1205,2,184,8
1206,185,2,14
1207,2,185,14
1208,74,216,6
1209,216,74,6
1210,79,216,1
1211,216,79,1
1212,293,216,1
1213,216,293,1
1214,1,216,7
1215,216,1,7
1216,358,216,1
1217,2,216,1
1218,853,216,3
1219,216,853,3
1220,85,216,2
1221,216,85,2
1222,3,216,9
1223,216,3,9
1224,88,216,2
1225,216,88,2
1226,295,216,4
1227,216,295,4
1228,359,216,2
1229,216,359,2
1230,237,216,4
1231,216,237,4
1232,94,216,2
1233,216,94,2
1234,239,216,2
1235,216,239,2
1236,96,216,8
1237,216,96,8
1238,241,216,4
1239,216,241,4
1240,101,216,3
1241,216,101,3
1242,245,216,5
1243,216,245,5
1244,246,216,3
1245,216,246,3
1246,296,216,3
1247,216,296,3
1248,468,216,4
1249,216,468,4
1250,297,216,2
1251,216,297,2
1252,247,216,8
1253,216,247,8
1254,452,216,3
1255,216,452,3
1256,298,216,6
1257,216,298,6
1258,248,216,6
1259,216,248,6
1260,299,216,2
1261,216,299,2
1262,103,216,16
1263,216,103,16
1264,301,216,6
1265,216,301,6
1266,302,216,3
1267,216,302,3
1268,303,216,3
1269,216,303,3
1270,250,216,2
1271,216,250,2
1272,304,216,3
1273,216,304,3
1274,106,216,8
1275,216,106,8
1276,8,216,8
1277,216,8,8
1278,111,216,2
1279,216,111,2
1280,75,216,2
1281,216,75,2
1282,66,216,2
1283,216,66,4
1284,71,216,6
1285,216,71,4
1286,115,216,4
1287,216,115,4
1288,9,216,15
1289,216,9,15
1290,469,216,2
1291,216,469,2
1292,120,216,4
1293,216,120,4
1294,40,216,4
1295,216,40,4
1296,305,216,3
1297,216,305,3
1298,10,216,5
1299,216,10,5
1300,11,216,6
1301,216,11,6
1302,12,216,10
1303,216,12,10
1304,121,216,5
1305,216,121,5
1306,306,216,3
1307,216,306,3
1308,122,216,2
1309,216,122,2
1310,307,216,4
1311,216,307,4
1312,14,216,2
1313,216,14,2
1314,123,216,2
1315,216,123,2
1316,15,216,19
1317,216,15,19
1318,124,216,9
1319,216,124,9
1320,125,216,5
1321,216,125,5
1322,17,216,3
1323,216,17,3
1324,308,216,5
1325,216,308,5
1326,18,216,11
1327,216,18,11
1328,20,216,11
1329,216,20,11
1330,380,216,2
1331,216,380,2
1332,21,216,16
1333,216,21,16
1334,555,216,2
1335,216,555,2
1336,22,216,5
1337,216,22,5
1338,25,216,4
1339,216,25,4
1340,128,216,4
1341,216,128,4
1342,342,216,2
1343,216,342,2
1344,132,216,5
1345,216,132,5
1346,498,216,1
1347,134,216,2
1348,216,134,2
1349,263,216,3
1350,216,263,3
1351,697,216,1
1352,216,697,1
1353,264,216,2
1354,216,264,2
1355,310,216,2
1356,216,310,2
1357,265,216,4
1358,216,265,4
1359,135,216,4
1360,216,135,4
1361,223,216,5
1362,216,223,5
1363,311,216,7
1364,216,311,7
1365,266,216,5
1366,216,266,5
1367,267,216,5
1368,216,267,5
1369,131,216,4
1370,216,131,4
1371,139,216,7
1372,216,139,7
1373,387,216,3
1374,216,387,3
1375,44,216,6
1376,216,44,6
1377,312,216,7
1378,216,312,7
1379,313,216,2
1380,216,313,2
1381,140,216,13
1382,216,140,13
1383,141,216,2
1384,216,141,2
1385,142,216,13
1386,216,142,13
1387,67,216,7
1388,216,67,7
1389,269,216,3
1390,216,269,3
1391,143,216,15
1392,216,143,15
1393,314,216,5
1394,216,314,5
1395,470,216,2
1396,216,470,2
1397,144,216,2
1398,216,144,2
1399,145,216,2
1400,216,145,2
1401,649,216,3
1402,216,649,3
1403,315,216,2
1404,216,315,2
1405,316,216,3
1406,216,316,3
1407,28,216,2
1408,216,28,2
1409,224,216,18
1410,216,224,18
1411,276,216,5
1412,216,276,5
1413,149,216,8
1414,216,149,8
1415,346,216,2
1416,216,346,2
1417,78,216,11
1418,216,78,11
1419,152,216,1
1420,216,152,1
1421,153,216,4
1422,216,153,4
1423,279,216,1
1424,216,279,1
1425,154,216,8
1426,216,154,8
1427,155,216,2
1428,216,155,2
1429,156,216,10
1430,216,156,10
1431,68,216,7
1432,216,68,7
1433,280,216,3
1434,216,280,3
1435,317,216,5
1436,216,317,5
1437,281,216,2
1438,216,281,2
1439,282,216,5
1440,216,282,5
1441,157,216,8
1442,216,157,8
1443,283,216,4
1444,216,283,4
1445,558,216,2
1446,216,558,2
1447,158,216,2
1448,216,158,2
1449,160,216,7
1450,216,160,7
1451,168,216,3
1452,216,168,3
1453,30,216,16
1454,216,30,16
1455,177,216,9
1456,216,177,9
1457,319,216,2
1458,216,319,2
1459,347,216,2
1460,216,347,2
1461,179,216,16
1462,216,179,16
1463,1,190,4
1464,190,1,4
1465,320,190,1
1466,575,190,8
1467,190,575,7
1468,322,190,4
1469,190,322,4
1470,686,190,3
1471,190,686,5
1472,91,190,16
1473,190,91,16
1474,233,190,1
1475,190,233,1
1476,484,190,2
1477,687,190,3
1478,190,687,4
1479,192,190,5
1480,190,192,5
1481,240,190,1
1482,241,190,1
1483,97,190,3
1484,190,97,4
1485,100,190,4
1486,190,100,8
1487,101,190,3
1488,102,190,2
1489,190,102,5
1490,36,190,4
1491,37,190,6
1492,190,37,1
1493,324,190,1
1494,108,190,3
1495,190,108,4
1496,7,190,3
1497,190,7,3
1498,251,190,2
1499,70,190,1
1500,190,70,1
1501,71,190,2
1502,116,190,3
1503,257,190,13
1504,190,257,12
1505,586,190,3
1506,190,586,4
1507,40,190,18
1508,190,40,19
1509,16,190,4
1510,190,16,1
1511,21,190,1
1512,199,190,9
1513,190,199,19
1514,201,190,3
1515,190,201,11
1516,264,190,1
1517,190,264,1
1518,223,190,1
1519,267,190,1
1520,190,267,1
1521,26,190,1
1522,326,190,1
1523,327,190,2
1524,190,327,2
1525,137,190,7
1526,45,190,10
1527,190,45,5
1528,271,190,1
1529,190,271,1
1530,272,190,8
1531,190,272,7
1532,224,190,3
1533,149,190,3
1534,190,149,3
1535,154,190,4
1536,68,190,2
1537,190,68,2
1538,157,190,2
1539,158,190,3
1540,190,158,1
1541,330,190,1
1542,446,190,1
1543,30,190,4
1544,190,30,5
1545,331,190,3
1546,190,331,3
1547,213,190,1
1548,190,213,2
1549,287,190,2
1550,33,190,3
1551,190,33,4
1552,289,190,4
1553,190,289,4
1554,180,190,10
1555,190,180,10
1556,519,190,2
1557,190,519,3
1558,332,190,1
1559,183,190,14
1560,190,183,12
1561,98,462,4
1562,462,98,6
1563,66,462,4
1564,462,66,1
1565,71,462,2
1566,141,462,1
1567,45,462,3
1568,224,462,7
1569,462,224,6
1570,152,462,1
1571,462,152,2
1572,153,462,1
1573,462,153,3
1574,156,462,7
1575,462,156,8
1576,68,462,5
1577,462,68,2
1578,157,462,5
1579,462,157,2
1580,166,462,1
1581,183,462,1
1582,1,85,16
1583,85,1,16
1584,216,85,2
1585,85,216,2
1586,94,85,15
1587,85,94,15
1588,241,85,3
1589,85,241,3
1590,97,85,4
1591,85,97,4
1592,217,85,3
1593,85,217,3
1594,102,85,1
1595,85,102,1
1596,344,85,3
1597,85,344,3
1598,5,85,6
1599,85,5,6
1600,336,85,4
1601,85,336,4
1602,6,85,9
1603,85,6,8
1604,73,85,2
1605,85,73,2
1606,338,85,3
1607,85,338,3
1608,547,85,2
1609,85,547,2
1610,65,85,3
1611,85,65,3
1612,21,85,2
1613,85,21,2
1614,202,85,5
1615,85,202,5
1616,339,85,3
1617,85,339,3
1618,137,85,3
1619,85,137,3
1620,395,85,2
1621,85,395,2
1622,504,85,2
1623,85,504,2
1624,44,85,6
1625,85,44,6
1626,45,85,4
1627,85,45,4
1628,271,85,4
1629,85,271,4
1630,272,85,8
1631,85,272,9
1632,27,85,8
1633,85,27,8
1634,159,85,3
1635,85,159,3
1636,330,85,4
1637,85,330,4
1638,160,85,2
1639,85,160,2
1640,69,85,4
1641,85,69,4
1642,167,85,1
1643,85,167,1
1644,170,85,11
1645,85,170,11
1646,286,85,2
1647,85,286,2
1648,29,85,21
1649,85,29,19
1650,30,85,10
1651,85,30,10
1652,212,85,5
1653,85,212,5
1654,61,85,7
1655,85,61,7
1656,62,85,1
1657,85,62,1
1658,32,85,2
1659,85,32,2
1660,1,86,4
1661,86,1,4
1662,241,86,2
1663,86,241,2
