,Source,Target,Weight
162,547,81,1
163,81,547,1
164,66,81,2
165,81,66,2
166,71,81,2
167,81,71,2
168,26,81,5
169,81,26,5
170,146,81,1
171,149,81,1
172,81,149,1
173,68,81,2
174,81,68,2
175,69,81,3
176,81,69,3
177,169,81,1
178,81,169,1
179,170,81,2
180,81,170,2
181,1,82,16
182,82,1,14
183,101,82,1
184,82,101,1
185,105,82,1
186,6,82,22
187,82,6,15
188,66,82,3
189,82,66,3
190,70,82,1
191,82,70,1
192,71,82,1
193,82,71,1
194,123,82,1
195,82,123,1
196,16,82,1
197,127,82,1
198,137,82,1
199,82,137,2
200,68,82,2
201,82,68,2
202,286,82,1
203,175,82,1
204,82,175,1
205,176,82,1
206,82,176,1
207,31,82,3
208,82,31,3
209,179,82,2
210,82,179,3
211,1,83,12
212,83,1,11
213,5,83,4
214,83,5,4
215,69,83,1
216,32,83,1
217,83,32,1
218,217,0,1
219,0,217,1
220,991,0,1
221,0,991,1
222,64,0,6
223,0,64,6
224,6,0,16
225,0,6,14
226,109,0,1
227,0,109,1
228,66,0,2
229,0,66,1
230,71,0,2
231,0,71,2
232,68,0,2
233,0,68,2
234,170,0,2
235,0,170,2
236,0,84,1
237,93,84,1
238,95,84,2
239,84,95,1
240,97,84,1
241,84,97,1
242,217,84,2
243,84,217,2
244,445,84,1
245,84,445,1
246,991,84,1
247,5,84,4
248,84,5,4
249,64,84,9
250,84,64,9
251,6,84,29
252,84,6,25
253,73,84,8
254,84,73,8
255,65,84,1
256,75,84,1
257,84,75,1
258,66,84,4
259,84,66,5
260,554,84,1
261,84,554,1
262,70,84,1
263,84,70,1
264,71,84,2
265,84,71,2
266,256,84,1
267,84,256,1
268,40,84,1
269,84,40,1
270,123,84,1
271,84,123,1
272,77,84,2
273,84,77,2
274,44,84,1
275,271,84,3
276,84,271,3
277,272,84,4
278,84,272,4
279,27,84,3
280,84,27,3
281,68,84,8
282,84,68,8
283,160,84,1
284,84,160,1
285,162,84,1
286,84,162,1
287,170,84,2
288,84,170,2
289,29,84,10
290,84,29,10
291,920,84,1
292,84,920,1
293,61,84,7
294,84,61,7
295,175,84,1
296,84,175,1
297,31,84,1
298,84,31,1
299,33,84,5
300,84,33,5
301,179,84,1
302,84,179,1
303,74,1,22
304,1,74,22
305,79,1,2
306,1,79,2
307,80,1,10
308,1,80,10
309,81,1,16
310,1,81,16
311,82,1,14
312,1,82,16
313,83,1,11
314,1,83,12
315,2,1,38
316,1,2,38
317,216,1,9
318,1,216,9
319,190,1,3
320,1,190,2
321,853,1,3
322,1,853,3
323,85,1,16
324,1,85,16
325,86,1,4
326,1,86,4
327,87,1,6
328,1,87,6
329,3,1,27
330,1,3,27
331,88,1,12
332,1,88,12
333,231,1,6
334,1,231,6
335,89,1,6
336,1,89,6
337,236,1,1
338,1,236,1
339,92,1,15
340,1,92,15
341,295,1,2
342,1,295,2
343,93,1,20
344,1,93,20
345,237,1,14
346,1,237,15
347,94,1,16
348,1,94,16
349,95,1,24
350,1,95,24
351,239,1,6
352,1,239,6
353,96,1,24
354,1,96,24
355,241,1,3
356,1,241,3
357,97,1,32
358,1,97,32
359,98,1,18
360,1,98,17
361,217,1,5
362,1,217,5
363,99,1,3
364,1,99,3
365,100,1,5
366,1,100,6
367,101,1,15
368,1,101,15
369,102,1,6
370,1,102,8
371,445,1,1
372,1,445,1
373,36,1,8
374,1,36,8
375,103,1,3
376,1,103,3
377,104,1,3
378,1,104,3
379,105,1,22
380,1,105,22
381,344,1,7
382,1,344,7
383,37,1,54
384,1,37,54
385,991,1,1
386,250,1,1
387,1,250,1
388,363,1,2
389,1,363,2
390,38,1,1
391,1,38,1
392,409,1,5
393,1,409,5
394,5,1,27
395,1,5,28
396,336,1,8
397,1,336,8
398,64,1,38
399,1,64,38
400,6,1,81
401,1,6,66
402,107,1,1
403,73,1,47
404,1,73,46
405,108,1,13
406,1,108,13
407,109,1,12
408,1,109,12
409,7,1,41
410,1,7,40
411,110,1,10
412,1,110,10
413,65,1,28
414,1,65,28
415,386,1,4
416,1,386,4
417,8,1,36
418,1,8,38
419,111,1,9
420,1,111,9
421,75,1,11
422,1,75,11
423,66,1,24
424,1,66,24
425,252,1,5
426,1,252,5
427,554,1,2
428,1,554,2
429,112,1,1
430,1,112,1
431,582,1,3
432,1,582,3
433,70,1,12
434,1,70,12
435,253,1,8
436,1,253,8
437,564,1,1
438,1,564,1
439,71,1,13
440,1,71,13
441,113,1,2
442,1,113,2
443,114,1,6
444,1,114,6
445,583,1,6
446,1,583,6
447,115,1,21
448,1,115,21
449,255,1,1
450,1,255,1
451,256,1,10
452,1,256,10
453,9,1,23
454,1,9,23
455,257,1,9
456,1,257,9
457,39,1,7
458,1,39,7
459,119,1,7
460,1,119,7
461,120,1,14
462,1,120,14
463,40,1,44
464,1,40,45
465,305,1,3
466,1,305,3
467,11,1,9
468,1,11,9
469,12,1,18
470,1,12,19
471,121,1,3
472,1,121,3
473,306,1,4
474,1,306,4
475,122,1,18
476,1,122,18
477,13,1,16
478,1,13,16
479,14,1,2
480,1,14,2
481,123,1,4
482,1,123,4
483,15,1,9
484,1,15,10
485,16,1,42
486,1,16,38
487,124,1,16
488,1,124,16
489,77,1,3
490,1,77,3
491,125,1,3
492,1,125,3
493,17,1,3
494,1,17,3
495,18,1,4
496,1,18,4
497,19,1,3
498,1,19,3
499,20,1,35
500,1,20,32
501,21,1,1
502,1,21,1
503,24,1,39
504,1,24,39
505,260,1,3
506,1,260,3
507,126,1,13
508,1,126,14
509,127,1,21
510,1,127,21
511,202,1,5
512,1,202,5
513,128,1,15
514,1,128,15
515,129,1,5
516,1,129,5
517,130,1,21
518,1,130,19
519,132,1,12
520,1,132,12
521,133,1,8
522,1,133,8
523,134,1,19
524,1,134,19
525,263,1,2
526,1,263,2
527,26,1,55
528,1,26,55
529,339,1,6
530,1,339,5
531,442,1,4
532,1,442,4
533,131,1,15
534,1,131,15
535,727,1,1
536,137,1,16
537,1,137,13
538,395,1,5
539,1,395,5
540,138,1,2
541,1,138,2
542,139,1,18
543,1,139,18
544,44,1,43
545,1,44,43
546,312,1,5
547,1,312,5
548,140,1,3
549,1,140,3
550,141,1,1
551,1,141,1
552,142,1,18
553,1,142,17
554,67,1,5
555,1,67,5
556,45,1,12
557,1,45,13
558,143,1,40
559,1,143,41
560,314,1,2
561,1,314,2
562,144,1,8
563,1,144,8
564,145,1,8
565,1,145,8
566,649,1,3
567,1,649,3
568,271,1,4
569,1,271,4
570,272,1,7
571,1,272,7
572,27,1,39
573,1,27,38
574,443,1,6
575,1,443,6
576,146,1,20
577,1,146,20
578,148,1,4
579,1,148,16
580,224,1,4
581,1,224,3
582,149,1,46
583,1,149,46
584,151,1,2
585,1,151,2
586,152,1,4
587,1,152,4
588,153,1,12
589,1,153,11
590,279,1,2
591,1,279,2
592,154,1,32
593,1,154,30
594,155,1,4
595,1,155,4
596,156,1,17
597,1,156,17
598,68,1,60
599,1,68,61
600,317,1,3
601,1,317,3
602,282,1,2
603,1,282,2
604,157,1,7
605,1,157,7
606,283,1,11
607,1,283,11
608,158,1,2
609,1,158,2
610,159,1,6
611,1,159,6
612,160,1,37
613,1,160,37
614,162,1,10
615,1,162,10
616,163,1,5
617,1,163,5
618,69,1,53
619,1,69,52
620,165,1,10
621,1,165,10
622,166,1,2
623,1,166,2
624,167,1,2
625,1,167,2
626,168,1,2
627,1,168,2
628,169,1,13
629,1,169,13
630,170,1,56
631,1,170,55
632,286,1,1
633,1,286,1
634,548,1,2
635,1,548,2
636,29,1,36
637,1,29,34
638,30,1,26
639,1,30,26
640,171,1,11
641,1,171,10
642,331,1,5
643,1,331,5
644,559,1,2
645,1,559,2
646,568,1,1
647,1,568,1
648,212,1,8
649,1,212,6
650,61,1,13
651,1,61,12
652,176,1,2
653,1,176,2
654,177,1,3
655,1,177,3
656,734,1,1
657,347,1,3
658,1,347,3
659,31,1,14
660,1,31,15
661,72,1,52
662,1,72,52
663,33,1,17
664,1,33,16
665,179,1,11
666,1,179,10
667,180,1,8
668,1,180,8
669,181,1,7
670,1,181,7
671,183,1,8
672,1,183,8
673,184,1,8
674,1,184,8
675,185,1,8
676,1,185,8
677,1,215,2
678,189,215,1
679,215,189,1
680,34,215,8
681,215,34,8
682,2,215,1
683,215,2,1
684,91,215,12
685,215,91,12
686,192,215,7
687,215,192,7
688,96,215,3
689,215,96,3
690,35,215,1
691,215,35,1
692,218,215,4
693,215,218,4
694,38,215,29
695,215,38,25
696,6,215,6
697,215,6,6
698,107,215,8
699,215,107,11
700,116,215,6
701,215,116,11
702,9,215,1
703,215,9,2
704,39,215,3
705,215,39,3
706,40,215,12
707,215,40,12
708,16,215,4
709,215,16,6
710,198,215,1
711,260,215,2
712,215,260,2
713,126,215,1
714,215,126,1
715,41,215,7
716,215,41,7
717,199,215,8
718,215,199,5
719,200,215,1
720,215,200,1
721,202,215,10
722,215,202,10
723,203,215,3
724,130,215,7
725,215,130,10
726,262,215,1
727,215,262,1
728,26,215,7
729,215,26,7
730,504,215,2
731,215,504,3
732,505,215,1
733,215,505,2
734,934,215,2
735,215,934,1
736,397,215,2
737,215,397,2
738,44,215,4
739,215,44,4
740,45,215,7
741,215,45,6
742,786,215,2
743,215,786,2
744,607,215,2
745,215,607,2
746,206,215,2
747,215,206,2
748,47,215,2
749,215,47,2
750,48,215,21
751,215,48,21
752,49,215,29
753,215,49,28
754,50,215,24
755,215,50,24
756,207,215,2
757,215,207,2
758,51,215,2
759,215,51,2
760,53,215,2
761,215,53,2
762,54,215,7
763,215,54,7
764,55,215,7
765,215,55,8
766,208,215,3
767,215,208,3
768,772,215,1
769,215,772,1
770,209,215,4
771,215,209,4
772,591,215,12
773,215,591,13
774,271,215,8
775,215,271,8
776,902,215,4
777,215,902,4
778,272,215,15
779,215,272,14
780,210,215,2
781,215,210,2
782,148,215,2
783,215,148,3
784,164,215,3
785,165,215,1
786,169,215,9
787,215,169,9
788,170,215,29
789,215,170,30
790,286,215,8
791,215,286,8
792,548,215,5
793,215,548,4
794,399,215,8
795,215,399,8
796,29,215,51
797,215,29,52
798,30,215,24
799,215,30,24
800,171,215,13
801,215,171,12
802,60,215,2
803,212,215,11
804,215,212,11
805,61,215,40
806,215,61,40
807,213,215,3
808,215,213,2
809,62,215,16
810,215,62,16
811,72,215,3
812,215,72,3
813,180,215,3
814,215,180,5
815,214,215,6
816,215,214,6
817,80,34,5
818,34,80,5
819,215,34,8
820,34,215,8
821,686,34,1
822,218,34,4
823,34,218,4
824,363,34,13
825,34,363,13
826,38,34,8
827,34,38,8
828,203,34,1
829,34,203,1
830,45,34,3
831,34,45,2
832,219,34,5
833,34,219,5
834,206,34,2
835,34,206,2
836,48,34,36
837,34,48,36
838,49,34,48
839,34,49,48
840,50,34,3
841,34,50,3
842,54,34,3
843,34,54,3
844,55,34,27
845,34,55,27
846,57,34,3
847,34,57,3
848,27,34,1
849,29,34,10
850,34,29,11
851,62,34,2
852,34,62,2
853,214,34,5
854,34,214,5
855,93,358,3
856,358,93,3
857,97,358,1
858,358,97,1
859,991,358,1
860,358,991,1
861,17,358,1
862,130,358,1
863,358,130,1
864,223,358,2
865,358,223,3
866,267,358,2
867,358,267,2
868,339,358,1
869,358,339,1
870,224,358,7
871,358,224,7
872,153,358,6
873,358,153,6
874,156,358,8
875,358,156,8
876,68,358,3
877,358,68,3
878,162,358,1
879,734,358,1
880,358,734,1
881,466,358,1
882,226,358,1
883,74,2,7
884,2,74,5
885,79,2,2
886,2,79,3
887,227,2,3
888,80,2,3
889,2,80,3
890,1,2,38
891,2,1,38
892,215,2,1
893,2,215,1
894,190,2,1
895,2,190,2
896,473,2,2
897,2,473,1
898,87,2,5
899,2,87,2
900,3,2,2
901,2,3,2
902,228,2,4
903,2,228,4
904,229,2,2
905,230,2,9
906,231,2,12
907,2,231,12
908,232,2,2
909,90,2,4
910,2,90,6
911,410,2,3
912,376,2,3
913,235,2,2
914,2,235,2
915,92,2,4
916,2,92,4
917,295,2,2
918,93,2,1
919,2,93,1
920,237,2,1
921,2,237,3
922,94,2,13
923,2,94,13
924,488,2,3
925,238,2,2
926,239,2,3
927,2,239,1
928,96,2,7
929,2,96,7
930,240,2,5
931,2,240,8
932,97,2,33
933,2,97,33
934,242,2,5
935,2,242,2
936,243,2,1
937,98,2,6
938,2,98,6
939,217,2,6
940,2,217,8
941,244,2,2
942,35,2,2
943,2,35,2
944,99,2,5
945,2,99,5
946,100,2,7
947,2,100,11
948,101,2,15
949,2,101,15
950,245,2,2
951,2,245,2
952,102,2,1
953,246,2,1
954,2,246,1
955,247,2,5
956,2,247,5
957,36,2,15
958,2,36,15
959,103,2,15
960,2,103,15
961,105,2,28
962,2,105,27
963,37,2,17
964,2,37,22
965,991,2,3
966,2,991,1
967,4,2,1
968,106,2,14
969,2,106,14
970,858,2,1
971,2,858,1
972,6,2,46
973,2,6,46
974,73,2,13
975,2,73,13
976,7,2,45
977,2,7,45
978,251,2,6
979,2,251,7
980,8,2,29
981,2,8,29
982,111,2,6
983,2,111,6
984,75,2,5
985,2,75,7
986,66,2,27
987,2,66,28
988,252,2,1
989,2,252,1
990,554,2,2
991,112,2,1
992,70,2,17
993,2,70,16
994,253,2,2
995,254,2,1
996,2,254,2
997,564,2,2
998,71,2,16
999,2,71,18
1000,113,2,2
1001,2,113,3
1002,115,2,7
1003,2,115,7
1004,256,2,5
1005,2,256,5
1006,9,2,8
1007,2,9,8
1008,257,2,13
1009,2,257,12
1010,258,2,3
1011,120,2,31
1012,2,120,31
1013,40,2,18
1014,2,40,19
1015,11,2,2
1016,2,11,2
1017,12,2,6
1018,2,12,6
1019,121,2,2
1020,122,2,6
1021,2,122,6
1022,13,2,8
1023,2,13,8
1024,259,2,38
1025,2,259,39
1026,16,2,21
1027,2,16,21
1028,124,2,11
1029,2,124,11
1030,77,2,4
1031,2,77,4
1032,125,2,5
1033,2,125,5
1034,17,2,1
1035,18,2,3
1036,2,18,3
1037,20,2,52
1038,2,20,52
1039,24,2,15
1040,2,24,15
1041,260,2,4
1042,2,260,2
1043,126,2,2
1044,2,126,2
1045,127,2,4
1046,2,127,6
1047,128,2,9
1048,2,128,9
1049,43,2,6
1050,2,43,6
1051,129,2,3
1052,2,129,3
1053,132,2,8
1054,2,132,7
1055,500,2,2
1056,2,500,2
1057,133,2,2
1058,2,133,2
1059,262,2,3
1060,2,262,3
1061,263,2,3
1062,2,263,1
1063,697,2,4
1064,2,697,3
1065,264,2,21
1066,2,264,19
1067,265,2,7
1068,2,265,7
1069,135,2,8
1070,2,135,10
1071,223,2,23
1072,2,223,25
1073,311,2,7
1074,2,311,7
1075,266,2,6
1076,2,266,6
1077,267,2,29
1078,2,267,27
1079,26,2,31
1080,2,26,31
1081,137,2,30
1082,2,137,29
1083,44,2,22
1084,2,44,21
1085,140,2,18
1086,2,140,18
1087,141,2,3
1088,2,141,3
1089,142,2,54
1090,2,142,54
1091,268,2,3
1092,2,268,3
1093,67,2,22
1094,2,67,22
1095,45,2,18
1096,2,45,12
1097,269,2,5
1098,2,269,5
1099,143,2,13
1100,2,143,13
1101,270,2,9
1102,2,270,3
1103,273,2,10
1104,2,273,8
1105,27,2,2
1106,2,27,2
1107,274,2,3
1108,28,2,6
1109,2,28,6
1110,275,2,2
1111,148,2,4
1112,224,2,41
1113,2,224,41
1114,276,2,3
1115,2,276,3
1116,149,2,56
1117,2,149,55
1118,150,2,8
1119,2,150,8
1120,78,2,4
1121,2,78,6
1122,152,2,10
1123,2,152,12
1124,153,2,15
1125,2,153,14
1126,277,2,2
1127,2,277,2
1128,278,2,2
1129,279,2,4
1130,2,279,2
1131,154,2,69
1132,2,154,69
1133,155,2,2
1134,2,155,2
1135,156,2,38
1136,2,156,38
1137,68,2,18
1138,2,68,18
1139,280,2,3
1140,2,280,2
1141,281,2,3
1142,2,281,3
1143,157,2,17
1144,2,157,17
1145,283,2,22
1146,2,283,22
1147,159,2,14
1148,2,159,14
1149,593,2,3
1150,160,2,5
1151,2,160,5
1152,284,2,14
1153,2,284,14
1154,162,2,36
1155,2,162,36
1156,446,2,1
1157,2,446,1
1158,69,2,24
1159,2,69,24
1160,165,2,3
1161,2,165,4
1162,166,2,6
1163,2,166,4
1164,285,2,3
1165,2,285,5
1166,168,2,9
1167,2,168,9
1168,565,2,1
1169,2,565,1
1170,169,2,2
1171,2,169,2
1172,170,2,41
1173,2,170,41
1174,286,2,4
1175,2,286,4
1176,548,2,1
1177,2,548,1
1178,335,2,14
1179,2,335,14
1180,29,2,33
1181,2,29,34
1182,30,2,5
1183,2,30,5
1184,171,2,9
1185,2,171,9
1186,944,2,1
1187,212,2,6
1188,2,212,7
1189,61,2,14
1190,2,61,14
1191,213,2,4
1192,2,213,1
1193,62,2,5
1194,2,62,2
1195,175,2,5
1196,2,175,5
1197,177,2,8
1198,2,177,8
1199,72,2,46
1200,2,72,46
1201,33,2,1
1202,2,33,1
1203,179,2,17
1204,2,179,17
1205,545,2,2
1206,180,2,9
1207,2,180,12
1208,182,2,5
1209,2,182,8
1210,183,2,17
1211,2,183,24
1212,184,2,8
1213,2,184,8
1214,185,2,15
1215,2,185,15
1216,74,216,6
1217,216,74,6
1218,79,216,1
1219,216,79,1
1220,293,216,1
1221,216,293,1
1222,1,216,9
1223,216,1,9
1224,853,216,3
1225,216,853,4
1226,85,216,2
1227,216,85,2
1228,3,216,9
1229,216,3,9
1230,88,216,3
1231,216,88,3
1232,295,216,4
1233,216,295,4
1234,359,216,2
1235,216,359,2
1236,237,216,5
1237,216,237,5
1238,94,216,6
1239,216,94,6
1240,239,216,2
1241,216,239,2
1242,96,216,8
1243,216,96,8
1244,241,216,4
1245,216,241,4
1246,101,216,3
1247,216,101,3
1248,245,216,7
1249,216,245,7
1250,246,216,5
1251,216,246,5
1252,296,216,3
1253,216,296,3
1254,468,216,4
1255,216,468,4
1256,297,216,2
1257,216,297,2
1258,247,216,8
1259,216,247,8
1260,452,216,3
1261,216,452,3
1262,445,216,2
1263,216,445,2
1264,298,216,6
1265,216,298,6
1266,248,216,8
1267,216,248,8
1268,299,216,2
1269,216,299,2
1270,103,216,16
1271,216,103,16
1272,301,216,6
1273,216,301,6
1274,302,216,3
1275,216,302,3
1276,303,216,3
1277,216,303,3
1278,250,216,2
1279,216,250,2
1280,304,216,2
1281,216,304,2
1282,106,216,8
1283,216,106,8
1284,8,216,8
1285,216,8,8
1286,111,216,2
1287,216,111,2
1288,75,216,2
1289,216,75,2
1290,66,216,3
1291,216,66,5
1292,71,216,5
1293,216,71,3
1294,115,216,4
1295,216,115,4
1296,9,216,15
1297,216,9,15
1298,469,216,2
1299,216,469,2
1300,120,216,4
1301,216,120,4
1302,40,216,5
1303,216,40,5
1304,305,216,3
1305,216,305,3
1306,10,216,5
1307,216,10,5
1308,11,216,7
1309,216,11,7
1310,12,216,10
1311,216,12,10
1312,121,216,5
1313,216,121,5
1314,306,216,3
1315,216,306,3
1316,122,216,2
1317,216,122,2
1318,307,216,4
1319,216,307,4
1320,14,216,2
1321,216,14,2
1322,123,216,2
1323,216,123,2
1324,15,216,18
1325,216,15,18
1326,124,216,9
1327,216,124,9
1328,125,216,5
1329,216,125,5
1330,17,216,3
1331,216,17,3
1332,308,216,5
1333,216,308,5
1334,18,216,10
1335,216,18,10
1336,20,216,11
1337,216,20,11
1338,380,216,2
1339,216,380,2
1340,21,216,16
1341,216,21,16
1342,555,216,2
1343,216,555,2
1344,22,216,5
1345,216,22,5
1346,25,216,4
1347,216,25,4
1348,128,216,4
1349,216,128,4
1350,342,216,2
1351,216,342,2
1352,132,216,5
1353,216,132,5
1354,498,216,2
1355,134,216,2
1356,216,134,2
1357,263,216,3
1358,216,263,3
1359,697,216,3
1360,216,697,2
1361,264,216,6
1362,216,264,6
1363,310,216,2
1364,216,310,2
1365,265,216,4
1366,216,265,4
1367,135,216,4
1368,216,135,4
1369,223,216,6
1370,216,223,6
1371,311,216,7
1372,216,311,7
1373,266,216,5
1374,216,266,5
1375,267,216,7
1376,216,267,7
1377,131,216,4
1378,216,131,4
1379,139,216,7
1380,216,139,7
1381,387,216,3
1382,216,387,3
1383,44,216,6
1384,216,44,6
1385,312,216,7
1386,216,312,7
1387,313,216,2
1388,216,313,2
1389,140,216,12
1390,216,140,12
1391,141,216,2
1392,216,141,2
1393,142,216,12
1394,216,142,12
1395,67,216,8
1396,216,67,8
1397,269,216,3
1398,216,269,3
1399,143,216,15
1400,216,143,15
1401,314,216,5
1402,216,314,5
1403,470,216,2
1404,216,470,2
1405,144,216,3
1406,216,144,4
1407,145,216,3
1408,216,145,3
1409,649,216,3
1410,216,649,3
1411,315,216,2
1412,216,315,2
1413,316,216,4
1414,216,316,4
1415,224,216,17
1416,216,224,17
1417,276,216,5
1418,216,276,5
1419,149,216,8
1420,216,149,8
1421,346,216,2
1422,216,346,2
1423,78,216,11
1424,216,78,11
1425,152,216,1
1426,216,152,1
1427,153,216,5
1428,216,153,5
1429,279,216,1
1430,216,279,1
1431,154,216,9
1432,216,154,8
1433,155,216,2
1434,216,155,2
1435,156,216,10
1436,216,156,10
1437,68,216,7
1438,216,68,7
1439,280,216,3
1440,216,280,3
1441,317,216,5
1442,216,317,5
1443,281,216,2
1444,216,281,2
1445,282,216,6
1446,216,282,6
1447,157,216,8
1448,216,157,8
1449,283,216,4
1450,216,283,4
1451,558,216,2
1452,216,558,2
1453,158,216,2
1454,216,158,2
1455,160,216,7
1456,216,160,7
1457,166,216,3
1458,216,166,1
1459,285,216,1
1460,216,285,3
1461,168,216,2
1462,216,168,2
1463,30,216,16
1464,216,30,16
1465,177,216,8
1466,216,177,8
1467,319,216,2
1468,216,319,2
1469,347,216,2
1470,216,347,2
1471,179,216,13
1472,216,179,13
1473,1,190,2
1474,190,1,3
1475,2,190,2
1476,190,2,1
1477,320,190,1
1478,575,190,8
1479,190,575,8
1480,322,190,6
1481,190,322,4
1482,686,190,2
1483,190,686,6
1484,91,190,18
1485,190,91,15
1486,233,190,1
1487,190,233,1
1488,484,190,3
1489,192,190,5
1490,190,192,4
1491,97,190,2
1492,190,97,3
1493,100,190,3
1494,190,100,11
1495,101,190,2
1496,36,190,2
1497,103,190,1
1498,37,190,2
1499,108,190,2
1500,190,108,3
1501,7,190,2
1502,190,7,3
1503,251,190,2
1504,190,251,1
1505,75,190,3
1506,190,75,1
1507,66,190,5
1508,190,66,7
1509,554,190,2
1510,190,554,3
1511,71,190,3
1512,190,71,1
1513,256,190,2
1514,190,256,2
1515,116,190,5
1516,257,190,4
1517,190,257,4
1518,40,190,18
1519,190,40,16
1520,16,190,1
1521,190,16,1
1522,199,190,6
1523,190,199,5
1524,201,190,3
1525,190,201,12
1526,264,190,1
1527,190,264,1
1528,267,190,1
1529,190,267,1
1530,326,190,1
1531,327,190,3
1532,190,327,2
1533,137,190,6
1534,45,190,8
1535,190,45,4
1536,271,190,1
1537,190,271,1
1538,272,190,9
1539,190,272,9
1540,275,190,1
1541,224,190,3
1542,149,190,3
1543,190,149,3
1544,151,190,1
1545,190,151,1
1546,152,190,2
1547,190,152,4
1548,153,190,2
1549,190,153,2
1550,154,190,4
1551,68,190,9
1552,190,68,9
1553,157,190,6
1554,190,157,5
1555,158,190,2
1556,190,158,2
1557,446,190,1
1558,165,190,1
1559,166,190,2
1560,30,190,3
1561,190,30,3
1562,331,190,3
1563,190,331,3
1564,33,190,2
1565,190,33,3
1566,289,190,5
1567,190,289,4
1568,180,190,10
1569,190,180,10
1570,519,190,2
1571,190,519,3
1572,332,190,1
1573,183,190,13
1574,190,183,11
1575,333,190,1
1576,98,462,4
1577,462,98,6
1578,434,462,1
1579,75,462,2
1580,462,75,2
1581,66,462,2
1582,71,462,2
1583,334,462,1
1584,393,462,1
1585,45,462,2
1586,224,462,6
1587,462,224,6
1588,152,462,3
1589,462,152,4
1590,153,462,2
1591,462,153,3
1592,156,462,7
1593,462,156,7
1594,68,462,4
1595,462,68,3
1596,157,462,5
1597,462,157,4
1598,335,462,1
1599,462,335,1
1600,175,462,1
1601,1,85,16
1602,85,1,16
1603,216,85,2
1604,85,216,2
1605,94,85,14
1606,85,94,14
1607,241,85,3
1608,85,241,3
1609,97,85,4
1610,85,97,4
1611,217,85,2
1612,85,217,2
1613,102,85,1
1614,85,102,1
1615,344,85,3
1616,85,344,3
1617,5,85,4
1618,85,5,4
1619,336,85,4
1620,85,336,4
1621,6,85,7
1622,85,6,6
1623,73,85,2
1624,85,73,2
1625,338,85,3
1626,85,338,3
1627,547,85,2
1628,85,547,2
1629,65,85,3
1630,85,65,3
1631,21,85,2
1632,85,21,2
1633,202,85,7
1634,85,202,7
1635,339,85,3
1636,85,339,3
1637,137,85,3
1638,85,137,3
1639,395,85,2
1640,85,395,2
1641,504,85,2
1642,85,504,2
1643,44,85,6
1644,85,44,6
1645,45,85,3
1646,85,45,3
1647,271,85,4
1648,85,271,4
1649,272,85,6
1650,85,272,6
1651,27,85,9
1652,85,27,8
1653,159,85,3
1654,85,159,3
1655,330,85,4
1656,85,330,4
1657,160,85,2
1658,85,160,2
1659,69,85,4
1660,85,69,4
1661,167,85,1
1662,85,167,1
1663,170,85,10
