,Source,Target,Weight
168,85,1,4
169,1,85,4
170,86,1,3
171,1,86,3
172,3,1,8
173,1,3,8
174,88,1,6
175,1,88,6
176,485,1,1
177,1,485,1
178,92,1,1
179,1,92,1
180,94,1,2
181,1,94,2
182,95,1,13
183,1,95,13
184,96,1,1
185,1,96,1
186,241,1,2
187,1,241,2
188,97,1,3
189,1,97,3
190,98,1,2
191,1,98,2
192,217,1,3
193,1,217,3
194,244,1,1
195,1,244,1
196,99,1,3
197,1,99,3
198,100,1,2
199,102,1,3
200,1,102,3
201,105,1,5
202,1,105,5
203,37,1,23
204,1,37,23
205,363,1,4
206,1,363,4
207,38,1,1
208,1,38,1
209,63,1,9
210,1,63,9
211,409,1,6
212,1,409,6
213,5,1,13
214,1,5,13
215,336,1,8
216,1,336,8
217,64,1,14
218,1,64,14
219,6,1,39
220,1,6,30
221,107,1,4
222,73,1,14
223,1,73,14
224,7,1,27
225,1,7,27
226,604,1,1
227,1,604,1
228,65,1,11
229,1,65,11
230,8,1,13
231,1,8,13
232,75,1,2
233,1,75,2
234,66,1,1
235,1,66,1
236,70,1,2
237,1,70,2
238,71,1,2
239,1,71,2
240,115,1,7
241,1,115,7
242,257,1,3
243,1,257,3
244,39,1,2
245,1,39,2
246,120,1,4
247,1,120,4
248,40,1,25
249,1,40,26
250,305,1,3
251,1,305,3
252,11,1,8
253,1,11,8
254,122,1,4
255,1,122,4
256,14,1,1
257,1,14,1
258,16,1,20
259,1,16,9
260,124,1,3
261,1,124,3
262,20,1,14
263,1,20,14
264,127,1,6
265,1,127,6
266,202,1,2
267,1,202,2
268,128,1,8
269,1,128,8
270,130,1,9
271,1,130,7
272,132,1,11
273,1,132,11
274,133,1,3
275,1,133,3
276,134,1,4
277,1,134,4
278,264,1,1
279,1,264,1
280,26,1,20
281,1,26,20
282,339,1,5
283,1,339,5
284,442,1,4
285,1,442,4
286,131,1,4
287,1,131,4
288,137,1,7
289,1,137,5
290,138,1,3
291,1,138,2
292,44,1,9
293,1,44,9
294,142,1,8
295,1,142,8
296,67,1,2
297,1,67,2
298,45,1,19
299,1,45,20
300,143,1,8
301,1,143,8
302,314,1,2
303,1,314,2
304,49,1,1
305,1,49,3
306,27,1,7
307,1,27,7
308,443,1,2
309,1,443,2
310,146,1,1
311,1,146,1
312,224,1,3
313,1,224,3
314,149,1,13
315,1,149,13
316,150,1,2
317,1,150,2
318,346,1,3
319,1,346,3
320,154,1,10
321,1,154,8
322,156,1,6
323,1,156,6
324,68,1,7
325,1,68,7
326,157,1,3
327,1,157,3
328,283,1,5
329,1,283,5
330,160,1,4
331,1,160,4
332,318,1,4
333,1,318,4
334,162,1,3
335,1,162,5
336,163,1,1
337,1,163,16
338,69,1,20
339,1,69,18
340,165,1,1
341,1,165,1
342,167,1,1
343,1,167,1
344,169,1,2
345,1,169,2
346,170,1,3
347,1,170,3
348,286,1,1
349,1,286,1
350,29,1,9
351,1,29,10
352,30,1,11
353,1,30,11
354,171,1,5
355,1,171,5
356,221,1,3
357,1,221,3
358,60,1,5
359,1,60,5
360,211,1,8
361,1,211,8
362,222,1,2
363,1,222,2
364,61,1,3
365,1,61,3
366,62,1,4
367,1,62,4
368,72,1,8
369,1,72,8
370,186,215,1
371,215,186,1
372,1,215,6
373,189,215,2
374,215,189,2
375,2,215,8
376,215,2,8
377,91,215,22
378,215,91,18
379,234,215,4
380,191,215,3
381,215,191,3
382,192,215,4
383,215,192,13
384,38,215,1
385,215,38,1
386,107,215,13
387,215,107,19
388,116,215,7
389,215,116,14
390,9,215,3
391,215,9,2
392,927,215,2
393,215,927,2
394,602,215,2
395,215,602,2
396,39,215,12
397,215,39,12
398,194,215,7
399,215,194,7
400,195,215,1
401,215,195,1
402,119,215,1
403,215,119,1
404,40,215,4
405,215,40,4
406,16,215,4
407,215,16,9
408,20,215,1
409,215,20,1
410,197,215,2
411,198,215,2
412,215,198,4
413,41,215,4
414,215,41,4
415,665,215,1
416,199,215,8
417,202,215,8
418,215,202,8
419,203,215,6
420,130,215,7
421,215,130,6
422,204,215,1
423,215,204,3
424,26,215,10
425,215,26,10
426,504,215,2
427,215,504,2
428,45,215,16
429,215,45,16
430,590,215,3
431,215,590,3
432,49,215,3
433,215,49,1
434,55,215,2
435,215,55,2
436,210,215,4
437,148,215,8
438,215,148,6
439,69,215,2
440,215,69,2
441,29,215,10
442,215,29,11
443,30,215,2
444,215,30,2
445,60,215,8
446,215,60,7
447,61,215,2
448,215,61,2
449,213,215,3
450,215,213,2
451,62,215,16
452,215,62,16
453,180,215,5
454,215,180,5
455,183,215,1
456,215,183,1
457,80,34,6
458,34,80,6
459,1,34,8
460,34,1,7
461,216,34,2
462,34,216,2
463,577,34,1
464,95,34,1
465,34,95,1
466,96,34,3
467,34,96,3
468,99,34,2
469,34,99,2
470,101,34,6
471,34,101,6
472,37,34,8
473,34,37,8
474,76,34,4
475,34,76,4
476,6,34,3
477,34,6,3
478,108,34,1
479,34,108,1
480,7,34,2
481,34,7,2
482,9,34,3
483,34,9,3
484,194,34,1
485,34,194,1
486,40,34,3
487,34,40,3
488,16,34,5
489,34,16,5
490,20,34,4
491,34,20,4
492,199,34,2
493,34,199,2
494,128,34,4
495,34,128,4
496,43,34,1
497,34,43,1
498,129,34,5
499,34,129,5
500,133,34,2
501,34,133,2
502,26,34,16
503,34,26,16
504,44,34,4
505,34,44,4
506,49,34,1
507,34,49,1
508,27,34,4
509,34,27,4
510,149,34,3
511,34,149,3
512,160,34,4
513,34,160,4
514,69,34,1
515,29,34,12
516,34,29,12
517,59,34,1
518,221,34,2
519,34,221,2
520,60,34,15
521,34,60,15
522,211,34,16
523,34,211,15
524,173,34,2
525,34,173,2
526,174,34,13
527,34,174,12
528,31,34,5
529,34,31,5
530,79,2,1
531,2,79,3
532,1,2,10
533,2,1,10
534,215,2,10
535,2,215,10
536,87,2,1
537,2,87,1
538,3,2,3
539,2,3,2
540,231,2,3
541,2,231,3
542,376,2,2
543,92,2,1
544,2,92,1
545,94,2,5
546,2,94,5
547,96,2,5
548,2,96,5
549,240,2,1
550,2,240,1
551,97,2,12
552,2,97,12
553,98,2,1
554,2,98,1
555,100,2,7
556,2,100,15
557,101,2,6
558,2,101,6
559,36,2,1
560,2,36,1
561,103,2,4
562,2,103,4
563,105,2,6
564,2,105,6
565,37,2,1
566,2,37,1
567,858,2,1
568,2,858,1
569,76,2,2
570,2,76,2
571,63,2,6
572,2,63,7
573,6,2,16
574,2,6,16
575,7,2,16
576,2,7,16
577,8,2,9
578,2,8,9
579,66,2,1
580,2,66,1
581,71,2,2
582,2,71,2
583,116,2,2
584,9,2,12
585,2,9,12
586,493,2,1
587,117,2,1
588,258,2,7
589,39,2,2
590,2,39,1
591,120,2,12
592,2,120,12
593,122,2,1
594,2,122,1
595,16,2,1
596,2,16,2
597,124,2,1
598,2,124,1
599,20,2,15
600,2,20,15
601,24,2,3
602,2,24,3
603,132,2,11
604,2,132,11
605,264,2,17
606,2,264,16
607,265,2,3
608,2,265,3
609,223,2,6
610,2,223,6
611,266,2,2
612,2,266,2
613,267,2,8
614,2,267,8
615,26,2,7
616,2,26,7
617,137,2,1
618,44,2,1
619,2,44,1
620,140,2,5
621,2,140,5
622,142,2,8
623,2,142,8
624,67,2,5
625,2,67,5
626,45,2,27
627,2,45,24
628,269,2,3
629,2,269,3
630,143,2,9
631,2,143,9
632,144,2,2
633,2,144,2
634,270,2,1
635,27,2,2
636,2,27,2
637,275,2,2
638,148,2,7
639,224,2,3
640,2,224,3
641,149,2,4
642,2,149,4
643,154,2,4
644,2,154,4
645,156,2,2
646,2,156,2
647,593,2,4
648,162,2,1
649,2,162,1
650,69,2,3
651,2,69,3
652,169,2,3
653,2,169,2
654,170,2,11
655,2,170,11
656,286,2,3
657,2,286,3
658,29,2,11
659,2,29,12
660,30,2,8
661,2,30,8
662,171,2,4
663,2,171,5
664,60,2,5
665,2,60,5
666,212,2,2
667,2,212,2
668,213,2,7
669,2,213,6
670,62,2,7
671,2,62,1
672,72,2,2
673,2,72,3
674,180,2,9
675,2,180,12
676,291,2,5
677,185,2,3
678,2,185,3
679,34,216,2
680,216,34,2
681,3,216,6
682,216,3,6
683,103,216,1
684,216,103,1
685,363,216,2
686,216,363,2
687,115,216,1
688,216,115,1
689,9,216,8
690,216,9,8
691,12,216,2
692,216,12,2
693,15,216,1
694,216,15,1
695,309,216,1
696,216,309,1
697,133,216,3
698,216,133,3
699,135,216,1
700,216,135,1
701,131,216,3
702,216,131,3
703,44,216,8
704,216,44,8
705,140,216,1
706,216,140,1
707,143,216,12
708,216,143,12
709,314,216,8
710,216,314,8
711,470,216,3
712,216,470,3
713,144,216,2
714,216,144,2
715,145,216,3
716,216,145,3
717,315,216,3
718,216,315,3
719,28,216,3
720,216,28,3
721,224,216,1
722,216,224,1
723,149,216,1
724,216,149,1
725,154,216,1
726,216,154,1
727,156,216,1
728,216,156,1
729,30,216,3
730,216,30,3
731,1,190,5
732,190,1,5
733,321,190,1
734,322,190,7
735,91,190,11
736,190,91,4
737,192,190,7
738,190,192,7
739,323,190,2
740,95,190,1
741,603,190,2
742,96,190,3
743,190,96,4
744,99,190,1
745,190,99,4
746,100,190,11
747,190,100,16
748,102,190,5
749,190,102,4
750,36,190,4
751,190,36,4
752,438,190,3
753,190,438,4
754,106,190,4
755,190,106,4
756,324,190,1
757,76,190,3
758,190,76,5
759,7,190,3
760,190,7,8
761,110,190,7
762,190,110,8
763,8,190,4
764,9,190,2
765,190,9,4
766,120,190,4
767,190,120,4
768,40,190,12
769,190,40,15
770,12,190,4
771,190,12,4
772,16,190,2
773,309,190,4
774,190,309,4
775,20,190,4
776,190,20,4
777,24,190,3
778,190,24,4
779,666,190,1
780,201,190,2
781,190,201,4
782,325,190,1
783,327,190,4
784,190,327,13
785,137,190,9
786,366,190,4
787,190,366,4
788,44,190,4
789,142,190,1
790,67,190,5
791,190,67,4
792,45,190,33
793,190,45,18
794,143,190,1
795,48,190,4
796,190,48,1
797,49,190,5
798,190,49,6
799,57,190,2
800,271,190,1
801,190,271,1
802,272,190,5
803,190,272,5
804,28,190,1
805,275,190,1
806,149,190,4
807,190,149,4
808,154,190,4
809,558,190,4
810,190,558,4
811,158,190,7
812,190,158,5
813,329,190,1
814,159,190,4
815,190,159,3
816,330,190,4
817,398,190,1
818,190,398,1
819,30,190,4
820,190,30,5
821,287,190,10
822,190,287,11
823,177,190,5
824,33,190,3
825,190,33,4
826,289,190,3
827,190,289,3
828,519,190,1
829,190,519,5
830,332,190,1
831,183,190,11
832,190,183,10
833,98,462,5
834,462,98,7
835,16,462,1
836,45,462,2
837,29,462,1
838,1,85,4
839,85,1,4
840,362,85,2
841,85,362,2
842,361,85,2
843,85,361,2
844,3,85,1
845,94,85,4
846,85,94,4
847,5,85,1
848,85,5,1
849,9,85,2
850,85,9,2
851,126,85,2
852,85,126,2
853,202,85,4
854,85,202,3
855,936,85,3
856,85,936,2
857,271,85,2
858,85,271,2
859,272,85,4
860,85,272,4
861,27,85,4
862,85,27,4
863,29,85,7
864,85,29,7
865,30,85,1
866,85,30,1
867,1,86,3
868,86,1,3
869,241,86,3
870,86,241,3
871,102,86,6
872,86,102,6
873,76,86,2
874,86,76,2
875,5,86,2
876,86,5,2
877,336,86,6
878,86,336,6
879,107,86,3
880,86,107,3
881,337,86,3
882,86,337,3
883,345,86,2
884,86,345,2
885,338,86,3
886,86,338,3
887,339,86,3
888,86,339,3
889,159,86,5
890,86,159,5
891,330,86,5
892,86,330,5
893,318,86,2
894,86,318,2
895,340,86,3
896,86,340,3
897,2,87,1
898,87,2,1
899,99,87,2
900,87,99,3
901,63,87,1
902,87,63,1
903,9,87,4
904,87,9,4
905,120,87,7
906,87,120,6
907,128,87,2
908,87,128,2
909,129,87,1
910,87,129,1
911,26,87,2
912,87,26,2
913,138,87,1
914,87,138,1
915,366,87,6
916,87,366,6
917,44,87,8
918,87,44,8
919,160,87,1
920,87,160,1
921,221,87,1
922,87,221,1
923,950,87,2
924,87,950,2
925,60,87,3
926,87,60,3
927,222,87,1
928,87,222,1
929,401,87,1
930,87,401,1
931,353,87,4
932,87,353,4
933,175,87,5
934,87,175,5
935,176,87,2
936,87,176,2
937,369,87,2
938,87,369,2
939,354,87,2
940,87,354,2
941,287,87,3
942,87,287,3
943,177,87,4
944,87,177,4
945,319,87,5
946,87,319,5
947,355,87,2
948,87,355,2
949,356,87,3
950,87,356,3
951,31,87,1
952,87,31,1
953,32,87,10
954,87,32,10
955,33,87,2
956,87,33,3
957,179,87,9
958,87,179,9
959,288,87,7
960,87,288,7
961,374,87,1
962,87,374,1
963,695,87,1
964,87,695,1
965,1,3,8
966,3,1,8
967,2,3,2
968,3,2,3
969,216,3,6
970,3,216,6
971,88,3,20
972,3,88,20
973,95,3,7
974,3,95,7
975,96,3,1
976,3,96,2
977,241,3,2
978,3,241,2
979,97,3,3
980,3,97,3
981,98,3,2
982,3,98,2
983,217,3,1
984,3,217,1
985,35,3,1
986,3,35,1
987,102,3,2
988,3,102,2
989,105,3,3
990,3,105,3
991,344,3,5
992,3,344,5
993,37,3,5
994,3,37,5
995,63,3,4
996,3,63,5
997,5,3,4
998,3,5,4
999,336,3,8
1000,3,336,8
1001,64,3,1
1002,6,3,9
1003,3,6,8
1004,345,3,1
1005,338,3,4
1006,3,338,4
1007,8,3,7
1008,3,8,7
1009,9,3,5
1010,3,9,5
1011,40,3,11
1012,3,40,11
1013,11,3,3
1014,3,11,3
1015,12,3,4
1016,3,12,4
1017,122,3,2
1018,3,122,2
1019,15,3,10
1020,3,15,10
1021,16,3,2
1022,3,16,2
1023,124,3,3
1024,3,124,3
1025,20,3,4
1026,3,20,4
1027,202,3,1
1028,3,202,1
1029,132,3,3
1030,3,132,3
1031,26,3,8
1032,3,26,8
1033,339,3,7
1034,3,339,7
1035,142,3,2
1036,3,142,2
1037,55,3,3
1038,3,55,3
1039,27,3,4
1040,3,27,4
1041,316,3,5
1042,3,316,5
1043,224,3,2
1044,3,224,2
1045,149,3,8
1046,3,149,9
1047,154,3,9
1048,3,154,7
1049,156,3,1
1050,3,156,1
1051,283,3,3
1052,3,283,3
1053,162,3,3
1054,3,162,3
1055,69,3,2
1056,3,69,1
1057,170,3,1
1058,3,170,1
1059,61,3,1
1060,3,61,1
1061,31,3,8
1062,3,31,8
1063,72,3,6
1064,3,72,6
1065,32,3,16
1066,3,32,16
1067,33,3,3
1068,3,33,3
1069,1,88,6
1070,88,1,6
1071,3,88,20
1072,88,3,20
1073,95,88,3
1074,88,95,3
1075,99,88,3
1076,88,99,4
1077,76,88,2
1078,88,76,2
1079,63,88,1
1080,88,63,1
1081,409,88,1
1082,88,409,1
1083,5,88,2
1084,88,5,2
1085,336,88,3
1086,88,336,3
1087,372,88,3
1088,88,372,3
1089,73,88,2
1090,88,73,2
1091,338,88,4
1092,88,338,4
1093,7,88,1
1094,88,7,1
1095,580,88,1
1096,88,580,1
1097,40,88,4
1098,88,40,4
1099,15,88,2
1100,88,15,2
1101,128,88,1
1102,88,128,1
1103,129,88,3
1104,88,129,3
1105,339,88,2
1106,88,339,2
1107,366,88,1
1108,88,366,1
1109,44,88,2
1110,88,44,2
1111,313,88,1
1112,88,313,1
1113,60,88,1
1114,88,60,1
1115,347,88,2
1116,88,347,2
1117,32,88,12
1118,88,32,12
1119,179,88,1
1120,88,179,1
1121,1,92,1
1122,92,1,1
1123,2,92,1
1124,92,2,1
1125,93,92,2
1126,92,93,2
1127,94,92,16
1128,92,94,16
1129,6,92,1
1130,92,6,1
1131,7,92,1
1132,92,7,1
1133,495,92,1
1134,92,495,1
1135,120,92,4
1136,92,120,4
1137,128,92,3
1138,92,128,3
1139,130,92,1
1140,92,130,1
1141,138,92,1
1142,92,138,1
1143,366,92,1
1144,92,366,1
1145,387,92,1
1146,92,387,1
1147,44,92,1
1148,92,44,1
1149,29,92,1
1150,92,29,1
1151,353,92,1
1152,92,353,1
1153,175,92,2
1154,92,175,2
1155,287,92,2
1156,92,287,2
1157,177,92,2
1158,92,177,2
1159,319,92,1
1160,92,319,1
1161,356,92,2
1162,92,356,2
1163,33,92,5
1164,92,33,5
1165,179,92,4
1166,92,179,4
1167,288,92,2
1168,92,288,2
1169,349,295,2
1170,295,349,2
1171,93,295,2
1172,295,93,3
1173,237,295,8
1174,295,237,8
1175,6,295,1
1176,295,6,1
1177,120,295,2
1178,295,120,2
1179,129,295,2
1180,295,129,2
1181,159,295,1
1182,160,295,1
1183,295,160,1
1184,163,295,1
1185,295,163,1
1186,175,295,2
1187,295,175,2
1188,176,295,1
1189,295,176,1
1190,287,295,1
1191,295,287,1
1192,177,295,1
1193,295,177,1
1194,356,295,2
1195,295,356,2
1196,33,295,1
1197,295,33,1
1198,179,295,4
1199,295,179,4
1200,92,93,2
1201,93,92,2
1202,295,93,3
1203,93,295,2
1204,359,93,2
1205,93,359,2
1206,94,93,16
1207,93,94,16
1208,96,93,4
1209,93,96,4
1210,97,93,1
1211,93,97,1
1212,5,93,1
1213,93,5,1
1214,64,93,4
1215,93,64,4
1216,6,93,3
1217,93,6,3
1218,73,93,2
1219,93,73,2
1220,7,93,1
1221,93,7,1
1222,65,93,1
1223,93,65,1
1224,120,93,4
1225,93,120,3
1226,20,93,4
1227,93,20,4
1228,128,93,1
1229,93,128,1
1230,130,93,1
1231,93,130,1
1232,136,93,1
1233,93,136,1
1234,137,93,1
1235,93,137,1
1236,366,93,4
1237,93,366,4
1238,44,93,4
1239,93,44,4
1240,160,93,1
1241,93,160,1
1242,69,93,2
1243,93,69,2
1244,60,93,1
1245,93,60,1
1246,175,93,2
1247,93,175,2
1248,287,93,1
1249,93,287,1
1250,177,93,1
1251,93,177,1
1252,356,93,2
1253,93,356,2
1254,32,93,8
1255,93,32,8
1256,33,93,2
1257,93,33,2
1258,179,93,3
1259,93,179,3
1260,295,237,8
1261,237,295,8
1262,94,237,8
1263,237,94,8
1264,5,237,1
1265,237,5,1
1266,130,237,1
1267,237,130,1
1268,33,237,2
1269,237,33,2
1270,179,237,2
1271,237,179,2
1272,1,94,2
1273,94,1,2
1274,2,94,5
1275,94,2,5
1276,85,94,4
1277,94,85,4
1278,92,94,16
1279,94,92,16
1280,349,94,6
1281,94,349,6
1282,93,94,16
1283,94,93,16
1284,237,94,8
1285,94,237,8
1286,96,94,2
1287,94,96,2
1288,97,94,8
1289,94,97,8
1290,37,94,2
1291,5,94,5
1292,94,5,5
1293,6,94,16
1294,94,6,16
1295,7,94,4
1296,94,7,4
1297,120,94,3
1298,94,120,3
1299,26,94,8
1300,94,26,8
1301,45,94,8
1302,94,45,8
1303,27,94,6
1304,94,27,6
1305,69,94,12
1306,94,69,12
1307,29,94,2
1308,94,29,2
1309,72,94,3
1310,94,72,3
1311,80,95,2
1312,95,80,2
1313,1,95,13
1314,95,1,13
1315,34,95,1
1316,95,34,1
1317,3,95,7
1318,95,3,7
1319,88,95,3
1320,95,88,3
1321,98,95,1
1322,95,98,1
1323,363,95,3
1324,95,363,3
1325,5,95,5
1326,95,5,1
1327,6,95,1
1328,95,6,1
1329,7,95,1
1330,95,7,1
1331,8,95,49
1332,95,8,50
1333,115,95,13
1334,95,115,13
1335,9,95,6
1336,95,9,6
1337,469,95,2
1338,95,469,2
1339,40,95,4
1340,95,40,3
1341,202,95,1
1342,95,202,1
1343,128,95,2
1344,95,128,2
1345,129,95,3
1346,95,129,3
1347,133,95,5
1348,95,133,5
1349,131,95,2
1350,95,131,2
1351,137,95,2
1352,95,137,2
1353,357,95,1
1354,95,357,1
1355,366,95,3
1356,95,366,3
1357,139,95,2
1358,95,139,2
1359,44,95,4
1360,95,44,4
1361,45,95,14
1362,95,45,14
1363,269,95,2
1364,95,269,2
1365,143,95,9
1366,95,143,9
1367,314,95,3
1368,95,314,3
1369,144,95,3
1370,95,144,3
1371,272,95,1
1372,95,272,1
1373,27,95,3
1374,95,27,3
1375,316,95,1
1376,95,316,1
1377,368,95,1
1378,95,368,1
1379,160,95,1
1380,95,160,1
1381,69,95,3
1382,95,69,3
1383,221,95,2
1384,95,221,2
1385,60,95,11
1386,95,60,11
1387,211,95,4
1388,95,211,4
1389,173,95,3
1390,95,173,3
1391,174,95,2
1392,95,174,2
1393,222,95,1
1394,95,222,1
1395,175,95,6
1396,95,175,5
1397,287,95,2
1398,95,287,2
1399,177,95,2
1400,95,177,1
1401,319,95,2
1402,95,319,1
1403,356,95,3
1404,95,356,4
1405,31,95,2
1406,95,31,1
1407,72,95,1
1408,95,72,1
1409,32,95,11
1410,95,32,11
1411,33,95,5
1412,95,33,6
1413,179,95,7
1414,95,179,7
1415,288,95,3
1416,95,288,3
1417,98,239,1
1418,239,98,1
1419,115,239,2
1420,239,115,2
1421,40,239,2
1422,239,40,2
1423,44,239,1
1424,239,44,1
1425,353,239,1
1426,239,353,1
1427,175,239,5
1428,239,175,5
1429,373,239,1
1430,239,373,1
1431,176,239,1
1432,239,176,1
1433,369,239,2
1434,239,369,1
1435,287,239,4
1436,239,287,3
1437,177,239,3
1438,239,177,3
1439,319,239,3
1440,239,319,3
1441,356,239,3
1442,239,356,4
1443,33,239,7
1444,239,33,7
1445,179,239,7
1446,239,179,7
1447,288,239,3
1448,239,288,3
1449,96,603,4
1450,603,96,3
1451,170,603,1
1452,603,170,1
1453,286,603,1
1454,603,286,1
1455,1,96,1
1456,96,1,1
1457,34,96,3
1458,96,34,3
1459,2,96,5
1460,96,2,5
1461,190,96,4
1462,96,190,3
1463,3,96,2
1464,96,3,1
1465,93,96,4
1466,96,93,4
1467,94,96,2
1468,96,94,2
1469,603,96,3
1470,96,603,4
1471,37,96,10
1472,96,37,10
1473,363,96,3
1474,96,363,3
1475,64,96,3
1476,96,64,3
1477,6,96,23
1478,96,6,23
1479,7,96,4
1480,96,7,4
1481,70,96,1
1482,96,70,1
1483,71,96,1
1484,96,71,1
1485,9,96,2
1486,96,9,5
1487,257,96,2
1488,96,257,2
1489,120,96,3
1490,96,120,3
1491,11,96,2
1492,96,11,2
1493,309,96,2
1494,96,309,2
1495,129,96,2
1496,132,96,4
1497,96,132,4
1498,133,96,2
1499,96,133,2
1500,26,96,15
1501,96,26,15
1502,45,96,11
1503,96,45,7
1504,143,96,3
1505,96,143,3
1506,49,96,3
1507,96,49,3
1508,27,96,3
1509,96,27,3
1510,146,96,4
1511,96,146,4
1512,148,96,1
1513,96,148,1
1514,160,96,2
1515,96,160,2
1516,162,96,1
1517,96,162,1
1518,69,96,3
1519,96,69,4
1520,166,96,1
1521,96,166,1
1522,170,96,9
1523,96,170,9
1524,286,96,4
1525,96,286,4
1526,29,96,6
1527,96,29,6
1528,171,96,1
1529,96,171,1
1530,221,96,2
1531,96,221,2
1532,60,96,6
1533,96,60,6
1534,173,96,2
1535,96,173,2
1536,222,96,2
1537,96,222,2
1538,62,96,5
1539,96,62,5
1540,175,96,2
1541,96,175,2
1542,319,96,2
1543,96,319,2
1544,356,96,2
1545,96,356,2
1546,33,96,1
1547,96,33,1
1548,179,96,5
1549,96,179,5
1550,288,96,2
1551,96,288,2
1552,526,96,2
1553,96,526,2
1554,382,383,2
1555,383,382,2
1556,97,383,41
1557,383,97,40
1558,385,383,2
1559,383,385,2
1560,26,383,5
1561,383,26,5
1562,170,383,1
1563,383,170,1
1564,97,371,13
1565,371,97,13
1566,26,371,1
1567,371,26,1
1568,1,241,2
1569,241,1,2
1570,86,241,3
1571,241,86,3
1572,3,241,2
1573,241,3,2
1574,382,241,2
1575,241,382,2
1576,385,241,5
1577,241,385,6
1578,6,241,6
1579,241,6,6
1580,111,241,1
1581,241,111,1
1582,70,241,1
1583,241,70,1
1584,71,241,1
1585,241,71,1
1586,256,241,1
1587,241,256,1
1588,129,241,2
1589,241,129,2
1590,26,241,8
1591,241,26,8
1592,137,241,5
1593,241,137,5
1594,138,241,2
1595,241,138,2
1596,139,241,2
1597,241,139,2
1598,44,241,2
1599,241,44,2
1600,268,241,1
1601,241,268,1
1602,143,241,2
1603,241,143,2
1604,314,241,2
1605,241,314,2
1606,144,241,2
1607,241,144,2
1608,156,241,1
1609,241,156,1
1610,68,241,1
1611,241,68,1
1612,884,241,1
1613,170,241,3
1614,241,170,2
1615,399,241,1
1616,241,399,1
1617,29,241,2
1618,241,29,2
1619,211,241,2
1620,241,211,2
1621,1,97,3
1622,97,1,3
1623,2,97,12
1624,97,2,12
1625,3,97,3
1626,97,3,3
1627,90,97,1
1628,97,90,2
1629,91,97,1
1630,97,91,1
1631,93,97,1
1632,97,93,1
1633,94,97,8
1634,97,94,8
1635,383,97,40
1636,97,383,41
1637,371,97,13
1638,97,371,13
1639,382,97,22
1640,97,382,22
1641,390,97,22
1642,97,390,22
1643,98,97,1
1644,97,98,1
1645,99,97,7
1646,97,99,7
1647,385,97,23
1648,97,385,24
1649,101,97,16
1650,97,101,16
1651,105,97,1
1652,97,105,1
1653,37,97,8
1654,97,37,8
1655,363,97,2
1656,97,363,2
1657,64,97,8
1658,97,64,8
1659,6,97,18
1660,97,6,18
1661,73,97,9
1662,97,73,9
1663,7,97,15
