,Source,Target,Weight
354,1,39,9
355,119,1,8
356,1,119,8
357,120,1,14
358,1,120,14
359,40,1,41
360,1,40,39
361,11,1,5
362,1,11,4
363,12,1,25
364,1,12,25
365,121,1,1
366,1,121,1
367,122,1,6
368,1,122,5
369,13,1,6
370,1,13,6
371,123,1,1
372,1,123,1
373,15,1,5
374,1,15,5
375,16,1,74
376,1,16,61
377,124,1,10
378,1,124,11
379,77,1,3
380,1,77,3
381,125,1,1
382,1,125,2
383,18,1,1
384,1,18,1
385,20,1,42
386,1,20,42
387,24,1,33
388,1,24,33
389,260,1,1
390,1,260,1
391,126,1,11
392,1,126,11
393,127,1,13
394,1,127,12
395,128,1,13
396,1,128,13
397,129,1,8
398,1,129,8
399,130,1,30
400,1,130,27
401,131,1,13
402,1,131,13
403,658,1,1
404,1,658,1
405,132,1,13
406,1,132,13
407,500,1,2
408,1,500,2
409,133,1,11
410,1,133,12
411,134,1,10
412,1,134,10
413,135,1,9
414,1,135,10
415,26,1,66
416,1,26,66
417,339,1,2
418,1,339,2
419,136,1,5
420,1,136,5
421,137,1,18
422,1,137,15
423,138,1,3
424,1,138,3
425,139,1,18
426,1,139,18
427,44,1,43
428,1,44,43
429,140,1,4
430,1,140,4
431,141,1,1
432,1,141,1
433,142,1,15
434,1,142,15
435,45,1,16
436,1,45,17
437,143,1,53
438,1,143,53
439,314,1,1
440,1,314,1
441,144,1,6
442,1,144,7
443,145,1,8
444,1,145,8
445,46,1,4
446,1,46,4
447,48,1,13
448,1,48,22
449,49,1,32
450,1,49,32
451,50,1,8
452,1,50,8
453,55,1,9
454,1,55,9
455,271,1,3
456,1,271,3
457,272,1,2
458,1,272,2
459,27,1,38
460,1,27,38
461,509,1,1
462,1,509,1
463,146,1,14
464,1,146,14
465,28,1,16
466,1,28,16
467,510,1,2
468,1,510,2
469,148,1,4
470,1,148,13
471,224,1,3
472,1,224,3
473,149,1,45
474,1,149,45
475,150,1,5
476,1,150,5
477,151,1,2
478,1,151,2
479,152,1,5
480,1,152,5
481,153,1,4
482,1,153,4
483,279,1,1
484,1,279,1
485,154,1,36
486,1,154,37
487,156,1,13
488,1,156,13
489,68,1,39
490,1,68,39
491,282,1,1
492,1,282,1
493,157,1,5
494,1,157,5
495,283,1,9
496,1,283,9
497,158,1,2
498,159,1,1
499,1,159,1
500,160,1,27
501,1,160,27
502,162,1,37
503,1,162,37
504,163,1,15
505,1,163,15
506,69,1,93
507,1,69,93
508,164,1,10
509,1,164,9
510,165,1,19
511,1,165,19
512,166,1,1
513,1,166,1
514,167,1,1
515,1,167,1
516,168,1,3
517,1,168,4
518,169,1,5
519,1,169,6
520,170,1,13
521,1,170,14
522,29,1,35
523,1,29,34
524,30,1,19
525,1,30,19
526,171,1,1
527,1,171,2
528,172,1,6
529,1,172,7
530,60,1,29
531,1,60,29
532,211,1,4
533,1,211,4
534,173,1,6
535,1,173,6
536,174,1,7
537,1,174,7
538,61,1,16
539,1,61,16
540,175,1,4
541,1,175,4
542,176,1,2
543,1,176,2
544,177,1,5
545,1,177,5
546,31,1,33
547,1,31,33
548,72,1,66
549,1,72,66
550,32,1,5
551,1,32,5
552,178,1,2
553,1,178,2
554,33,1,12
555,1,33,12
556,179,1,11
557,1,179,11
558,180,1,8
559,1,180,8
560,181,1,2
561,1,181,2
562,182,1,2
563,1,182,2
564,183,1,7
565,1,183,7
566,184,1,8
567,1,184,8
568,185,1,7
569,1,185,7
570,186,215,4
571,215,186,4
572,187,215,2
573,215,187,3
574,1,215,2
575,188,215,4
576,215,188,3
577,833,215,20
578,215,833,20
579,362,215,4
580,215,362,3
581,189,215,2
582,215,189,2
583,34,215,4
584,215,34,3
585,190,215,1
586,215,190,1
587,90,215,2
588,215,90,2
589,91,215,19
590,215,91,11
591,191,215,4
592,215,191,4
593,192,215,2
594,215,192,7
595,37,215,2
596,215,37,2
597,38,215,21
598,215,38,21
599,63,215,2
600,215,63,2
601,6,215,5
602,215,6,6
603,107,215,4
604,215,107,6
605,116,215,10
606,215,116,9
607,9,215,4
608,215,9,1
609,585,215,1
610,215,585,1
611,39,215,18
612,215,39,18
613,193,215,7
614,215,193,2
615,194,215,12
616,215,194,15
617,195,215,3
618,215,195,3
619,119,215,5
620,215,119,5
621,40,215,8
622,215,40,8
623,16,215,3
624,215,16,10
625,197,215,2
626,198,215,2
627,41,215,12
628,215,41,10
629,199,215,6
630,215,199,3
631,42,215,4
632,215,42,4
633,200,215,3
634,215,200,3
635,201,215,1
636,202,215,3
637,215,202,3
638,203,215,4
639,128,215,1
640,130,215,4
641,215,130,10
642,204,215,1
643,215,204,4
644,26,215,6
645,215,26,4
646,205,215,1
647,215,205,5
648,45,215,19
649,215,45,19
650,206,215,2
651,215,206,2
652,47,215,3
653,215,47,3
654,48,215,24
655,215,48,24
656,49,215,17
657,215,49,16
658,50,215,27
659,215,50,28
660,51,215,3
661,215,51,3
662,53,215,1
663,215,53,1
664,55,215,6
665,215,55,6
666,208,215,1
667,215,208,1
668,209,215,1
669,215,209,1
670,57,215,3
671,215,57,3
672,272,215,2
673,215,272,2
674,210,215,3
675,215,210,1
676,148,215,1
677,215,148,4
678,162,215,1
679,215,162,1
680,169,215,5
681,215,169,5
682,170,215,2
683,215,170,2
684,399,215,2
685,215,399,2
686,29,215,55
687,215,29,53
688,30,215,14
689,215,30,14
690,171,215,1
691,215,171,1
692,59,215,5
693,215,59,5
694,60,215,12
695,215,60,9
696,211,215,3
697,215,211,3
698,212,215,3
699,215,212,3
700,61,215,34
701,215,61,34
702,213,215,5
703,215,213,1
704,62,215,17
705,215,62,18
706,72,215,4
707,215,72,4
708,180,215,3
709,215,180,4
710,183,215,3
711,215,183,3
712,214,215,4
713,215,214,4
714,80,34,2
715,34,80,2
716,1,34,15
717,34,1,12
718,215,34,3
719,34,215,4
720,216,34,5
721,34,216,5
722,95,34,3
723,34,95,3
724,96,34,8
725,34,96,8
726,217,34,1
727,34,217,2
728,101,34,5
729,34,101,5
730,105,34,1
731,34,105,1
732,37,34,9
733,34,37,9
734,218,34,3
735,34,218,3
736,38,34,8
737,34,38,8
738,76,34,6
739,34,76,6
740,6,34,13
741,34,6,13
742,108,34,2
743,34,108,2
744,9,34,7
745,34,9,4
746,194,34,1
747,34,194,1
748,40,34,4
749,34,40,4
750,16,34,5
751,34,16,5
752,20,34,4
753,34,20,4
754,199,34,4
755,34,199,4
756,42,34,8
757,34,42,8
758,128,34,12
759,34,128,12
760,43,34,1
761,34,43,1
762,129,34,9
763,34,129,8
764,133,34,2
765,34,133,2
766,26,34,7
767,34,26,7
768,44,34,16
769,34,44,16
770,219,34,16
771,34,219,16
772,206,34,5
773,34,206,4
774,46,34,4
775,34,46,3
776,48,34,56
777,34,48,55
778,50,34,15
779,34,50,15
780,207,34,16
781,34,207,16
782,220,34,5
783,34,220,4
784,52,34,4
785,34,52,5
786,54,34,3
787,34,54,3
788,55,34,34
789,34,55,34
790,27,34,1
791,34,27,1
792,149,34,2
793,34,149,2
794,160,34,4
795,34,160,4
796,162,34,2
797,34,162,2
798,69,34,1
799,29,34,12
800,34,29,14
801,59,34,2
802,34,59,2
803,221,34,6
804,34,221,5
805,60,34,32
806,34,60,32
807,211,34,24
808,34,211,24
809,173,34,8
810,34,173,8
811,174,34,8
812,34,174,8
813,222,34,8
814,34,222,8
815,212,34,4
816,34,212,4
817,31,34,3
818,34,31,3
819,214,34,3
820,34,214,3
821,223,358,3
822,358,223,3
823,224,358,5
824,358,224,5
825,149,358,2
826,358,149,2
827,156,358,4
828,358,156,4
829,225,358,2
830,358,225,2
831,178,358,7
832,358,178,7
833,74,2,4
834,2,74,3
835,79,2,5
836,2,79,7
837,227,2,3
838,80,2,1
839,2,80,1
840,1,2,60
841,2,1,60
842,190,2,3
843,2,190,2
844,3,2,7
845,2,3,7
846,228,2,3
847,2,228,4
848,229,2,1
849,230,2,8
850,2,230,8
851,231,2,9
852,2,231,8
853,89,2,5
854,2,89,5
855,232,2,5
856,90,2,6
857,2,90,5
858,91,2,3
859,2,91,4
860,233,2,3
861,2,233,2
862,234,2,2
863,235,2,3
864,2,235,3
865,94,2,15
866,2,94,15
867,238,2,2
868,95,2,2
869,2,95,2
870,239,2,4
871,2,239,4
872,96,2,35
873,2,96,35
874,240,2,2
875,2,240,5
876,241,2,16
877,2,241,16
878,97,2,53
879,2,97,53
880,242,2,4
881,2,242,3
882,243,2,2
883,98,2,6
884,2,98,6
885,217,2,9
886,2,217,10
887,491,2,2
888,244,2,4
889,2,244,1
890,35,2,4
891,2,35,3
892,99,2,9
893,2,99,9
894,101,2,31
895,2,101,31
896,102,2,18
897,2,102,18
898,247,2,6
899,2,247,6
900,36,2,37
901,2,36,37
902,103,2,15
903,2,103,15
904,104,2,15
905,2,104,15
906,105,2,28
907,2,105,28
908,344,2,1
909,37,2,19
910,2,37,19
911,438,2,7
912,2,438,7
913,249,2,5
914,2,249,3
915,106,2,17
916,2,106,17
917,858,2,2
918,38,2,3
919,2,38,3
920,76,2,12
921,2,76,12
922,63,2,34
923,2,63,34
924,6,2,61
925,2,6,60
926,73,2,21
927,2,73,21
928,108,2,16
929,2,108,16
930,7,2,56
931,2,7,53
932,110,2,7
933,2,110,7
934,65,2,18
935,2,65,18
936,251,2,7
937,2,251,9
938,8,2,17
939,2,8,18
940,66,2,2
941,2,66,4
942,116,2,9
943,2,116,4
944,9,2,19
945,2,9,20
946,257,2,11
947,2,257,11
948,493,2,1
949,258,2,9
950,2,258,6
951,39,2,2
952,2,39,1
953,120,2,35
954,2,120,35
955,40,2,22
956,2,40,24
957,12,2,7
958,2,12,7
959,122,2,1
960,2,122,1
961,13,2,6
962,2,13,6
963,259,2,38
964,2,259,39
965,16,2,32
966,2,16,33
967,124,2,6
968,2,124,6
969,20,2,59
970,2,20,59
971,21,2,4
972,2,21,4
973,22,2,6
974,2,22,6
975,24,2,21
976,2,24,21
977,260,2,8
978,2,260,8
979,126,2,2
980,2,126,2
981,127,2,2
982,2,127,2
983,128,2,14
984,2,128,14
985,43,2,3
986,2,43,3
987,129,2,6
988,2,129,6
989,132,2,11
990,2,132,11
991,261,2,2
992,2,261,3
993,133,2,3
994,2,133,3
995,263,2,5
996,2,263,7
997,264,2,20
998,2,264,20
999,265,2,1
1000,2,265,1
1001,135,2,12
1002,2,135,8
1003,223,2,4
1004,2,223,6
1005,266,2,2
1006,2,266,2
1007,267,2,7
1008,2,267,7
1009,26,2,40
1010,2,26,40
1011,137,2,31
1012,2,137,30
1013,139,2,4
1014,2,139,4
1015,44,2,37
1016,2,44,38
1017,140,2,8
1018,2,140,8
1019,141,2,1
1020,2,141,1
1021,142,2,56
1022,2,142,56
1023,67,2,19
1024,2,67,19
1025,45,2,20
1026,2,45,19
1027,269,2,2
1028,2,269,2
1029,143,2,18
1030,2,143,19
1031,144,2,2
1032,2,144,2
1033,48,2,4
1034,2,48,4
1035,49,2,21
1036,2,49,21
1037,55,2,1
1038,2,55,1
1039,270,2,9
1040,2,270,4
1041,271,2,1
1042,272,2,2
1043,273,2,8
1044,2,273,8
1045,27,2,5
1046,2,27,5
1047,274,2,4
1048,28,2,14
1049,2,28,14
1050,275,2,2
1051,148,2,6
1052,224,2,25
1053,2,224,24
1054,276,2,3
1055,2,276,3
1056,149,2,68
1057,2,149,68
1058,150,2,15
1059,2,150,15
1060,151,2,1
1061,2,151,2
1062,152,2,8
1063,2,152,8
1064,277,2,2
1065,2,277,3
1066,278,2,2
1067,279,2,7
1068,2,279,6
1069,154,2,86
1070,2,154,86
1071,156,2,38
1072,2,156,38
1073,68,2,4
1074,2,68,5
1075,281,2,1
1076,2,281,1
1077,282,2,6
1078,2,282,6
1079,157,2,24
1080,2,157,19
1081,283,2,15
1082,2,283,15
1083,159,2,21
1084,2,159,21
1085,593,2,5
1086,160,2,18
1087,2,160,18
1088,284,2,22
1089,2,284,22
1090,162,2,62
1091,2,162,62
1092,69,2,41
1093,2,69,41
1094,940,2,1
1095,165,2,6
1096,2,165,6
1097,166,2,6
1098,2,166,6
1099,285,2,5
1100,2,285,4
1101,167,2,2
1102,2,167,2
1103,168,2,7
1104,2,168,7
1105,169,2,1
1106,2,169,1
1107,170,2,18
1108,2,170,16
1109,286,2,3
1110,2,286,4
1111,29,2,34
1112,2,29,33
1113,30,2,4
1114,2,30,4
1115,171,2,1
1116,2,171,1
1117,60,2,14
1118,2,60,14
1119,212,2,8
1120,2,212,8
1121,61,2,16
1122,2,61,16
1123,213,2,3
1124,2,213,4
1125,62,2,7
1126,2,62,3
1127,175,2,20
1128,2,175,20
1129,176,2,20
1130,2,176,20
1131,287,2,12
1132,2,287,12
1133,177,2,15
1134,2,177,15
1135,31,2,4
1136,2,31,4
1137,72,2,66
1138,2,72,66
1139,179,2,22
1140,2,179,22
1141,288,2,13
1142,2,288,13
1143,289,2,5
1144,2,289,6
1145,180,2,8
1146,2,180,12
1147,290,2,4
1148,2,290,4
1149,291,2,3
1150,182,2,2
1151,2,182,3
1152,183,2,16
1153,2,183,22
1154,184,2,8
1155,2,184,8
1156,185,2,9
1157,2,185,9
1158,79,216,3
1159,216,79,3
1160,292,216,1
1161,293,216,3
1162,216,293,1
1163,34,216,5
1164,216,34,5
1165,294,216,1
1166,216,294,1
1167,3,216,10
1168,216,3,10
1169,88,216,1
1170,216,88,1
1171,295,216,1
1172,216,295,1
1173,237,216,2
1174,216,237,2
1175,96,216,10
1176,216,96,10
1177,97,216,9
1178,216,97,9
1179,35,216,2
1180,245,216,3
1181,216,245,3
1182,246,216,2
1183,216,246,2
1184,296,216,1
1185,216,296,1
1186,297,216,4
1187,216,297,4
1188,247,216,6
1189,216,247,6
1190,298,216,6
1191,216,298,6
1192,248,216,5
1193,216,248,5
1194,299,216,1
1195,216,299,1
1196,103,216,10
1197,216,103,10
1198,300,216,4
1199,216,300,4
1200,301,216,5
1201,216,301,5
1202,302,216,3
1203,216,302,3
1204,303,216,1
1205,216,303,1
1206,304,216,2
1207,216,304,2
1208,106,216,8
1209,216,106,8
1210,8,216,8
1211,216,8,8
1212,111,216,2
1213,216,111,2
1214,75,216,1
1215,216,75,1
1216,115,216,5
1217,216,115,5
1218,116,216,4
1219,216,116,3
1220,9,216,21
1221,216,9,21
1222,120,216,4
1223,216,120,4
1224,539,216,2
1225,216,539,2
1226,305,216,1
1227,216,305,1
1228,10,216,2
1229,216,10,2
1230,11,216,4
1231,216,11,4
1232,12,216,8
1233,216,12,8
1234,121,216,2
1235,216,121,2
1236,306,216,3
1237,216,306,3
1238,307,216,3
1239,216,307,3
1240,123,216,3
1241,216,123,3
1242,15,216,16
1243,216,15,16
1244,124,216,4
1245,216,124,4
1246,125,216,3
1247,216,125,3
1248,17,216,1
1249,216,17,1
1250,308,216,4
1251,216,308,4
1252,18,216,9
1253,216,18,9
1254,309,216,12
1255,216,309,12
1256,21,216,11
1257,216,21,11
1258,22,216,4
1259,216,22,4
1260,25,216,1
1261,216,25,1
1262,128,216,3
1263,216,128,3
1264,129,216,3
1265,216,129,3
1266,131,216,3
1267,216,131,3
1268,132,216,8
1269,216,132,8
1270,134,216,2
1271,216,134,2
1272,263,216,4
1273,216,263,4
1274,264,216,6
1275,216,264,6
1276,310,216,1
1277,216,310,1
1278,265,216,5
1279,216,265,5
1280,135,216,6
1281,216,135,6
1282,223,216,7
1283,216,223,7
1284,540,216,1
1285,216,540,1
1286,311,216,5
1287,216,311,5
1288,266,216,6
1289,216,266,6
1290,267,216,7
1291,216,267,7
1292,139,216,6
1293,216,139,6
1294,44,216,7
1295,216,44,7
1296,312,216,10
1297,216,312,10
1298,313,216,4
1299,216,313,4
1300,140,216,7
1301,216,140,7
1302,142,216,8
1303,216,142,8
1304,67,216,8
1305,216,67,8
1306,143,216,16
1307,216,143,16
1308,314,216,4
1309,216,314,4
1310,144,216,2
1311,216,144,2
1312,145,216,2
1313,216,145,2
1314,315,216,3
1315,216,315,3
1316,316,216,3
1317,216,316,3
1318,28,216,3
1319,216,28,3
1320,224,216,12
1321,216,224,12
1322,276,216,2
1323,216,276,2
1324,149,216,8
1325,216,149,8
1326,151,216,1
1327,216,151,1
1328,78,216,7
1329,216,78,7
1330,152,216,5
1331,216,152,4
1332,153,216,2
1333,216,153,2
1334,279,216,2
1335,216,279,2
1336,154,216,7
1337,216,154,7
1338,156,216,13
1339,216,156,14
1340,225,216,2
1341,216,225,2
1342,68,216,4
1343,216,68,4
1344,280,216,2
1345,216,280,2
1346,317,216,4
1347,216,317,4
1348,282,216,8
1349,216,282,8
1350,157,216,8
1351,216,157,9
1352,283,216,4
1353,216,283,4
1354,158,216,2
1355,216,158,2
1356,318,216,3
1357,216,318,3
1358,168,216,2
1359,216,168,2
1360,30,216,13
1361,216,30,11
1362,177,216,5
1363,216,177,5
1364,319,216,1
1365,216,319,1
1366,179,216,11
1367,216,179,11
1368,1,190,5
1369,190,1,5
1370,215,190,1
1371,190,215,1
1372,2,190,2
1373,190,2,3
1374,190,190,1
1375,190,190,1
1376,320,190,1
1377,321,190,2
1378,322,190,6
1379,686,190,2
1380,190,686,1
1381,91,190,8
1382,190,91,4
1383,191,190,3
1384,190,191,3
1385,484,190,2
1386,323,190,1
1387,95,190,3
1388,603,190,1
1389,96,190,5
1390,190,96,6
1391,99,190,1
1392,190,99,6
1393,100,190,5
1394,190,100,11
1395,102,190,1
1396,190,102,3
1397,36,190,6
1398,190,36,5
1399,103,190,5
1400,190,103,5
1401,438,190,4
1402,190,438,5
1403,106,190,5
1404,190,106,5
1405,76,190,5
1406,190,76,6
1407,563,190,4
1408,190,563,5
1409,108,190,3
1410,190,108,3
1411,7,190,11
1412,190,7,8
1413,110,190,8
1414,190,110,9
1415,8,190,6
1416,190,8,1
1417,9,190,2
1418,190,9,5
1419,257,190,6
1420,190,257,5
1421,120,190,6
1422,190,120,6
1423,40,190,14
1424,190,40,16
1425,12,190,5
1426,190,12,5
1427,259,190,5
1428,190,259,5
1429,16,190,1
1430,190,16,1
1431,309,190,6
1432,190,309,6
1433,24,190,4
1434,190,24,5
1435,325,190,5
1436,326,190,1
1437,327,190,3
1438,190,327,2
1439,328,190,2
1440,137,190,12
1441,138,190,2
1442,366,190,5
1443,190,366,5
1444,44,190,5
1445,67,190,6
1446,190,67,6
1447,45,190,18
1448,190,45,3
1449,143,190,1
1450,315,190,1
1451,190,315,1
1452,590,190,2
1453,48,190,3
1454,190,48,2
1455,49,190,5
1456,190,49,10
1457,57,190,2
1458,190,57,1
1459,28,190,1
1460,224,190,2
1461,190,224,2
1462,149,190,5
1463,190,149,1
1464,154,190,7
1465,190,154,3
1466,156,190,2
1467,190,156,2
1468,157,190,2
1469,558,190,4
1470,190,558,5
1471,158,190,1
1472,190,158,1
1473,329,190,1
1474,330,190,6
1475,398,190,2
1476,190,398,1
1477,30,190,7
1478,190,30,7
1479,331,190,2
1480,190,331,2
1481,400,190,1
1482,61,190,7
1483,190,61,7
1484,287,190,13
1485,190,287,15
1486,33,190,3
1487,190,33,3
1488,289,190,3
1489,190,289,5
1490,183,190,16
1491,190,183,14
1492,98,462,7
1493,462,98,8
1494,35,462,2
1495,16,462,1
1496,224,462,5
1497,462,224,5
1498,149,462,2
1499,462,149,2
1500,152,462,2
1501,462,152,1
1502,156,462,4
1503,462,156,4
1504,157,462,4
1505,462,157,4
1506,285,462,3
1507,170,462,1
1508,462,170,1
1509,335,462,2
1510,462,335,2
1511,1,85,15
1512,85,1,15
1513,94,85,15
1514,85,94,15
1515,5,85,4
1516,85,5,4
1517,7,85,8
1518,85,7,8
1519,65,85,2
1520,85,65,2
1521,9,85,2
1522,85,9,2
1523,127,85,6
1524,137,85,1
1525,85,137,1
1526,45,85,4
1527,85,45,4
1528,27,85,8
1529,85,27,8
1530,28,85,4
1531,85,28,8
1532,160,85,1
1533,85,160,1
1534,69,85,1
1535,85,69,1
1536,29,85,15
1537,85,29,15
1538,30,85,7
1539,85,30,7
1540,61,85,3
1541,85,61,3
1542,1,86,2
1543,86,1,2
1544,241,86,1
1545,86,241,1
1546,102,86,3
1547,86,102,3
1548,76,86,2
1549,86,76,2
1550,5,86,1
1551,86,5,1
1552,336,86,4
1553,86,336,4
1554,107,86,2
1555,86,107,2
1556,337,86,3
1557,86,337,3
1558,345,86,1
1559,86,345,1
1560,338,86,2
1561,86,338,2
1562,339,86,2
1563,86,339,2
1564,159,86,2
1565,86,159,2
1566,330,86,3
1567,86,330,3
1568,318,86,2
1569,86,318,2
1570,340,86,1
1571,86,340,1
1572,88,87,1
1573,101,87,2
1574,87,101,2
1575,107,87,1
1576,87,107,1
1577,341,87,1
1578,87,341,1
1579,15,87,1
1580,87,15,1
1581,128,87,1
1582,87,128,1
1583,342,87,1
1584,87,342,1
1585,26,87,3
1586,137,87,1
1587,87,137,1
1588,312,87,1
1589,87,312,1
1590,48,87,5
1591,87,48,5
1592,49,87,5
1593,87,49,5
1594,316,87,1
1595,87,316,1
1596,222,87,1
1597,87,222,1
1598,401,87,1
1599,87,401,1
1600,353,87,1
1601,87,353,1
1602,175,87,1
1603,87,175,1
1604,176,87,1
1605,87,176,1
1606,369,87,1
1607,87,369,1
1608,287,87,1
1609,87,287,1
1610,177,87,2
1611,87,177,2
1612,319,87,1
1613,87,319,1
1614,355,87,1
1615,87,355,1
1616,356,87,1
1617,87,356,1
1618,32,87,4
1619,87,32,4
1620,179,87,3
1621,87,179,3
1622,288,87,3
1623,87,288,3
1624,374,87,1
1625,87,374,1
1626,1,3,40
1627,3,1,39
1628,2,3,7
1629,3,2,7
1630,216,3,10
1631,3,216,10
1632,88,3,27
1633,3,88,26
1634,95,3,7
1635,3,95,7
1636,239,3,1
1637,3,239,1
1638,96,3,5
1639,3,96,5
1640,97,3,6
1641,3,97,5
1642,102,3,1
1643,3,102,1
1644,105,3,2
1645,3,105,2
1646,344,3,3
1647,3,344,3
1648,37,3,10
1649,3,37,10
1650,76,3,8
1651,3,76,8
1652,63,3,5
1653,3,63,5
1654,5,3,3
1655,3,5,3
1656,336,3,7
1657,3,336,7
1658,6,3,32
1659,3,6,32
1660,73,3,2
1661,3,73,2
1662,345,3,2
1663,3,345,2
