,Source,Target,Weight
408,1,111,9
409,75,1,5
410,1,75,5
411,66,1,9
412,1,66,9
413,252,1,2
414,1,252,2
415,554,1,3
416,1,554,3
417,112,1,2
418,1,112,2
419,582,1,1
420,1,582,1
421,70,1,4
422,1,70,4
423,253,1,2
424,1,253,2
425,564,1,1
426,1,564,1
427,71,1,7
428,1,71,6
429,113,1,2
430,1,113,2
431,114,1,6
432,1,114,6
433,583,1,2
434,1,583,2
435,115,1,8
436,1,115,8
437,255,1,1
438,1,255,1
439,256,1,4
440,1,256,4
441,116,1,5
442,1,116,8
443,9,1,25
444,1,9,24
445,257,1,3
446,1,257,3
447,117,1,4
448,1,117,5
449,118,1,5
450,39,1,17
451,1,39,17
452,119,1,8
453,1,119,8
454,120,1,10
455,1,120,10
456,40,1,41
457,1,40,41
458,11,1,6
459,1,11,6
460,12,1,19
461,1,12,19
462,121,1,1
463,1,121,1
464,306,1,2
465,1,306,2
466,122,1,9
467,1,122,11
468,13,1,8
469,1,13,8
470,123,1,2
471,1,123,2
472,16,1,62
473,1,16,46
474,124,1,8
475,1,124,8
476,77,1,8
477,1,77,8
478,125,1,2
479,18,1,3
480,1,18,3
481,20,1,41
482,1,20,41
483,24,1,31
484,1,24,31
485,260,1,6
486,1,260,6
487,126,1,14
488,1,126,13
489,127,1,13
490,1,127,14
491,202,1,3
492,1,202,3
493,128,1,14
494,1,128,14
495,43,1,1
496,1,43,1
497,129,1,8
498,1,129,9
499,130,1,25
500,1,130,23
501,131,1,16
502,1,131,16
503,132,1,12
504,1,132,12
505,133,1,15
506,1,133,14
507,134,1,14
508,1,134,14
509,26,1,69
510,1,26,69
511,339,1,1
512,1,339,1
513,136,1,4
514,1,136,4
515,351,1,1
516,1,351,1
517,137,1,25
518,1,137,21
519,138,1,5
520,1,138,5
521,139,1,16
522,1,139,16
523,44,1,39
524,1,44,40
525,140,1,3
526,1,140,3
527,141,1,1
528,1,141,1
529,142,1,16
530,1,142,16
531,45,1,14
532,1,45,12
533,143,1,52
534,1,143,52
535,314,1,3
536,1,314,3
537,144,1,8
538,1,144,8
539,145,1,8
540,1,145,8
541,46,1,8
542,1,46,8
543,48,1,16
544,1,48,28
545,49,1,32
546,1,49,32
547,50,1,8
548,1,50,8
549,55,1,13
550,1,55,13
551,272,1,7
552,1,272,8
553,27,1,37
554,1,27,37
555,146,1,12
556,1,146,14
557,28,1,16
558,1,28,16
559,148,1,5
560,1,148,21
561,224,1,1
562,1,224,1
563,149,1,31
564,1,149,31
565,150,1,2
566,1,150,2
567,151,1,1
568,1,151,1
569,152,1,3
570,1,152,3
571,153,1,7
572,1,153,7
573,154,1,28
574,1,154,28
575,155,1,1
576,1,155,1
577,156,1,7
578,1,156,7
579,68,1,50
580,1,68,49
581,157,1,2
582,1,157,2
583,283,1,4
584,1,283,4
585,158,1,2
586,159,1,4
587,1,159,4
588,160,1,31
589,1,160,31
590,161,1,7
591,1,161,7
592,162,1,36
593,1,162,36
594,163,1,16
595,1,163,16
596,69,1,92
597,1,69,92
598,164,1,8
599,1,164,10
600,165,1,18
601,1,165,18
602,166,1,2
603,1,166,2
604,167,1,4
605,1,167,4
606,168,1,3
607,1,168,3
608,169,1,9
609,1,169,10
610,170,1,26
611,1,170,26
612,548,1,1
613,1,548,1
614,29,1,41
615,1,29,37
616,30,1,24
617,1,30,24
618,171,1,8
619,1,171,8
620,331,1,4
621,1,331,4
622,559,1,1
623,1,559,1
624,172,1,8
625,1,172,8
626,60,1,31
627,1,60,30
628,173,1,13
629,1,173,12
630,174,1,12
631,1,174,13
632,61,1,16
633,1,61,16
634,175,1,6
635,1,175,6
636,176,1,2
637,1,176,2
638,177,1,5
639,1,177,5
640,31,1,20
641,1,31,21
642,72,1,71
643,1,72,71
644,32,1,4
645,1,32,4
646,178,1,5
647,1,178,5
648,33,1,7
649,1,33,7
650,179,1,11
651,1,179,11
652,180,1,8
653,1,180,8
654,181,1,7
655,1,181,7
656,182,1,5
657,1,182,5
658,183,1,6
659,1,183,6
660,184,1,8
661,1,184,8
662,185,1,8
663,1,185,8
664,186,215,3
665,215,186,3
666,1,215,2
667,188,215,3
668,215,188,3
669,362,215,8
670,215,362,9
671,189,215,2
672,215,189,3
673,34,215,4
674,215,34,5
675,190,215,1
676,215,190,1
677,3,215,1
678,215,3,1
679,90,215,3
680,215,90,4
681,91,215,17
682,215,91,10
683,191,215,6
684,215,191,6
685,192,215,2
686,215,192,7
687,96,215,2
688,215,96,2
689,37,215,2
690,215,37,2
691,38,215,17
692,215,38,17
693,63,215,2
694,215,63,2
695,6,215,7
696,215,6,7
697,107,215,4
698,215,107,7
699,116,215,10
700,215,116,9
701,9,215,3
702,215,9,3
703,39,215,19
704,215,39,19
705,193,215,4
706,215,193,3
707,194,215,19
708,215,194,19
709,195,215,5
710,215,195,5
711,119,215,7
712,215,119,7
713,40,215,13
714,215,40,13
715,16,215,3
716,215,16,7
717,197,215,2
718,198,215,1
719,41,215,11
720,215,41,10
721,199,215,7
722,215,199,5
723,42,215,3
724,215,42,3
725,200,215,2
726,215,200,4
727,201,215,1
728,202,215,12
729,215,202,12
730,203,215,3
731,128,215,2
732,215,128,3
733,130,215,7
734,215,130,11
735,204,215,1
736,215,204,5
737,26,215,7
738,215,26,5
739,205,215,1
740,215,205,5
741,504,215,8
742,215,504,7
743,45,215,20
744,215,45,20
745,206,215,6
746,215,206,5
747,590,215,2
748,215,590,2
749,47,215,5
750,215,47,5
751,48,215,20
752,215,48,19
753,49,215,17
754,215,49,16
755,50,215,28
756,215,50,28
757,207,215,8
758,215,207,8
759,51,215,4
760,215,51,4
761,772,215,2
762,215,772,2
763,55,215,8
764,215,55,8
765,208,215,2
766,215,208,2
767,57,215,2
768,215,57,2
769,936,215,1
770,215,936,1
771,591,215,5
772,215,591,5
773,271,215,1
774,215,271,1
775,272,215,5
776,215,272,5
777,210,215,2
778,215,210,1
779,148,215,1
780,215,148,4
781,169,215,6
782,215,169,6
783,170,215,19
784,215,170,20
785,286,215,10
786,215,286,10
787,548,215,3
788,215,548,3
789,399,215,2
790,215,399,2
791,29,215,56
792,215,29,56
793,30,215,12
794,215,30,12
795,171,215,4
796,215,171,4
797,59,215,7
798,215,59,7
799,60,215,17
800,215,60,13
801,211,215,4
802,215,211,4
803,173,215,2
804,215,173,2
805,212,215,6
806,215,212,6
807,61,215,55
808,215,61,55
809,213,215,1
810,215,213,1
811,62,215,21
812,215,62,21
813,72,215,3
814,215,72,3
815,180,215,2
816,215,180,3
817,183,215,4
818,215,183,4
819,214,215,3
820,215,214,3
821,80,34,3
822,34,80,3
823,1,34,19
824,34,1,16
825,215,34,5
826,34,215,4
827,34,34,1
828,34,34,1
829,216,34,5
830,34,216,5
831,87,34,2
832,34,87,2
833,88,34,1
834,34,88,1
835,95,34,6
836,34,95,6
837,96,34,8
838,34,96,8
839,101,34,6
840,34,101,6
841,105,34,4
842,34,105,4
843,37,34,12
844,34,37,12
845,218,34,8
846,34,218,8
847,38,34,8
848,34,38,8
849,76,34,6
850,34,76,6
851,6,34,16
852,34,6,16
853,108,34,4
854,34,108,4
855,115,34,1
856,9,34,8
857,34,9,3
858,194,34,3
859,34,194,3
860,40,34,7
861,34,40,7
862,122,34,1
863,34,122,1
864,16,34,6
865,34,16,6
866,20,34,8
867,34,20,8
868,199,34,5
869,34,199,5
870,42,34,8
871,34,42,8
872,666,34,1
873,34,666,1
874,668,34,1
875,34,668,1
876,671,34,2
877,34,671,2
878,128,34,9
879,34,128,9
880,43,34,1
881,34,43,1
882,392,34,2
883,34,392,2
884,129,34,8
885,34,129,8
886,262,34,1
887,34,262,1
888,26,34,8
889,34,26,8
890,44,34,16
891,34,44,16
892,219,34,17
893,34,219,17
894,206,34,4
895,34,206,5
896,46,34,4
897,34,46,4
898,48,34,53
899,34,48,53
900,49,34,40
901,34,49,39
902,50,34,16
903,34,50,16
904,207,34,16
905,34,207,16
906,220,34,4
907,34,220,5
908,51,34,2
909,34,51,2
910,52,34,5
911,34,52,4
912,54,34,4
913,34,54,4
914,55,34,34
915,34,55,34
916,208,34,1
917,34,208,1
918,27,34,1
919,34,27,1
920,149,34,9
921,34,149,10
922,160,34,5
923,34,160,5
924,162,34,3
925,34,162,3
926,69,34,1
927,170,34,2
928,34,170,1
929,29,34,11
930,34,29,15
931,171,34,1
932,34,171,1
933,59,34,5
934,34,59,6
935,221,34,6
936,34,221,6
937,60,34,32
938,34,60,32
939,211,34,24
940,34,211,24
941,173,34,8
942,34,173,8
943,174,34,16
944,34,174,16
945,222,34,8
946,34,222,8
947,212,34,5
948,34,212,5
949,31,34,5
950,34,31,5
951,179,34,1
952,34,179,1
953,214,34,2
954,34,214,2
955,93,358,2
956,358,93,2
957,304,358,2
958,358,304,2
959,5,358,5
960,358,5,5
961,7,358,12
962,358,7,12
963,13,358,2
964,358,13,2
965,223,358,2
966,358,223,3
967,224,358,3
968,358,224,3
969,149,358,4
970,358,149,4
971,153,358,2
972,358,153,2
973,156,358,5
974,358,156,5
975,225,358,3
976,358,225,3
977,68,358,3
978,358,68,3
979,69,358,12
980,358,69,12
981,401,358,4
982,358,401,1
983,175,358,6
984,358,175,9
985,226,358,19
986,358,226,19
987,178,358,5
988,358,178,5
989,74,2,5
990,2,74,5
991,79,2,8
992,2,79,10
993,293,2,1
994,2,293,1
995,227,2,2
996,80,2,2
997,2,80,2
998,84,2,3
999,2,84,3
1000,1,2,53
1001,2,1,53
1002,87,2,7
1003,2,87,7
1004,3,2,7
1005,2,3,7
1006,88,2,6
1007,2,88,6
1008,228,2,4
1009,2,228,5
1010,229,2,1
1011,230,2,8
1012,2,230,8
1013,231,2,12
1014,2,231,12
1015,89,2,5
1016,2,89,5
1017,232,2,3
1018,479,2,1
1019,2,479,4
1020,90,2,7
1021,2,90,8
1022,91,2,4
1023,2,91,3
1024,233,2,3
1025,2,233,2
1026,234,2,1
1027,235,2,3
1028,2,235,3
1029,236,2,1
1030,2,236,1
1031,92,2,6
1032,2,92,6
1033,93,2,3
1034,2,93,3
1035,237,2,1
1036,2,237,1
1037,94,2,19
1038,2,94,19
1039,238,2,3
1040,95,2,2
1041,2,95,2
1042,239,2,4
1043,2,239,4
1044,96,2,28
1045,2,96,29
1046,240,2,2
1047,2,240,4
1048,241,2,15
1049,2,241,15
1050,97,2,44
1051,2,97,44
1052,242,2,3
1053,2,242,3
1054,243,2,2
1055,98,2,5
1056,2,98,7
1057,217,2,6
1058,2,217,10
1059,244,2,4
1060,2,244,2
1061,35,2,2
1062,2,35,1
1063,99,2,8
1064,2,99,8
1065,101,2,21
1066,2,101,21
1067,245,2,5
1068,2,245,5
1069,102,2,12
1070,2,102,12
1071,246,2,3
1072,2,246,3
1073,247,2,9
1074,2,247,9
1075,445,2,2
1076,2,445,2
1077,248,2,1
1078,2,248,1
1079,36,2,41
1080,2,36,41
1081,103,2,15
1082,2,103,15
1083,104,2,12
1084,2,104,11
1085,105,2,38
1086,2,105,38
1087,37,2,24
1088,2,37,26
1089,249,2,9
1090,2,249,11
1091,250,2,2
1092,2,250,2
1093,106,2,21
1094,2,106,21
1095,38,2,2
1096,2,38,2
1097,76,2,7
1098,2,76,10
1099,63,2,31
1100,2,63,31
1101,6,2,73
1102,2,6,74
1103,73,2,21
1104,2,73,21
1105,108,2,8
1106,2,108,9
1107,7,2,53
1108,2,7,51
1109,110,2,4
1110,2,110,4
1111,65,2,19
1112,2,65,19
1113,251,2,7
1114,2,251,8
1115,8,2,24
1116,2,8,23
1117,111,2,8
1118,2,111,8
1119,75,2,7
1120,2,75,8
1121,66,2,22
1122,2,66,22
1123,252,2,1
1124,2,252,1
1125,70,2,10
1126,2,70,11
1127,253,2,2
1128,2,253,1
1129,254,2,1
1130,564,2,1
1131,2,564,1
1132,71,2,12
1133,2,71,10
1134,113,2,1
1135,114,2,1
1136,2,114,3
1137,115,2,6
1138,2,115,6
1139,255,2,3
1140,2,255,1
1141,256,2,4
1142,2,256,3
1143,116,2,11
1144,2,116,5
1145,9,2,22
1146,2,9,22
1147,257,2,15
1148,2,257,16
1149,258,2,8
1150,2,258,6
1151,39,2,1
1152,2,39,1
1153,120,2,29
1154,2,120,29
1155,40,2,26
1156,2,40,26
1157,12,2,7
1158,2,12,7
1159,121,2,2
1160,122,2,6
1161,2,122,6
1162,307,2,1
1163,2,307,1
1164,13,2,9
1165,2,13,9
1166,259,2,43
1167,2,259,43
1168,16,2,21
1169,2,16,29
1170,124,2,10
1171,2,124,10
1172,77,2,5
1173,2,77,5
1174,125,2,5
1175,2,125,5
1176,20,2,57
1177,2,20,60
1178,21,2,6
1179,2,21,6
1180,22,2,7
1181,2,22,7
1182,24,2,22
1183,2,24,22
1184,260,2,8
1185,2,260,8
1186,127,2,3
1187,2,127,3
1188,128,2,12
1189,2,128,12
1190,43,2,6
1191,2,43,6
1192,129,2,6
1193,2,129,6
1194,442,2,1
1195,2,442,1
1196,132,2,10
1197,2,132,10
1198,261,2,3
1199,2,261,3
1200,133,2,3
1201,2,133,3
1202,262,2,4
1203,2,262,4
1204,263,2,6
1205,2,263,7
1206,697,2,1
1207,2,697,1
1208,264,2,25
1209,2,264,25
1210,265,2,5
1211,2,265,5
1212,135,2,7
1213,2,135,6
1214,223,2,8
1215,2,223,6
1216,311,2,4
1217,2,311,4
1218,266,2,2
1219,2,266,2
1220,267,2,14
1221,2,267,14
1222,26,2,39
1223,2,26,39
1224,137,2,31
1225,2,137,30
1226,396,2,1
1227,139,2,5
1228,2,139,5
1229,44,2,37
1230,2,44,38
1231,140,2,11
1232,2,140,11
1233,141,2,4
1234,2,141,4
1235,142,2,62
1236,2,142,63
1237,268,2,2
1238,2,268,2
1239,67,2,23
1240,2,67,24
1241,45,2,21
1242,2,45,18
1243,269,2,3
1244,2,269,3
1245,143,2,21
1246,2,143,20
1247,348,2,1
1248,2,348,1
1249,144,2,3
1250,2,144,3
1251,48,2,8
1252,2,48,8
1253,49,2,16
1254,2,49,19
1255,55,2,4
1256,2,55,4
1257,270,2,11
1258,2,270,3
1259,271,2,2
1260,272,2,2
1261,273,2,8
1262,2,273,8
1263,27,2,4
1264,2,27,4
1265,274,2,5
1266,28,2,15
1267,2,28,15
1268,275,2,2
1269,148,2,6
1270,224,2,30
1271,2,224,30
1272,276,2,4
1273,2,276,4
1274,149,2,72
1275,2,149,72
1276,150,2,15
1277,2,150,15
1278,151,2,2
1279,2,151,4
1280,78,2,4
1281,2,78,4
1282,152,2,12
1283,2,152,12
1284,153,2,7
1285,2,153,7
1286,277,2,5
1287,2,277,5
1288,278,2,1
1289,279,2,7
1290,2,279,4
1291,154,2,81
1292,2,154,84
1293,155,2,3
1294,2,155,2
1295,156,2,42
1296,2,156,43
1297,68,2,23
1298,2,68,24
1299,280,2,3
1300,2,280,3
1301,281,2,2
1302,2,281,2
1303,282,2,4
1304,2,282,4
1305,157,2,16
1306,2,157,18
1307,283,2,13
1308,2,283,16
1309,159,2,21
1310,2,159,21
1311,593,2,4
1312,160,2,13
1313,2,160,13
1314,284,2,25
1315,2,284,25
1316,162,2,46
1317,2,162,46
1318,69,2,41
1319,2,69,41
1320,165,2,5
1321,2,165,6
1322,166,2,10
1323,2,166,10
1324,285,2,8
1325,2,285,8
1326,167,2,2
1327,2,167,2
1328,168,2,8
1329,2,168,8
1330,169,2,2
1331,2,169,2
1332,170,2,23
1333,2,170,24
1334,286,2,5
1335,2,286,5
1336,29,2,32
1337,2,29,32
1338,30,2,8
1339,2,30,8
1340,171,2,3
1341,2,171,3
1342,60,2,13
1343,2,60,13
1344,212,2,8
1345,2,212,8
1346,61,2,16
1347,2,61,16
1348,213,2,4
1349,2,213,3
1350,62,2,5
1351,2,62,2
1352,175,2,13
1353,2,175,13
1354,176,2,21
1355,2,176,21
1356,287,2,12
1357,2,287,12
1358,177,2,15
1359,2,177,15
1360,31,2,3
1361,2,31,3
1362,72,2,69
1363,2,72,69
1364,179,2,22
1365,2,179,22
1366,288,2,13
1367,2,288,13
1368,289,2,8
1369,2,289,8
1370,180,2,8
1371,2,180,11
1372,290,2,5
1373,2,290,5
1374,291,2,3
1375,182,2,2
1376,2,182,2
1377,183,2,16
1378,2,183,26
1379,184,2,9
1380,2,184,8
1381,185,2,16
1382,2,185,16
1383,79,216,2
1384,216,79,2
1385,449,216,1
1386,216,449,1
1387,292,216,1
1388,216,292,1
1389,293,216,2
1390,216,293,1
1391,451,216,1
1392,216,451,2
1393,34,216,5
1394,216,34,5
1395,294,216,2
1396,216,294,2
1397,3,216,12
1398,216,3,12
1399,88,216,2
1400,216,88,2
1401,295,216,3
1402,216,295,3
1403,359,216,1
1404,216,359,1
1405,237,216,6
1406,216,237,6
1407,96,216,10
1408,216,96,10
1409,97,216,10
1410,216,97,10
1411,35,216,2
1412,245,216,5
1413,216,245,5
1414,246,216,5
1415,216,246,5
1416,296,216,2
1417,216,296,2
1418,297,216,3
1419,216,297,3
1420,247,216,6
1421,216,247,6
1422,445,216,1
1423,216,445,1
1424,298,216,7
1425,216,298,7
1426,248,216,4
1427,216,248,4
1428,299,216,2
1429,216,299,2
1430,103,216,11
1431,216,103,9
1432,300,216,6
1433,216,300,6
1434,105,216,2
1435,216,105,2
1436,301,216,8
1437,216,301,8
1438,37,216,1
1439,302,216,3
1440,216,302,3
1441,303,216,2
1442,216,303,2
1443,304,216,2
1444,216,304,2
1445,106,216,8
1446,216,106,8
1447,8,216,8
1448,216,8,8
1449,111,216,2
1450,216,111,2
1451,75,216,3
1452,216,75,3
1453,71,216,6
1454,216,71,3
1455,115,216,7
1456,216,115,7
1457,116,216,3
1458,216,116,3
1459,9,216,22
1460,216,9,22
1461,120,216,5
1462,216,120,5
1463,305,216,2
1464,216,305,2
1465,10,216,4
1466,216,10,4
1467,11,216,6
1468,216,11,6
1469,12,216,8
1470,216,12,8
1471,121,216,5
1472,216,121,5
1473,306,216,3
1474,216,306,3
1475,307,216,2
1476,216,307,2
1477,123,216,2
1478,216,123,2
1479,15,216,16
1480,216,15,16
1481,124,216,4
1482,216,124,4
1483,17,216,3
1484,216,17,3
1485,308,216,5
1486,216,308,5
1487,18,216,13
1488,216,18,13
1489,309,216,8
1490,216,309,8
1491,21,216,12
1492,216,21,12
1493,22,216,4
1494,216,22,4
1495,25,216,4
1496,216,25,4
1497,128,216,4
1498,216,128,4
1499,129,216,2
1500,216,129,1
1501,131,216,3
1502,216,131,3
1503,132,216,8
1504,216,132,8
1505,134,216,2
1506,216,134,2
1507,263,216,3
1508,216,263,3
1509,697,216,2
1510,216,697,2
1511,264,216,7
1512,216,264,7
1513,310,216,2
1514,265,216,6
1515,216,265,6
1516,135,216,4
1517,216,135,4
1518,223,216,8
1519,216,223,8
1520,311,216,7
1521,216,311,7
1522,266,216,5
1523,216,266,5
1524,267,216,7
1525,216,267,7
1526,139,216,7
1527,216,139,7
1528,44,216,8
1529,216,44,8
1530,312,216,14
1531,216,312,14
1532,313,216,3
1533,216,313,3
1534,140,216,8
1535,216,140,8
1536,142,216,8
1537,216,142,8
1538,67,216,8
1539,216,67,8
1540,143,216,18
1541,216,143,18
1542,314,216,6
1543,216,314,6
1544,145,216,3
1545,216,145,3
1546,315,216,2
1547,216,315,2
1548,316,216,5
1549,216,316,5
1550,28,216,2
1551,216,28,2
1552,224,216,13
1553,216,224,13
1554,276,216,2
1555,216,276,2
1556,149,216,8
1557,216,149,8
1558,151,216,1
1559,216,151,1
1560,78,216,9
1561,216,78,9
1562,152,216,5
1563,216,152,5
1564,153,216,6
1565,216,153,6
1566,279,216,3
1567,216,279,3
1568,154,216,8
1569,216,154,8
1570,156,216,11
1571,216,156,11
1572,225,216,2
1573,216,225,2
1574,68,216,6
1575,216,68,6
1576,280,216,3
1577,216,280,3
1578,317,216,5
1579,216,317,5
1580,282,216,8
1581,216,282,8
1582,157,216,10
1583,216,157,10
1584,283,216,5
1585,216,283,5
1586,158,216,2
1587,216,158,2
1588,318,216,3
1589,216,318,3
1590,285,216,3
1591,168,216,2
1592,216,168,2
1593,169,216,1
1594,216,169,1
1595,30,216,11
1596,216,30,11
1597,177,216,6
1598,216,177,6
1599,319,216,2
1600,216,319,2
1601,179,216,14
1602,216,179,9
1603,1,190,3
1604,190,1,5
1605,215,190,1
1606,190,215,1
1607,2,190,1
1608,320,190,1
1609,321,190,1
1610,322,190,6
1611,91,190,9
1612,190,91,5
1613,323,190,1
1614,95,190,2
1615,96,190,5
1616,190,96,5
1617,100,190,5
1618,190,100,13
1619,101,190,5
1620,102,190,1
1621,190,102,4
1622,36,190,5
1623,190,36,5
1624,103,190,5
1625,190,103,5
1626,438,190,5
1627,190,438,5
1628,106,190,5
1629,190,106,5
1630,76,190,5
1631,190,76,5
1632,563,190,5
1633,190,563,4
1634,108,190,12
1635,190,108,10
1636,7,190,9
1637,190,7,7
1638,110,190,9
1639,190,110,10
1640,8,190,5
1641,66,190,3
1642,190,66,1
1643,9,190,1
1644,190,9,5
1645,257,190,6
1646,190,257,3
1647,120,190,4
1648,190,120,4
1649,40,190,16
1650,190,40,16
1651,12,190,5
1652,190,12,5
1653,259,190,3
1654,190,259,5
1655,16,190,1
1656,190,16,1
1657,309,190,5
1658,190,309,5
1659,24,190,5
1660,190,24,5
1661,325,190,5
1662,264,190,1
1663,190,264,1
