,Source,Target,Weight
552,275,2,2
553,148,2,4
554,224,2,15
555,2,224,13
556,276,2,1
557,2,276,1
558,149,2,11
559,2,149,11
560,154,2,24
561,2,154,24
562,156,2,13
563,2,156,14
564,68,2,4
565,2,68,4
566,157,2,6
567,2,157,1
568,160,2,5
569,2,160,3
570,284,2,2
571,2,284,2
572,162,2,10
573,2,162,10
574,69,2,3
575,2,69,3
576,168,2,5
577,2,168,5
578,335,2,2
579,2,335,1
580,29,2,14
581,2,29,14
582,30,2,6
583,2,30,6
584,171,2,1
585,2,171,1
586,331,2,1
587,2,331,2
588,949,2,1
589,2,949,2
590,212,2,4
591,2,212,4
592,61,2,9
593,2,61,8
594,213,2,5
595,62,2,6
596,2,62,4
597,72,2,11
598,2,72,11
599,179,2,4
600,2,179,7
601,180,2,3
602,2,180,4
603,182,2,3
604,2,182,2
605,183,2,1
606,2,183,6
607,184,2,4
608,2,184,5
609,185,2,7
610,2,185,7
611,74,216,1
612,216,74,1
613,1,216,2
614,216,1,2
615,34,216,3
616,216,34,3
617,3,216,4
618,216,3,4
619,103,216,1
620,216,103,1
621,304,216,3
622,216,304,3
623,492,216,1
624,216,492,1
625,9,216,3
626,216,9,3
627,12,216,1
628,216,12,1
629,15,216,4
630,216,15,4
631,124,216,1
632,216,124,1
633,125,216,3
634,216,125,3
635,309,216,2
636,216,309,2
637,24,216,1
638,216,24,1
639,132,216,2
640,216,132,2
641,498,216,2
642,216,498,2
643,133,216,2
644,216,133,2
645,264,216,1
646,216,264,1
647,265,216,1
648,216,265,1
649,135,216,1
650,216,135,1
651,223,216,2
652,216,223,2
653,311,216,2
654,216,311,2
655,266,216,1
656,216,266,1
657,267,216,3
658,216,267,3
659,131,216,2
660,216,131,2
661,139,216,1
662,216,139,1
663,312,216,2
664,216,312,2
665,140,216,3
666,216,140,3
667,142,216,1
668,216,142,1
669,67,216,2
670,216,67,2
671,143,216,4
672,216,143,4
673,314,216,2
674,216,314,2
675,224,216,3
676,216,224,3
677,149,216,1
678,216,149,1
679,152,216,1
680,216,152,1
681,279,216,1
682,216,279,1
683,156,216,3
684,216,156,3
685,157,216,4
686,216,157,4
687,283,216,2
688,216,283,2
689,30,216,6
690,216,30,6
691,1,190,1
692,190,1,1
693,322,190,3
694,686,190,3
695,190,686,6
696,91,190,8
697,190,91,5
698,192,190,5
699,190,192,4
700,95,190,2
701,96,190,1
702,190,96,1
703,100,190,5
704,190,100,10
705,101,190,1
706,36,190,2
707,190,36,1
708,103,190,2
709,190,103,1
710,106,190,1
711,190,106,1
712,324,190,1
713,563,190,1
714,7,190,1
715,190,7,2
716,110,190,2
717,190,110,2
718,251,190,3
719,8,190,1
720,116,190,3
721,190,116,1
722,257,190,2
723,190,257,1
724,120,190,2
725,190,120,1
726,40,190,15
727,190,40,19
728,12,190,1
729,190,12,1
730,16,190,1
731,309,190,1
732,190,309,1
733,24,190,1
734,190,24,1
735,260,190,1
736,190,260,1
737,666,190,1
738,190,666,2
739,201,190,2
740,190,201,10
741,326,190,1
742,327,190,3
743,190,327,1
744,137,190,9
745,44,190,1
746,190,44,1
747,67,190,1
748,190,67,1
749,45,190,8
750,190,45,3
751,143,190,1
752,590,190,1
753,48,190,1
754,51,190,2
755,190,51,3
756,271,190,3
757,190,271,1
758,272,190,7
759,190,272,6
760,149,190,1
761,190,149,1
762,154,190,3
763,156,190,4
764,558,190,1
765,190,558,1
766,158,190,4
767,190,158,1
768,330,190,2
769,30,190,2
770,190,30,2
771,287,190,2
772,190,287,2
773,177,190,2
774,289,190,1
775,190,289,2
776,181,190,1
777,190,181,2
778,332,190,2
779,183,190,11
780,190,183,10
781,98,462,2
782,462,98,9
783,16,462,2
784,45,462,2
785,224,462,4
786,157,462,2
787,29,462,3
788,60,462,1
789,183,462,2
790,640,462,1
791,1,85,11
792,85,1,10
793,94,85,5
794,85,94,5
795,5,85,1
796,85,5,1
797,27,85,4
798,85,27,4
799,29,85,8
800,85,29,9
801,30,85,5
802,85,30,5
803,61,85,4
804,85,61,4
805,102,86,1
806,5,86,1
807,86,5,1
808,336,86,4
809,86,336,4
810,107,86,3
811,86,107,3
812,338,86,2
813,86,338,2
814,339,86,1
815,86,339,1
816,159,86,3
817,86,159,3
818,330,86,3
819,86,330,3
820,318,86,2
821,86,318,2
822,48,87,1
823,87,48,1
824,401,87,1
825,87,401,1
826,353,87,1
827,87,353,1
828,175,87,1
829,87,175,1
830,176,87,1
831,87,176,1
832,369,87,1
833,87,369,1
834,287,87,1
835,87,287,1
836,177,87,1
837,87,177,1
838,319,87,1
839,87,319,1
840,355,87,1
841,87,355,1
842,356,87,1
843,87,356,1
844,31,87,1
845,87,31,1
846,32,87,1
847,87,32,1
848,179,87,2
849,87,179,2
850,288,87,2
851,87,288,2
852,695,87,1
853,87,695,1
854,1,3,12
855,3,1,11
856,216,3,4
857,3,216,4
858,88,3,14
859,3,88,13
860,95,3,2
861,3,95,2
862,96,3,3
863,3,96,4
864,97,3,3
865,3,97,3
866,102,3,2
867,3,102,2
868,344,3,4
869,3,344,4
870,37,3,7
871,3,37,7
872,5,3,5
873,3,5,5
874,336,3,4
875,3,336,4
876,6,3,12
877,3,6,12
878,107,3,1
879,3,107,1
880,345,3,1
881,3,345,1
882,338,3,4
883,3,338,4
884,7,3,6
885,3,7,6
886,8,3,7
887,3,8,7
888,120,3,2
889,3,120,2
890,40,3,8
891,3,40,8
892,15,3,2
893,3,15,2
894,259,3,1
895,3,259,1
896,309,3,1
897,3,309,1
898,20,3,4
899,3,20,4
900,132,3,3
901,3,132,3
902,26,3,5
903,3,26,5
904,339,3,4
905,3,339,4
906,44,3,7
907,3,44,7
908,143,3,8
909,3,143,8
910,149,3,1
911,3,149,1
912,154,3,5
913,3,154,5
914,68,3,1
915,283,3,1
916,3,283,1
917,69,3,4
918,3,69,3
919,29,3,12
920,3,29,12
921,60,3,6
922,3,60,6
923,61,3,8
924,3,61,8
925,31,3,2
926,3,31,2
927,72,3,3
928,3,72,3
929,32,3,12
930,3,32,12
931,33,3,11
932,3,33,11
933,1,88,5
934,88,1,5
935,3,88,13
936,88,3,14
937,336,88,3
938,88,336,3
939,107,88,2
940,88,107,2
941,73,88,2
942,88,73,2
943,345,88,1
944,88,345,1
945,338,88,2
946,88,338,2
947,339,88,1
948,88,339,1
949,29,88,3
950,88,29,3
951,31,88,1
952,88,31,1
953,32,88,4
954,88,32,4
955,179,88,1
956,88,179,1
957,1,92,1
958,92,1,1
959,349,92,1
960,92,349,1
961,93,92,2
962,92,93,2
963,94,92,19
964,92,94,19
965,7,92,2
966,92,7,2
967,154,92,3
968,92,154,3
969,162,92,1
970,92,162,1
971,349,295,3
972,295,349,3
973,93,295,3
974,295,93,3
975,94,295,3
976,92,93,2
977,93,92,2
978,349,93,1
979,93,349,1
980,295,93,3
981,93,295,3
982,359,93,2
983,93,359,2
984,94,93,20
985,93,94,20
986,102,93,2
987,93,102,2
988,4,93,1
989,93,4,1
990,336,93,1
991,93,336,1
992,64,93,1
993,93,64,1
994,6,93,5
995,93,6,5
996,7,93,6
997,93,7,6
998,65,93,1
999,93,65,1
1000,20,93,5
1001,93,20,5
1002,26,93,1
1003,93,26,1
1004,162,93,1
1005,93,162,1
1006,69,93,1
1007,93,69,1
1008,295,237,3
1009,1,94,7
1010,94,1,7
1011,2,94,4
1012,94,2,4
1013,85,94,5
1014,94,85,5
1015,92,94,19
1016,94,92,19
1017,349,94,8
1018,94,349,8
1019,93,94,20
1020,94,93,20
1021,237,94,3
1022,97,94,4
1023,94,97,4
1024,37,94,11
1025,94,37,8
1026,5,94,5
1027,94,5,5
1028,6,94,39
1029,94,6,39
1030,7,94,1
1031,94,7,1
1032,26,94,22
1033,94,26,22
1034,131,94,3
1035,94,131,3
1036,44,94,4
1037,94,44,4
1038,45,94,2
1039,94,45,2
1040,49,94,1
1041,94,49,1
1042,27,94,5
1043,94,27,5
1044,69,94,5
1045,94,69,5
1046,29,94,6
1047,94,29,6
1048,60,94,2
1049,94,60,2
1050,72,94,3
1051,94,72,3
1052,1,95,5
1053,95,1,5
1054,34,95,2
1055,95,34,2
1056,3,95,2
1057,95,3,2
1058,98,95,2
1059,95,98,2
1060,336,95,1
1061,95,336,1
1062,64,95,1
1063,95,64,1
1064,6,95,6
1065,95,6,6
1066,7,95,4
1067,95,7,4
1068,8,95,47
1069,95,8,49
1070,115,95,10
1071,95,115,8
1072,40,95,29
1073,95,40,28
1074,126,95,5
1075,95,126,3
1076,128,95,1
1077,95,128,1
1078,43,95,3
1079,95,43,3
1080,45,95,4
1081,95,45,4
1082,143,95,2
1083,95,143,2
1084,48,95,8
1085,95,48,9
1086,49,95,7
1087,95,49,7
1088,50,95,1
1089,95,50,1
1090,51,95,1
1091,95,51,1
1092,55,95,1
1093,95,55,1
1094,27,95,2
1095,95,27,3
1096,160,95,1
1097,95,160,1
1098,69,95,3
1099,95,69,3
1100,60,95,1
1101,95,60,1
1102,211,95,2
1103,95,211,2
1104,173,95,1
1105,95,173,1
1106,61,95,4
1107,95,61,4
1108,72,95,4
1109,95,72,4
1110,40,239,12
1111,239,40,12
1112,139,239,2
1113,239,139,2
1114,48,239,1
1115,239,48,1
1116,31,239,1
1117,239,31,1
1118,96,603,1
1119,603,96,1
1120,1,96,5
1121,96,1,5
1122,34,96,4
1123,96,34,4
1124,190,96,1
1125,96,190,1
1126,3,96,4
1127,96,3,3
1128,603,96,1
1129,96,603,1
1130,217,96,5
1131,96,217,5
1132,244,96,3
1133,96,244,3
1134,101,96,1
1135,96,101,1
1136,102,96,2
1137,96,102,2
1138,37,96,7
1139,96,37,9
1140,6,96,14
1141,96,6,14
1142,129,96,1
1143,26,96,19
1144,96,26,19
1145,44,96,5
1146,96,44,4
1147,141,96,3
1148,96,141,3
1149,142,96,3
1150,96,142,3
1151,45,96,6
1152,96,45,4
1153,206,96,1
1154,96,206,1
1155,49,96,8
1156,96,49,8
1157,52,96,1
1158,96,52,1
1159,55,96,1
1160,96,55,1
1161,151,96,1
1162,96,151,1
1163,152,96,2
1164,96,152,2
1165,156,96,5
1166,96,156,5
1167,68,96,5
1168,96,68,5
1169,157,96,5
1170,96,157,5
1171,160,96,2
1172,96,160,2
1173,162,96,3
1174,96,162,3
1175,69,96,3
1176,96,69,5
1177,29,96,6
1178,96,29,6
1179,30,96,4
1180,96,30,4
1181,60,96,14
1182,96,60,14
1183,173,96,3
1184,96,173,3
1185,61,96,12
1186,96,61,12
1187,731,96,1
1188,33,96,4
1189,96,33,4
1190,382,383,3
1191,383,382,3
1192,97,383,76
1193,383,97,75
1194,26,383,2
1195,383,26,2
1196,156,383,1
1197,383,156,1
1198,97,371,7
1199,371,97,7
1200,2,241,1
1201,241,2,1
1202,382,241,5
1203,241,382,5
1204,385,241,2
1205,241,385,2
1206,6,241,3
1207,241,6,4
1208,26,241,12
1209,241,26,12
1210,143,241,2
1211,241,143,2
1212,144,241,2
1213,241,144,2
1214,156,241,2
1215,241,156,2
1216,211,241,2
1217,241,211,2
1218,1,97,6
1219,97,1,6
1220,2,97,7
1221,97,2,7
1222,3,97,3
1223,97,3,3
1224,91,97,1
1225,97,91,1
1226,94,97,4
1227,97,94,4
1228,96,97,1
1229,383,97,75
1230,97,383,76
1231,371,97,7
1232,97,371,7
1233,382,97,43
1234,97,382,44
1235,390,97,3
1236,97,390,3
1237,98,97,2
1238,97,98,3
1239,99,97,1
1240,97,99,1
1241,385,97,9
1242,97,385,9
1243,101,97,9
1244,97,101,8
1245,102,97,3
1246,97,102,3
1247,105,97,2
1248,97,105,2
1249,37,97,16
1250,97,37,16
1251,64,97,3
1252,97,64,3
1253,6,97,12
1254,97,6,12
1255,73,97,2
1256,97,73,3
1257,7,97,7
1258,97,7,7
1259,8,97,1
1260,97,8,1
1261,391,97,4
1262,97,391,4
1263,257,97,7
1264,97,257,7
1265,193,97,1
1266,97,193,1
1267,119,97,2
1268,97,119,2
1269,15,97,3
1270,97,15,3
1271,309,97,2
1272,97,309,2
1273,128,97,5
1274,97,128,5
1275,43,97,2
1276,97,43,2
1277,392,97,5
1278,97,392,7
1279,129,97,5
1280,97,129,5
1281,26,97,19
1282,97,26,19
1283,131,97,1
1284,97,131,1
1285,351,97,6
1286,97,351,6
1287,137,97,27
1288,97,137,28
1289,357,97,7
1290,97,357,7
1291,138,97,3
1292,97,138,3
1293,44,97,10
1294,97,44,10
1295,142,97,2
1296,97,142,2
1297,45,97,12
1298,97,45,11
1299,143,97,4
1300,97,143,4
1301,27,97,1
1302,97,27,1
1303,210,97,3
1304,97,210,3
1305,224,97,3
1306,97,224,3
1307,149,97,7
1308,97,149,7
1309,154,97,3
1310,97,154,3
1311,156,97,10
1312,97,156,10
1313,68,97,4
1314,97,68,4
1315,160,97,27
1316,97,160,27
1317,162,97,3
1318,97,162,3
1319,69,97,7
1320,97,69,8
1321,165,97,1
1322,97,165,1
1323,29,97,6
1324,97,29,6
1325,30,97,3
1326,97,30,3
1327,211,97,1
1328,97,211,1
1329,61,97,6
1330,97,61,7
1331,72,97,9
1332,97,72,9
1333,180,97,10
1334,97,180,9
1335,184,97,9
1336,97,184,9
1337,406,97,3
1338,97,406,4
1339,185,97,4
1340,97,185,3
1341,34,99,4
1342,99,34,4
1343,97,99,1
1344,99,97,1
1345,407,99,14
1346,99,407,14
1347,408,99,14
1348,99,408,14
1349,101,99,16
1350,99,101,16
1351,6,99,9
1352,99,6,9
1353,7,99,1
1354,15,99,2
1355,99,15,2
1356,128,99,14
1357,99,128,14
1358,26,99,4
1359,99,26,4
1360,137,99,1
1361,99,137,1
1362,44,99,5
1363,99,44,4
1364,156,99,1
1365,99,156,1
1366,160,99,12
1367,99,160,12
1368,170,99,2
1369,99,170,2
1370,29,99,3
1371,99,29,3
1372,211,99,2
1373,99,211,2
1374,31,99,2
1375,99,31,2
1376,1,101,3
1377,101,1,3
1378,34,101,5
1379,101,34,5
1380,2,101,5
1381,101,2,5
1382,91,101,5
1383,101,91,5
1384,94,101,1
1385,96,101,1
1386,101,96,1
1387,97,101,8
1388,101,97,9
1389,99,101,16
1390,101,99,16
1391,413,101,6
1392,101,413,2
1393,419,101,8
1394,101,419,7
1395,420,101,9
1396,101,420,9
1397,421,101,5
1398,101,421,5
1399,422,101,30
1400,101,422,30
1401,423,101,18
1402,101,423,18
1403,424,101,14
1404,101,424,14
1405,427,101,1
1406,428,101,4
1407,101,428,4
1408,37,101,9
1409,101,37,9
1410,64,101,2
1411,101,64,2
1412,6,101,16
1413,101,6,17
1414,73,101,4
1415,101,73,4
1416,7,101,9
1417,101,7,9
1418,116,101,1
1419,101,116,2
1420,9,101,1
1421,101,9,1
1422,120,101,1
1423,101,120,1
1424,16,101,2
1425,101,16,2
1426,20,101,2
1427,101,20,2
1428,430,101,1
1429,101,430,1
1430,496,101,4
1431,101,496,3
1432,260,101,16
1433,101,260,16
1434,128,101,9
1435,101,128,9
1436,26,101,17
1437,101,26,17
1438,137,101,8
1439,101,137,7
1440,44,101,3
1441,101,44,3
1442,45,101,8
1443,101,45,5
1444,49,101,5
1445,101,49,6
1446,55,101,3
1447,101,55,3
1448,148,101,5
1449,101,148,5
1450,156,101,3
1451,101,156,3
1452,159,101,6
1453,101,159,6
1454,160,101,22
1455,101,160,21
1456,69,101,5
1457,101,69,5
1458,165,101,5
1459,101,165,4
1460,399,101,2
1461,101,399,2
1462,29,101,6
1463,101,29,7
1464,61,101,1
1465,101,61,2
1466,177,101,1
1467,101,177,1
1468,72,101,16
1469,101,72,16
1470,179,101,1
1471,101,179,1
1472,183,101,6
1473,101,183,4
1474,101,422,30
1475,422,101,30
1476,101,424,14
1477,424,101,14
1478,190,427,1
1479,421,427,7
1480,427,421,7
1481,138,427,1
1482,427,138,1
1483,101,428,4
1484,428,101,4
1485,102,245,1
1486,245,102,1
1487,247,245,2
1488,245,247,3
1489,248,245,3
1490,245,248,8
1491,360,245,1
1492,245,360,1
1493,36,245,8
1494,245,36,7
1495,103,245,27
1496,245,103,33
1497,300,245,1
1498,245,300,1
1499,104,245,3
1500,245,104,3
1501,105,245,16
1502,245,105,16
1503,37,245,1
1504,245,37,1
1505,4,245,32
1506,245,4,35
1507,106,245,4
1508,245,106,4
1509,162,245,1
1510,245,162,1
1511,1,102,2
1512,102,1,2
1513,320,102,1
1514,3,102,2
1515,102,3,2
1516,93,102,2
1517,102,93,2
1518,96,102,2
1519,102,96,2
1520,97,102,3
1521,102,97,3
1522,217,102,2
1523,102,217,2
1524,245,102,1
1525,102,245,1
1526,246,102,1
1527,102,246,1
1528,247,102,4
1529,102,247,4
1530,300,102,3
1531,102,300,3
1532,104,102,2
1533,102,104,2
1534,105,102,3
1535,102,105,3
1536,37,102,3
1537,102,37,3
1538,106,102,3
1539,102,106,3
1540,73,102,5
1541,102,73,5
1542,115,102,1
1543,102,115,1
1544,9,102,3
1545,102,9,3
1546,40,102,2
1547,102,40,2
1548,121,102,1
1549,102,121,1
1550,122,102,1
1551,102,122,1
1552,124,102,1
1553,102,124,1
1554,127,102,7
1555,102,127,7
1556,264,102,2
1557,102,264,2
1558,26,102,8
1559,102,26,10
1560,131,102,3
1561,102,131,3
1562,140,102,1
1563,102,140,1
1564,142,102,6
1565,102,142,6
1566,67,102,12
1567,102,67,12
1568,45,102,4
1569,143,102,2
1570,102,143,2
1571,314,102,1
1572,102,314,1
1573,27,102,3
1574,102,27,3
1575,224,102,4
1576,102,224,4
1577,149,102,5
1578,102,149,7
1579,151,102,2
1580,102,151,2
1581,152,102,2
1582,102,152,2
1583,153,102,2
1584,102,153,2
1585,279,102,2
1586,102,279,2
1587,154,102,3
1588,102,154,3
1589,156,102,4
1590,102,156,4
1591,68,102,7
1592,102,68,7
1593,281,102,3
1594,102,281,3
1595,157,102,2
1596,102,157,2
1597,283,102,3
1598,102,283,3
1599,170,102,1
1600,102,170,1
1601,29,102,6
1602,102,29,6
1603,30,102,10
1604,102,30,10
1605,171,102,1
1606,102,171,1
1607,31,102,3
1608,102,31,3
1609,245,246,1
1610,102,246,1
1611,246,102,1
1612,445,246,3
1613,246,445,8
1614,36,246,7
1615,246,36,7
1616,103,246,27
1617,246,103,24
1618,300,246,7
1619,246,300,7
1620,104,246,1
1621,246,104,1
1622,105,246,16
1623,246,105,16
1624,37,246,1
1625,246,37,1
1626,4,246,31
1627,246,4,31
1628,36,297,12
1629,297,36,12
1630,105,297,3
1631,297,105,3
1632,37,297,19
1633,297,37,19
1634,4,297,9
1635,297,4,9
1636,130,297,1
1637,297,130,1
1638,245,247,3
1639,247,245,2
1640,102,247,4
1641,247,102,4
1642,433,247,6
1643,247,433,6
1644,360,247,7
1645,247,360,7
1646,36,247,29
1647,247,36,29
1648,103,247,20
1649,247,103,20
1650,105,247,8
1651,247,105,8
1652,37,247,36
1653,247,37,35
1654,991,247,1
1655,247,991,1
1656,249,247,1
1657,247,249,1
1658,264,247,2
1659,247,264,2
1660,265,247,2
1661,247,265,2
1662,135,247,2
1663,247,135,2
