,Source,Target,Weight
159,69,80,1
160,80,69,1
161,167,80,1
162,80,167,1
163,60,80,3
164,80,60,3
165,174,80,2
166,80,174,2
167,61,80,1
168,80,61,1
169,62,80,8
170,80,62,8
171,1,81,16
172,81,1,16
173,6,81,8
174,81,6,8
175,7,81,5
176,81,7,6
177,66,81,1
178,81,66,1
179,71,81,1
180,81,71,1
181,170,81,3
182,81,170,3
183,1,82,16
184,82,1,16
185,130,82,1
186,82,130,1
187,26,82,2
188,82,26,2
189,175,82,1
190,82,175,1
191,179,82,2
192,82,179,2
193,5,83,2
194,83,5,2
195,68,83,2
196,83,68,2
197,6,0,3
198,0,6,3
199,66,0,1
200,0,66,1
201,71,0,1
202,0,71,1
203,170,0,3
204,0,170,3
205,86,84,3
206,84,86,3
207,95,84,2
208,84,95,2
209,64,84,3
210,84,64,3
211,6,84,8
212,84,6,8
213,73,84,3
214,84,73,3
215,75,84,1
216,84,75,1
217,66,84,2
218,84,66,2
219,70,84,1
220,84,70,1
221,71,84,1
222,84,71,1
223,130,84,2
224,84,130,2
225,131,84,2
226,84,131,2
227,143,84,3
228,84,143,3
229,27,84,3
230,84,27,3
231,443,84,3
232,84,443,3
233,68,84,10
234,84,68,11
235,29,84,4
236,84,29,4
237,920,84,1
238,84,920,1
239,211,84,2
240,84,211,2
241,33,84,2
242,84,33,2
243,74,1,18
244,1,74,17
245,80,1,3
246,1,80,3
247,81,1,16
248,1,81,16
249,82,1,16
250,1,82,16
251,34,1,8
252,1,34,9
253,2,1,25
254,1,2,25
255,216,1,14
256,1,216,14
257,190,1,2
258,1,190,3
259,85,1,11
260,1,85,12
261,86,1,4
262,1,86,4
263,87,1,6
264,1,87,6
265,3,1,19
266,1,3,18
267,88,1,16
268,1,88,16
269,191,1,1
270,1,191,1
271,687,1,1
272,92,1,7
273,1,92,7
274,93,1,11
275,1,93,11
276,237,1,8
277,1,237,8
278,94,1,17
279,1,94,17
280,95,1,16
281,1,95,16
282,96,1,9
283,1,96,9
284,241,1,3
285,1,241,3
286,97,1,14
287,1,97,14
288,98,1,8
289,1,98,5
290,217,1,2
291,1,217,2
292,99,1,12
293,1,99,12
294,100,1,5
295,1,100,5
296,101,1,7
297,1,101,7
298,102,1,8
299,1,102,8
300,247,1,6
301,1,247,6
302,105,1,9
303,1,105,9
304,344,1,4
305,1,344,4
306,37,1,26
307,1,37,26
308,363,1,4
309,1,363,4
310,63,1,25
311,1,63,25
312,409,1,6
313,1,409,6
314,5,1,19
315,1,5,19
316,336,1,14
317,1,336,14
318,64,1,25
319,1,64,25
320,6,1,40
321,1,6,31
322,107,1,1
323,73,1,24
324,1,73,24
325,108,1,12
326,1,108,12
327,7,1,31
328,1,7,31
329,65,1,24
330,1,65,23
331,386,1,4
332,1,386,4
333,8,1,29
334,1,8,29
335,111,1,7
336,1,111,7
337,75,1,9
338,1,75,9
339,66,1,8
340,1,66,8
341,252,1,2
342,1,252,2
343,554,1,1
344,1,554,1
345,582,1,2
346,1,582,2
347,70,1,1
348,1,70,1
349,253,1,2
350,1,253,2
351,71,1,10
352,1,71,10
353,114,1,5
354,1,114,5
355,583,1,2
356,1,583,2
357,115,1,16
358,1,115,16
359,256,1,8
360,1,256,8
361,257,1,5
362,1,257,5
363,39,1,2
364,1,39,2
365,120,1,12
366,1,120,12
367,586,1,4
368,1,586,4
369,40,1,38
370,1,40,34
371,305,1,8
372,1,305,8
373,11,1,8
374,1,11,8
375,12,1,7
376,1,12,8
377,306,1,7
378,1,306,7
379,122,1,7
380,1,122,7
381,13,1,4
382,1,13,4
383,15,1,16
384,1,15,16
385,16,1,39
386,1,16,27
387,124,1,4
388,1,124,4
389,125,1,4
390,1,125,4
391,20,1,43
392,1,20,43
393,24,1,8
394,1,24,7
395,127,1,14
396,1,127,14
397,128,1,14
398,1,128,14
399,129,1,4
400,1,129,4
401,130,1,15
402,1,130,12
403,132,1,17
404,1,132,17
405,133,1,4
406,1,133,4
407,134,1,12
408,1,134,12
409,26,1,24
410,1,26,24
411,339,1,4
412,1,339,4
413,442,1,4
414,1,442,4
415,131,1,11
416,1,131,10
417,137,1,9
418,1,137,6
419,138,1,4
420,1,138,3
421,44,1,31
422,1,44,31
423,140,1,8
424,1,140,8
425,142,1,18
426,1,142,18
427,67,1,8
428,1,67,8
429,45,1,5
430,1,45,5
431,143,1,24
432,1,143,25
433,314,1,2
434,1,314,2
435,348,1,2
436,1,348,2
437,145,1,5
438,1,145,5
439,649,1,3
440,1,649,3
441,27,1,19
442,1,27,19
443,443,1,2
444,1,443,2
445,316,1,3
446,146,1,8
447,1,146,9
448,224,1,10
449,1,224,10
450,149,1,30
451,1,149,30
452,346,1,2
453,1,346,2
454,153,1,6
455,1,153,6
456,154,1,30
457,1,154,28
458,155,1,2
459,1,155,2
460,156,1,13
461,1,156,13
462,68,1,22
463,1,68,22
464,317,1,6
465,1,317,6
466,282,1,4
467,1,282,4
468,157,1,4
469,1,157,4
470,283,1,8
471,1,283,8
472,160,1,8
473,1,160,8
474,318,1,7
475,1,318,7
476,162,1,10
477,1,162,10
478,163,1,1
479,1,163,14
480,69,1,41
481,1,69,40
482,165,1,5
483,1,165,3
484,167,1,1
485,1,167,1
486,168,1,2
487,1,168,2
488,169,1,7
489,1,169,6
490,170,1,8
491,1,170,8
492,286,1,1
493,1,286,1
494,29,1,11
495,1,29,11
496,30,1,14
497,1,30,14
498,171,1,5
499,1,171,5
500,331,1,2
501,1,331,2
502,559,1,2
503,1,559,2
504,221,1,2
505,1,221,4
506,60,1,11
507,1,60,11
508,211,1,8
509,1,211,8
510,222,1,3
511,1,222,3
512,61,1,5
513,1,61,5
514,62,1,5
515,1,62,5
516,176,1,4
517,1,176,4
518,177,1,4
519,1,177,4
520,72,1,20
521,1,72,20
522,32,1,8
523,1,32,8
524,33,1,20
525,1,33,20
526,180,1,3
527,1,180,3
528,184,1,3
529,1,184,3
530,185,1,4
531,1,185,4
532,186,215,3
533,215,186,3
534,1,215,2
535,189,215,2
536,215,189,2
537,34,215,2
538,2,215,4
539,215,2,4
540,91,215,12
541,215,91,11
542,234,215,2
543,191,215,2
544,215,191,2
545,192,215,3
546,215,192,9
547,38,215,1
548,215,38,1
549,63,215,1
550,215,63,1
551,107,215,12
552,215,107,13
553,116,215,5
554,215,116,9
555,9,215,3
556,215,9,4
557,602,215,3
558,215,602,3
559,39,215,3
560,215,39,3
561,194,215,7
562,215,194,7
563,195,215,1
564,215,195,1
565,119,215,1
566,215,119,1
567,40,215,2
568,215,40,2
569,16,215,3
570,215,16,6
571,197,215,3
572,198,215,1
573,215,198,3
574,41,215,9
575,215,41,9
576,665,215,2
577,199,215,4
578,202,215,5
579,215,202,5
580,203,215,5
581,130,215,4
582,215,130,3
583,204,215,1
584,215,204,3
585,26,215,5
586,215,26,5
587,504,215,2
588,215,504,2
589,505,215,1
590,215,505,1
591,45,215,2
592,215,45,2
593,590,215,2
594,215,590,2
595,49,215,3
596,52,215,1
597,215,52,1
598,55,215,4
599,215,55,4
600,57,215,1
601,215,57,1
602,210,215,3
603,148,215,4
604,215,148,5
605,164,215,2
606,29,215,7
607,215,29,8
608,30,215,2
609,215,30,2
610,60,215,2
611,215,60,1
612,61,215,4
613,215,61,4
614,213,215,2
615,215,213,1
616,62,215,18
617,215,62,18
618,72,215,2
619,215,72,2
620,180,215,5
621,215,180,5
622,183,215,1
623,215,183,1
624,80,34,5
625,34,80,5
626,1,34,9
627,34,1,8
628,216,34,3
629,34,216,3
630,95,34,3
631,34,95,3
632,96,34,8
633,34,96,8
634,99,34,2
635,34,99,2
636,101,34,5
637,34,101,5
638,37,34,12
639,34,37,12
640,76,34,4
641,34,76,4
642,6,34,6
643,34,6,6
644,108,34,2
645,34,108,2
646,7,34,5
647,34,7,5
648,9,34,3
649,34,9,3
650,39,34,1
651,34,39,1
652,194,34,1
653,34,194,1
654,40,34,6
655,34,40,6
656,16,34,5
657,34,16,5
658,20,34,4
659,34,20,4
660,128,34,7
661,34,128,7
662,129,34,9
663,34,129,9
664,133,34,5
665,34,133,5
666,26,34,16
667,34,26,16
668,44,34,8
669,34,44,8
670,49,34,1
671,34,49,1
672,770,34,1
673,27,34,4
674,34,27,4
675,149,34,4
676,34,149,4
677,160,34,4
678,34,160,4
679,69,34,1
680,170,34,2
681,34,170,1
682,29,34,13
683,34,29,13
684,59,34,1
685,34,59,1
686,221,34,4
687,34,221,3
688,60,34,16
689,34,60,16
690,211,34,11
691,34,211,11
692,173,34,5
693,34,173,5
694,174,34,12
695,34,174,12
696,31,34,4
697,34,31,4
698,526,34,1
699,93,358,2
700,358,93,2
701,224,358,4
702,358,224,4
703,153,358,2
704,358,153,2
705,156,358,3
706,358,156,3
707,68,358,3
708,358,68,3
709,74,2,4
710,2,74,4
711,79,2,3
712,2,79,4
713,293,2,2
714,2,293,2
715,1,2,25
716,2,1,25
717,215,2,4
718,2,215,4
719,473,2,1
720,2,473,1
721,87,2,4
722,2,87,4
723,3,2,3
724,2,3,3
725,88,2,2
726,2,88,2
727,230,2,2
728,2,230,2
729,231,2,6
730,2,231,6
731,90,2,1
732,2,90,3
733,376,2,1
734,92,2,4
735,2,92,4
736,93,2,1
737,2,93,1
738,94,2,8
739,2,94,8
740,95,2,2
741,2,95,2
742,96,2,3
743,2,96,3
744,240,2,2
745,2,240,2
746,97,2,14
747,2,97,14
748,98,2,2
749,2,98,2
750,100,2,6
751,2,100,11
752,101,2,6
753,2,101,6
754,245,2,1
755,36,2,3
756,2,36,3
757,103,2,5
758,2,103,5
759,105,2,16
760,2,105,16
761,37,2,4
762,2,37,4
763,106,2,7
764,2,106,7
765,76,2,8
766,2,76,8
767,63,2,9
768,2,63,9
769,6,2,24
770,2,6,24
771,7,2,22
772,2,7,22
773,8,2,14
774,2,8,14
775,111,2,3
776,2,111,4
777,75,2,1
778,2,75,3
779,66,2,12
780,2,66,12
781,70,2,5
782,2,70,7
783,253,2,1
784,564,2,2
785,71,2,7
786,2,71,6
787,114,2,1
788,115,2,2
789,2,115,2
790,256,2,2
791,2,256,2
792,116,2,3
793,9,2,9
794,2,9,9
795,257,2,3
796,2,257,3
797,493,2,2
798,258,2,6
799,39,2,2
800,2,39,1
801,120,2,7
802,2,120,7
803,121,2,2
804,122,2,7
805,2,122,5
806,13,2,3
807,2,13,3
808,16,2,19
809,2,16,20
810,124,2,4
811,2,124,4
812,125,2,3
813,2,125,3
814,18,2,4
815,2,18,4
816,20,2,23
817,2,20,23
818,24,2,7
819,2,24,7
820,126,2,1
821,2,126,1
822,127,2,3
823,2,127,3
824,128,2,6
825,2,128,6
826,43,2,2
827,2,43,2
828,129,2,3
829,2,129,3
830,132,2,11
831,2,132,11
832,264,2,21
833,2,264,20
834,265,2,2
835,2,265,2
836,135,2,2
837,2,135,2
838,223,2,8
839,2,223,8
840,311,2,2
841,2,311,2
842,267,2,7
843,2,267,7
844,26,2,8
845,2,26,8
846,137,2,1
847,44,2,8
848,2,44,8
849,140,2,12
850,2,140,12
851,141,2,1
852,2,141,2
853,142,2,23
854,2,142,23
855,67,2,13
856,2,67,12
857,45,2,19
858,2,45,15
859,269,2,2
860,2,269,2
861,143,2,8
862,2,143,14
863,144,2,2
864,2,144,2
865,270,2,2
866,2,270,1
867,273,2,2
868,2,273,2
869,27,2,2
870,2,27,2
871,274,2,1
872,2,274,1
873,275,2,3
874,148,2,8
875,224,2,26
876,2,224,26
877,276,2,2
878,2,276,2
879,149,2,25
880,2,149,25
881,150,2,4
882,2,150,4
883,78,2,4
884,2,78,4
885,152,2,5
886,2,152,4
887,153,2,8
888,2,153,8
889,277,2,2
890,2,277,3
891,279,2,2
892,154,2,26
893,2,154,26
894,155,2,3
895,2,155,3
896,156,2,28
897,2,156,28
898,68,2,10
899,2,68,10
900,280,2,3
901,2,280,3
902,282,2,2
903,2,282,2
904,157,2,11
905,2,157,11
906,283,2,6
907,2,283,6
908,593,2,1
909,284,2,5
910,2,284,5
911,162,2,9
912,2,162,9
913,69,2,8
914,2,69,8
915,166,2,2
916,2,166,2
917,168,2,8
918,2,168,8
919,565,2,1
920,2,565,1
921,169,2,3
922,2,169,2
923,170,2,13
924,2,170,13
925,286,2,3
926,2,286,3
927,335,2,4
928,2,335,4
929,29,2,11
930,2,29,11
931,30,2,8
932,2,30,8
933,171,2,4
934,2,171,5
935,212,2,4
936,2,212,3
937,61,2,4
938,2,61,4
939,213,2,6
940,2,213,5
941,62,2,13
942,2,62,5
943,72,2,18
944,2,72,20
945,179,2,4
946,2,179,4
947,180,2,9
948,2,180,9
949,291,2,3
950,184,2,3
951,2,184,3
952,185,2,8
953,2,185,8
954,74,216,2
955,216,74,2
956,79,216,2
957,216,79,2
958,1,216,14
959,216,1,14
960,34,216,3
961,216,34,3
962,3,216,8
963,216,3,8
964,295,216,1
965,216,295,1
966,237,216,2
967,216,237,2
968,245,216,5
969,216,245,5
970,246,216,5
971,216,246,5
972,296,216,2
973,216,296,2
974,468,216,2
975,216,468,2
976,297,216,3
977,216,297,3
978,247,216,2
979,216,247,2
980,445,216,1
981,216,445,1
982,248,216,2
983,216,248,2
984,103,216,3
985,216,103,3
986,301,216,3
987,216,301,3
988,302,216,2
989,216,302,2
990,304,216,2
991,216,304,2
992,363,216,2
993,216,363,2
994,8,216,3
995,216,8,3
996,111,216,1
997,216,111,1
998,75,216,1
999,216,75,1
1000,71,216,1
1001,216,71,1
1002,115,216,3
1003,216,115,3
1004,9,216,12
1005,216,9,12
1006,120,216,2
1007,216,120,2
1008,40,216,2
1009,216,40,2
1010,305,216,3
1011,216,305,3
1012,10,216,2
1013,216,10,2
1014,11,216,3
1015,216,11,3
1016,12,216,6
1017,216,12,6
1018,121,216,2
1019,216,121,2
1020,306,216,4
1021,216,306,4
1022,307,216,2
1023,216,307,2
1024,123,216,1
1025,216,123,1
1026,15,216,5
1027,216,15,3
1028,124,216,3
1029,216,124,3
1030,125,216,6
1031,216,125,6
1032,17,216,2
1033,216,17,2
1034,308,216,4
1035,216,308,4
1036,18,216,11
1037,216,18,11
1038,309,216,4
1039,216,309,4
1040,24,216,3
1041,216,24,3
1042,128,216,2
1043,216,128,2
1044,132,216,8
1045,216,132,8
1046,498,216,2
1047,133,216,4
1048,216,133,4
1049,134,216,3
1050,216,134,3
1051,263,216,2
1052,216,263,2
1053,264,216,1
1054,216,264,1
1055,265,216,2
1056,216,265,2
1057,135,216,2
1058,216,135,2
1059,223,216,4
1060,216,223,4
1061,311,216,4
1062,216,311,4
1063,266,216,5
1064,216,266,5
1065,267,216,4
1066,216,267,4
1067,131,216,4
1068,216,131,4
1069,139,216,3
1070,216,139,3
1071,44,216,8
1072,216,44,8
1073,312,216,4
1074,216,312,4
1075,140,216,3
1076,216,140,3
1077,142,216,4
1078,216,142,4
1079,67,216,4
1080,216,67,4
1081,143,216,14
1082,216,143,14
1083,314,216,8
1084,216,314,8
1085,470,216,2
1086,216,470,2
1087,144,216,2
1088,216,144,2
1089,145,216,2
1090,216,145,2
1091,315,216,6
1092,216,315,6
1093,27,216,2
1094,216,27,2
1095,28,216,4
1096,216,28,4
1097,224,216,6
1098,216,224,6
1099,276,216,2
1100,216,276,2
1101,149,216,3
1102,216,149,3
1103,151,216,1
1104,216,151,1
1105,78,216,4
1106,216,78,4
1107,152,216,1
1108,216,152,1
1109,153,216,2
1110,216,153,2
1111,279,216,2
1112,216,279,2
1113,154,216,4
1114,216,154,4
1115,156,216,6
1116,216,156,6
1117,68,216,2
1118,216,68,2
1119,280,216,3
1120,216,280,3
1121,317,216,2
1122,216,317,2
1123,282,216,4
1124,216,282,4
1125,157,216,2
1126,216,157,2
1127,283,216,2
1128,216,283,2
1129,158,216,2
1130,216,158,2
1131,168,216,3
1132,216,168,3
1133,30,216,6
1134,216,30,6
1135,177,216,2
1136,216,177,2
1137,319,216,2
1138,216,319,2
1139,179,216,3
1140,216,179,3
1141,1,190,3
1142,190,1,2
1143,321,190,2
1144,322,190,7
1145,91,190,11
1146,190,91,4
1147,192,190,10
1148,190,192,7
1149,323,190,1
1150,95,190,5
1151,603,190,1
1152,96,190,2
1153,190,96,2
1154,99,190,1
1155,190,99,2
1156,100,190,10
1157,190,100,16
1158,102,190,2
1159,190,102,1
1160,36,190,3
1161,190,36,2
1162,438,190,2
1163,190,438,2
1164,106,190,3
1165,190,106,2
1166,324,190,1
1167,38,190,1
1168,190,38,1
1169,76,190,2
1170,190,76,2
1171,107,190,1
1172,190,107,1
1173,7,190,2
1174,190,7,4
1175,110,190,5
1176,190,110,5
1177,8,190,3
1178,66,190,2
1179,9,190,1
1180,190,9,2
1181,257,190,5
1182,190,257,3
1183,120,190,3
1184,190,120,2
1185,40,190,20
1186,190,40,21
1187,12,190,3
1188,190,12,2
1189,16,190,2
1190,309,190,3
1191,190,309,2
1192,20,190,3
1193,190,20,2
1194,24,190,2
1195,190,24,2
1196,666,190,1
1197,201,190,2
1198,190,201,3
1199,43,190,1
1200,325,190,1
1201,267,190,1
1202,190,267,1
1203,327,190,5
1204,190,327,16
1205,137,190,9
1206,366,190,3
1207,190,366,2
1208,44,190,3
1209,142,190,1
1210,67,190,4
1211,190,67,2
1212,45,190,27
1213,190,45,21
1214,143,190,1
1215,48,190,3
1216,49,190,6
1217,190,49,8
1218,57,190,2
1219,271,190,1
1220,190,271,2
1221,272,190,6
1222,190,272,5
1223,28,190,1
1224,275,190,1
1225,224,190,2
1226,149,190,3
1227,190,149,2
1228,154,190,3
1229,68,190,2
1230,190,68,2
1231,157,190,2
1232,558,190,3
1233,190,558,2
1234,158,190,6
1235,190,158,3
1236,329,190,2
1237,159,190,6
1238,190,159,2
1239,330,190,3
1240,398,190,1
1241,190,398,1
1242,160,190,3
1243,69,190,1
1244,30,190,3
1245,190,30,3
1246,331,190,2
1247,190,331,2
1248,287,190,9
1249,190,287,9
1250,177,190,4
1251,33,190,2
1252,190,33,3
1253,289,190,1
1254,190,289,4
1255,519,190,1
1256,190,519,4
1257,181,190,1
1258,190,181,4
1259,332,190,1
1260,183,190,10
1261,190,183,12
1262,98,462,4
1263,462,98,7
1264,75,462,2
1265,462,75,2
1266,66,462,2
1267,16,462,1
1268,224,462,4
1269,462,224,4
1270,152,462,1
1271,462,152,3
1272,153,462,2
1273,462,153,2
1274,156,462,4
1275,462,156,4
1276,68,462,3
1277,462,68,3
1278,157,462,3
1279,462,157,2
1280,335,462,3
1281,462,335,3
1282,183,462,1
1283,1,85,12
1284,85,1,11
1285,362,85,2
1286,85,362,1
1287,361,85,3
1288,85,361,3
1289,94,85,7
1290,85,94,7
1291,5,85,1
1292,85,5,1
1293,9,85,3
1294,85,9,3
1295,126,85,2
1296,85,126,2
1297,202,85,4
1298,85,202,1
1299,936,85,2
1300,85,936,2
1301,271,85,2
1302,85,271,3
1303,272,85,3
1304,85,272,3
1305,27,85,4
1306,85,27,4
1307,167,85,1
1308,85,167,1
1309,29,85,6
1310,85,29,6
1311,30,85,2
1312,85,30,2
1313,61,85,3
1314,85,61,3
1315,62,85,17
1316,85,62,16
1317,84,86,3
1318,86,84,3
1319,1,86,4
1320,86,1,4
1321,241,86,5
1322,86,241,5
1323,102,86,6
1324,86,102,6
1325,76,86,2
1326,86,76,2
1327,5,86,2
1328,86,5,2
1329,336,86,6
1330,86,336,6
1331,107,86,4
1332,86,107,4
1333,337,86,2
1334,86,337,2
1335,345,86,2
1336,86,345,2
1337,338,86,4
1338,86,338,4
1339,339,86,4
1340,86,339,4
1341,159,86,4
1342,86,159,4
1343,330,86,4
1344,86,330,4
1345,318,86,4
1346,86,318,4
1347,340,86,2
1348,86,340,2
1349,1,87,6
1350,87,1,6
1351,2,87,4
1352,87,2,4
1353,3,87,8
1354,87,3,7
1355,88,87,5
1356,87,88,1
1357,603,87,3
1358,87,603,3
1359,379,87,2
1360,87,379,2
1361,782,87,1
1362,87,782,1
1363,96,87,11
1364,87,96,11
1365,241,87,1
1366,87,241,1
1367,97,87,1
1368,87,97,2
1369,98,87,1
1370,87,98,1
1371,63,87,1
1372,87,63,1
1373,64,87,3
1374,87,64,3
1375,6,87,1
1376,87,6,1
1377,73,87,1
1378,87,73,1
1379,7,87,1
1380,87,7,1
1381,65,87,2
1382,87,65,2
1383,9,87,5
1384,87,9,5
1385,120,87,2
1386,87,120,2
1387,40,87,8
1388,87,40,8
1389,129,87,1
1390,87,129,1
1391,130,87,1
1392,87,130,3
1393,26,87,7
1394,87,26,6
1395,205,87,1
1396,87,205,1
1397,138,87,3
1398,87,138,3
1399,366,87,13
1400,87,366,13
1401,139,87,1
1402,87,139,1
1403,387,87,2
1404,87,387,2
1405,343,87,1
1406,87,343,1
1407,44,87,15
1408,87,44,15
1409,312,87,1
1410,87,312,1
1411,313,87,2
1412,87,313,2
1413,49,87,4
1414,87,49,4
1415,50,87,10
1416,87,50,10
1417,55,87,3
1418,87,55,3
1419,316,87,2
1420,87,316,2
1421,172,87,4
1422,87,172,4
1423,221,87,1
1424,87,221,1
1425,60,87,8
1426,87,60,9
1427,953,87,1
1428,87,953,1
1429,222,87,1
1430,87,222,1
1431,401,87,2
1432,87,401,1
1433,353,87,5
1434,87,353,5
1435,175,87,5
1436,87,175,5
1437,176,87,1
1438,87,176,1
1439,369,87,1
1440,87,369,1
1441,354,87,2
1442,87,354,2
1443,287,87,4
1444,87,287,5
1445,177,87,4
1446,87,177,4
1447,319,87,5
1448,87,319,4
1449,355,87,3
1450,87,355,3
1451,356,87,3
1452,87,356,3
1453,31,87,1
1454,87,31,2
1455,32,87,10
1456,87,32,10
1457,33,87,5
1458,87,33,6
1459,179,87,9
1460,87,179,12
1461,288,87,6
1462,87,288,6
1463,374,87,2
1464,87,374,2
1465,695,87,1
1466,87,695,1
1467,1,3,18
1468,3,1,19
1469,2,3,3
1470,3,2,3
1471,216,3,8
1472,3,216,8
1473,87,3,7
1474,3,87,8
1475,88,3,24
1476,3,88,24
1477,95,3,7
1478,3,95,7
1479,96,3,4
1480,3,96,3
1481,241,3,4
1482,3,241,3
1483,97,3,4
1484,3,97,4
1485,98,3,2
1486,3,98,2
1487,217,3,1
1488,3,217,1
1489,35,3,1
1490,3,35,1
1491,102,3,3
1492,3,102,3
1493,105,3,3
1494,3,105,3
1495,344,3,6
1496,3,344,6
1497,37,3,10
1498,3,37,10
1499,76,3,4
1500,3,76,4
1501,63,3,6
1502,3,63,6
1503,5,3,5
1504,3,5,6
1505,336,3,8
1506,3,336,8
1507,6,3,12
1508,3,6,12
1509,107,3,2
1510,3,107,2
1511,73,3,2
1512,3,73,2
1513,345,3,2
1514,3,345,2
1515,338,3,8
1516,3,338,8
1517,7,3,4
1518,3,7,4
1519,8,3,9
1520,3,8,9
1521,111,3,1
1522,3,111,1
1523,9,3,4
1524,3,9,4
1525,120,3,3
1526,3,120,3
1527,40,3,13
1528,3,40,13
1529,11,3,4
1530,3,11,4
1531,12,3,5
1532,3,12,5
1533,122,3,4
1534,3,122,4
1535,15,3,12
1536,3,15,12
1537,16,3,2
1538,3,16,2
1539,124,3,4
1540,3,124,4
1541,309,3,2
1542,3,309,2
1543,20,3,4
1544,3,20,4
1545,132,3,4
1546,3,132,4
1547,26,3,10
1548,3,26,10
1549,339,3,10
1550,3,339,10
1551,44,3,8
1552,3,44,8
1553,142,3,3
1554,3,142,3
1555,143,3,4
1556,3,143,4
1557,49,3,1
1558,3,49,1
1559,55,3,5
1560,3,55,5
1561,27,3,5
1562,3,27,5
1563,316,3,6
1564,3,316,6
1565,224,3,3
1566,3,224,3
1567,149,3,12
1568,3,149,12
1569,154,3,11
1570,3,154,11
1571,156,3,1
1572,3,156,1
1573,68,3,1
1574,3,68,1
1575,283,3,6
1576,3,283,6
1577,162,3,2
1578,3,162,2
1579,69,3,3
1580,3,69,4
1581,170,3,1
1582,3,170,1
1583,29,3,6
1584,3,29,6
1585,60,3,5
1586,3,60,5
1587,61,3,2
1588,3,61,2
1589,175,3,2
1590,3,175,2
1591,177,3,3
1592,3,177,3
1593,347,3,2
1594,3,347,2
1595,31,3,12
1596,3,31,12
1597,72,3,9
1598,3,72,9
1599,32,3,16
1600,3,32,16
1601,33,3,6
1602,3,33,6
1603,1,88,16
1604,88,1,16
1605,2,88,2
1606,88,2,2
1607,87,88,1
1608,88,87,5
1609,3,88,24
1610,88,3,24
1611,95,88,2
1612,88,95,2
1613,96,88,5
1614,88,96,5
1615,99,88,1
1616,88,99,1
1617,76,88,8
1618,88,76,8
1619,63,88,1
1620,88,63,1
1621,409,88,1
1622,88,409,1
1623,5,88,2
1624,88,5,2
1625,336,88,4
1626,88,336,4
1627,372,88,2
1628,88,372,2
1629,64,88,4
1630,88,64,4
1631,563,88,1
1632,88,563,1
1633,73,88,6
1634,88,73,6
1635,108,88,2
1636,88,108,2
1637,109,88,3
1638,88,109,3
1639,338,88,5
1640,88,338,5
1641,7,88,3
1642,88,7,3
1643,580,88,2
1644,88,580,2
1645,65,88,4
1646,88,65,4
1647,9,88,1
1648,88,9,1
1649,40,88,4
1650,88,40,4
1651,15,88,4
1652,88,15,4
1653,129,88,1
1654,88,129,1
1655,130,88,4
1656,88,130,2
1657,339,88,3
1658,88,339,3
1659,366,88,1
1660,88,366,1
1661,605,88,1
1662,88,605,1
1663,44,88,5
