,Source,Target,Weight
133,81,990,1
134,217,81,1
135,81,217,1
136,64,81,3
137,81,64,3
138,6,81,27
139,81,6,27
140,7,81,31
141,81,7,31
142,66,81,3
143,81,66,3
144,71,81,3
145,81,71,3
146,26,81,6
147,81,26,6
148,68,81,2
149,81,68,2
150,163,81,1
151,69,81,2
152,81,69,2
153,170,81,2
154,81,170,2
155,82,82,1
156,82,82,1
157,84,82,1
158,82,84,1
159,1,82,17
160,82,1,18
161,94,82,1
162,991,82,1
163,82,991,1
164,336,82,1
165,6,82,23
166,82,6,22
167,66,82,2
168,82,66,2
169,252,82,1
170,82,252,1
171,70,82,1
172,82,70,1
173,306,82,1
174,82,306,1
175,123,82,2
176,82,123,2
177,26,82,3
178,82,26,3
179,78,82,1
180,277,82,1
181,82,277,1
182,68,82,2
183,82,68,2
184,162,82,1
185,69,82,1
186,175,82,1
187,82,175,1
188,176,82,1
189,82,176,2
190,31,82,3
191,82,31,3
192,179,82,1
193,82,179,1
194,1,83,11
195,83,1,12
196,102,83,1
197,5,83,6
198,83,5,6
199,81,0,1
200,217,0,3
201,0,217,3
202,101,0,1
203,0,101,1
204,64,0,2
205,0,64,2
206,6,0,15
207,0,6,15
208,66,0,3
209,0,66,3
210,71,0,3
211,0,71,3
212,147,0,1
213,68,0,3
214,0,68,4
215,170,0,2
216,0,170,2
217,74,84,1
218,84,74,1
219,81,84,1
220,82,84,1
221,84,82,1
222,1,84,2
223,84,1,8
224,95,84,1
225,84,95,1
226,97,84,1
227,84,97,1
228,217,84,3
229,84,217,3
230,247,84,1
231,445,84,2
232,84,445,2
233,991,84,1
234,5,84,6
235,84,5,6
236,64,84,12
237,84,64,12
238,6,84,25
239,84,6,25
240,73,84,8
241,84,73,9
242,109,84,1
243,84,109,1
244,7,84,1
245,66,84,5
246,84,66,5
247,554,84,1
248,84,554,1
249,70,84,1
250,84,70,1
251,71,84,2
252,84,71,2
253,256,84,1
254,84,256,1
255,10,84,1
256,123,84,2
257,84,123,2
258,77,84,3
259,84,77,2
260,26,84,3
261,84,26,3
262,649,84,1
263,272,84,3
264,277,84,1
265,84,277,1
266,68,84,8
267,84,68,8
268,159,84,1
269,160,84,2
270,84,160,2
271,170,84,1
272,84,170,1
273,29,84,6
274,84,29,6
275,61,84,4
276,84,61,4
277,176,84,1
278,33,84,5
279,84,33,5
280,74,1,21
281,1,74,21
282,80,1,10
283,1,80,10
284,81,1,17
285,1,81,15
286,82,1,18
287,1,82,17
288,83,1,12
289,1,83,11
290,84,1,8
291,1,84,2
292,2,1,50
293,1,2,49
294,216,1,7
295,1,216,7
296,190,1,3
297,1,190,3
298,853,1,2
299,1,853,2
300,85,1,16
301,1,85,16
302,86,1,3
303,1,86,3
304,87,1,3
305,1,87,3
306,3,1,26
307,1,3,26
308,88,1,11
309,1,88,11
310,231,1,6
311,1,231,6
312,89,1,5
313,1,89,5
314,91,1,1
315,1,91,2
316,92,1,11
317,1,92,11
318,93,1,9
319,1,93,9
320,237,1,13
321,1,237,14
322,94,1,25
323,1,94,25
324,95,1,23
325,1,95,23
326,239,1,4
327,1,239,4
328,96,1,23
329,1,96,23
330,241,1,4
331,1,241,5
332,97,1,28
333,1,97,29
334,98,1,14
335,1,98,15
336,217,1,6
337,1,217,6
338,35,1,1
339,1,35,1
340,99,1,3
341,1,99,3
342,100,1,5
343,1,100,5
344,101,1,16
345,1,101,16
346,102,1,11
347,1,102,11
348,445,1,2
349,1,445,2
350,36,1,8
351,1,36,8
352,103,1,3
353,1,103,3
354,104,1,2
355,1,104,2
356,105,1,15
357,1,105,15
358,344,1,6
359,1,344,6
360,37,1,64
361,1,37,64
362,4,1,5
363,1,4,5
364,363,1,2
365,1,363,2
366,38,1,2
367,1,38,2
368,409,1,4
369,1,409,4
370,5,1,32
371,1,5,32
372,336,1,7
373,1,336,7
374,64,1,43
375,1,64,43
376,6,1,89
377,1,6,76
378,107,1,2
379,73,1,45
380,1,73,43
381,108,1,19
382,1,108,20
383,109,1,9
384,1,109,9
385,7,1,48
386,1,7,48
387,110,1,9
388,1,110,8
389,65,1,30
390,1,65,30
391,386,1,2
392,1,386,2
393,8,1,32
394,1,8,32
395,111,1,1
396,1,111,1
397,75,1,4
398,1,75,4
399,66,1,10
400,1,66,10
401,554,1,2
402,1,554,2
403,70,1,4
404,1,70,4
405,253,1,2
406,1,253,2
407,71,1,8
408,1,71,8
409,114,1,2
410,1,114,2
411,583,1,1
412,1,583,1
413,115,1,19
414,1,115,19
415,256,1,3
416,1,256,3
417,9,1,24
418,1,9,23
419,257,1,2
420,1,257,2
421,39,1,7
422,1,39,7
423,119,1,5
424,1,119,5
425,120,1,14
426,1,120,14
427,586,1,1
428,40,1,37
429,1,40,38
430,305,1,4
431,1,305,4
432,11,1,9
433,1,11,9
434,12,1,15
435,1,12,15
436,121,1,2
437,1,121,2
438,306,1,6
439,1,306,6
440,122,1,17
441,1,122,17
442,13,1,14
443,1,13,14
444,15,1,10
445,1,15,10
446,16,1,50
447,1,16,44
448,124,1,17
449,1,124,17
450,77,1,3
451,1,77,3
452,125,1,3
453,1,125,3
454,651,1,1
455,18,1,3
456,1,18,3
457,20,1,37
458,1,20,37
459,24,1,30
460,1,24,30
461,260,1,1
462,1,260,1
463,126,1,9
464,1,126,9
465,127,1,21
466,1,127,21
467,128,1,14
468,1,128,15
469,129,1,3
470,1,129,3
471,130,1,23
472,1,130,18
473,132,1,9
474,1,132,10
475,133,1,8
476,1,133,8
477,134,1,17
478,1,134,17
479,263,1,3
480,1,263,3
481,26,1,63
482,1,26,63
483,339,1,5
484,1,339,5
485,442,1,3
486,1,442,3
487,131,1,16
488,1,131,16
489,137,1,16
490,1,137,13
491,395,1,4
492,1,395,4
493,138,1,2
494,1,138,2
495,139,1,21
496,1,139,21
497,44,1,40
498,1,44,40
499,312,1,6
500,1,312,6
501,140,1,3
502,1,140,3
503,141,1,1
504,1,141,1
505,142,1,17
506,1,142,17
507,67,1,5
508,1,67,5
509,45,1,13
510,1,45,13
511,143,1,38
512,1,143,38
513,314,1,2
514,1,314,2
515,144,1,8
516,1,144,8
517,145,1,10
518,1,145,10
519,649,1,3
520,1,649,2
521,271,1,5
522,1,271,5
523,27,1,37
524,1,27,37
525,443,1,5
526,1,443,5
527,146,1,18
528,1,146,18
529,224,1,3
530,1,224,3
531,149,1,46
532,1,149,47
533,151,1,2
534,1,151,2
535,152,1,6
536,1,152,6
537,153,1,3
538,1,153,2
539,279,1,2
540,1,279,2
541,154,1,34
542,1,154,32
543,155,1,3
544,1,155,3
545,156,1,17
546,1,156,17
547,68,1,53
548,1,68,53
549,317,1,2
550,1,317,2
551,282,1,2
552,1,282,2
553,157,1,7
554,1,157,7
555,283,1,6
556,1,283,6
557,158,1,3
558,1,158,3
559,159,1,8
560,1,159,8
561,160,1,33
562,1,160,33
563,161,1,1
564,1,161,1
565,162,1,18
566,1,162,16
567,163,1,11
568,1,163,11
569,69,1,62
570,1,69,59
571,165,1,8
572,1,165,8
573,168,1,1
574,1,168,1
575,169,1,6
576,1,169,6
577,170,1,19
578,1,170,19
579,399,1,1
580,1,399,1
581,29,1,29
582,1,29,29
583,30,1,25
584,1,30,25
585,171,1,4
586,1,171,4
587,331,1,1
588,1,331,1
589,212,1,7
590,1,212,3
591,61,1,11
592,1,61,11
593,176,1,3
594,1,176,3
595,177,1,3
596,1,177,3
597,347,1,2
598,1,347,2
599,31,1,16
600,1,31,16
601,72,1,51
602,1,72,51
603,33,1,16
604,1,33,16
605,179,1,7
606,1,179,7
607,180,1,8
608,1,180,8
609,181,1,5
610,1,181,5
611,183,1,8
612,1,183,8
613,184,1,8
614,1,184,8
615,185,1,8
616,1,185,8
617,1,215,3
618,189,215,1
619,215,189,1
620,34,215,9
621,215,34,8
622,2,215,2
623,215,2,1
624,375,215,1
625,91,215,15
626,215,91,11
627,192,215,8
628,215,192,7
629,35,215,1
630,215,35,1
631,991,215,1
632,38,215,17
633,215,38,16
634,6,215,5
635,215,6,6
636,107,215,8
637,215,107,8
638,116,215,8
639,215,116,12
640,9,215,2
641,215,9,3
642,258,215,1
643,39,215,2
644,215,39,2
645,194,215,1
646,215,194,1
647,40,215,11
648,215,40,11
649,16,215,5
650,215,16,7
651,198,215,1
652,260,215,4
653,215,260,4
654,126,215,1
655,215,126,1
656,41,215,6
657,215,41,6
658,199,215,5
659,215,199,3
660,202,215,8
661,215,202,8
662,203,215,3
663,130,215,8
664,215,130,9
665,26,215,8
666,215,26,8
667,934,215,1
668,215,934,1
669,397,215,1
670,215,397,1
671,44,215,1
672,215,44,2
673,45,215,8
674,215,45,8
675,799,215,3
676,215,799,3
677,47,215,3
678,215,47,3
679,48,215,4
680,215,48,4
681,49,215,14
682,215,49,14
683,50,215,8
684,215,50,8
685,51,215,1
686,215,51,1
687,208,215,1
688,215,208,1
689,772,215,1
690,215,772,1
691,591,215,7
692,215,591,7
693,271,215,2
694,215,271,2
695,272,215,5
696,215,272,5
697,210,215,3
698,215,210,2
699,148,215,3
700,215,148,6
701,162,215,1
702,69,215,1
703,164,215,3
704,169,215,8
705,215,169,8
706,170,215,3
707,215,170,3
708,399,215,6
709,215,399,5
710,29,215,52
711,215,29,53
712,30,215,23
713,215,30,23
714,171,215,7
715,215,171,8
716,60,215,3
717,212,215,8
718,215,212,8
719,61,215,24
720,215,61,24
721,213,215,5
722,215,213,4
723,62,215,8
724,215,62,8
725,72,215,2
726,215,72,2
727,180,215,4
728,215,180,7
729,214,215,4
730,215,214,4
731,80,34,5
732,34,80,5
733,1,34,1
734,215,34,8
735,34,215,9
736,218,34,5
737,34,218,5
738,363,34,3
739,34,363,3
740,38,34,9
741,34,38,9
742,203,34,1
743,34,203,1
744,45,34,3
745,34,45,2
746,219,34,4
747,34,219,4
748,206,34,2
749,34,206,2
750,48,34,36
751,34,48,36
752,49,34,46
753,34,49,47
754,54,34,3
755,34,54,3
756,55,34,24
757,34,55,24
758,57,34,2
759,34,57,2
760,69,34,1
761,170,34,3
762,34,170,1
763,29,34,11
764,34,29,12
765,62,34,3
766,34,62,3
767,214,34,4
768,34,214,4
769,93,358,2
770,358,93,2
771,297,358,1
772,223,358,2
773,358,223,1
774,267,358,1
775,358,267,2
776,339,358,1
777,358,339,1
778,224,358,9
779,358,224,10
780,153,358,3
781,358,153,3
782,156,358,9
783,358,156,9
784,68,358,4
785,358,68,4
786,162,358,1
787,358,162,2
788,177,358,1
789,74,2,3
790,79,2,3
791,2,79,4
792,227,2,3
793,80,2,3
794,2,80,3
795,1,2,49
796,2,1,50
797,215,2,1
798,2,215,2
799,190,2,1
800,2,190,2
801,473,2,2
802,2,473,1
803,572,2,3
804,2,572,5
805,320,2,3
806,3,2,2
807,2,3,2
808,229,2,3
809,230,2,8
810,231,2,8
811,2,231,8
812,232,2,2
813,90,2,4
814,2,90,8
815,410,2,3
816,322,2,2
817,91,2,3
818,2,91,3
819,376,2,3
820,192,2,4
821,2,192,2
822,235,2,5
823,2,235,4
824,92,2,4
825,2,92,3
826,295,2,2
827,93,2,1
828,2,93,1
829,237,2,1
830,2,237,3
831,94,2,11
832,2,94,11
833,488,2,2
834,238,2,3
835,239,2,3
836,96,2,14
837,2,96,13
838,240,2,5
839,2,240,8
840,97,2,32
841,2,97,32
842,242,2,6
843,2,242,2
844,243,2,3
845,98,2,6
846,2,98,6
847,217,2,5
848,2,217,9
849,244,2,3
850,35,2,3
851,2,35,2
852,99,2,5
853,2,99,5
854,100,2,3
855,2,100,12
856,101,2,21
857,2,101,22
858,245,2,2
859,2,245,2
860,246,2,1
861,2,246,1
862,247,2,5
863,2,247,5
864,36,2,15
865,2,36,14
866,103,2,15
867,2,103,14
868,105,2,23
869,2,105,23
870,37,2,16
871,2,37,17
872,106,2,13
873,2,106,12
874,6,2,54
875,2,6,54
876,73,2,13
877,2,73,12
878,109,2,2
879,2,109,2
880,7,2,51
881,2,7,51
882,65,2,6
883,2,65,6
884,251,2,6
885,2,251,4
886,8,2,27
887,2,8,27
888,111,2,6
889,2,111,6
890,75,2,6
891,2,75,8
892,66,2,19
893,2,66,20
894,252,2,2
895,2,252,2
896,554,2,2
897,112,2,1
898,70,2,12
899,2,70,12
900,253,2,2
901,564,2,2
902,71,2,10
903,2,71,12
904,113,2,2
905,115,2,6
906,2,115,6
907,256,2,5
908,2,256,5
909,116,2,3
910,9,2,7
911,2,9,7
912,257,2,9
913,2,257,9
914,258,2,3
915,120,2,31
916,2,120,31
917,40,2,12
918,2,40,11
919,11,2,2
920,2,11,2
921,12,2,6
922,2,12,6
923,121,2,2
924,122,2,4
925,2,122,5
926,13,2,7
927,2,13,7
928,259,2,41
929,2,259,40
930,16,2,22
931,2,16,22
932,124,2,10
933,2,124,8
934,77,2,2
935,2,77,2
936,125,2,3
937,2,125,5
938,20,2,51
939,2,20,51
940,24,2,16
941,2,24,15
942,260,2,3
943,2,260,3
944,126,2,2
945,2,126,2
946,127,2,1
947,2,127,4
948,128,2,9
949,2,128,9
950,43,2,2
951,2,43,2
952,129,2,5
953,2,129,5
954,132,2,7
955,2,132,7
956,500,2,2
957,2,500,1
958,262,2,2
959,2,262,2
960,263,2,4
961,264,2,20
962,2,264,22
963,265,2,2
964,2,265,2
965,135,2,9
966,2,135,13
967,223,2,8
968,2,223,8
969,311,2,5
970,2,311,5
971,267,2,13
972,2,267,13
973,26,2,32
974,2,26,32
975,136,2,5
976,2,136,5
977,137,2,30
978,2,137,27
979,44,2,20
980,2,44,20
981,140,2,12
982,2,140,12
983,141,2,2
984,2,141,2
985,142,2,45
986,2,142,45
987,268,2,1
988,2,268,1
989,67,2,17
990,2,67,17
991,45,2,17
992,2,45,11
993,269,2,3
994,2,269,3
995,143,2,10
996,2,143,10
997,270,2,8
998,2,270,3
999,273,2,8
1000,2,273,8
1001,27,2,2
1002,2,27,2
1003,274,2,3
1004,28,2,6
1005,2,28,6
1006,275,2,3
1007,148,2,4
1008,224,2,31
1009,2,224,31
1010,276,2,2
1011,2,276,2
1012,149,2,54
1013,2,149,54
1014,150,2,10
1015,2,150,10
1016,78,2,4
1017,2,78,5
1018,152,2,10
1019,2,152,8
1020,153,2,9
1021,2,153,13
1022,277,2,2
1023,2,277,3
1024,278,2,2
1025,279,2,4
1026,2,279,2
1027,154,2,71
1028,2,154,70
1029,155,2,3
1030,156,2,40
1031,2,156,39
1032,68,2,15
1033,2,68,15
1034,280,2,3
1035,2,280,2
1036,281,2,2
1037,2,281,2
1038,157,2,14
1039,2,157,18
1040,283,2,20
1041,2,283,20
1042,558,2,1
1043,159,2,7
1044,2,159,7
1045,593,2,3
1046,160,2,12
1047,2,160,12
1048,284,2,14
1049,2,284,13
1050,162,2,49
1051,2,162,49
1052,163,2,1
1053,2,163,1
1054,69,2,24
1055,2,69,25
1056,166,2,6
1057,2,166,5
1058,285,2,3
1059,2,285,4
1060,168,2,10
1061,2,168,10
1062,169,2,1
1063,2,169,1
1064,170,2,15
1065,2,170,15
1066,286,2,4
1067,2,286,4
1068,335,2,6
1069,2,335,7
1070,29,2,32
1071,2,29,34
1072,30,2,8
1073,2,30,8
1074,171,2,4
1075,2,171,4
1076,944,2,1
1077,2,944,1
1078,212,2,4
1079,2,212,5
1080,61,2,14
1081,2,61,14
1082,213,2,5
1083,62,2,6
1084,2,62,2
1085,175,2,4
1086,2,175,4
1087,287,2,1
1088,177,2,7
1089,2,177,7
1090,72,2,56
1091,2,72,57
1092,179,2,18
1093,2,179,17
1094,545,2,1
1095,180,2,8
1096,2,180,9
1097,182,2,5
1098,2,182,4
1099,183,2,16
1100,2,183,23
1101,184,2,8
1102,2,184,8
1103,185,2,13
1104,2,185,13
1105,74,216,6
1106,216,74,6
1107,79,216,1
1108,216,79,1
1109,293,216,1
1110,216,293,1
1111,1,216,7
1112,216,1,7
1113,853,216,2
1114,216,853,2
1115,85,216,3
1116,216,85,3
1117,3,216,8
1118,216,3,8
1119,88,216,2
1120,216,88,2
1121,295,216,3
1122,216,295,3
1123,359,216,3
1124,216,359,3
1125,237,216,3
1126,216,237,3
1127,94,216,2
1128,216,94,2
1129,239,216,2
1130,216,239,2
1131,96,216,8
1132,216,96,8
1133,241,216,3
1134,216,241,3
1135,101,216,3
1136,216,101,3
1137,245,216,5
1138,216,245,5
1139,246,216,4
1140,216,246,4
1141,296,216,2
1142,216,296,2
1143,468,216,3
1144,216,468,3
1145,297,216,2
1146,216,297,2
1147,247,216,5
1148,216,247,5
1149,452,216,2
1150,216,452,2
1151,298,216,6
1152,216,298,6
1153,248,216,5
1154,216,248,5
1155,103,216,16
1156,216,103,16
1157,301,216,6
1158,216,301,6
1159,991,216,1
1160,302,216,3
1161,216,302,3
1162,303,216,2
1163,216,303,2
1164,250,216,3
1165,216,250,3
1166,304,216,3
1167,216,304,3
1168,106,216,8
1169,216,106,8
1170,110,216,1
1171,8,216,8
1172,216,8,8
1173,111,216,2
1174,216,111,2
1175,75,216,3
1176,216,75,3
1177,66,216,2
1178,216,66,5
1179,71,216,7
1180,216,71,4
1181,115,216,3
1182,216,115,3
1183,9,216,16
1184,216,9,16
1185,469,216,2
1186,216,469,2
1187,120,216,3
1188,216,120,3
1189,40,216,4
1190,216,40,4
1191,305,216,4
1192,216,305,4
1193,10,216,5
1194,216,10,5
1195,11,216,9
1196,216,11,9
1197,12,216,8
1198,216,12,8
1199,121,216,5
1200,216,121,5
1201,306,216,4
1202,216,306,4
1203,122,216,2
1204,216,122,2
1205,307,216,3
1206,216,307,3
1207,14,216,2
1208,216,14,2
1209,123,216,3
1210,216,123,3
1211,15,216,18
1212,216,15,18
1213,124,216,9
1214,216,124,9
1215,125,216,6
1216,216,125,6
1217,17,216,3
1218,216,17,3
1219,308,216,6
1220,216,308,6
1221,18,216,10
1222,216,18,10
1223,20,216,10
1224,216,20,10
1225,380,216,3
1226,216,380,3
1227,21,216,16
1228,216,21,16
1229,555,216,3
1230,216,555,3
1231,22,216,4
1232,216,22,4
1233,25,216,3
1234,216,25,3
1235,128,216,3
1236,216,128,3
1237,342,216,2
1238,216,342,2
1239,130,216,1
1240,132,216,5
1241,216,132,5
1242,498,216,2
1243,134,216,3
1244,216,134,3
1245,263,216,3
1246,216,263,3
1247,697,216,1
1248,216,697,1
1249,264,216,2
1250,216,264,2
1251,310,216,3
1252,216,310,3
1253,265,216,3
1254,216,265,3
1255,135,216,5
1256,216,135,5
1257,223,216,5
1258,216,223,5
1259,311,216,7
1260,216,311,7
1261,266,216,5
1262,216,266,5
1263,267,216,5
1264,216,267,5
1265,131,216,3
1266,216,131,3
1267,139,216,7
1268,216,139,7
1269,387,216,2
1270,216,387,2
1271,44,216,6
1272,216,44,6
1273,312,216,6
1274,216,312,6
1275,313,216,3
1276,216,313,3
1277,140,216,13
1278,216,140,13
1279,141,216,3
1280,216,141,3
1281,142,216,12
1282,216,142,12
1283,67,216,8
1284,216,67,8
1285,269,216,2
1286,216,269,2
1287,143,216,15
1288,216,143,15
1289,314,216,5
1290,216,314,5
1291,470,216,3
1292,216,470,3
1293,144,216,4
1294,216,144,4
1295,145,216,2
1296,216,145,2
1297,649,216,2
1298,216,649,2
1299,315,216,3
1300,216,315,3
1301,316,216,4
1302,216,316,4
1303,28,216,3
1304,216,28,3
1305,224,216,18
1306,216,224,18
1307,276,216,5
1308,216,276,5
1309,149,216,8
1310,216,149,8
1311,346,216,3
1312,216,346,3
1313,78,216,11
1314,216,78,11
1315,152,216,2
1316,216,152,2
1317,153,216,4
1318,216,153,5
1319,279,216,2
1320,216,279,2
1321,154,216,8
1322,216,154,8
1323,155,216,2
1324,216,155,2
1325,156,216,11
1326,216,156,11
1327,68,216,7
1328,216,68,7
1329,280,216,3
1330,216,280,3
1331,317,216,5
1332,216,317,5
1333,281,216,2
1334,216,281,2
1335,282,216,3
1336,216,282,3
1337,157,216,7
1338,216,157,7
1339,283,216,5
1340,216,283,5
1341,558,216,2
1342,216,558,2
1343,158,216,2
1344,216,158,2
1345,160,216,7
1346,216,160,7
1347,168,216,3
1348,216,168,3
1349,30,216,14
1350,216,30,14
1351,353,216,1
1352,177,216,10
1353,216,177,10
1354,319,216,2
1355,216,319,2
1356,347,216,3
1357,216,347,3
1358,179,216,16
1359,216,179,16
1360,444,216,1
1361,1,190,3
1362,190,1,3
1363,2,190,2
1364,190,2,1
1365,575,190,8
1366,190,575,8
1367,322,190,6
1368,190,322,1
1369,686,190,3
1370,190,686,4
1371,91,190,16
1372,190,91,12
1373,687,190,4
1374,190,687,3
1375,192,190,1
1376,190,192,2
1377,95,190,1
1378,241,190,5
1379,190,241,4
1380,97,190,4
1381,190,97,3
1382,100,190,5
1383,190,100,13
1384,101,190,4
1385,102,190,3
1386,190,102,2
1387,36,190,3
1388,37,190,5
1389,324,190,1
1390,5,190,3
1391,190,5,6
1392,73,190,1
1393,108,190,3
1394,190,108,4
1395,7,190,4
1396,190,7,4
1397,441,190,1
1398,251,190,2
1399,190,251,1
1400,71,190,3
1401,116,190,3
1402,190,116,1
1403,257,190,13
1404,190,257,13
1405,586,190,2
1406,190,586,2
1407,40,190,18
1408,190,40,20
1409,16,190,1
1410,199,190,5
1411,190,199,25
1412,201,190,3
1413,190,201,14
1414,326,190,4
1415,327,190,3
1416,190,327,1
1417,137,190,10
1418,190,137,1
1419,45,190,13
1420,190,45,6
1421,271,190,3
1422,190,271,1
1423,272,190,7
1424,190,272,6
1425,224,190,2
1426,149,190,4
1427,190,149,4
1428,154,190,5
1429,68,190,3
1430,190,68,3
1431,157,190,2
1432,158,190,5
1433,190,158,2
1434,160,190,1
1435,899,190,1
1436,190,899,1
1437,30,190,6
1438,190,30,7
1439,331,190,2
1440,190,331,2
1441,212,190,1
1442,190,212,1
1443,33,190,4
1444,190,33,4
1445,289,190,3
1446,190,289,3
1447,180,190,2
1448,190,180,4
1449,519,190,2
1450,190,519,2
1451,183,190,14
1452,190,183,14
1453,98,462,7
1454,462,98,6
1455,66,462,1
1456,71,462,2
1457,257,462,1
1458,45,462,2
1459,224,462,7
1460,462,224,4
1461,153,462,1
1462,462,153,2
1463,156,462,4
1464,462,156,7
1465,68,462,4
1466,462,68,3
1467,157,462,5
1468,462,157,2
1469,29,462,1
1470,183,462,1
1471,1,85,16
1472,85,1,16
1473,216,85,3
1474,85,216,3
1475,94,85,7
1476,85,94,7
1477,241,85,2
1478,85,241,2
1479,97,85,3
1480,85,97,3
1481,217,85,2
1482,85,217,2
1483,102,85,2
1484,85,102,3
1485,344,85,2
1486,85,344,2
1487,5,85,5
1488,85,5,5
1489,336,85,3
1490,85,336,3
1491,6,85,9
1492,85,6,8
1493,107,85,2
1494,85,107,2
1495,73,85,3
1496,85,73,3
1497,338,85,3
1498,85,338,3
1499,65,85,2
1500,85,65,2
1501,21,85,3
1502,85,21,3
1503,202,85,5
1504,85,202,5
1505,339,85,3
1506,85,339,3
1507,395,85,3
1508,85,395,3
1509,271,85,4
1510,85,271,4
1511,272,85,3
1512,85,272,3
1513,27,85,6
1514,85,27,6
1515,159,85,3
1516,85,159,3
1517,330,85,3
1518,85,330,3
1519,160,85,1
1520,85,160,1
1521,69,85,5
1522,85,69,5
1523,170,85,1
1524,85,170,1
1525,29,85,21
1526,85,29,21
1527,30,85,12
1528,85,30,12
1529,212,85,5
1530,85,212,5
1531,61,85,4
1532,85,61,4
1533,32,85,2
1534,85,32,2
1535,1,86,3
1536,86,1,3
1537,241,86,3
1538,86,241,3
1539,102,86,2
1540,86,102,2
1541,5,86,2
1542,86,5,2
1543,336,86,3
1544,86,336,3
1545,107,86,3
1546,86,107,3
1547,337,86,3
1548,86,337,3
1549,345,86,2
1550,86,345,2
1551,338,86,3
1552,86,338,3
1553,110,86,3
1554,86,110,3
1555,16,86,3
1556,86,16,3
1557,159,86,2
1558,86,159,2
1559,330,86,4
1560,86,330,4
1561,318,86,3
1562,86,318,3
1563,1,87,3
1564,87,1,3
1565,88,87,2
1566,101,87,2
1567,87,101,1
1568,5,87,1
1569,87,5,1
1570,372,87,1
1571,87,372,1
1572,64,87,2
1573,87,64,2
1574,108,87,1
1575,87,108,1
1576,9,87,2
1577,87,9,2
1578,120,87,7
1579,87,120,6
1580,40,87,3
1581,87,40,3
1582,137,87,1
1583,87,137,1
1584,138,87,2
1585,87,138,2
1586,139,87,5
1587,87,139,5
1588,343,87,1
1589,312,87,6
1590,87,312,6
1591,353,87,1
1592,87,353,1
1593,175,87,1
1594,87,175,2
1595,176,87,2
1596,87,176,2
1597,369,87,1
1598,87,369,1
1599,354,87,1
1600,87,354,1
1601,287,87,1
1602,87,287,1
1603,319,87,1
1604,87,319,1
1605,356,87,2
1606,87,356,2
1607,31,87,2
1608,87,31,2
1609,32,87,6
1610,87,32,6
1611,33,87,1
1612,87,33,1
1613,179,87,4
1614,87,179,6
1615,288,87,3
1616,87,288,3
1617,74,3,6
1618,3,74,5
1619,1,3,26
1620,3,1,26
1621,189,3,1
1622,2,3,2
1623,3,2,2
1624,216,3,8
1625,3,216,8
1626,462,3,1
1627,3,3,1
1628,3,3,1
1629,88,3,23
1630,3,88,24
1631,94,3,2
1632,3,94,2
1633,95,3,5
1634,3,95,5
1635,239,3,4
1636,3,239,4
1637,96,3,5
1638,3,96,5
1639,241,3,3
1640,3,241,3
1641,97,3,5
1642,3,97,5
1643,217,3,1
1644,102,3,2
1645,3,102,2
1646,105,3,2
1647,3,105,2
1648,344,3,6
1649,3,344,6
1650,37,3,7
1651,3,37,7
1652,5,3,9
1653,3,5,10
1654,336,3,8
1655,3,336,8
1656,6,3,27
1657,3,6,27
1658,107,3,4
1659,3,107,4
1660,345,3,3
1661,3,345,3
1662,338,3,10
1663,3,338,10
