,Source,Target,Weight
202,1,94,10
203,95,1,9
204,1,95,9
205,96,1,6
206,1,96,5
207,241,1,1
208,1,241,1
209,97,1,12
210,1,97,12
211,98,1,9
212,1,98,8
213,217,1,1
214,1,217,1
215,99,1,4
216,1,99,3
217,100,1,4
218,1,100,4
219,101,1,6
220,1,101,6
221,102,1,10
222,1,102,10
223,36,1,5
224,1,36,5
225,105,1,9
226,1,105,9
227,344,1,2
228,1,344,2
229,37,1,20
230,1,37,20
231,363,1,1
232,1,363,1
233,38,1,1
234,1,38,1
235,5,1,18
236,1,5,18
237,336,1,8
238,1,336,8
239,64,1,26
240,1,64,26
241,6,1,45
242,1,6,36
243,107,1,2
244,73,1,20
245,1,73,20
246,108,1,7
247,1,108,7
248,7,1,23
249,1,7,23
250,110,1,7
251,65,1,12
252,1,65,12
253,386,1,3
254,1,386,3
255,8,1,29
256,1,8,29
257,111,1,7
258,1,111,7
259,75,1,5
260,1,75,5
261,66,1,10
262,1,66,10
263,252,1,3
264,1,252,3
265,554,1,1
266,1,554,1
267,70,1,3
268,1,70,3
269,253,1,5
270,1,253,5
271,71,1,7
272,1,71,7
273,114,1,3
274,1,114,3
275,583,1,3
276,1,583,3
277,115,1,12
278,1,115,12
279,256,1,3
280,1,256,3
281,257,1,2
282,1,257,2
283,39,1,2
284,1,39,2
285,119,1,3
286,1,119,3
287,120,1,2
288,1,120,2
289,40,1,19
290,1,40,15
291,305,1,2
292,1,305,2
293,11,1,5
294,1,11,5
295,12,1,6
296,1,12,6
297,122,1,5
298,1,122,5
299,13,1,5
300,1,13,5
301,15,1,5
302,1,15,5
303,259,1,16
304,1,259,16
305,16,1,21
306,1,16,12
307,124,1,4
308,1,124,4
309,77,1,1
310,1,77,1
311,309,1,6
312,1,309,6
313,20,1,18
314,1,20,18
315,24,1,10
316,1,24,10
317,260,1,1
318,1,260,1
319,126,1,5
320,1,126,4
321,127,1,19
322,1,127,19
323,128,1,5
324,1,128,5
325,129,1,2
326,1,129,2
327,130,1,6
328,1,130,4
329,132,1,7
330,1,132,7
331,133,1,5
332,1,133,5
333,134,1,15
334,1,134,14
335,26,1,36
336,1,26,36
337,339,1,1
338,1,339,1
339,442,1,3
340,1,442,3
341,131,1,15
342,1,131,15
343,137,1,8
344,1,137,5
345,139,1,5
346,1,139,5
347,44,1,20
348,1,44,20
349,312,1,3
350,1,312,3
351,140,1,4
352,1,140,4
353,142,1,13
354,1,142,13
355,67,1,7
356,1,67,7
357,45,1,6
358,1,45,5
359,143,1,33
360,1,143,34
361,314,1,2
362,1,314,2
363,144,1,3
364,1,144,3
365,649,1,2
366,1,649,2
367,48,1,9
368,1,48,17
369,49,1,8
370,1,49,9
371,55,1,1
372,1,55,1
373,27,1,22
374,1,27,20
375,443,1,2
376,1,443,2
377,146,1,5
378,1,146,5
379,28,1,1
380,1,28,4
381,224,1,5
382,1,224,5
383,149,1,20
384,1,149,20
385,346,1,1
386,1,346,1
387,154,1,17
388,1,154,15
389,155,1,2
390,1,155,2
391,156,1,4
392,1,156,4
393,68,1,21
394,1,68,21
395,157,1,4
396,1,157,4
397,283,1,6
398,1,283,6
399,159,1,2
400,1,159,2
401,160,1,7
402,1,160,7
403,318,1,6
404,1,318,6
405,162,1,8
406,1,162,8
407,163,1,8
408,1,163,8
409,69,1,33
410,1,69,32
411,165,1,2
412,1,165,2
413,169,1,4
414,1,169,4
415,170,1,6
416,1,170,6
417,29,1,12
418,1,29,11
419,30,1,19
420,1,30,19
421,171,1,2
422,1,171,1
423,221,1,1
424,1,221,1
425,60,1,10
426,1,60,10
427,211,1,3
428,1,211,3
429,173,1,4
430,1,173,4
431,174,1,5
432,1,174,5
433,61,1,8
434,1,61,8
435,72,1,8
436,1,72,4
437,32,1,5
438,1,32,5
439,33,1,1
440,1,33,1
441,180,1,5
442,1,180,5
443,183,1,3
444,1,183,3
445,184,1,6
446,1,184,6
447,185,1,6
448,1,185,6
449,186,215,2
450,215,186,2
451,1,215,3
452,189,215,2
453,215,189,2
454,34,215,8
455,215,34,8
456,91,215,12
457,215,91,9
458,191,215,2
459,215,191,2
460,192,215,4
461,215,192,9
462,38,215,7
463,215,38,7
464,107,215,10
465,215,107,14
466,116,215,6
467,215,116,9
468,9,215,1
469,215,9,1
470,927,215,1
471,215,927,1
472,602,215,2
473,215,602,2
474,39,215,3
475,215,39,3
476,194,215,2
477,215,194,2
478,195,215,1
479,215,195,1
480,119,215,1
481,215,119,2
482,40,215,2
483,215,40,2
484,16,215,2
485,215,16,4
486,20,215,1
487,215,20,1
488,197,215,2
489,198,215,1
490,260,215,2
491,215,260,2
492,41,215,1
493,215,41,1
494,665,215,1
495,215,665,1
496,199,215,4
497,203,215,3
498,130,215,4
499,215,130,7
500,204,215,1
501,215,204,2
502,26,215,8
503,215,26,8
504,397,215,1
505,215,397,1
506,45,215,7
507,215,45,6
508,786,215,2
509,215,786,2
510,789,215,1
511,215,789,1
512,206,215,3
513,215,206,3
514,46,215,3
515,215,46,3
516,590,215,1
517,215,590,1
518,47,215,4
519,215,47,4
520,48,215,6
521,215,48,6
522,49,215,10
523,215,49,8
524,207,215,3
525,215,207,1
526,220,215,3
527,215,220,3
528,51,215,3
529,215,51,3
530,678,215,2
531,215,678,2
532,771,215,1
533,215,771,1
534,803,215,1
535,215,803,1
536,52,215,3
537,215,52,3
538,53,215,3
539,215,53,3
540,55,215,1
541,215,55,1
542,209,215,3
543,215,209,3
544,814,215,1
545,215,814,1
546,57,215,1
547,215,57,1
548,210,215,3
549,215,210,2
550,148,215,3
551,215,148,5
552,164,215,4
553,169,215,12
554,215,169,12
555,170,215,5
556,215,170,5
557,399,215,1
558,215,399,2
559,29,215,35
560,215,29,36
561,30,215,18
562,215,30,18
563,171,215,4
564,215,171,4
565,60,215,7
566,215,60,5
567,61,215,10
568,215,61,10
569,213,215,6
570,215,213,2
571,72,215,1
572,215,72,1
573,180,215,4
574,215,180,7
575,183,215,1
576,215,183,1
577,80,34,7
578,34,80,7
579,1,34,1
580,215,34,8
581,34,215,8
582,217,34,1
583,35,34,1
584,218,34,15
585,34,218,15
586,38,34,12
587,34,38,12
588,6,34,1
589,34,6,1
590,194,34,2
591,34,194,2
592,40,34,4
593,34,40,4
594,199,34,2
595,34,199,2
596,219,34,2
597,34,219,2
598,206,34,2
599,34,206,2
600,48,34,6
601,34,48,6
602,49,34,14
603,34,49,14
604,50,34,1
605,34,50,1
606,207,34,3
607,34,207,3
608,220,34,2
609,34,220,2
610,52,34,2
611,34,52,2
612,53,34,1
613,34,53,1
614,55,34,2
615,34,55,2
616,209,34,1
617,34,209,2
618,57,34,2
619,34,57,1
620,69,34,1
621,170,34,9
622,34,170,6
623,286,34,1
624,34,286,1
625,548,34,1
626,34,548,1
627,29,34,32
628,34,29,32
629,61,34,6
630,34,61,6
631,214,34,5
632,34,214,5
633,93,358,2
634,358,93,2
635,138,358,1
636,224,358,2
637,358,224,2
638,153,358,3
639,358,153,3
640,156,358,2
641,358,156,2
642,68,358,2
643,358,68,2
644,74,2,7
645,2,74,3
646,79,2,1
647,2,79,3
648,227,2,1
649,80,2,1
650,2,80,1
651,1,2,23
652,2,1,23
653,320,2,4
654,87,2,2
655,2,87,1
656,3,2,1
657,2,3,1
658,229,2,2
659,230,2,8
660,231,2,3
661,2,231,2
662,322,2,2
663,411,2,1
664,91,2,4
665,2,91,2
666,376,2,3
667,192,2,5
668,2,192,5
669,235,2,6
670,2,235,6
671,92,2,1
672,2,92,1
673,93,2,1
674,2,93,1
675,94,2,7
676,2,94,7
677,95,2,2
678,2,95,2
679,96,2,3
680,2,96,3
681,240,2,6
682,2,240,7
683,97,2,20
684,2,97,20
685,98,2,3
686,2,98,3
687,99,2,2
688,2,99,2
689,100,2,4
690,2,100,12
691,101,2,7
692,2,101,7
693,245,2,2
694,2,245,2
695,246,2,1
696,2,246,1
697,247,2,1
698,2,247,1
699,36,2,15
700,2,36,15
701,103,2,7
702,2,103,7
703,105,2,14
704,2,105,14
705,37,2,16
706,2,37,16
707,106,2,15
708,2,106,15
709,6,2,15
710,2,6,15
711,73,2,9
712,2,73,9
713,7,2,11
714,2,7,11
715,251,2,6
716,2,251,6
717,8,2,24
718,2,8,24
719,111,2,3
720,75,2,4
721,2,75,3
722,66,2,11
723,2,66,9
724,70,2,6
725,2,70,6
726,254,2,1
727,564,2,1
728,71,2,4
729,2,71,6
730,113,2,1
731,115,2,3
732,2,115,4
733,256,2,3
734,2,256,5
735,116,2,2
736,9,2,5
737,2,9,5
738,257,2,1
739,2,257,1
740,258,2,2
741,120,2,3
742,2,120,3
743,40,2,7
744,2,40,7
745,11,2,1
746,2,11,1
747,12,2,4
748,2,12,4
749,122,2,3
750,2,122,2
751,13,2,3
752,2,13,3
753,259,2,10
754,2,259,11
755,16,2,22
756,2,16,23
757,124,2,3
758,2,124,3
759,77,2,1
760,2,77,1
761,125,2,2
762,2,125,3
763,309,2,4
764,2,309,4
765,20,2,19
766,2,20,19
767,24,2,8
768,2,24,8
769,260,2,2
770,2,260,1
771,126,2,2
772,2,126,2
773,128,2,2
774,2,128,2
775,43,2,3
776,2,43,3
777,132,2,2
778,2,132,2
779,263,2,1
780,264,2,21
781,2,264,19
782,310,2,1
783,2,310,1
784,265,2,5
785,2,265,5
786,135,2,3
787,2,135,4
788,223,2,11
789,2,223,11
790,311,2,3
791,2,311,3
792,267,2,13
793,2,267,13
794,26,2,23
795,2,26,23
796,137,2,2
797,44,2,12
798,2,44,12
799,140,2,10
800,2,140,10
801,141,2,1
802,2,141,3
803,142,2,40
804,2,142,39
805,67,2,14
806,2,67,14
807,45,2,16
808,2,45,15
809,269,2,4
810,2,269,4
811,143,2,10
812,2,143,10
813,314,2,2
814,2,314,2
815,649,2,3
816,2,649,3
817,49,2,4
818,2,49,4
819,55,2,4
820,2,55,4
821,270,2,7
822,2,270,1
823,273,2,8
824,2,273,8
825,27,2,1
826,2,27,1
827,274,2,4
828,275,2,2
829,148,2,6
830,224,2,25
831,2,224,23
832,276,2,1
833,2,276,3
834,149,2,24
835,2,149,24
836,150,2,4
837,2,150,4
838,78,2,1
839,2,78,1
840,152,2,5
841,2,152,7
842,153,2,5
843,2,153,6
844,278,2,2
845,279,2,2
846,154,2,37
847,2,154,37
848,155,2,2
849,156,2,28
850,2,156,28
851,68,2,11
852,2,68,12
853,157,2,12
854,2,157,10
855,283,2,9
856,2,283,9
857,159,2,4
858,2,159,4
859,593,2,4
860,160,2,5
861,2,160,5
862,284,2,14
863,2,284,14
864,162,2,24
865,2,162,23
866,69,2,6
867,2,69,5
868,168,2,5
869,2,168,5
870,169,2,1
871,2,169,1
872,170,2,2
873,2,170,2
874,335,2,5
875,2,335,5
876,29,2,14
877,2,29,14
878,30,2,8
879,2,30,8
880,171,2,1
881,2,171,1
882,212,2,3
883,2,212,3
884,61,2,9
885,2,61,8
886,213,2,4
887,62,2,7
888,2,62,4
889,72,2,21
890,2,72,22
891,179,2,9
892,2,179,12
893,289,2,1
894,2,289,1
895,180,2,5
896,2,180,6
897,183,2,4
898,2,183,13
899,184,2,8
900,2,184,8
901,185,2,12
902,2,185,12
903,74,216,2
904,216,74,2
905,1,216,2
906,216,1,2
907,85,216,2
908,216,85,2
909,3,216,6
910,216,3,6
911,88,216,4
912,216,88,4
913,295,216,3
914,216,295,3
915,237,216,3
916,216,237,3
917,94,216,2
918,216,94,2
919,96,216,4
920,216,96,4
921,97,216,4
922,216,97,4
923,245,216,3
924,216,245,3
925,246,216,3
926,216,246,3
927,296,216,3
928,216,296,3
929,468,216,3
930,216,468,3
931,297,216,2
932,216,297,2
933,247,216,2
934,216,247,2
935,298,216,4
936,216,298,4
937,248,216,6
938,216,248,6
939,299,216,1
940,216,299,1
941,103,216,6
942,216,103,6
943,301,216,2
944,216,301,2
945,302,216,2
946,216,302,2
947,304,216,2
948,216,304,2
949,106,216,4
950,216,106,4
951,8,216,4
952,216,8,4
953,111,216,2
954,216,111,2
955,75,216,2
956,216,75,2
957,71,216,2
958,216,71,2
959,114,216,1
960,216,114,1
961,115,216,4
962,216,115,4
963,492,216,2
964,216,492,2
965,9,216,9
966,216,9,9
967,305,216,2
968,216,305,2
969,10,216,3
970,216,10,3
971,11,216,2
972,216,11,2
973,12,216,4
974,216,12,4
975,121,216,3
976,216,121,3
977,306,216,2
978,216,306,2
979,307,216,3
980,216,307,3
981,123,216,2
982,216,123,2
983,15,216,5
984,216,15,5
985,124,216,4
986,216,124,4
987,125,216,5
988,216,125,5
989,17,216,2
990,216,17,2
991,308,216,4
992,216,308,4
993,18,216,5
994,216,18,5
995,309,216,5
996,216,309,5
997,21,216,7
998,216,21,7
999,22,216,2
1000,216,22,2
1001,128,216,1
1002,216,128,1
1003,129,216,2
1004,216,129,2
1005,132,216,4
1006,216,132,4
1007,498,216,2
1008,216,498,2
1009,133,216,4
1010,216,133,4
1011,263,216,2
1012,216,263,2
1013,697,216,3
1014,216,697,3
1015,264,216,4
1016,216,264,4
1017,265,216,3
1018,216,265,3
1019,135,216,2
1020,216,135,2
1021,223,216,5
1022,216,223,5
1023,311,216,5
1024,216,311,5
1025,266,216,4
1026,216,266,4
1027,267,216,6
1028,216,267,6
1029,131,216,4
1030,216,131,4
1031,139,216,4
1032,216,139,4
1033,44,216,3
1034,216,44,3
1035,312,216,3
1036,216,312,3
1037,140,216,5
1038,216,140,5
1039,142,216,5
1040,216,142,5
1041,67,216,5
1042,216,67,5
1043,269,216,2
1044,216,269,2
1045,143,216,13
1046,216,143,13
1047,314,216,2
1048,216,314,2
1049,144,216,3
1050,216,144,3
1051,315,216,2
1052,216,315,2
1053,28,216,1
1054,216,28,1
1055,224,216,12
1056,216,224,12
1057,276,216,3
1058,216,276,3
1059,149,216,4
1060,216,149,4
1061,151,216,1
1062,216,151,1
1063,78,216,3
1064,216,78,3
1065,152,216,1
1066,216,152,1
1067,153,216,5
1068,216,153,5
1069,279,216,1
1070,216,279,1
1071,154,216,5
1072,216,154,5
1073,156,216,8
1074,216,156,8
1075,68,216,3
1076,216,68,3
1077,280,216,2
1078,216,280,2
1079,317,216,3
1080,216,317,3
1081,282,216,3
1082,216,282,3
1083,157,216,7
1084,216,157,7
1085,283,216,2
1086,216,283,2
1087,30,216,11
1088,216,30,11
1089,177,216,1
1090,216,177,1
1091,179,216,3
1092,216,179,3
1093,1,190,5
1094,190,1,5
1095,322,190,4
1096,190,322,1
1097,686,190,3
1098,190,686,10
1099,576,190,1
1100,190,576,2
1101,91,190,10
1102,190,91,5
1103,192,190,7
1104,190,192,6
1105,603,190,2
1106,96,190,2
1107,190,96,5
1108,99,190,1
1109,100,190,5
1110,190,100,11
1111,101,190,2
1112,427,190,2
1113,190,427,4
1114,102,190,2
1115,36,190,3
1116,190,36,5
1117,103,190,3
1118,190,103,5
1119,106,190,3
1120,190,106,5
1121,324,190,1
1122,563,190,2
1123,190,563,4
1124,7,190,4
1125,190,7,8
1126,110,190,5
1127,190,110,9
1128,251,190,2
1129,8,190,3
1130,66,190,2
1131,116,190,3
1132,190,116,1
1133,9,190,2
1134,257,190,6
1135,190,257,5
1136,120,190,3
1137,190,120,5
1138,40,190,19
1139,190,40,18
1140,12,190,3
1141,190,12,5
1142,16,190,1
1143,309,190,3
1144,190,309,5
1145,24,190,2
1146,190,24,5
1147,260,190,1
1148,190,260,1
1149,666,190,1
1150,190,666,1
1151,201,190,2
1152,190,201,10
1153,325,190,2
1154,264,190,1
1155,190,264,1
1156,326,190,1
1157,327,190,4
1158,190,327,1
1159,626,190,1
1160,137,190,9
1161,366,190,1
1162,190,366,5
1163,44,190,5
1164,190,44,5
1165,67,190,3
1166,190,67,5
1167,45,190,8
1168,190,45,4
1169,143,190,2
1170,590,190,2
1171,271,190,3
1172,190,271,1
1173,272,190,8
1174,190,272,6
1175,224,190,3
1176,149,190,3
1177,190,149,5
1178,154,190,7
1179,156,190,4
1180,190,156,3
1181,157,190,2
1182,558,190,3
1183,190,558,5
1184,158,190,5
1185,190,158,2
1186,330,190,3
1187,398,190,1
1188,190,398,1
1189,29,190,5
1190,190,29,5
1191,30,190,3
1192,190,30,4
1193,331,190,3
1194,190,331,3
1195,287,190,6
1196,190,287,8
1197,177,190,3
1198,289,190,1
1199,190,289,1
1200,519,190,1
1201,190,519,3
1202,181,190,1
1203,190,181,2
1204,332,190,2
1205,183,190,14
1206,190,183,13
1207,98,462,3
1208,462,98,6
1209,36,462,2
1210,16,462,1
1211,45,462,4
1212,462,45,1
1213,224,462,3
1214,68,462,2
1215,157,462,2
1216,29,462,1
1217,183,462,2
1218,1,85,15
1219,85,1,14
1220,216,85,2
1221,85,216,2
1222,94,85,9
1223,85,94,9
1224,97,85,2
1225,85,97,2
1226,102,85,4
1227,85,102,4
1228,344,85,2
1229,85,344,2
1230,5,85,1
1231,85,5,1
1232,336,85,3
1233,85,336,3
1234,6,85,7
1235,85,6,7
1236,338,85,2
1237,85,338,2
1238,65,85,1
1239,85,65,1
1240,202,85,2
1241,85,202,3
1242,339,85,2
1243,85,339,2
1244,271,85,4
1245,85,271,4
1246,272,85,12
1247,85,272,13
1248,27,85,5
1249,85,27,5
1250,159,85,2
1251,85,159,2
1252,318,85,2
1253,85,318,2
1254,69,85,5
1255,85,69,5
1256,167,85,1
1257,85,167,1
1258,170,85,6
1259,85,170,6
1260,286,85,2
1261,85,286,2
1262,29,85,11
1263,85,29,11
1264,30,85,11
1265,85,30,11
1266,61,85,9
1267,85,61,9
1268,62,85,2
1269,85,62,2
1270,32,85,1
1271,85,32,1
1272,1,86,2
1273,86,1,2
1274,241,86,1
1275,86,241,1
1276,102,86,3
1277,86,102,3
1278,5,86,2
1279,86,5,2
1280,336,86,4
1281,86,336,4
1282,107,86,4
1283,86,107,4
1284,337,86,1
1285,86,337,1
1286,345,86,1
1287,86,345,1
1288,338,86,3
1289,86,338,3
1290,339,86,2
1291,86,339,2
1292,159,86,4
1293,86,159,4
1294,330,86,4
1295,86,330,4
1296,318,86,2
1297,86,318,2
1298,340,86,2
1299,86,340,2
1300,1,87,4
1301,87,1,4
1302,2,87,1
1303,87,2,2
1304,3,87,3
1305,87,3,3
1306,88,87,2
1307,87,88,2
1308,603,87,3
1309,87,603,3
1310,379,87,3
1311,87,379,3
1312,782,87,1
1313,87,782,1
1314,96,87,8
1315,87,96,8
1316,241,87,1
1317,87,241,1
1318,97,87,1
1319,87,97,1
1320,427,87,1
1321,87,427,1
1322,409,87,2
1323,87,409,2
1324,336,87,3
1325,87,336,3
1326,372,87,2
1327,87,372,2
1328,64,87,1
1329,87,64,1
1330,109,87,2
1331,87,109,2
1332,9,87,2
1333,87,9,2
1334,40,87,4
1335,87,40,4
1336,130,87,1
1337,26,87,1
1338,87,26,1
1339,339,87,2
1340,87,339,2
1341,138,87,1
1342,87,138,1
1343,366,87,4
1344,87,366,4
1345,139,87,2
1346,87,139,2
1347,606,87,2
1348,87,606,2
1349,387,87,4
1350,87,387,4
1351,44,87,4
1352,87,44,4
1353,312,87,2
1354,87,312,2
1355,313,87,2
1356,87,313,2
1357,314,87,1
1358,87,314,1
1359,316,87,1
1360,87,316,1
1361,172,87,1
1362,87,172,1
1363,221,87,2
1364,87,221,2
1365,60,87,4
1366,87,60,4
1367,211,87,6
1368,87,211,6
1369,173,87,2
1370,87,173,2
1371,174,87,1
1372,87,174,1
1373,222,87,3
1374,87,222,3
1375,401,87,2
1376,87,401,2
1377,353,87,3
1378,87,353,3
1379,175,87,1
1380,87,175,1
1381,176,87,1
1382,87,176,1
1383,369,87,1
1384,87,369,1
1385,354,87,3
1386,87,354,3
1387,287,87,1
1388,87,287,1
1389,177,87,2
1390,87,177,2
1391,319,87,3
1392,87,319,2
1393,355,87,2
1394,87,355,2
1395,356,87,1
1396,87,356,1
1397,347,87,2
1398,87,347,2
1399,31,87,1
1400,87,31,1
1401,32,87,7
1402,87,32,7
1403,33,87,1
1404,87,33,1
1405,179,87,3
1406,87,179,3
1407,288,87,3
1408,87,288,3
1409,374,87,1
1410,87,374,1
1411,695,87,1
1412,87,695,1
1413,74,3,2
1414,1,3,17
1415,3,1,16
1416,2,3,1
1417,3,2,1
1418,216,3,6
1419,3,216,6
1420,87,3,3
1421,3,87,3
1422,88,3,16
1423,3,88,16
1424,95,3,4
1425,3,95,4
1426,239,3,3
1427,3,239,3
1428,96,3,2
1429,3,96,2
1430,241,3,1
1431,3,241,1
1432,97,3,4
1433,3,97,4
1434,102,3,3
1435,3,102,3
1436,105,3,2
1437,3,105,2
1438,344,3,6
1439,3,344,6
1440,37,3,9
1441,3,37,9
1442,409,3,2
1443,3,409,2
1444,5,3,6
1445,3,5,7
1446,336,3,8
1447,3,336,8
1448,6,3,22
1449,3,6,21
1450,107,3,2
1451,3,107,2
1452,338,3,6
1453,3,338,6
1454,7,3,13
1455,3,7,13
1456,8,3,10
1457,3,8,10
1458,111,3,4
1459,3,111,4
1460,75,3,2
1461,3,75,2
1462,253,3,3
1463,3,253,3
1464,114,3,3
1465,3,114,3
1466,256,3,2
1467,3,256,2
1468,9,3,1
1469,3,9,1
1470,120,3,3
1471,3,120,3
1472,40,3,11
1473,3,40,11
1474,11,3,2
1475,3,11,2
1476,12,3,2
1477,3,12,2
1478,122,3,2
1479,3,122,2
1480,15,3,7
1481,3,15,7
1482,259,3,1
1483,3,259,1
1484,124,3,3
1485,3,124,3
1486,309,3,3
1487,3,309,3
1488,20,3,4
1489,3,20,4
1490,21,3,2
1491,3,21,2
1492,132,3,4
1493,3,132,4
1494,26,3,8
1495,3,26,8
1496,339,3,11
1497,3,339,11
1498,44,3,11
1499,3,44,11
1500,142,3,3
1501,3,142,3
1502,143,3,8
1503,3,143,8
1504,49,3,1
1505,3,49,1
1506,50,3,1
1507,3,50,1
1508,55,3,2
1509,3,55,2
1510,27,3,5
1511,3,27,4
1512,316,3,1
1513,3,316,1
1514,224,3,2
1515,3,224,2
1516,149,3,7
1517,3,149,7
1518,154,3,10
1519,3,154,10
1520,68,3,1
1521,283,3,2
1522,3,283,2
1523,162,3,2
1524,3,162,2
1525,69,3,2
1526,3,69,2
1527,170,3,1
1528,3,170,1
1529,29,3,11
1530,3,29,11
1531,60,3,7
1532,3,60,7
1533,61,3,2
1534,3,61,2
1535,177,3,2
1536,3,177,2
1537,347,3,2
1538,3,347,2
1539,31,3,4
1540,3,31,4
1541,72,3,3
1542,3,72,3
1543,32,3,13
1544,3,32,13
1545,33,3,13
1546,3,33,13
1547,1,88,9
1548,88,1,9
1549,2,88,1
1550,216,88,4
1551,88,216,4
1552,87,88,2
1553,88,87,2
1554,3,88,16
1555,88,3,16
1556,95,88,2
1557,88,95,2
1558,603,88,1
1559,88,603,1
1560,379,88,1
1561,88,379,1
1562,96,88,5
1563,88,96,5
1564,360,88,1
1565,409,88,3
1566,88,409,3
1567,5,88,2
1568,88,5,2
1569,336,88,3
1570,88,336,3
1571,372,88,1
1572,88,372,1
1573,64,88,2
1574,88,64,2
1575,563,88,2
1576,88,563,2
1577,107,88,4
1578,88,107,4
1579,73,88,3
1580,88,73,3
1581,108,88,3
1582,88,108,3
1583,345,88,2
1584,88,345,2
1585,338,88,3
1586,88,338,3
1587,110,88,2
1588,88,110,2
1589,65,88,1
1590,88,65,1
1591,40,88,4
1592,88,40,4
1593,339,88,4
1594,88,339,4
1595,366,88,1
1596,88,366,1
1597,44,88,2
1598,88,44,2
1599,57,88,1
1600,88,57,1
1601,149,88,2
1602,88,149,2
1603,29,88,4
1604,88,29,4
1605,60,88,1
1606,88,60,1
1607,211,88,1
1608,88,211,1
1609,347,88,2
1610,88,347,2
1611,31,88,1
1612,88,31,1
1613,32,88,10
1614,88,32,10
1615,179,88,1
1616,88,179,1
1617,1,92,7
1618,92,1,7
1619,2,92,1
1620,92,2,1
1621,349,92,2
1622,92,349,2
1623,93,92,3
1624,92,93,3
1625,94,92,25
1626,92,94,25
1627,96,92,2
1628,92,96,2
1629,36,92,1
1630,92,36,1
1631,103,92,1
1632,92,103,1
1633,104,92,2
1634,92,104,2
1635,37,92,5
1636,92,37,5
1637,4,92,2
1638,92,4,2
1639,6,92,11
1640,92,6,11
1641,7,92,8
1642,92,7,8
1643,8,92,1
1644,92,8,1
1645,20,92,1
1646,92,20,1
1647,128,92,2
1648,92,128,2
1649,129,92,1
1650,92,129,1
1651,366,92,1
1652,92,366,1
1653,139,92,1
1654,92,139,1
1655,387,92,1
1656,92,387,1
1657,44,92,4
1658,92,44,4
1659,49,92,7
1660,92,49,7
1661,27,92,3
1662,92,27,3
1663,149,92,1
