,Source,Target,Weight
202,84,446,1
203,163,84,1
204,29,84,6
205,84,29,6
206,61,84,4
207,84,61,5
208,466,84,1
209,84,466,1
210,226,84,1
211,84,226,1
212,31,84,2
213,84,31,2
214,72,84,3
215,84,72,3
216,33,84,5
217,84,33,5
218,179,84,1
219,84,179,1
220,444,84,1
221,84,444,1
222,74,1,18
223,1,74,18
224,80,1,11
225,1,80,11
226,81,1,15
227,1,81,15
228,82,1,20
229,1,82,21
230,83,1,10
231,1,83,10
232,0,1,2
233,84,1,1
234,2,1,42
235,1,2,42
236,216,1,8
237,1,216,8
238,190,1,5
239,1,190,5
240,853,1,2
241,1,853,2
242,85,1,15
243,1,85,15
244,86,1,3
245,1,86,3
246,87,1,2
247,1,87,2
248,3,1,25
249,1,3,25
250,88,1,8
251,1,88,8
252,231,1,3
253,1,231,3
254,89,1,5
255,1,89,4
256,91,1,1
257,1,91,1
258,92,1,11
259,1,92,11
260,93,1,8
261,1,93,8
262,237,1,7
263,1,237,7
264,94,1,13
265,1,94,13
266,95,1,25
267,1,95,23
268,239,1,5
269,1,239,5
270,96,1,20
271,1,96,19
272,241,1,4
273,1,241,4
274,97,1,20
275,1,97,19
276,98,1,14
277,1,98,14
278,217,1,7
279,1,217,7
280,35,1,1
281,1,35,1
282,99,1,4
283,1,99,4
284,100,1,5
285,1,100,5
286,101,1,16
287,1,101,16
288,647,1,2
289,1,647,2
290,102,1,12
291,1,102,12
292,36,1,8
293,1,36,8
294,103,1,4
295,1,103,4
296,104,1,2
297,1,104,2
298,105,1,16
299,1,105,15
300,344,1,4
301,1,344,4
302,37,1,57
303,1,37,58
304,4,1,5
305,1,4,5
306,304,1,1
307,1,304,1
308,363,1,2
309,1,363,2
310,38,1,1
311,1,38,1
312,409,1,3
313,1,409,3
314,5,1,31
315,1,5,33
316,336,1,4
317,1,336,4
318,64,1,38
319,1,64,38
320,6,1,77
321,1,6,61
322,107,1,1
323,73,1,35
324,1,73,35
325,108,1,16
326,1,108,16
327,7,1,48
328,1,7,47
329,110,1,8
330,65,1,26
331,1,65,26
332,8,1,30
333,1,8,30
334,111,1,1
335,1,111,1
336,75,1,1
337,1,75,1
338,66,1,3
339,1,66,3
340,71,1,1
341,1,71,1
342,115,1,11
343,1,115,11
344,9,1,17
345,1,9,18
346,257,1,2
347,1,257,2
348,39,1,7
349,1,39,7
350,119,1,5
351,1,119,5
352,120,1,15
353,1,120,14
354,40,1,39
355,1,40,38
356,305,1,3
357,1,305,3
358,11,1,7
359,1,11,7
360,12,1,12
361,1,12,12
362,306,1,4
363,1,306,3
364,122,1,16
365,1,122,16
366,13,1,11
367,1,13,11
368,15,1,8
369,1,15,8
370,16,1,46
371,1,16,39
372,124,1,15
373,1,124,15
374,125,1,4
375,1,125,4
376,18,1,2
377,1,18,2
378,20,1,34
379,1,20,34
380,555,1,1
381,1,555,1
382,24,1,29
383,1,24,32
384,126,1,11
385,1,126,11
386,127,1,22
387,1,127,21
388,128,1,13
389,1,128,13
390,130,1,22
391,1,130,19
392,658,1,5
393,1,658,5
394,132,1,10
395,1,132,10
396,500,1,3
397,1,500,3
398,261,1,4
399,1,261,4
400,133,1,4
401,1,133,4
402,134,1,15
403,1,134,16
404,263,1,3
405,1,263,3
406,26,1,60
407,1,26,59
408,339,1,4
409,1,339,4
410,442,1,3
411,1,442,3
412,131,1,15
413,1,131,15
414,137,1,12
415,1,137,9
416,395,1,4
417,1,395,4
418,139,1,17
419,1,139,18
420,44,1,28
421,1,44,28
422,312,1,6
423,1,312,6
424,140,1,2
425,1,140,2
426,141,1,1
427,1,141,1
428,142,1,15
429,1,142,15
430,67,1,4
431,1,67,4
432,45,1,12
433,1,45,11
434,143,1,35
435,1,143,35
436,314,1,2
437,1,314,2
438,144,1,8
439,1,144,8
440,145,1,3
441,1,145,3
442,271,1,5
443,1,271,5
444,27,1,29
445,1,27,29
446,443,1,7
447,1,443,7
448,316,1,1
449,146,1,14
450,1,146,15
451,224,1,4
452,1,224,4
453,149,1,45
454,1,149,45
455,151,1,3
456,1,151,3
457,152,1,9
458,1,152,9
459,153,1,2
460,1,153,2
461,279,1,2
462,1,279,2
463,154,1,33
464,1,154,31
465,155,1,3
466,1,155,3
467,156,1,12
468,1,156,12
469,68,1,47
470,1,68,47
471,317,1,2
472,1,317,2
473,282,1,2
474,1,282,2
475,157,1,11
476,1,157,11
477,283,1,6
478,1,283,6
479,158,1,3
480,1,158,3
481,159,1,6
482,1,159,6
483,160,1,23
484,1,160,23
485,162,1,15
486,1,162,15
487,899,1,1
488,163,1,9
489,1,163,9
490,69,1,57
491,1,69,55
492,165,1,8
493,1,165,8
494,168,1,1
495,1,168,1
496,169,1,5
497,1,169,5
498,170,1,15
499,1,170,15
500,29,1,24
501,1,29,24
502,30,1,27
503,1,30,27
504,171,1,4
505,1,171,4
506,212,1,4
507,61,1,12
508,1,61,13
509,176,1,2
510,1,176,2
511,177,1,4
512,1,177,4
513,734,1,1
514,347,1,2
515,1,347,2
516,466,1,1
517,1,466,1
518,31,1,16
519,1,31,16
520,72,1,63
521,1,72,63
522,33,1,16
523,1,33,16
524,179,1,4
525,1,179,4
526,180,1,7
527,1,180,7
528,183,1,5
529,1,183,5
530,184,1,8
531,1,184,8
532,185,1,8
533,1,185,8
534,1,215,2
535,189,215,1
536,215,189,1
537,34,215,8
538,215,34,9
539,2,215,2
540,215,2,2
541,91,215,12
542,215,91,10
543,192,215,8
544,215,192,8
545,35,215,1
546,215,35,1
547,38,215,16
548,215,38,13
549,6,215,4
550,215,6,5
551,107,215,8
552,215,107,9
553,116,215,8
554,215,116,13
555,9,215,4
556,215,9,2
557,39,215,2
558,215,39,2
559,40,215,10
560,215,40,11
561,16,215,2
562,215,16,4
563,198,215,1
564,260,215,6
565,215,260,6
566,41,215,6
567,215,41,6
568,199,215,6
569,215,199,3
570,202,215,2
571,215,202,2
572,203,215,4
573,130,215,5
574,215,130,10
575,26,215,7
576,215,26,7
577,45,215,6
578,215,45,6
579,799,215,3
580,215,799,3
581,48,215,5
582,215,48,5
583,49,215,9
584,215,49,5
585,50,215,8
586,215,50,8
587,207,215,9
588,215,207,9
589,53,215,4
590,215,53,8
591,208,215,1
592,215,208,1
593,772,215,1
594,215,772,1
595,271,215,3
596,215,271,3
597,272,215,1
598,215,272,1
599,210,215,3
600,215,210,3
601,148,215,2
602,215,148,7
603,164,215,3
604,169,215,6
605,215,169,6
606,170,215,2
607,215,170,2
608,399,215,4
609,215,399,4
610,29,215,52
611,215,29,53
612,30,215,14
613,215,30,13
614,171,215,6
615,215,171,7
616,60,215,2
617,212,215,4
618,215,212,4
619,61,215,16
620,215,61,16
621,213,215,5
622,215,213,3
623,62,215,4
624,215,62,4
625,72,215,3
626,215,72,3
627,180,215,5
628,215,180,7
629,214,215,4
630,215,214,4
631,80,34,5
632,34,80,5
633,1,34,1
634,215,34,9
635,34,215,8
636,218,34,4
637,34,218,4
638,363,34,3
639,34,363,3
640,38,34,12
641,34,38,12
642,40,34,1
643,34,40,1
644,199,34,3
645,34,199,3
646,203,34,1
647,34,203,1
648,45,34,3
649,34,45,2
650,219,34,3
651,34,219,3
652,206,34,2
653,34,206,2
654,48,34,36
655,34,48,36
656,49,34,32
657,34,49,32
658,54,34,4
659,34,54,6
660,55,34,24
661,34,55,24
662,57,34,3
663,34,57,3
664,69,34,1
665,29,34,11
666,34,29,11
667,61,34,6
668,34,61,6
669,214,34,5
670,34,214,5
671,224,358,10
672,358,224,10
673,156,358,12
674,358,156,12
675,68,358,3
676,358,68,3
677,74,2,4
678,2,74,4
679,79,2,3
680,2,79,4
681,227,2,2
682,80,2,4
683,2,80,4
684,82,2,1
685,1,2,42
686,2,1,42
687,215,2,2
688,2,215,2
689,473,2,3
690,2,473,1
691,572,2,1
692,2,572,7
693,320,2,6
694,3,2,3
695,2,3,3
696,229,2,2
697,230,2,8
698,231,2,8
699,2,231,8
700,232,2,2
701,479,2,1
702,2,479,3
703,322,2,2
704,91,2,3
705,2,91,2
706,192,2,5
707,2,192,3
708,235,2,3
709,2,235,5
710,92,2,3
711,2,92,3
712,94,2,12
713,2,94,12
714,488,2,2
715,238,2,2
716,239,2,3
717,2,239,3
718,96,2,17
719,2,96,17
720,240,2,6
721,2,240,8
722,97,2,34
723,2,97,33
724,242,2,6
725,2,242,2
726,243,2,2
727,98,2,6
728,2,98,6
729,217,2,8
730,2,217,11
731,244,2,2
732,2,244,2
733,35,2,3
734,2,35,5
735,99,2,5
736,2,99,5
737,100,2,3
738,2,100,13
739,101,2,16
740,2,101,16
741,245,2,1
742,2,245,1
743,102,2,1
744,247,2,4
745,2,247,3
746,36,2,16
747,2,36,15
748,103,2,16
749,2,103,15
750,104,2,1
751,105,2,23
752,2,105,23
753,37,2,16
754,2,37,17
755,991,2,1
756,106,2,14
757,2,106,14
758,5,2,1
759,2,5,1
760,6,2,48
761,2,6,48
762,73,2,14
763,2,73,14
764,109,2,1
765,2,109,2
766,7,2,45
767,2,7,45
768,65,2,5
769,2,65,4
770,251,2,6
771,2,251,5
772,8,2,27
773,2,8,27
774,111,2,1
775,2,111,1
776,66,2,12
777,2,66,8
778,71,2,2
779,115,2,2
780,2,115,2
781,116,2,2
782,9,2,8
783,2,9,7
784,257,2,3
785,2,257,3
786,258,2,3
787,120,2,33
788,2,120,32
789,40,2,19
790,2,40,18
791,11,2,2
792,2,11,2
793,12,2,6
794,2,12,6
795,122,2,5
796,2,122,5
797,13,2,8
798,2,13,8
799,259,2,42
800,2,259,42
801,16,2,19
802,2,16,19
803,124,2,8
804,2,124,8
805,77,2,1
806,2,77,1
807,125,2,2
808,2,125,2
809,20,2,53
810,2,20,53
811,24,2,15
812,2,24,15
813,260,2,3
814,2,260,3
815,126,2,2
816,2,126,2
817,127,2,3
818,2,127,4
819,128,2,10
820,2,128,10
821,43,2,3
822,2,43,3
823,129,2,3
824,2,129,3
825,132,2,7
826,2,132,7
827,500,2,2
828,2,500,2
829,263,2,3
830,2,263,1
831,264,2,20
832,2,264,20
833,265,2,2
834,2,265,2
835,135,2,9
836,2,135,11
837,223,2,8
838,2,223,8
839,311,2,4
840,2,311,4
841,267,2,11
842,2,267,11
843,26,2,28
844,2,26,28
845,136,2,2
846,2,136,2
847,327,2,1
848,2,327,4
849,137,2,22
850,2,137,20
851,44,2,19
852,2,44,20
853,140,2,14
854,2,140,14
855,141,2,2
856,2,141,2
857,142,2,46
858,2,142,46
859,268,2,1
860,2,268,1
861,67,2,20
862,2,67,20
863,45,2,19
864,2,45,14
865,269,2,3
866,2,269,3
867,143,2,12
868,2,143,12
869,270,2,8
870,2,270,4
871,273,2,8
872,2,273,8
873,27,2,3
874,2,27,3
875,274,2,3
876,28,2,5
877,2,28,5
878,275,2,3
879,148,2,5
880,224,2,37
881,2,224,37
882,276,2,2
883,2,276,2
884,149,2,57
885,2,149,56
886,150,2,8
887,2,150,8
888,151,2,1
889,2,151,2
890,78,2,2
891,2,78,2
892,152,2,10
893,2,152,9
894,277,2,1
895,2,277,3
896,278,2,2
897,279,2,5
898,2,279,4
899,154,2,72
900,2,154,71
901,156,2,46
902,2,156,43
903,68,2,12
904,2,68,8
905,281,2,3
906,2,281,3
907,157,2,21
908,2,157,24
909,283,2,24
910,2,283,24
911,558,2,1
912,159,2,7
913,2,159,7
914,593,2,5
915,160,2,11
916,2,160,11
917,284,2,14
918,2,284,14
919,162,2,44
920,2,162,44
921,69,2,24
922,2,69,24
923,165,2,3
924,2,165,3
925,166,2,5
926,2,166,2
927,285,2,1
928,2,285,3
929,168,2,8
930,2,168,9
931,170,2,19
932,2,170,23
933,286,2,4
934,335,2,2
935,2,335,2
936,29,2,30
937,2,29,30
938,30,2,8
939,2,30,8
940,171,2,5
941,2,171,3
942,944,2,2
943,2,944,2
944,212,2,5
945,2,212,5
946,61,2,13
947,2,61,12
948,213,2,4
949,62,2,5
950,2,62,2
951,175,2,5
952,2,175,4
953,287,2,1
954,177,2,6
955,2,177,6
956,72,2,63
957,2,72,63
958,32,2,1
959,179,2,18
960,2,179,19
961,545,2,1
962,180,2,8
963,2,180,9
964,290,2,2
965,2,290,3
966,182,2,4
967,2,182,4
968,183,2,14
969,2,183,22
970,184,2,8
971,2,184,8
972,185,2,13
973,2,185,13
974,74,216,6
975,216,74,6
976,1,216,8
977,216,1,8
978,853,216,2
979,216,853,2
980,85,216,3
981,216,85,3
982,3,216,7
983,216,3,7
984,88,216,2
985,216,88,2
986,295,216,3
987,216,295,3
988,359,216,3
989,216,359,3
990,237,216,3
991,216,237,3
992,94,216,5
993,216,94,5
994,239,216,2
995,216,239,2
996,96,216,8
997,216,96,8
998,241,216,3
999,216,241,3
1000,101,216,4
1001,216,101,4
1002,245,216,5
1003,216,245,5
1004,246,216,4
1005,216,246,4
1006,296,216,2
1007,216,296,2
1008,468,216,3
1009,216,468,3
1010,297,216,2
1011,216,297,2
1012,247,216,6
1013,216,247,6
1014,452,216,2
1015,216,452,2
1016,298,216,6
1017,216,298,6
1018,248,216,5
1019,216,248,5
1020,103,216,12
1021,216,103,12
1022,301,216,5
1023,216,301,5
1024,302,216,4
1025,216,302,4
1026,303,216,2
1027,216,303,2
1028,250,216,2
1029,216,250,2
1030,304,216,2
1031,216,304,2
1032,106,216,8
1033,216,106,8
1034,8,216,8
1035,216,8,8
1036,111,216,2
1037,216,111,2
1038,75,216,2
1039,216,75,2
1040,66,216,3
1041,216,66,3
1042,71,216,3
1043,216,71,3
1044,115,216,3
1045,216,115,3
1046,9,216,16
1047,216,9,16
1048,469,216,2
1049,216,469,2
1050,120,216,3
1051,216,120,3
1052,40,216,5
1053,216,40,5
1054,305,216,4
1055,216,305,4
1056,10,216,4
1057,216,10,4
1058,11,216,9
1059,216,11,9
1060,12,216,11
1061,216,12,11
1062,121,216,4
1063,216,121,4
1064,306,216,4
1065,216,306,4
1066,122,216,2
1067,216,122,2
1068,307,216,3
1069,216,307,3
1070,14,216,3
1071,216,14,2
1072,123,216,3
1073,216,123,3
1074,15,216,19
1075,216,15,19
1076,124,216,10
1077,216,124,10
1078,125,216,6
1079,216,125,6
1080,17,216,4
1081,216,17,4
1082,308,216,6
1083,216,308,6
1084,18,216,10
1085,216,18,10
1086,20,216,10
1087,216,20,10
1088,380,216,2
1089,216,380,2
1090,21,216,16
1091,216,21,16
1092,555,216,3
1093,216,555,3
1094,22,216,4
1095,216,22,4
1096,25,216,3
1097,216,25,3
1098,128,216,3
1099,216,128,3
1100,342,216,2
1101,216,342,2
1102,132,216,4
1103,216,132,4
1104,498,216,2
1105,134,216,3
1106,216,134,3
1107,263,216,4
1108,216,263,4
1109,697,216,1
1110,216,697,1
1111,264,216,2
1112,216,264,2
1113,310,216,3
1114,216,310,3
1115,265,216,3
1116,216,265,3
1117,135,216,5
1118,216,135,5
1119,223,216,5
1120,216,223,5
1121,311,216,6
1122,216,311,6
1123,266,216,6
1124,216,266,6
1125,267,216,6
1126,216,267,5
1127,131,216,3
1128,216,131,3
1129,139,216,7
1130,216,139,7
1131,387,216,2
1132,216,387,2
1133,44,216,6
1134,216,44,6
1135,312,216,7
1136,216,312,7
1137,313,216,2
1138,216,313,2
1139,140,216,13
1140,216,140,13
1141,141,216,3
1142,216,141,3
1143,142,216,12
1144,216,142,12
1145,67,216,8
1146,216,67,8
1147,269,216,2
1148,216,269,2
1149,143,216,15
1150,216,143,15
1151,314,216,4
1152,216,314,4
1153,470,216,2
1154,216,470,2
1155,144,216,4
1156,216,144,4
1157,145,216,3
1158,216,145,3
1159,649,216,2
1160,216,649,2
1161,315,216,3
1162,216,315,3
1163,316,216,3
1164,216,316,3
1165,28,216,3
1166,216,28,3
1167,224,216,17
1168,216,224,17
1169,276,216,4
1170,216,276,4
1171,149,216,8
1172,216,149,9
1173,346,216,3
1174,216,346,3
1175,78,216,10
1176,216,78,10
1177,152,216,1
1178,216,152,1
1179,153,216,5
1180,216,153,5
1181,279,216,1
1182,216,279,1
1183,154,216,8
1184,216,154,8
1185,155,216,2
1186,216,155,2
1187,156,216,10
1188,216,156,10
1189,68,216,6
1190,216,68,6
1191,280,216,4
1192,216,280,4
1193,317,216,4
1194,216,317,4
1195,281,216,2
1196,216,281,2
1197,282,216,6
1198,216,282,6
1199,157,216,7
1200,216,157,7
1201,283,216,5
1202,216,283,5
1203,558,216,2
1204,216,558,2
1205,158,216,2
1206,216,158,2
1207,160,216,6
1208,216,160,6
1209,168,216,2
1210,216,168,2
1211,30,216,18
1212,216,30,18
1213,177,216,8
1214,216,177,8
1215,319,216,2
1216,216,319,2
1217,347,216,3
1218,216,347,3
1219,179,216,16
1220,216,179,16
1221,1,190,5
1222,190,1,5
1223,228,190,1
1224,575,190,3
1225,190,575,2
1226,322,190,5
1227,686,190,7
1228,190,686,12
1229,91,190,17
1230,190,91,7
1231,687,190,1
1232,190,687,2
1233,192,190,1
1234,190,192,2
1235,241,190,1
1236,190,241,1
1237,97,190,2
1238,190,97,3
1239,100,190,4
1240,190,100,11
1241,101,190,5
1242,190,101,1
1243,36,190,2
1244,37,190,5
1245,324,190,1
1246,6,190,1
1247,190,6,1
1248,108,190,5
1249,190,108,4
1250,7,190,4
1251,190,7,5
1252,251,190,3
1253,190,251,1
1254,116,190,3
1255,190,116,1
1256,257,190,11
1257,190,257,12
1258,40,190,16
1259,190,40,15
1260,16,190,2
1261,190,16,1
1262,199,190,6
1263,190,199,12
1264,201,190,3
1265,190,201,13
1266,497,190,1
1267,326,190,1
1268,327,190,2
1269,190,327,1
1270,137,190,10
1271,45,190,15
1272,190,45,4
1273,315,190,1
1274,190,315,1
1275,51,190,1
1276,190,51,3
1277,591,190,1
1278,271,190,2
1279,190,271,1
1280,272,190,7
1281,190,272,6
1282,224,190,2
1283,149,190,2
1284,190,149,6
1285,154,190,6
1286,156,190,3
1287,190,156,2
1288,157,190,2
1289,158,190,3
1290,190,158,2
1291,165,190,1
1292,30,190,5
1293,190,30,7
1294,331,190,1
1295,190,331,1
1296,61,190,1
1297,190,61,1
1298,287,190,2
1299,177,190,1
1300,33,190,1
1301,190,33,6
1302,289,190,1
1303,190,289,2
1304,180,190,2
1305,190,180,3
1306,519,190,1
1307,190,519,2
1308,332,190,1
1309,183,190,12
1310,190,183,13
1311,214,190,3
1312,190,214,2
1313,2,462,1
1314,98,462,5
1315,462,98,6
1316,67,462,1
1317,45,462,1
1318,224,462,6
1319,462,224,6
1320,152,462,4
1321,462,152,4
1322,156,462,7
1323,462,156,7
1324,68,462,2
1325,462,68,2
1326,157,462,6
1327,462,157,6
1328,183,462,1
1329,1,85,15
1330,85,1,15
1331,216,85,3
1332,85,216,3
1333,3,85,1
1334,94,85,7
1335,85,94,6
1336,241,85,2
1337,85,241,2
1338,97,85,5
1339,85,97,5
1340,102,85,2
1341,85,102,2
1342,344,85,2
1343,85,344,2
1344,5,85,6
1345,85,5,6
1346,336,85,3
1347,85,336,3
1348,6,85,7
1349,85,6,8
1350,107,85,2
1351,85,107,2
1352,73,85,2
1353,85,73,2
1354,338,85,4
1355,85,338,4
1356,65,85,2
1357,85,65,2
1358,21,85,3
1359,85,21,3
1360,339,85,4
1361,85,339,4
1362,131,85,1
1363,395,85,2
1364,85,395,2
1365,271,85,2
1366,85,271,2
1367,27,85,4
1368,85,27,4
1369,159,85,4
1370,85,159,4
1371,330,85,3
1372,85,330,3
1373,160,85,1
1374,85,160,1
1375,69,85,4
1376,85,69,4
1377,29,85,15
1378,85,29,15
1379,30,85,13
1380,85,30,13
1381,212,85,2
1382,85,212,2
1383,61,85,2
1384,85,61,2
1385,32,85,2
1386,85,32,2
1387,1,86,3
1388,86,1,3
1389,241,86,3
1390,86,241,3
1391,102,86,2
1392,86,102,2
1393,5,86,2
1394,86,5,2
1395,336,86,6
1396,86,336,6
1397,107,86,3
1398,86,107,3
1399,337,86,3
1400,86,337,3
1401,345,86,2
1402,86,345,2
1403,338,86,3
1404,86,338,3
1405,110,86,2
1406,86,110,2
1407,16,86,3
1408,86,16,3
1409,159,86,3
1410,86,159,3
1411,330,86,5
1412,86,330,5
1413,318,86,3
1414,86,318,3
1415,1,87,2
1416,87,1,2
1417,9,87,2
1418,87,9,2
1419,138,87,2
1420,87,138,2
1421,139,87,5
1422,87,139,5
1423,312,87,6
1424,87,312,6
1425,32,87,4
1426,87,32,4
1427,74,3,3
1428,1,3,25
1429,3,1,25
1430,2,3,3
1431,3,2,3
1432,216,3,7
1433,3,216,7
1434,87,3,1
1435,88,3,17
1436,3,88,18
1437,94,3,2
1438,3,94,2
1439,95,3,6
1440,3,95,6
1441,239,3,4
1442,3,239,4
1443,96,3,4
1444,3,96,4
1445,241,3,2
1446,3,241,2
1447,97,3,5
1448,3,97,5
1449,102,3,2
1450,3,102,2
1451,105,3,2
1452,3,105,2
1453,344,3,7
1454,3,344,7
1455,37,3,6
1456,3,37,5
1457,5,3,9
1458,3,5,11
1459,336,3,8
1460,3,336,8
1461,6,3,27
1462,3,6,27
1463,107,3,2
1464,3,107,2
1465,345,3,3
1466,3,345,2
1467,338,3,10
1468,3,338,10
1469,7,3,22
1470,3,7,22
1471,110,3,2
1472,3,110,2
1473,65,3,1
1474,8,3,10
1475,3,8,10
1476,9,3,2
1477,3,9,2
1478,120,3,4
1479,3,120,4
1480,40,3,13
1481,3,40,13
1482,11,3,8
1483,3,11,8
1484,12,3,7
1485,3,12,7
1486,122,3,5
1487,3,122,5
1488,15,3,13
1489,3,15,13
1490,124,3,7
1491,3,124,7
1492,18,3,1
1493,309,3,11
1494,3,309,10
1495,20,3,3
1496,3,20,5
1497,21,3,3
1498,3,21,3
1499,24,3,4
1500,132,3,6
1501,3,132,6
1502,26,3,8
1503,3,26,8
1504,339,3,9
1505,3,339,9
1506,44,3,11
1507,3,44,11
1508,142,3,2
1509,3,142,2
1510,45,3,5
1511,3,45,5
1512,143,3,7
1513,3,143,7
1514,27,3,5
1515,3,27,5
1516,316,3,8
1517,3,316,8
1518,224,3,2
1519,3,224,2
1520,149,3,11
1521,3,149,11
1522,154,3,10
1523,3,154,10
1524,156,3,4
1525,3,156,5
1526,68,3,3
1527,3,68,2
1528,283,3,4
1529,3,283,4
1530,162,3,2
1531,3,162,2
1532,69,3,5
1533,3,69,6
1534,29,3,24
1535,3,29,24
1536,61,3,7
1537,3,61,7
1538,175,3,2
1539,3,175,2
1540,177,3,3
1541,3,177,3
1542,347,3,2
1543,3,347,2
1544,31,3,14
1545,3,31,14
1546,72,3,11
1547,3,72,11
1548,32,3,20
1549,3,32,20
1550,33,3,20
1551,3,33,20
1552,179,3,4
1553,3,179,4
1554,1,88,8
1555,88,1,8
1556,216,88,2
1557,88,216,2
1558,3,88,18
1559,88,3,17
1560,95,88,1
1561,88,95,1
1562,96,88,2
1563,88,96,2
1564,5,88,2
1565,88,5,2
1566,336,88,2
1567,88,336,2
1568,107,88,2
1569,88,107,2
1570,73,88,2
1571,88,73,2
1572,345,88,2
1573,88,345,2
1574,338,88,4
1575,88,338,4
1576,40,88,7
1577,88,40,7
1578,339,88,2
1579,88,339,2
1580,29,88,8
1581,88,29,8
1582,347,88,2
1583,88,347,2
1584,32,88,8
1585,88,32,8
1586,1,92,11
1587,92,1,11
1588,2,92,3
1589,92,2,3
1590,349,92,2
1591,92,349,2
1592,93,92,3
1593,92,93,4
1594,94,92,25
1595,92,94,24
1596,97,92,1
1597,92,97,1
1598,101,92,2
1599,92,101,2
1600,247,92,2
1601,92,247,2
1602,36,92,1
1603,92,36,1
1604,103,92,1
1605,92,103,1
1606,104,92,6
1607,92,104,6
1608,37,92,3
1609,92,37,3
1610,4,92,5
1611,92,4,5
1612,64,92,1
1613,92,64,1
1614,6,92,10
1615,92,6,10
1616,7,92,9
1617,92,7,9
1618,65,92,1
1619,92,65,1
1620,112,92,1
1621,120,92,8
1622,92,120,8
1623,124,92,3
1624,92,124,3
1625,20,92,5
1626,92,20,5
1627,26,92,5
1628,92,26,5
1629,136,92,2
1630,92,136,2
1631,44,92,5
1632,92,44,5
1633,149,92,4
1634,92,149,4
1635,154,92,3
1636,92,154,3
1637,162,92,2
1638,92,162,2
1639,69,92,1
1640,92,69,1
1641,29,92,3
1642,92,29,3
1643,175,92,3
1644,92,175,2
1645,176,92,3
1646,92,176,3
1647,177,92,3
1648,92,177,3
1649,356,92,3
1650,92,356,3
1651,31,92,7
1652,92,31,7
1653,72,92,1
1654,92,72,1
1655,33,92,3
1656,92,33,3
1657,179,92,5
1658,92,179,5
1659,216,295,3
1660,295,216,3
1661,92,295,1
1662,349,295,2
1663,295,349,2
