,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list,flight_code_list
46,TIA,FCO,-910.0,True,288.0,False,ZB2001
47,FCO,TIA,-1687.0,True,249.0,False,AZ510
48,FCO,TIA,-6343.0,True,-4308.0,True,BV2226
49,FCO,TIA,-1620.0,True,-283.0,True,ZB2002
50,VCE,TIA,-4237.0,True,-3051.0,True,W63852
51,TIA,VCE,-867.0,True,430.0,False,2B225
52,VCE,TIA,-2278.0,True,-705.0,True,2B224
53,VCE,TIA,-4237.0,True,-3051.0,True,W63852
54,TIA,VRN,-17483.0,True,1630.0,False,BV2235
55,TIA,VRN,-310.0,True,989.0,False,W63849
56,VRN,TIA,-17575.0,True,1940.0,False,BV2234
57,VRN,TIA,-571.0,True,879.0,False,W63850
58,TIA,BEG,0.0,False,-3922.0,True,JU213
59,BEG,TIA,-259.0,True,1022.0,False,JU216
60,TIA,ZRH,-447.0,True,868.0,False,WK413
61,ZRH,TIA,-876.0,True,1026.0,False,WK412
62,TIA,IST,-1254.0,True,564.0,False,ZB1001
63,TIA,IST,-365.0,True,1849.0,False,ZB1003
64,TIA,SAW,-228.0,True,1293.0,False,PC284
65,SAW,TIA,-454.0,True,710.0,False,PC283
66,TIA,LGW,-383.0,True,1252.0,False,U28942
67,LGW,TIA,-1298.0,True,796.0,False,U28941
68,TIA,LTN,-3434.0,True,-1893.0,True,W64466
69,LTN,TIA,-4132.0,True,-2479.0,True,W64465
70,EVN,MSQ,-2456.0,True,-1653.0,True,B2734
71,MSQ,EVN,-1425.0,True,136.0,False,B2733
72,CJU,KWJ,-1154.0,True,850.0,False,7C604
73,CDG,EVN,-1269.0,True,949.0,False,AF1170
74,DME,EVN,-2084.0,True,-1223.0,True,WZ4323
75,GRZ,VIE,-123.0,True,314.0,False,OS964
76,GRZ,VIE,646.0,False,1259.0,False,OS980
77,VIE,GRZ,98.0,False,579.0,False,OS963
78,VIE,GRZ,-86.0,True,440.0,False,OS975
79,VIE,GRZ,-92.0,True,368.0,False,OS977
80,GRZ,FRA,-430.0,True,658.0,False,LH1261
81,FRA,GRZ,-755.0,True,321.0,False,LH1260
82,GRZ,HER,-332.0,True,1254.0,False,XR3204
83,HER,GRZ,-433.0,True,972.0,False,XR3203
84,INN,VIE,-420.0,True,-231.0,True,OS906
85,INN,VIE,-360.0,True,312.0,False,OS914
86,KLU,CGN,-587.0,True,208.0,False,EW285
87,CGN,KLU,-766.0,True,4.0,False,EW284
88,KLU,PMI,78.0,False,819.0,False,FR2484
89,PMI,KLU,-617.0,True,781.0,False,FR2485
90,SZG,DUS,-117.0,True,1555.0,False,EW9393
91,DUS,SZG,-477.0,True,1496.0,False,EW9392
92,SZG,FRA,119.0,False,1209.0,False,LH1107
93,FRA,SZG,-476.0,True,579.0,False,LH1106
94,SZG,HER,-665.0,True,521.0,False,EW4384
95,HER,SZG,286.0,False,1355.0,False,EW4385
96,SZG,PMI,-273.0,True,147.0,False,FR542
97,PMI,SZG,-540.0,True,570.0,False,FR543
98,VIE,GRZ,98.0,False,579.0,False,OS963
99,VIE,GRZ,-86.0,True,440.0,False,OS975
100,VIE,GRZ,-92.0,True,368.0,False,OS977
101,GRZ,VIE,-123.0,True,314.0,False,OS964
102,GRZ,VIE,646.0,False,1259.0,False,OS980
103,INN,VIE,-420.0,True,-231.0,True,OS906
104,INN,VIE,-360.0,True,312.0,False,OS914
105,ADD,VIE,-917.0,True,1131.0,False,ET724
106,VIE,BRU,-1257.0,True,-1171.0,True,ET724
107,VIE,BRU,-506.0,True,701.0,False,OS351
108,VIE,BRU,-535.0,True,527.0,False,OS355
109,VIE,BRU,-364.0,True,1199.0,False,SN2908
110,VIE,ADD,-1814.0,True,93.0,False,ET725
111,BRU,VIE,-842.0,True,-705.0,True,ET725
112,BRU,VIE,-614.0,True,870.0,False,OS352
113,BRU,VIE,-221.0,True,1159.0,False,OS356
114,BRU,VIE,-1162.0,True,397.0,False,SN2907
115,VIE,CRL,-857.0,True,569.0,False,FR7287
116,CRL,VIE,-363.0,True,925.0,False,FR7288
117,VIE,LGG,-427.0,True,1058.0,False,3V4174
118,VIE,DBV,-472.0,True,448.0,False,OS731
119,DBV,VIE,-245.0,True,711.0,False,OS732
120,VIE,SPU,-683.0,True,363.0,False,OS745
121,VIE,SPU,-676.0,True,355.0,False,OU445
122,SPU,VIE,-458.0,True,133.0,False,OS746
123,SPU,VIE,-175.0,True,861.0,False,OU444
124,VIE,ZAD,-1786.0,True,-212.0,True,FR4803
125,ZAD,VIE,-744.0,True,746.0,False,FR4804
126,VIE,ZAG,-506.0,True,714.0,False,OS683
127,VIE,ZAG,81.0,False,750.0,False,OU443
128,ZAG,VIE,-25.0,True,1165.0,False,OS684
129,ZAG,VIE,-871.0,True,267.0,False,OU442
130,VIE,LCA,-1180.0,True,451.0,False,OS831
131,VIE,LCA,-473.0,True,1811.0,False,W62827
132,LCA,VIE,-1498.0,True,107.0,False,OS832
133,LCA,VIE,-656.0,True,496.0,False,W62828
134,VIE,PRG,-616.0,True,235.0,False,OS705
135,PRG,VIE,-29.0,True,981.0,False,OS706
136,VIE,BLL,-112.0,True,1020.0,False,W62833
137,BLL,VIE,-484.0,True,906.0,False,W62834
138,VIE,CPH,-1031.0,True,386.0,False,OS305
139,VIE,CPH,-822.0,True,473.0,False,FR1320
140,CPH,VIE,-582.0,True,981.0,False,OS306
141,CPH,VIE,-810.0,True,707.0,False,FR1321
142,VIE,ADD,-1814.0,True,93.0,False,ET725
143,BRU,VIE,-842.0,True,-705.0,True,ET725
144,ADD,VIE,-917.0,True,1131.0,False,ET724
145,VIE,BRU,-1257.0,True,-1171.0,True,ET724
146,VIE,HEL,-605.0,True,665.0,False,AY1476
147,HEL,VIE,-205.0,True,606.0,False,AY1475
148,VIE,BSL,449.0,False,940.0,False,OS471
149,VIE,BSL,-476.0,True,785.0,False,OS473
150,VIE,BSL,85.0,False,1988.0,False,U21194
151,BSL,VIE,-420.0,True,605.0,False,OS472
152,BSL,VIE,-212.0,True,1514.0,False,OS474
153,BSL,VIE,-54.0,True,2213.0,False,U21193
154,VIE,NCE,-886.0,True,-144.0,True,OS425
155,VIE,NCE,-514.0,True,1406.0,False,W62849
156,NCE,VIE,-1545.0,True,-226.0,True,OS426
157,NCE,VIE,-224.0,True,1511.0,False,W62850
158,VIE,BVA,-2006.0,True,-606.0,True,FR1324
159,BVA,VIE,-1843.0,True,-369.0,True,FR1325
160,VIE,CDG,-312.0,True,1895.0,False,OS411
161,VIE,CDG,-565.0,True,1298.0,False,OS417
162,VIE,CDG,-282.0,True,1472.0,False,AF1139
163,VIE,CDG,131.0,False,2025.0,False,AF1739
164,CDG,VIE,-806.0,True,1080.0,False,OS412
165,CDG,VIE,-501.0,True,1067.0,False,OS418
166,CDG,VIE,-794.0,True,1123.0,False,AF1138
167,CDG,VIE,-524.0,True,1191.0,False,AF1738
168,VIE,TXL,21.0,False,1359.0,False,OS223
169,VIE,TXL,-397.0,True,909.0,False,OS229
170,VIE,TXL,-219.0,True,828.0,False,OS231
171,VIE,TXL,-936.0,True,333.0,False,OS235
172,VIE,TXL,84.0,False,1200.0,False,OS239
173,TXL,VIE,-363.0,True,1224.0,False,OS224
174,TXL,VIE,-1195.0,True,-85.0,True,OS230
175,TXL,VIE,-106.0,True,907.0,False,OS232
176,TXL,VIE,-143.0,True,1157.0,False,OS236
177,VIE,BRE,-432.0,True,1101.0,False,W62869
178,BRE,VIE,-681.0,True,587.0,False,W62870
179,VIE,CGN,-687.0,True,981.0,False,EW755
180,VIE,CGN,-652.0,True,552.0,False,W62887
181,CGN,VIE,-1155.0,True,251.0,False,EW754
182,CGN,VIE,-816.0,True,632.0,False,W62888
183,VIE,DTM,-858.0,True,312.0,False,FR4385
184,DTM,VIE,-170.0,True,1287.0,False,FR4386
185,VIE,DUS,-147.0,True,1230.0,False,OS151
186,VIE,DUS,-603.0,True,1114.0,False,OS155
187,VIE,DUS,-117.0,True,1742.0,False,EW9753
188,DUS,VIE,-493.0,True,1184.0,False,OS152
189,DUS,VIE,-182.0,True,1241.0,False,OS156
190,DUS,VIE,-564.0,True,1263.0,False,EW9752
191,ICN,VIE,-670.0,True,-643.0,True,KE541
192,VIE,FRA,-457.0,True,1298.0,False,OS121
193,VIE,FRA,-720.0,True,1138.0,False,OS125
194,FRA,ICN,-9190.0,True,-7142.0,True,OZ796
195,VIE,FRA,-387.0,True,998.0,False,LH1233
196,VIE,FRA,181.0,False,1736.0,False,LH1243
197,FRA,VIE,-476.0,True,1409.0,False,OS122
198,FRA,VIE,-377.0,True,908.0,False,OS126
199,FRA,VIE,-1081.0,True,307.0,False,LH1232
200,FRA,VIE,-1526.0,True,-298.0,True,LH1240
201,VIE,HAM,-1009.0,True,404.0,False,OS171
202,VIE,HAM,-494.0,True,868.0,False,OS173
203,VIE,HAM,-640.0,True,691.0,False,OS175
204,VIE,HAM,-3770.0,True,-2277.0,True,EW7751
205,HAM,VIE,-430.0,True,1091.0,False,OS172
206,HAM,VIE,-10675.0,True,-9354.0,True,OS174
207,HAM,VIE,-644.0,True,733.0,False,OS176
208,HAM,VIE,-4120.0,True,-2609.0,True,EW7750
209,VIE,HAJ,-592.0,True,1034.0,False,EW3755
210,VIE,HAJ,-382.0,True,886.0,False,EW3757
211,HAJ,VIE,-288.0,True,1105.0,False,EW3754
212,VIE,MUC,-398.0,True,530.0,False,OS111
213,VIE,MUC,340.0,False,1108.0,False,OS115
214,VIE,MUC,-273.0,True,880.0,False,LH2329
215,VIE,MUC,177.0,False,1397.0,False,LH2331
216,MUC,VIE,-112.0,True,920.0,False,OS112
217,MUC,VIE,-205.0,True,826.0,False,OS116
218,MUC,VIE,-203.0,True,1476.0,False,LH2328
219,MUC,VIE,-631.0,True,904.0,False,LH2330
220,VIE,STR,-320.0,True,814.0,False,OS177
221,VIE,STR,-343.0,True,667.0,False,OS187
222,VIE,STR,-733.0,True,700.0,False,EW2757
223,STR,VIE,-251.0,True,1370.0,False,OS178
224,STR,VIE,-382.0,True,1316.0,False,OS180
225,STR,VIE,-1031.0,True,260.0,False,OS188
226,STR,VIE,-997.0,True,198.0,False,EW2756
227,VIE,ATH,-1905.0,True,-857.0,True,A3863
228,VIE,ATH,-1150.0,True,815.0,False,OS801
229,VIE,ATH,-1659.0,True,-178.0,True,FR7285
230,VIE,ATH,-2300.0,True,-836.0,True,W62885
231,ATH,VIE,-1028.0,True,795.0,False,A3862
232,ATH,VIE,-1051.0,True,849.0,False,OS802
233,ATH,VIE,-1302.0,True,548.0,False,FR7286
234,ATH,VIE,-2587.0,True,-357.0,True,W62886
235,VIE,CHQ,-1733.0,True,-893.0,True,FR550
236,CHQ,VIE,-1775.0,True,-1199.0,True,FR551
237,VIE,CFU,-1586.0,True,-188.0,True,FR7332
238,VIE,CFU,-2093.0,True,-303.0,True,W62954
239,CFU,VIE,-1649.0,True,1.0,False,FR7333
240,CFU,VIE,-848.0,True,475.0,False,W62955
241,VIE,HER,-2123.0,True,-735.0,True,FR7391
242,HER,VIE,-1705.0,True,-418.0,True,FR7392
243,VIE,RHO,-648.0,True,1098.0,False,W62903
244,RHO,VIE,-1291.0,True,-223.0,True,W62904
245,VIE,SKG,-1027.0,True,76.0,False,OS809
246,VIE,SKG,-6864.0,True,-5059.0,True,W62839
247,SKG,VIE,-1245.0,True,-356.0,True,OS810
248,SKG,VIE,-5655.0,True,-3845.0,True,W62840
249,VIE,ZTH,-1636.0,True,-124.0,True,FR7393
250,VIE,ZTH,-707.0,True,368.0,False,OS9019
251,ZTH,VIE,-1545.0,True,51.0,False,FR7394
252,ZTH,VIE,-434.0,True,1315.0,False,OS9020
253,VIE,DUB,53.0,False,2113.0,False,FR7366
254,DUB,VIE,-687.0,True,905.0,False,FR7367
255,TLV,VIE,-1539.0,True,201.0,False,OS860
256,VIE,BRI,-174.0,True,1074.0,False,W62821
257,BRI,VIE,-250.0,True,1464.0,False,W62822
258,VIE,BLQ,-153.0,True,12.0,False,OS549
259,BLQ,VIE,-279.0,True,456.0,False,OS550
260,VIE,CTA,-480.0,True,1150.0,False,W62851
261,CTA,VIE,-83.0,True,1570.0,False,W62852
262,FLR,VIE,-2400.0,True,-2787.0,True,OS532
263,VIE,BGY,-276.0,True,-61.0,True,FR7360
264,BGY,VIE,-1159.0,True,684.0,False,FR7361
265,VIE,MXP,-386.0,True,-1029.0,True,OS507
266,VIE,MXP,-595.0,True,-335.0,True,OS515
267,HAN,DEL,-867.0,True,2652.0,False,KE9575
268,ICN,HAN,-1445.0,True,1098.0,False,KE9575
269,VIE,MXP,-367.0,True,1359.0,False,KE9575
270,DEL,VIE,-739.0,True,1677.0,False,KE9575
271,VIE,MXP,-101.0,True,857.0,False,W62847
272,MXP,VIE,-2687.0,True,-2072.0,True,OS508
273,MXP,VIE,-1150.0,True,-368.0,True,OS516
274,MXP,VIE,-167.0,True,1390.0,False,W62848
275,VIE,FCO,-672.0,True,557.0,False,OS503
276,VIE,FCO,-63.0,True,1631.0,False,FR1312
277,VIE,FCO,-629.0,True,941.0,False,FR7344
278,FCO,VIE,-2178.0,True,-792.0,True,OS504
279,FCO,VIE,-875.0,True,1351.0,False,FR1313
280,FCO,VIE,-1330.0,True,397.0,False,FR7345
281,VIE,VCE,-620.0,True,-368.0,True,OS523
282,VCE,VIE,-1027.0,True,-385.0,True,OS524
283,VCE,VIE,-659.0,True,121.0,False,OS528
284,VIE,RIX,-1124.0,True,200.0,False,BT434
285,RIX,VIE,-171.0,True,1005.0,False,BT433
286,VIE,VNO,-658.0,True,638.0,False,FR198
287,VNO,VIE,-68.0,True,1441.0,False,FR199
288,VIE,LUX,-89.0,True,1124.0,False,LG8858
289,LUX,VIE,-346.0,True,788.0,False,LG8857
290,VIE,MLA,-352.0,True,971.0,False,KM515
291,VIE,MLA,-235.0,True,1437.0,False,FR7301
292,MLA,VIE,-167.0,True,1352.0,False,KM514
293,MLA,VIE,-651.0,True,891.0,False,FR7302
294,VIE,AMS,-257.0,True,1391.0,False,OS371
295,VIE,AMS,-2200.0,True,-567.0,True,OS375
296,VIE,AMS,-728.0,True,1001.0,False,KL1846
297,AMS,VIE,61.0,False,2134.0,False,OS372
298,AMS,VIE,-1958.0,True,-319.0,True,OS376
299,AMS,VIE,-545.0,True,1126.0,False,KL1845
300,VIE,EIN,-419.0,True,1122.0,False,W62863
301,EIN,VIE,-327.0,True,1207.0,False,W62864
302,ICN,VIE,-670.0,True,-643.0,True,KE541
303,VIE,WAW,368.0,False,1679.0,False,LO224
304,VIE,WAW,-21.0,True,978.0,False,LO226
305,VIE,WAW,-249.0,True,497.0,False,OS623
306,WAW,VIE,-594.0,True,1132.0,False,LO223
307,WAW,VIE,-636.0,True,697.0,False,LO225
308,WAW,VIE,-79.0,True,659.0,False,OS624
309,VIE,DOH,-429.0,True,2624.0,False,QR184
310,DOH,VIE,-659.0,True,1036.0,False,QR183
311,VIE,KSC,-71.0,True,137.0,False,OS743
312,VIE,BCN,-213.0,True,1051.0,False,FR7350
313,VIE,BCN,-356.0,True,659.0,False,FR7362
314,VIE,BCN,-474.0,True,478.0,False,W62937
315,BCN,VIE,-703.0,True,1083.0,False,FR7351
316,BCN,VIE,-715.0,True,1121.0,False,FR7363
317,BCN,VIE,-1470.0,True,255.0,False,W62938
318,VIE,MAD,-314.0,True,1580.0,False,FR2965
319,VIE,MAD,-1249.0,True,43.0,False,FR7340
320,MAD,VIE,-976.0,True,927.0,False,FR2966
321,MAD,VIE,-1393.0,True,146.0,False,FR7341
322,VIE,MAH,-335.0,True,305.0,False,W62943
323,MAH,VIE,-296.0,True,1526.0,False,W62944
324,VIE,PMI,-2576.0,True,-2007.0,True,FR104
325,VIE,PMI,-2210.0,True,-1410.0,True,FR500
326,PMI,VIE,-809.0,True,531.0,False,FR105
327,PMI,VIE,-2065.0,True,-821.0,True,FR501
328,VIE,VLC,-262.0,True,706.0,False,W62823
329,VLC,VIE,-303.0,True,2115.0,False,W62824
330,VIE,GVA,159.0,False,341.0,False,OS571
331,VIE,GVA,-873.0,True,618.0,False,OS575
332,GVA,VIE,-444.0,True,265.0,False,OS572
333,GVA,VIE,-339.0,True,1537.0,False,OS576
334,ACH,VIE,27.0,False,353.0,False,PE104
335,VIE,ZRH,-567.0,True,758.0,False,OS561
336,VIE,ZRH,-397.0,True,712.0,False,OS565
337,VIE,ZRH,-710.0,True,353.0,False,OS569
338,VIE,ZRH,-732.0,True,714.0,False,LX1575
339,VIE,ZRH,-975.0,True,552.0,False,LX1583
340,ZRH,VIE,-538.0,True,1099.0,False,OS562
341,ZRH,VIE,-333.0,True,947.0,False,OS566
342,ZRH,VIE,-989.0,True,-50.0,True,OS570
343,ZRH,VIE,-488.0,True,949.0,False,LX1574
344,ZRH,VIE,-1020.0,True,397.0,False,LX1582
345,BKK,VIE,-698.0,True,1121.0,False,OS26
346,VIE,AYT,-528.0,True,1363.0,False,XQ191
347,AYT,VIE,-238.0,True,1357.0,False,XQ190
348,VIE,IST,-845.0,True,1816.0,False,TK1884
349,VIE,IST,193.0,False,1951.0,False,TK1888
350,IST,VIE,-797.0,True,963.0,False,TK1883
351,IST,VIE,-123.0,True,1529.0,False,TK1887
352,VIE,SAW,-138.0,True,1763.0,False,PC902
353,VIE,SAW,-762.0,True,757.0,False,TK7759
354,SAW,VIE,-525.0,True,1239.0,False,PC901
355,SAW,VIE,-362.0,True,951.0,False,TK7758
356,VIE,DXB,-20.0,True,2729.0,False,EK128
357,DXB,VIE,-1299.0,True,487.0,False,EK127
358,VIE,EWR,-484.0,True,2096.0,False,OS89
359,EWR,VIE,-299.0,True,3504.0,False,OS90
360,GYD,MSQ,351.0,False,2015.0,False,B2740
361,GYD,TXL,-940.0,True,-527.0,True,J263
362,TXL,GYD,638.0,False,2544.0,False,J264
363,GYD,HKG,-25466.0,True,-23119.0,True,7L571
364,HKG,GYD,-20868.0,True,-17449.0,True,7L572
365,GYD,TLV,-3427.0,True,1045.0,False,7L216
366,GYD,DXB,-4597.0,True,-3135.0,True,FZ710
367,DXB,GYD,-730.0,True,545.0,False,FZ709
368,MSQ,TIA,-917.0,True,-712.0,True,B28383
369,TIA,MSQ,-1730.0,True,-850.0,True,B28384
370,MSQ,EVN,-1425.0,True,136.0,False,B2733
371,EVN,MSQ,-2456.0,True,-1653.0,True,B2734
372,MSQ,PRG,152.0,False,583.0,False,B2861
373,PRG,MSQ,-158.0,True,803.0,False,B2862
374,MSQ,HEL,-492.0,True,-46.0,True,B2857
375,HEL,MSQ,-1171.0,True,-158.0,True,B2858
376,MSQ,CDG,3.0,False,1273.0,False,B2863
377,MSQ,CDG,-421.0,True,765.0,False,B2865
378,CDG,MSQ,-2966.0,True,-974.0,True,B2864
379,CDG,MSQ,-3136.0,True,-1033.0,True,B2866
380,MSQ,SXF,-706.0,True,606.0,False,B2891
381,SXF,MSQ,-1700.0,True,-244.0,True,B2892
382,MSQ,FRA,-603.0,True,1708.0,False,B2893
383,MSQ,FRA,-2329.0,True,-929.0,True,LH1487
384,FRA,MSQ,-2654.0,True,-1627.0,True,B2894
385,FRA,MSQ,-3532.0,True,-2275.0,True,LH1486
386,MSQ,MUC,-180.0,True,-149.0,True,B2899
387,MUC,MSQ,-1460.0,True,-293.0,True,B2900
388,MSQ,BUD,-56.0,True,883.0,False,B2813
389,BUD,MSQ,-315.0,True,735.0,False,B2814
390,MSQ,FCO,-632.0,True,156.0,False,B2885
391,FCO,MSQ,-801.0,True,1126.0,False,B2886
392,MSQ,KIV,-53.0,True,1180.0,False,B2819
393,KIV,MSQ,-409.0,True,408.0,False,B2820
394,MSQ,AMS,-774.0,True,474.0,False,B2867
395,MSQ,AMS,-603.0,True,626.0,False,B2877
396,AMS,MSQ,-1467.0,True,28.0,False,B2868
397,AMS,MSQ,-1324.0,True,23.0,False,B2878
398,MSQ,ARN,-356.0,True,506.0,False,B2855
399,ARN,MSQ,-428.0,True,701.0,False,B2856
400,MSQ,AYT,-546.0,True,907.0,False,B28105
401,MSQ,AYT,-413.0,True,925.0,False,B28205
402,AYT,MSQ,-546.0,True,108.0,False,B28106
403,AYT,MSQ,-187.0,True,591.0,False,B28206
404,MSQ,IST,-642.0,True,1036.0,False,B2783
405,IST,MSQ,-1284.0,True,439.0,False,B2784
406,MSQ,HRK,374.0,False,1191.0,False,B2835
407,HRK,MSQ,363.0,False,299.0,False,B2836
408,MSQ,KBP,-788.0,True,46.0,False,B2843
409,MSQ,KBP,53.0,False,673.0,False,B2845
410,KBP,MSQ,-410.0,True,396.0,False,B2844
411,KBP,MSQ,351.0,False,1068.0,False,B2846
412,MSQ,IEV,-667.0,True,317.0,False,B2847
413,IEV,MSQ,1026.0,False,1644.0,False,B2848
414,MSQ,ODS,-1023.0,True,748.0,False,B2833
415,MSQ,LGW,-281.0,True,1901.0,False,B2851
416,LGW,MSQ,-220.0,True,1148.0,False,B2852
417,ANR,SPU,-205.0,True,935.0,False,TB2911
418,SPU,ANR,19.0,False,1160.0,False,TB2912
419,ANR,IBZ,-29.0,True,1312.0,False,TB1321
420,IBZ,ANR,-311.0,True,608.0,False,TB1322
421,BRU,ALG,-476.0,True,5250.0,False,AH2063
422,ALG,BRU,-824.0,True,960.0,False,AH2062
423,VIE,ADD,-1814.0,True,93.0,False,ET725
424,BRU,VIE,-842.0,True,-705.0,True,ET725
425,BRU,VIE,-614.0,True,870.0,False,OS352
426,BRU,VIE,-221.0,True,1159.0,False,OS356
427,BRU,VIE,-1162.0,True,397.0,False,SN2907
428,ADD,VIE,-917.0,True,1131.0,False,ET724
429,VIE,BRU,-1257.0,True,-1171.0,True,ET724
430,VIE,BRU,-506.0,True,701.0,False,OS351
431,VIE,BRU,-535.0,True,527.0,False,OS355
432,VIE,BRU,-364.0,True,1199.0,False,SN2908
433,BRU,SOF,-528.0,True,1059.0,False,FB408
434,SOF,BRU,361.0,False,1332.0,False,FB407
435,BRU,YUL,-1122.0,True,1353.0,False,AC833
436,YUL,BRU,-115.0,True,3085.0,False,AC832
437,BRU,ZAG,-2157.0,True,-1251.0,True,OU4457
438,ZAG,BRU,-2507.0,True,-1287.0,True,OU4456
439,BRU,LCA,-1389.0,True,200.0,False,FR2091
440,LCA,BRU,-2031.0,True,-764.0,True,FR2092
441,BRU,PRG,-834.0,True,590.0,False,SN2811
442,BRU,CPH,-599.0,True,514.0,False,SK1592
443,BRU,CPH,-1305.0,True,-41.0,True,SN2257
444,CPH,BRU,-608.0,True,625.0,False,SK1591
445,CPH,BRU,-1783.0,True,-329.0,True,SN2258
446,BRU,ICN,-37718.0,True,149.0,False,ET3640
447,BRU,HEL,-413.0,True,985.0,False,AY1542
448,HEL,BRU,-180.0,True,1186.0,False,AY1541
449,BRU,LYS,-2866.0,True,-1028.0,True,SN3587
450,LYS,BRU,-2518.0,True,-1155.0,True,SN3588
451,BRU,MRS,-1162.0,True,561.0,False,SN3597
452,MRS,BRU,-668.0,True,974.0,False,SN3598
453,BRU,NCE,-640.0,True,1151.0,False,SN3621
454,BRU,NCE,-886.0,True,1191.0,False,SN3623
455,BRU,NCE,-1036.0,True,388.0,False,U21644
456,NCE,BRU,-705.0,True,523.0,False,SN3622
457,NCE,BRU,87.0,False,1454.0,False,SN3624
458,NCE,BRU,-563.0,True,607.0,False,U21643
459,BRU,CDG,-1553.0,True,-153.0,True,SN3631
460,CDG,BRU,-4761.0,True,-3036.0,True,SN3632
461,BRU,TLS,-1225.0,True,412.0,False,SN3667
462,TLS,BRU,-291.0,True,1004.0,False,SN3668
463,BRU,BJL,-2538.0,True,606.0,False,SN215
464,BJL,BRU,-613.0,True,1623.0,False,SN216
465,BRU,SXF,-417.0,True,1090.0,False,FR163
466,SXF,BRU,-1185.0,True,311.0,False,FR162
467,BRU,TXL,-628.0,True,1007.0,False,SN2581
468,BRU,TXL,-730.0,True,477.0,False,SN2589
469,TXL,BRU,-249.0,True,1404.0,False,SN2582
470,TXL,BRU,-93.0,True,1314.0,False,SN2590
471,BRU,FRA,-671.0,True,601.0,False,LH1007
472,BRU,FRA,-370.0,True,956.0,False,LH1017
473,BRU,FRA,-788.0,True,268.0,False,LH1025
474,FRA,BRU,-57.0,True,1095.0,False,LH1006
475,FRA,BRU,-1482.0,True,-320.0,True,LH1014
476,FRA,BRU,-325.0,True,789.0,False,LH1024
477,BRU,MUC,-585.0,True,371.0,False,LH2283
478,BRU,MUC,-1364.0,True,-376.0,True,LH2289
479,MUC,BRU,-208.0,True,999.0,False,LH2282
480,MUC,BRU,-1028.0,True,449.0,False,LH2288
481,BRU,ATH,-2614.0,True,-1075.0,True,A3623
482,BRU,ATH,-564.0,True,1443.0,False,SN3245
483,BRU,ATH,-767.0,True,1244.0,False,TB2101
484,ATH,BRU,-2226.0,True,-830.0,True,A3622
485,ATH,BRU,-251.0,True,1121.0,False,SN3246
486,ATH,BRU,-1878.0,True,-508.0,True,TB2102
