,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list,flight_code_list
123,BSL,VIE,-413.0,True,1493.0,False,OS474
124,BSL,VIE,-124.0,True,2285.0,False,U21193
125,VIE,NCE,-454.0,True,782.0,False,OS425
126,NCE,VIE,-716.0,True,734.0,False,OS426
127,VIE,CDG,-238.0,True,1565.0,False,OS411
128,VIE,CDG,-1065.0,True,439.0,False,OS417
129,VIE,CDG,-135.0,True,1133.0,False,AF1739
130,CDG,VIE,-2342.0,True,-164.0,True,OS412
131,CDG,VIE,-1216.0,True,727.0,False,OS418
132,CDG,VIE,-228.0,True,1814.0,False,AF1738
133,VIE,TXL,119.0,False,772.0,False,OS223
134,VIE,TXL,-720.0,True,524.0,False,OS229
135,VIE,TXL,-957.0,True,408.0,False,OS235
136,VIE,TXL,-46.0,True,1074.0,False,OS239
137,TXL,VIE,-612.0,True,204.0,False,OS224
138,TXL,VIE,-1051.0,True,101.0,False,OS230
139,TXL,VIE,-1106.0,True,157.0,False,OS236
140,VIE,CGN,-580.0,True,1137.0,False,EW755
141,VIE,CGN,-482.0,True,959.0,False,W62887
142,CGN,VIE,-1060.0,True,502.0,False,EW754
143,CGN,VIE,-792.0,True,793.0,False,W62888
144,VIE,DTM,-166.0,True,1671.0,False,W62841
145,DTM,VIE,-83.0,True,1767.0,False,W62842
146,VIE,DUS,-883.0,True,756.0,False,OS155
147,VIE,DUS,-1842.0,True,-342.0,True,EW9753
148,DUS,VIE,-10.0,True,1619.0,False,OS156
149,DUS,VIE,-3066.0,True,-1066.0,True,EW9752
150,VIE,FRA,-793.0,True,1017.0,False,OS121
151,VIE,FRA,-1091.0,True,381.0,False,OS125
152,VIE,FRA,-58.0,True,1365.0,False,LH1243
153,FRA,VIE,-983.0,True,772.0,False,OS122
154,FRA,VIE,-742.0,True,901.0,False,OS126
155,FRA,VIE,-1280.0,True,-32.0,True,LH1240
156,VIE,HAM,-457.0,True,962.0,False,OS163
157,VIE,HAM,-665.0,True,889.0,False,OS171
158,VIE,HAM,-77.0,True,1326.0,False,OS173
159,VIE,HAM,-437.0,True,835.0,False,OS175
160,VIE,HAM,-1768.0,True,-177.0,True,EW7751
161,HAM,VIE,-25.0,True,1279.0,False,OS164
162,HAM,VIE,-1117.0,True,326.0,False,OS172
163,HAM,VIE,39.0,False,1168.0,False,OS174
164,HAM,VIE,-467.0,True,1020.0,False,OS176
165,HAM,VIE,-2207.0,True,-609.0,True,EW7750
166,HAJ,VIE,53.0,False,1761.0,False,EW3756
167,VIE,MUC,-26.0,True,399.0,False,OS115
168,VIE,MUC,-409.0,True,575.0,False,LH2329
169,VIE,MUC,-440.0,True,348.0,False,LH2331
170,MUC,VIE,-476.0,True,512.0,False,OS116
171,MUC,VIE,-674.0,True,1121.0,False,LH2328
172,MUC,VIE,-1105.0,True,194.0,False,LH2330
173,VIE,STR,-333.0,True,728.0,False,OS179
174,VIE,STR,-518.0,True,614.0,False,OS187
175,VIE,STR,-33.0,True,1096.0,False,EW2757
176,STR,VIE,-474.0,True,821.0,False,OS178
177,STR,VIE,-96.0,True,1167.0,False,OS188
178,STR,VIE,-475.0,True,933.0,False,EW2756
179,VIE,ATH,-294.0,True,1367.0,False,A3863
180,VIE,ATH,-3005.0,True,-624.0,True,OS801
181,VIE,ATH,-964.0,True,446.0,False,W62885
182,ATH,VIE,-932.0,True,773.0,False,A3862
183,ATH,VIE,-2184.0,True,-286.0,True,OS802
184,ATH,VIE,-1587.0,True,-133.0,True,W62886
185,VIE,CHQ,-1267.0,True,-191.0,True,FR550
186,CHQ,VIE,-2549.0,True,-1170.0,True,FR551
187,VIE,CFU,-404.0,True,1272.0,False,FR7332
188,CFU,VIE,-459.0,True,113.0,False,FR7333
189,VIE,HER,-666.0,True,1449.0,False,W62905
190,HER,VIE,-133.0,True,1228.0,False,W62906
191,VIE,RHO,-335.0,True,1035.0,False,FR602
192,VIE,RHO,-437.0,True,519.0,False,OS9105
193,VIE,RHO,-844.0,True,508.0,False,OS9173
194,RHO,VIE,-172.0,True,1085.0,False,FR603
195,RHO,VIE,-744.0,True,557.0,False,OS9106
196,RHO,VIE,-483.0,True,871.0,False,OS9174
197,VIE,SKU,-407.0,True,811.0,False,OS2111
198,SKU,VIE,11.0,False,1303.0,False,OS2112
199,VIE,SKG,-951.0,True,379.0,False,OS809
200,VIE,SKG,-608.0,True,1170.0,False,W62839
201,SKG,VIE,-695.0,True,167.0,False,OS810
202,SKG,VIE,-105.0,True,1392.0,False,W62840
203,VIE,ZTH,-672.0,True,812.0,False,W62901
204,ZTH,VIE,-829.0,True,167.0,False,W62902
205,VIE,DUB,-1389.0,True,601.0,False,FR7366
206,DUB,VIE,-375.0,True,1586.0,False,FR7367
207,LGG,TLV,-78.0,True,2204.0,False,3V4848
208,VIE,TLV,375.0,False,1420.0,False,FR7161
209,VIE,TLV,-319.0,True,1388.0,False,W62811
210,TLV,VIE,620.0,False,2460.0,False,FR7162
211,TLV,VIE,62.0,False,1559.0,False,W62812
212,VIE,AHO,-371.0,True,1621.0,False,FR7308
213,AHO,VIE,-780.0,True,1165.0,False,FR7309
214,VIE,BLQ,-80.0,True,139.0,False,OS549
215,BLQ,VIE,-407.0,True,279.0,False,OS550
216,VIE,CAG,-202.0,True,1318.0,False,FR7387
217,CAG,VIE,-293.0,True,1378.0,False,FR7388
218,VIE,FLR,-341.0,True,-173.0,True,OS531
219,VIE,BGY,-361.0,True,1246.0,False,FR7360
220,BGY,VIE,332.0,False,2063.0,False,FR7361
221,VIE,MXP,3.0,False,270.0,False,OS507
222,VIE,MXP,-159.0,True,-217.0,True,OS515
223,VIE,MXP,-7909.0,True,-6213.0,True,OZ797
224,ICN,VIE,-12297.0,True,-11046.0,True,OZ797
225,VIE,MXP,38.0,False,997.0,False,W62847
226,MXP,VIE,-556.0,True,289.0,False,OS508
227,MXP,VIE,-813.0,True,92.0,False,OS516
228,MXP,VIE,-529.0,True,1195.0,False,W62848
229,VIE,FCO,-570.0,True,901.0,False,OS503
230,VIE,FCO,-256.0,True,2269.0,False,FR1312
231,VIE,FCO,-126.0,True,1660.0,False,W62817
232,FCO,VIE,-750.0,True,690.0,False,OS504
233,FCO,VIE,-1005.0,True,521.0,False,FR1313
234,FCO,VIE,-404.0,True,1250.0,False,W62818
235,VIE,VCE,-120.0,True,-82.0,True,OS523
236,VIE,VCE,-267.0,True,-121.0,True,OS527
237,VCE,VIE,-1140.0,True,-732.0,True,OS524
238,VIE,RIX,-355.0,True,721.0,False,BT434
239,VIE,RIX,-658.0,True,574.0,False,FR7293
240,RIX,VIE,-155.0,True,911.0,False,BT433
241,RIX,VIE,-633.0,True,852.0,False,FR7294
242,VIE,LUX,-45.0,True,877.0,False,LG8854
243,LUX,VIE,-261.0,True,947.0,False,LG8853
244,VIE,MLA,-261.0,True,1080.0,False,KM515
245,MLA,VIE,157.0,False,1410.0,False,KM514
246,VIE,AMS,-297.0,True,1255.0,False,OS371
247,VIE,AMS,-671.0,True,881.0,False,OS375
248,VIE,AMS,-542.0,True,1011.0,False,KL1846
249,AMS,VIE,-585.0,True,1481.0,False,OS372
250,AMS,VIE,-1726.0,True,247.0,False,OS376
251,AMS,VIE,-307.0,True,1263.0,False,KL1845
252,VIE,WAW,603.0,False,1411.0,False,LO224
253,VIE,WAW,482.0,False,1597.0,False,LO226
254,VIE,WAW,-218.0,True,1210.0,False,OS623
255,VIE,WAW,-341.0,True,1195.0,False,W61344
256,WAW,VIE,-204.0,True,1698.0,False,LO223
257,WAW,VIE,76.0,False,1554.0,False,LO225
258,WAW,VIE,-115.0,True,1289.0,False,OS624
259,WAW,VIE,-329.0,True,1505.0,False,W61343
260,VIE,KSC,-130.0,True,-80.0,True,OS743
261,VIE,ALC,-574.0,True,467.0,False,FR7283
262,ALC,VIE,-1349.0,True,-430.0,True,FR7284
263,VIE,BCN,-667.0,True,521.0,False,FR7350
264,VIE,BCN,-241.0,True,1469.0,False,W62937
265,BCN,VIE,-843.0,True,742.0,False,FR7351
266,BCN,VIE,-962.0,True,733.0,False,W62938
267,VIE,IBZ,-256.0,True,1375.0,False,FR580
268,IBZ,VIE,-347.0,True,1653.0,False,FR581
269,VIE,MAD,-568.0,True,1175.0,False,FR2965
270,VIE,MAD,-536.0,True,1380.0,False,FR7340
271,VIE,MAD,-345.0,True,638.0,False,W62845
272,MAD,VIE,-1444.0,True,57.0,False,FR2966
273,MAD,VIE,-900.0,True,649.0,False,FR7341
274,MAD,VIE,-1151.0,True,1163.0,False,W62846
275,VIE,AGP,-463.0,True,730.0,False,FR590
276,AGP,VIE,-585.0,True,325.0,False,FR591
277,VIE,PMI,-656.0,True,485.0,False,FR500
278,PMI,VIE,-300.0,True,622.0,False,FR501
279,VIE,VLC,-863.0,True,437.0,False,FR7370
280,VLC,VIE,-518.0,True,1045.0,False,FR7371
281,VIE,GVA,-526.0,True,745.0,False,OS575
282,GVA,VIE,-138.0,True,1903.0,False,OS576
283,VIE,ZRH,-333.0,True,921.0,False,OS561
284,VIE,ZRH,-856.0,True,451.0,False,OS565
285,VIE,ZRH,-774.0,True,207.0,False,OS569
286,VIE,ZRH,580.0,False,4319.0,False,KE9577
287,DEL,VIE,-1187.0,True,622.0,False,KE9577
288,VIE,ZRH,-769.0,True,386.0,False,LX1579
289,VIE,ZRH,-364.0,True,837.0,False,LX1583
290,ZRH,VIE,-146.0,True,1519.0,False,OS562
291,ZRH,VIE,-533.0,True,953.0,False,OS566
292,ZRH,VIE,-715.0,True,391.0,False,OS570
293,ZRH,VIE,-594.0,True,1062.0,False,LX1578
294,ZRH,VIE,-631.0,True,911.0,False,LX1582
295,BKK,VIE,-1847.0,True,560.0,False,OS26
296,VIE,TUN,-16943.0,True,-15485.0,True,TU643
297,TUN,VIE,-16626.0,True,-15370.0,True,TU642
298,VIE,ESB,-522.0,True,1241.0,False,PC1676
299,VIE,ESB,-368.0,True,898.0,False,TK7805
300,ESB,VIE,-260.0,True,1152.0,False,PC1675
301,ESB,VIE,-432.0,True,1319.0,False,TK7804
302,VIE,AYT,-638.0,True,1160.0,False,XQ191
303,AYT,VIE,-279.0,True,1675.0,False,XQ190
304,VIE,IST,-237.0,True,2207.0,False,TK1888
305,IST,VIE,-441.0,True,1268.0,False,TK1887
306,VIE,SAW,-640.0,True,1136.0,False,PC902
307,VIE,SAW,-615.0,True,909.0,False,TK7759
308,SAW,VIE,-240.0,True,1439.0,False,PC901
309,SAW,VIE,-360.0,True,1232.0,False,TK7758
310,VIE,DXB,8.0,False,2068.0,False,EK128
311,DXB,VIE,-640.0,True,1882.0,False,EK127
312,VIE,EWR,-600.0,True,2178.0,False,OS89
313,EWR,VIE,-853.0,True,3383.0,False,OS90
314,GYD,MSQ,16.0,False,1129.0,False,B2740
315,MXP,GYD,-4825.0,True,-602.0,True,7L278
316,GYD,FRU,-38637.0,True,-36360.0,True,7L817
317,GYD,LUX,-2681.0,True,-1402.0,True,7L9783
318,GYD,IST,-1348.0,True,-163.0,True,J275
319,IST,GYD,-550.0,True,2443.0,False,J276
320,IST,GYD,-18050.0,True,-14492.0,True,7L1406
321,GYD,KBP,-11262.0,True,-10081.0,True,7L224
322,LUX,ORD,-2365.0,True,1767.0,False,7L783
323,MSQ,TIA,-151.0,True,420.0,False,B28383
324,TIA,MSQ,-1542.0,True,-816.0,True,B28384
325,MSQ,EVN,-1012.0,True,188.0,False,B2733
326,EVN,MSQ,-1880.0,True,-702.0,True,B2734
327,MSQ,PRG,318.0,False,1091.0,False,B2861
328,PRG,MSQ,59.0,False,726.0,False,B2862
329,MSQ,HEL,-667.0,True,83.0,False,B2857
330,HEL,MSQ,-994.0,True,49.0,False,B2858
331,MSQ,CDG,-291.0,True,652.0,False,B2863
332,MSQ,CDG,-319.0,True,528.0,False,B2865
333,CDG,MSQ,-1518.0,True,781.0,False,B2864
334,CDG,MSQ,-3699.0,True,-1631.0,True,B2866
335,MSQ,SXF,-546.0,True,806.0,False,B2891
336,SXF,MSQ,-460.0,True,699.0,False,B2892
337,MSQ,FRA,-442.0,True,1959.0,False,B2893
338,FRA,MSQ,-3625.0,True,-2512.0,True,B2894
339,MSQ,MUC,-979.0,True,-135.0,True,B2899
340,MUC,MSQ,-1569.0,True,-616.0,True,B2900
341,MSQ,BUD,124.0,False,1093.0,False,B2813
342,BUD,MSQ,-447.0,True,590.0,False,B2814
343,MSQ,TLV,131.0,False,1215.0,False,B2747
344,TLV,MSQ,-397.0,True,1349.0,False,B2748
345,MSQ,FCO,-800.0,True,640.0,False,B2885
346,FCO,MSQ,-565.0,True,1089.0,False,B2886
347,MSQ,KIV,23.0,False,954.0,False,B2819
348,KIV,MSQ,632.0,False,1247.0,False,B2820
349,MSQ,TIV,-527.0,True,664.0,False,B28317
350,TIV,MSQ,373.0,False,1487.0,False,B28318
351,MSQ,AMS,-134.0,True,1428.0,False,B2867
352,MSQ,AMS,-459.0,True,847.0,False,B2877
353,AMS,MSQ,-850.0,True,621.0,False,B2868
354,AMS,MSQ,-640.0,True,713.0,False,B2878
355,MSQ,BCN,-60.0,True,910.0,False,B2869
356,BCN,MSQ,-2801.0,True,-893.0,True,B2870
357,MSQ,AYT,-452.0,True,204.0,False,B28105
358,MSQ,AYT,-488.0,True,833.0,False,B28205
359,AYT,MSQ,225.0,False,1058.0,False,B28106
360,AYT,MSQ,-1461.0,True,-575.0,True,B28206
361,MSQ,IST,-280.0,True,1042.0,False,B2783
362,IST,MSQ,-1001.0,True,1181.0,False,B2784
363,MSQ,ADB,-3.0,True,1021.0,False,B28193
364,ADB,MSQ,-189.0,True,988.0,False,B28194
365,MSQ,HRK,428.0,False,1111.0,False,B2835
366,MSQ,KBP,-81.0,True,639.0,False,B2843
367,MSQ,KBP,-152.0,True,631.0,False,B2845
368,KBP,MSQ,-313.0,True,547.0,False,B2844
369,KBP,MSQ,265.0,False,1346.0,False,B2846
370,MSQ,IEV,-226.0,True,729.0,False,B2847
371,IEV,MSQ,326.0,False,1066.0,False,B2848
372,MSQ,ODS,-572.0,True,995.0,False,B2833
373,ODS,MSQ,-203.0,True,948.0,False,B2834
374,MSQ,LGW,44.0,False,1843.0,False,B2851
375,LGW,MSQ,-60.0,True,1448.0,False,B2852
376,ANR,ALC,-1109.0,True,86.0,False,TB1101
377,ALC,ANR,-1828.0,True,-512.0,True,TB1102
378,ANR,PMI,-1676.0,True,-153.0,True,TB1401
379,PMI,ANR,-1153.0,True,194.0,False,TB1402
380,BRU,TIA,-514.0,True,1829.0,False,TB2951
381,TIA,BRU,-17.0,True,736.0,False,TB2952
382,CMN,BRU,-1147.0,True,1011.0,False,AT352
383,BRU,VIE,-822.0,True,844.0,False,OS352
384,BRU,VIE,-768.0,True,965.0,False,OS356
385,VIE,BRU,-573.0,True,403.0,False,OS351
386,VIE,BRU,-745.0,True,201.0,False,OS355
387,BRU,SOF,-56.0,True,1946.0,False,FB408
388,SOF,BRU,186.0,False,694.0,False,FB407
389,BRU,YUL,-487.0,True,2041.0,False,AC833
390,YUL,BRU,11.0,False,1753.0,False,AC832
391,XIY,PEK,-934.0,True,188.0,False,HU492
392,PEK,BRU,-20.0,True,2655.0,False,HU491
393,XIY,PEK,-934.0,True,188.0,False,HU492
394,BRU,ZAG,-39.0,True,509.0,False,OU4457
395,ZAG,BRU,403.0,False,951.0,False,OU4456
396,BRU,PRG,-495.0,True,755.0,False,SN2811
397,PRG,BRU,-257.0,True,1208.0,False,SN2812
398,BRU,FIH,-8007.0,True,-5283.0,True,SN1357
399,BRU,CPH,-468.0,True,795.0,False,SK1592
400,CPH,BRU,-512.0,True,734.0,False,SK1591
401,BRU,ADD,-538.0,True,416.0,False,ET729
402,BRU,MRS,-677.0,True,1110.0,False,SN3597
403,MRS,BRU,-1233.0,True,174.0,False,SN3598
404,BRU,NCE,-1091.0,True,215.0,False,SN3621
405,BRU,NCE,-493.0,True,1770.0,False,SN3623
406,BRU,NCE,-1018.0,True,396.0,False,U21646
407,NCE,BRU,-488.0,True,651.0,False,SN3622
408,NCE,BRU,141.0,False,1282.0,False,SN3624
409,NCE,BRU,-531.0,True,573.0,False,U21645
410,BRU,CDG,-1357.0,True,128.0,False,SN3631
411,CDG,BRU,-4701.0,True,-2916.0,True,SN3632
412,BRU,SXF,-196.0,True,1560.0,False,FR167
413,SXF,BRU,8.0,False,1413.0,False,FR166
414,BRU,TXL,-328.0,True,1369.0,False,SN2581
415,BRU,TXL,-49.0,True,1287.0,False,SN2589
416,TXL,BRU,-1154.0,True,366.0,False,SN2582
417,TXL,BRU,-587.0,True,695.0,False,SN2590
418,BRU,FRA,-1215.0,True,98.0,False,LH1007
419,BRU,FRA,-711.0,True,524.0,False,LH1017
420,BRU,FRA,-662.0,True,656.0,False,LH1025
421,FRA,BRU,-1026.0,True,-274.0,True,LH1006
422,FRA,BRU,-602.0,True,466.0,False,LH1014
423,FRA,BRU,-939.0,True,118.0,False,LH1024
424,BRU,MUC,-662.0,True,650.0,False,LH2287
425,BRU,MUC,-297.0,True,1114.0,False,LH2291
426,MUC,BRU,-677.0,True,402.0,False,LH2286
427,MUC,BRU,-947.0,True,251.0,False,LH2290
428,BRU,ATH,-903.0,True,1288.0,False,SN3245
429,ATH,BRU,-1087.0,True,-406.0,True,A3622
430,ATH,BRU,-1101.0,True,-195.0,True,SN3246
431,CHQ,BRU,-3.0,True,750.0,False,TB2412
432,JTR,CHQ,233.0,False,1103.0,False,TB2412
433,BRU,HER,-369.0,True,1591.0,False,SN3257
434,HER,BRU,407.0,False,1093.0,False,SN3258
435,KGS,BRU,267.0,False,1063.0,False,TB2332
436,JMK,KGS,-388.0,True,194.0,False,TB2332
437,BRU,JMK,-1134.0,True,1061.0,False,TB2331
438,BRU,JTR,-648.0,True,925.0,False,TB2411
439,BRU,DUB,-173.0,True,720.0,False,EI639
440,BRU,DUB,-450.0,True,974.0,False,FR1453
441,DUB,BRU,-155.0,True,2119.0,False,EI638
442,DUB,BRU,-14.0,True,2282.0,False,FR1452
443,BRU,CTA,-801.0,True,1155.0,False,SN3131
444,CTA,BRU,-1428.0,True,-877.0,True,SN3132
445,BRU,FLR,-489.0,True,1189.0,False,SN3139
446,FLR,BRU,-1066.0,True,300.0,False,SN3140
447,BRU,MXP,355.0,False,2249.0,False,AZ153
448,BRU,MXP,-607.0,True,1939.0,False,SN3157
449,CMN,BRU,-1147.0,True,1011.0,False,AT352
450,MXP,BRU,-1062.0,True,123.0,False,AZ154
451,MXP,BRU,-681.0,True,589.0,False,SN3158
452,BRU,NAP,-470.0,True,1714.0,False,SN3169
453,NAP,BRU,-764.0,True,-459.0,True,SN3170
454,BRU,PMO,-1520.0,True,711.0,False,SN3135
455,PMO,BRU,-1311.0,True,-375.0,True,SN3136
456,BRU,FCO,-873.0,True,1508.0,False,AZ165
457,BRU,FCO,-1147.0,True,1392.0,False,FR2983
458,FCO,BRU,-923.0,True,291.0,False,AZ160
459,FCO,BRU,-966.0,True,103.0,False,FR2984
460,BRU,RIX,-700.0,True,626.0,False,BT604
461,RIX,BRU,-544.0,True,536.0,False,BT603
462,BRU,VNO,-592.0,True,1227.0,False,SN2371
463,VNO,BRU,-116.0,True,1218.0,False,SN2372
464,CMN,BRU,-1147.0,True,1011.0,False,AT352
465,BRU,CMN,-20411.0,True,-14997.0,True,AT353
466,CMN,BRU,-1147.0,True,1011.0,False,AT352
467,BRU,CMN,-20411.0,True,-14997.0,True,AT353
468,BRU,TNG,-28.0,True,1275.0,False,3O114
469,TNG,BRU,44.0,False,1347.0,False,3O113
470,BRU,AMS,82.0,False,2025.0,False,KL1724
471,AMS,BRU,-572.0,True,859.0,False,KL1723
472,BRU,WAW,-146.0,True,1578.0,False,LO234
473,WAW,BRU,-285.0,True,1253.0,False,LO233
474,BRU,FAO,-475.0,True,1059.0,False,SN3801
475,BRU,FAO,-1239.0,True,-47.0,True,TB1943
476,FAO,BRU,-531.0,True,1321.0,False,SN3802
477,FAO,BRU,-1131.0,True,662.0,False,TB1944
478,BRU,LIS,-753.0,True,1171.0,False,SN3819
479,BRU,LIS,-442.0,True,397.0,False,TP2871
480,LIS,BRU,455.0,False,2834.0,False,SN3820
481,LIS,BRU,-634.0,True,790.0,False,TP2870
482,BRU,OPO,-579.0,True,797.0,False,SN3809
483,OPO,BRU,-177.0,True,1688.0,False,SN3810
484,BRU,DOH,-524.0,True,17433.0,False,QR8195
485,BRU,DOH,-142.0,True,2605.0,False,QR8441
486,DOH,BRU,246.0,False,2305.0,False,QR8194
487,BRU,OTP,1.0,False,1756.0,False,0B124
488,OTP,BRU,89.0,False,1173.0,False,0B123
489,BRU,DSS,-5043.0,True,-2380.0,True,SN1201
