,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list,flight_code_list
1188,ADB,DUS,-1986.0,True,-919.0,True,XQ958
1189,DUS,LHR,-799.0,True,1601.0,False,EW9462
1190,LHR,DUS,216.0,False,1983.0,False,EW9463
1191,FRA,VIE,-1163.0,True,570.0,False,OS122
1192,FRA,VIE,-507.0,True,1161.0,False,OS126
1193,ICN,SVO,-8066.0,True,-5019.0,True,KE537
1194,VIE,OSL,73.0,False,1871.0,False,KE541
1195,VIE,FRA,-731.0,True,572.0,False,OS125
1196,FRA,ICN,566.0,False,2103.0,False,OZ796
1197,VIE,FRA,99.0,False,1416.0,False,LH1243
1198,FRA,BAH,-2519.0,True,74.0,False,GF16
1199,CDG,FRA,-2587.0,True,-1673.0,True,GF16
1200,FRA,CDG,-565.0,True,601.0,False,GF17
1201,FRA,MSQ,-325.0,True,670.0,False,B2894
1202,MSQ,FRA,-663.0,True,966.0,False,B2893
1203,AMS,FRA,-680.0,True,4560.0,False,UC1507
1204,MIA,AMS,-1239.0,True,482.0,False,UC1507
1205,FRA,GRU,-1144.0,True,150.0,False,LH506
1206,FRA,GRU,-733.0,True,-193.0,True,LA8071
1207,GRU,FRA,-863.0,True,2382.0,False,LH507
1208,GRU,FRA,-2148.0,True,-268.0,True,LA8070
1209,FRA,YUL,-916.0,True,2539.0,False,AC875
1210,YUL,FRA,-2318.0,True,-42.0,True,AC874
1211,FRA,YYZ,-880.0,True,2349.0,False,AC873
1212,YYZ,FRA,-1931.0,True,-489.0,True,AC872
1213,FRA,PEK,-518.0,True,721.0,False,CA1042
1214,CTU,ICN,-2576.0,True,2342.0,False,LH8410
1215,FRA,CTU,-340.0,True,1668.0,False,LH8410
1216,CAN,FRA,-5713.0,True,-4506.0,True,CZ469
1217,FRA,PVG,-945.0,True,994.0,False,LH728
1218,PVG,ICN,-1243.0,True,779.0,False,LH8400
1219,FRA,PVG,-1647.0,True,198.0,False,LH8404
1220,PVG,FRA,-607.0,True,-1481.0,True,CK211
1221,PVG,FRA,-30459.0,True,-26751.0,True,CZ463
1222,PVG,FRA,-1086.0,True,455.0,False,LH729
1223,PVG,FRA,-6405.0,True,-5190.0,True,CA1041
1224,FRA,ZAG,-724.0,True,524.0,False,OU409
1225,FRA,ZAG,-1221.0,True,-477.0,True,OU417
1226,ZAG,FRA,25.0,False,925.0,False,OU410
1227,ZAG,FRA,-420.0,True,606.0,False,OU416
1228,FRA,PRG,-546.0,True,503.0,False,LH1392
1229,FRA,PRG,-568.0,True,533.0,False,LH1400
1230,PRG,FRA,-793.0,True,864.0,False,LH1393
1231,PRG,FRA,22.0,False,1650.0,False,LH1401
1232,FRA,CPH,-2700.0,True,-1517.0,True,LH832
1233,TLV,CAI,836.0,False,1142.0,False,LH8290
1234,FRA,TLV,-180.0,True,2054.0,False,LH8290
1235,CAI,FRA,-869.0,True,35.0,False,LH8291
1236,FRA,ADD,-901.0,True,569.0,False,ET707
1237,ADD,FRA,-1214.0,True,605.0,False,ET706
1238,FRA,HEL,-532.0,True,191.0,False,LH854
1239,FRA,LYS,-763.0,True,314.0,False,LH1074
1240,LYS,FRA,-1430.0,True,-213.0,True,LH1075
1241,NCE,FRA,-394.0,True,1186.0,False,LH1065
1242,FRA,CDG,-2281.0,True,-52.0,True,AF1619
1243,FRA,CDG,-1549.0,True,-238.0,True,LH1028
1244,FRA,CDG,-475.0,True,793.0,False,LH1040
1245,CDG,FRA,-426.0,True,1043.0,False,AF1318
1246,CDG,FRA,-2073.0,True,107.0,False,AF1618
1247,CDG,FRA,-1746.0,True,-269.0,True,LH1029
1248,CDG,FRA,-945.0,True,407.0,False,LH1041
1249,FRA,BER,-608.0,True,513.0,False,LH176
1250,FRA,BER,-1833.0,True,-633.0,True,LH186
1251,FRA,BER,-890.0,True,246.0,False,LH202
1252,BER,FRA,-511.0,True,893.0,False,LH167
1253,BER,FRA,-662.0,True,576.0,False,LH173
1254,BER,FRA,-813.0,True,501.0,False,LH183
1255,FRA,DRS,-681.0,True,306.0,False,LH210
1256,FRA,HAM,-487.0,True,594.0,False,LH8
1257,HAM,FRA,-398.0,True,933.0,False,LH5
1258,HAM,FRA,-784.0,True,618.0,False,LH15
1259,HAM,FRA,-305.0,True,920.0,False,LH29
1260,FRA,HAJ,-617.0,True,31.0,False,LH52
1261,HAJ,FRA,-371.0,True,749.0,False,LH57
1262,FRA,MUC,-465.0,True,762.0,False,LH98
1263,FRA,MUC,-456.0,True,12683.0,False,LH116
1264,FRA,MUC,-867.0,True,425.0,False,LH122
1265,MUC,FRA,-633.0,True,1054.0,False,LH93
1266,MUC,FRA,-1099.0,True,466.0,False,LH103
1267,MUC,FRA,-714.0,True,503.0,False,LH117
1268,MUC,FRA,-1662.0,True,-164.0,True,LH121
1269,FRA,ATH,-1272.0,True,21.0,False,LH1278
1270,ATH,FRA,-4040.0,True,-2935.0,True,LH1285
1271,FRA,SKG,-861.0,True,1118.0,False,A3531
1272,FRA,HKG,-820.0,True,-53.0,True,LH796
1273,BLR,FRA,-112.0,True,889.0,False,LH8473
1274,HKG,BLR,-3.0,True,1379.0,False,LH8473
1275,FRA,BUD,-1417.0,True,-99.0,True,LH1338
1276,FRA,BUD,-999.0,True,191.0,False,LH1342
1277,BUD,FRA,-398.0,True,897.0,False,LH1339
1278,BUD,FRA,-1202.0,True,-52.0,True,LH1343
1279,FRA,BLR,-1837.0,True,-535.0,True,LH754
1280,BLR,FRA,-2278.0,True,-1159.0,True,LH755
1281,FRA,DEL,-1550.0,True,2721.0,False,AI120
1282,FRA,DEL,-1547.0,True,2366.0,False,LH760
1283,DEL,CDG,-7123.0,True,-2403.0,True,CX37
1284,HKG,DEL,-8049.0,True,-5243.0,True,CX37
1285,DEL,FRA,-1128.0,True,-390.0,True,LH761
1286,FRA,BOM,-461.0,True,1726.0,False,LH756
1287,BLR,HKG,-1054.0,True,811.0,False,LH8472
1288,MAA,BLR,1587.0,False,3289.0,False,LH8472
1289,BOM,FRA,-1117.0,True,-1831.0,True,LH757
1290,TLV,CAI,836.0,False,1142.0,False,LH8290
1291,FRA,TLV,-180.0,True,2054.0,False,LH8290
1292,FRA,LIN,-76.0,True,630.0,False,LH274
1293,LIN,FRA,-2589.0,True,-965.0,True,LH271
1294,LIN,FRA,-873.0,True,514.0,False,LH279
1295,FRA,FCO,-666.0,True,703.0,False,AZ403
1296,FCO,FRA,-514.0,True,1308.0,False,AZ400
1297,FRA,HND,-603.0,True,2530.0,False,LH716
1298,FRA,HND,-1055.0,True,1770.0,False,NH204
1299,HND,FRA,-1839.0,True,612.0,False,NH203
1300,FRA,NRT,12.0,False,2570.0,False,JL408
1301,FRA,NRT,-849.0,True,3227.0,False,LH8384
1302,NRT,ICN,-730.0,True,81.0,False,LH8386
1303,NRT,FRA,-1223.0,True,1734.0,False,JL407
1304,FRA,URA,-1089.0,True,443.0,False,KC938
1305,URA,FRA,-563.0,True,912.0,False,KC937
1306,FRA,RIX,-829.0,True,423.0,False,BT244
1307,RIX,FRA,-1322.0,True,-236.0,True,BT243
1308,FRA,MLA,-743.0,True,-470.0,True,LH1276
1309,MLA,FRA,-981.0,True,404.0,False,LH1277
1310,FRA,MEX,-1957.0,True,2809.0,False,LH498
1311,FRA,KIV,-1153.0,True,362.0,False,9U864
1312,KIV,FRA,-287.0,True,22.0,False,9U863
1313,FRA,AMS,-997.0,True,1000.0,False,KL1766
1314,AMS,FRA,-85.0,True,1269.0,False,KL1765
1315,AMS,FRA,-680.0,True,4560.0,False,UC1507
1316,MIA,AMS,-1239.0,True,482.0,False,UC1507
1317,ABV,FRA,-506.0,True,585.0,False,LH595
1318,LOS,SSG,-824.0,True,300.0,False,LH568
1319,FRA,LOS,-1423.0,True,-161.0,True,LH568
1320,LOS,FRA,-952.0,True,438.0,False,LH569
1321,SSG,LOS,-1980.0,True,-2467.0,True,LH569
1322,FRA,OSL,-1789.0,True,-801.0,True,LH862
1323,FRA,OSL,-1035.0,True,549.0,False,LH864
1324,OSL,FRA,-3970.0,True,-2706.0,True,LH863
1325,FRA,MCT,-704.0,True,773.0,False,WY116
1326,FRA,WAW,-748.0,True,801.0,False,LO380
1327,FRA,WAW,-909.0,True,378.0,False,LH1348
1328,FRA,WAW,-731.0,True,297.0,False,LH1352
1329,WAW,FRA,-267.0,True,2083.0,False,LO379
1330,WAW,FRA,-641.0,True,338.0,False,LH1351
1331,WAW,FRA,-1514.0,True,-316.0,True,LH1353
1332,FRA,WRO,-927.0,True,-199.0,True,LH1372
1333,WRO,FRA,-446.0,True,814.0,False,LH1359
1334,FRA,LIS,-847.0,True,10.0,False,LH1168
1335,LIS,FRA,-749.0,True,744.0,False,LH1169
1336,FRA,OPO,-478.0,True,125.0,False,LH1176
1337,OPO,FRA,-735.0,True,980.0,False,LH1177
1338,FRA,DOH,-722.0,True,1717.0,False,QR68
1339,FRA,DOH,-695.0,True,2060.0,False,QR70
1340,FRA,DOH,-2686.0,True,91.0,False,QR8222
1341,DOH,FRA,-2308.0,True,-158.0,True,QR67
1342,DOH,FRA,-1046.0,True,1032.0,False,QR69
1343,DOH,FRA,-926.0,True,2165.0,False,QR8221
1344,FRA,OTP,-1742.0,True,139.0,False,RO302
1345,FRA,OTP,-1793.0,True,-275.0,True,LH1422
1346,OTP,FRA,-2515.0,True,-1257.0,True,RO301
1347,OTP,FRA,-1395.0,True,-676.0,True,LH1423
1348,FRA,KJA,-6241.0,True,-4058.0,True,RU380
1349,SVO,FRA,-17614.0,True,-15121.0,True,RU381
1350,FRA,SVO,-6269.0,True,-3261.0,True,RU382
1351,ICN,FRA,-808.0,True,-408.0,True,LH8391
1352,VCP,MVD,-608.0,True,1109.0,False,LH8264
1353,FRA,VCP,-366.0,True,1416.0,False,LH8264
1354,FRA,BEG,-1145.0,True,392.0,False,LH1406
1355,BEG,FRA,-454.0,True,760.0,False,LH1407
1356,FRA,SIN,-647.0,True,1931.0,False,SQ25
1357,SIN,FRA,-540.0,True,273.0,False,SQ26
1358,FRA,ICN,-145.0,True,1772.0,False,OZ542
1359,FRA,ICN,566.0,False,2103.0,False,OZ796
1360,ICN,FRA,-981.0,True,-364.0,True,OZ541
1361,ICN,FRA,-358.0,True,1251.0,False,LH8387
1362,ICN,FRA,-1355.0,True,-272.0,True,LH8433
1363,ICN,FRA,-1379.0,True,-208.0,True,LH8441
1364,ICN,FRA,-3628.0,True,-1312.0,True,LH8445
1365,FRA,BCN,-650.0,True,436.0,False,LH1138
1366,BCN,FRA,-578.0,True,1399.0,False,LH1139
1367,FRA,SPC,-804.0,True,-140.0,True,DE1406
1368,SPC,FRA,-607.0,True,1330.0,False,DE1407
1369,FRA,MAD,-1035.0,True,-63.0,True,LH1114
1370,FRA,MAD,-36331.0,True,-35059.0,True,LH1120
1371,FRA,MAD,-2177.0,True,-454.0,True,UX1506
1372,MAD,FRA,-3431.0,True,-1333.0,True,LH1115
1373,MAD,FRA,-18253.0,True,-16029.0,True,LH1121
1374,MAD,FRA,-3370.0,True,-498.0,True,UX1509
1375,FRA,AGP,-3266.0,True,-2665.0,True,LH1148
1376,AGP,FRA,-4233.0,True,-2445.0,True,LH1149
1377,GOT,FRA,-165.0,True,624.0,False,LH819
1378,FRA,ARN,-2351.0,True,-1238.0,True,LH808
1379,ARN,FRA,-1104.0,True,232.0,False,LH809
1380,FRA,GVA,-6073.0,True,-5020.0,True,LX1083
1381,FRA,ZRH,-744.0,True,112.0,False,LH1186
1382,FRA,ZRH,-1367.0,True,-30.0,True,LX1077
1383,ZRH,FRA,-567.0,True,828.0,False,LH1187
1384,ZRH,FRA,-387.0,True,1148.0,False,LX1076
1385,FRA,TPE,-90.0,True,2603.0,False,CI62
1386,FRA,BKK,-810.0,True,3173.0,False,LH772
1387,FRA,BKK,-107.0,True,3797.0,False,TG923
1388,BKK,FRA,-416.0,True,286.0,False,TG922
1389,FRA,IST,-3120.0,True,-1847.0,True,TK1588
1390,IST,FRA,-1732.0,True,-506.0,True,TK1587
1391,FRA,AUH,-560.0,True,1335.0,False,EY8
1392,AUH,FRA,-1455.0,True,427.0,False,EY7
1393,FRA,DXB,-821.0,True,1476.0,False,EK46
1394,FRA,DXB,-3830.0,True,-824.0,True,EK48
1395,FRA,DXB,-1799.0,True,253.0,False,LH630
1396,DXB,FRA,-604.0,True,1498.0,False,EK47
1397,DXB,FRA,-855.0,True,-1789.0,True,LH631
1398,FRA,BHX,-1012.0,True,-190.0,True,LH954
1399,BHX,FRA,-709.0,True,98.0,False,LH955
1400,FRA,LHR,-296.0,True,1896.0,False,LH900
1401,LHR,FRA,-734.0,True,975.0,False,LH901
1402,ICN,DME,-3630.0,True,-3050.0,True,OZ793
1403,FRA,MAN,-1348.0,True,-91.0,True,LH942
1404,MAN,FRA,-538.0,True,712.0,False,LH943
1405,FRA,ATL,-1000.0,True,3581.0,False,DL15
1406,FRA,ATL,-953.0,True,2704.0,False,LH8174
1407,JFK,FRA,1458.0,False,3067.0,False,LH8171
1408,ATL,JFK,-1612.0,True,-48.0,True,LH8171
1409,FRA,BOS,-1912.0,True,1839.0,False,LH422
1410,BOS,FRA,-194.0,True,1328.0,False,LH423
1411,FRA,ORD,-1986.0,True,1576.0,False,LH430
1412,FRA,ORD,-3217.0,True,-275.0,True,UA2777
1413,ORD,FRA,-510.0,True,1100.0,False,LH431
1414,ORD,FRA,-3240.0,True,-82.0,True,LH8189
1415,ORD,FRA,-1907.0,True,-1012.0,True,UA2776
1416,FRA,DFW,-3507.0,True,162.0,False,AA71
1417,DFW,FRA,-59.0,True,1107.0,False,AA70
1418,LHR,EWR,-1405.0,True,2047.0,False,UA2789
1419,EWR,LHR,-248.0,True,545.0,False,UA2788
1420,FRA,MIA,-1356.0,True,2061.0,False,LH462
1421,MIA,FRA,-774.0,True,2220.0,False,LH463
1422,FRA,JFK,-193.0,True,3664.0,False,LH8160
1423,FRA,EWR,-1243.0,True,2697.0,False,LH402
1424,FRA,EWR,-1795.0,True,2052.0,False,UA961
1425,FRA,ATL,-6185.0,True,-1669.0,True,UA2799
1426,EWR,FRA,-365.0,True,996.0,False,LH403
1427,EWR,FRA,-261.0,True,1619.0,False,UA960
1428,ATL,FRA,-1696.0,True,-946.0,True,UA2798
1429,EWR,FRA,-3496.0,True,-2056.0,True,UA2798
1430,FRA,SFO,-603.0,True,1162.0,False,UA59
1431,SFO,FRA,-520.0,True,1560.0,False,UA58
1432,FRA,IAD,-2086.0,True,2015.0,False,UA988
1433,IAD,FRA,-780.0,True,1505.0,False,UA989
1434,VOK,HHN,-5906.0,True,-3717.0,True,UA2576
1435,HHN,INI,-2028.0,True,-892.0,True,JU1337
1436,INI,HHN,-1642.0,True,-1233.0,True,JU1336
1437,HAM,VIE,-508.0,True,-107.0,True,OS172
1438,VIE,HAM,-536.0,True,-135.0,True,OS171
1439,HAM,CDG,-954.0,True,255.0,False,AF1511
1440,CDG,HAM,-1527.0,True,-409.0,True,AF1510
1441,HAM,FRA,-398.0,True,933.0,False,LH5
1442,HAM,FRA,-784.0,True,618.0,False,LH15
1443,HAM,FRA,-305.0,True,920.0,False,LH29
1444,FRA,HAM,-487.0,True,594.0,False,LH8
1445,HAM,MUC,8.0,False,1614.0,False,EW7176
1446,HAM,MUC,-332.0,True,545.0,False,LH2063
1447,HAM,MUC,324.0,False,1326.0,False,LH2077
1448,MUC,HAM,-289.0,True,1569.0,False,EW7177
1449,MUC,HAM,-350.0,True,1035.0,False,LH2062
1450,HAM,STR,404.0,False,1581.0,False,EW2045
1451,HAM,RIX,-1733.0,True,-868.0,True,BT252
1452,RIX,HAM,-1416.0,True,-710.0,True,BT251
1453,HAM,AMS,-1911.0,True,-721.0,True,KL1780
1454,AMS,HAM,-584.0,True,709.0,False,KL1779
1455,HAM,PMI,-538.0,True,364.0,False,EW7580
1456,PMI,HAM,-444.0,True,1672.0,False,EW7581
1457,HAM,IST,-2248.0,True,-266.0,True,TK1662
1458,IST,HAM,-1457.0,True,-374.0,True,TK1661
1459,HAM,SAW,-2969.0,True,-982.0,True,PC1044
1460,SAW,HAM,-1431.0,True,-625.0,True,PC1043
1461,HAJ,CDG,-7.0,True,391.0,False,5O4635
1462,BER,HAJ,-135.0,True,769.0,False,5O4635
1463,HAJ,BER,7.0,False,965.0,False,5O4634
1464,CDG,HAJ,-1492.0,True,-231.0,True,5O4634
1465,HAJ,BER,7.0,False,965.0,False,5O4634
1466,CDG,HAJ,-1492.0,True,-231.0,True,5O4634
1467,HAJ,CDG,-7.0,True,391.0,False,5O4635
1468,BER,HAJ,-135.0,True,769.0,False,5O4635
1469,HAJ,FRA,-371.0,True,749.0,False,LH57
1470,FRA,HAJ,-617.0,True,31.0,False,LH52
1471,CDG,ISL,-564.0,True,1418.0,False,MB224
1472,LEJ,CDG,-2338.0,True,-647.0,True,MB224
1473,MUC,VIE,-1743.0,True,-92.0,True,OS116
1474,MUC,HEL,-734.0,True,864.0,False,AY1406
1475,HEL,MUC,-372.0,True,748.0,False,AY1405
1476,MUC,BER,-647.0,True,460.0,False,LH1934
1477,MUC,BER,-543.0,True,588.0,False,LH1936
1478,BER,MUC,78.0,False,1390.0,False,LH1935
1479,BER,MUC,-107.0,True,1143.0,False,LH1937
1480,MUC,DUS,-616.0,True,821.0,False,EW9091
1481,MUC,DUS,-959.0,True,135.0,False,LH2004
1482,DUS,MUC,-23.0,True,1444.0,False,EW9090
1483,DUS,MUC,-485.0,True,397.0,False,LH2005
1484,MUC,FRA,-633.0,True,1054.0,False,LH93
1485,MUC,FRA,-1099.0,True,466.0,False,LH103
1486,MUC,FRA,-714.0,True,503.0,False,LH117
1487,MUC,FRA,-1662.0,True,-164.0,True,LH121
1488,FRA,MUC,-465.0,True,762.0,False,LH98
1489,FRA,MUC,-456.0,True,12683.0,False,LH116
1490,FRA,MUC,-867.0,True,425.0,False,LH122
1491,MUC,HAM,-289.0,True,1569.0,False,EW7177
1492,MUC,HAM,-350.0,True,1035.0,False,LH2062
1493,HAM,MUC,8.0,False,1614.0,False,EW7176
1494,HAM,MUC,-332.0,True,545.0,False,LH2063
1495,HAM,MUC,324.0,False,1326.0,False,LH2077
1496,MUC,ATH,-631.0,True,633.0,False,LH1752
1497,ATH,MUC,-660.0,True,594.0,False,LH1753
1498,MUC,FCO,-783.0,True,894.0,False,AZ433
1499,FCO,MUC,-880.0,True,614.0,False,AZ436
1500,MUC,PRN,-763.0,True,751.0,False,EW6615
1501,PRN,MUC,-199.0,True,1033.0,False,EW6614
1502,FRA,MLA,-1411.0,True,-1167.0,True,KM307
1503,MLA,MUC,-218.0,True,1971.0,False,KM306
1504,MUC,AMS,-1350.0,True,367.0,False,KL1794
1505,AMS,MUC,-303.0,True,881.0,False,KL1793
1506,MUC,WAW,327.0,False,2316.0,False,LO354
1507,WAW,MUC,-486.0,True,841.0,False,LO353
1508,MUC,DOH,-125.0,True,2455.0,False,QR58
1509,DOH,MUC,-1276.0,True,1000.0,False,QR57
1510,MUC,BCN,-1126.0,True,-88.0,True,LH1812
1511,BCN,MUC,-1346.0,True,237.0,False,LH1813
1512,MUC,MAD,-1102.0,True,303.0,False,UX1518
1513,MAD,MUC,-3030.0,True,-521.0,True,UX1517
1514,MUC,IST,-1257.0,True,1431.0,False,TK1636
1515,IST,MUC,-1094.0,True,-233.0,True,TK1635
1516,MUC,ADB,-2701.0,True,-464.0,True,XQ977
1517,ADB,MUC,-2334.0,True,-934.0,True,XQ976
1518,MUC,AUH,234.0,False,1898.0,False,EY6
1519,AUH,MUC,-1395.0,True,39.0,False,EY5
1520,MUC,DXB,-700.0,True,1273.0,False,EK50
1521,DXB,MUC,-1878.0,True,593.0,False,EK49
1522,MUC,ORD,-537.0,True,4022.0,False,LH434
1523,MUC,LAX,-1457.0,True,1703.0,False,LH452
1524,EWR,MUC,-363.0,True,1142.0,False,LH413
1525,STR,VIE,79.0,False,659.0,False,OS188
1526,VIE,STR,-547.0,True,-60.0,True,OS187
1527,HAM,STR,404.0,False,1581.0,False,EW2045
1528,STR,PRN,-7.0,True,910.0,False,EW5712
1529,PRN,STR,-26.0,True,1713.0,False,EW5713
1530,ATH,TIA,-973.0,True,-71.0,True,A3970
1531,ATH,VIE,-1570.0,True,-57.0,True,OS802
1532,ATH,BAH,-830.0,True,1577.0,False,GF42
1533,BAH,ATH,-295.0,True,1740.0,False,GF41
1534,ATH,LCA,-1237.0,True,488.0,False,OA902
1535,LCA,ATH,-1021.0,True,-384.0,True,OA901
1536,ATH,CAI,-406.0,True,1506.0,False,A3930
1537,ADD,ATH,-617.0,True,-1123.0,True,ET760
1538,ATH,DUS,-1793.0,True,-290.0,True,A3840
1539,DUS,ATH,-1083.0,True,505.0,False,A3841
1540,ATH,FRA,-4040.0,True,-2935.0,True,LH1285
1541,FRA,ATH,-1272.0,True,21.0,False,LH1278
1542,ATH,MUC,-660.0,True,594.0,False,LH1753
1543,MUC,ATH,-631.0,True,633.0,False,LH1752
1544,ATH,AXD,-448.0,True,140.0,False,GQ290
1545,ATH,AXD,-104.0,True,942.0,False,OA140
1546,AXD,ATH,-634.0,True,160.0,False,GQ291
1547,AXD,ATH,-57.0,True,1303.0,False,OA141
1548,ATH,JTY,215.0,False,968.0,False,GQ10
1549,JTY,ATH,0.0,False,1815.0,False,GQ11
1550,ATH,CHQ,-213.0,True,868.0,False,GQ250
1551,ATH,CHQ,-196.0,True,982.0,False,OA332
1552,ATH,CHQ,92.0,False,1126.0,False,OA336
1553,CHQ,ATH,250.0,False,1326.0,False,GQ251
1554,CHQ,ATH,314.0,False,1292.0,False,GQ255
1555,CHQ,ATH,-508.0,True,635.0,False,OA331
1556,CHQ,ATH,4.0,False,1019.0,False,OA333
1557,ATH,JKH,443.0,False,1946.0,False,GQ242
1558,ATH,JKH,-422.0,True,408.0,False,OA270
1559,JKH,ATH,-442.0,True,633.0,False,GQ243
1560,JKH,ATH,-180.0,True,384.0,False,OA271
1561,ATH,CFU,-430.0,True,269.0,False,GQ274
1562,ATH,HER,-248.0,True,1416.0,False,GQ210
1563,ATH,HER,-252.0,True,1352.0,False,GQ212
1564,ATH,HER,175.0,False,1291.0,False,OA300
1565,ATH,HER,-158.0,True,990.0,False,OA314
1566,ATH,HER,-349.0,True,765.0,False,OA320
1567,HER,ATH,-36.0,True,1447.0,False,GQ211
1568,HER,ATH,210.0,False,1292.0,False,GQ213
1569,HER,ATH,-345.0,True,538.0,False,OA301
1570,HER,ATH,300.0,False,1283.0,False,OA303
1571,HER,ATH,48.0,False,968.0,False,OA319
1572,ATH,JIK,23.0,False,1413.0,False,GQ450
1573,IOA,ATH,-559.0,True,-109.0,True,OA161
1574,ATH,AOK,-671.0,True,576.0,False,OA4
1575,AOK,ATH,-436.0,True,344.0,False,OA5
1576,ATH,EFL,180.0,False,1681.0,False,GQ260
1577,EFL,ATH,71.0,False,1136.0,False,GQ261
1578,ATH,KIT,-16.0,True,779.0,False,GQ440
1579,ATH,KGS,459.0,False,1431.0,False,GQ224
1580,KGS,ATH,163.0,False,526.0,False,GQ225
1581,JMK,ATH,-360.0,True,592.0,False,OA375
1582,ATH,MJT,-631.0,True,1349.0,False,GQ302
1583,MJT,ATH,-171.0,True,1853.0,False,GQ303
1584,ATH,JNX,-859.0,True,382.0,False,OA12
1585,ATH,JNX,309.0,False,1084.0,False,GQ400
1586,JNX,ATH,-71.0,True,927.0,False,OA13
1587,JNX,ATH,0.0,False,670.0,False,GQ401
1588,ATH,PAS,-53.0,True,1133.0,False,OA72
1589,ATH,PAS,174.0,False,1424.0,False,GQ470
1590,PAS,ATH,103.0,False,919.0,False,OA73
1591,PAS,ATH,0.0,False,1283.0,False,GQ471
1592,ATH,RHO,-659.0,True,734.0,False,OA204
1593,ATH,RHO,-267.0,True,840.0,False,OA210
1594,RHO,ATH,-260.0,True,688.0,False,OA205
1595,RHO,ATH,-97.0,True,895.0,False,OA211
1596,ATH,SMI,-93.0,True,724.0,False,GQ310
1597,ATH,SMI,-179.0,True,959.0,False,OA240
1598,ATH,SMI,-229.0,True,261.0,False,OA246
1599,SMI,ATH,-510.0,True,151.0,False,GQ311
1600,SMI,ATH,241.0,False,1069.0,False,OA241
1601,SMI,ATH,-498.0,True,-227.0,True,OA247
1602,ATH,JTR,-344.0,True,1039.0,False,GQ344
1603,ATH,JTR,-463.0,True,57.0,False,OA354
1604,JTR,ATH,46.0,False,1152.0,False,GQ345
1605,JTR,ATH,-163.0,True,124.0,False,OA355
1606,ATH,JSI,-152.0,True,360.0,False,GQ430
1607,JSI,ATH,69.0,False,942.0,False,GQ431
1608,ATH,SKG,-503.0,True,556.0,False,OA104
1609,ATH,SKG,-292.0,True,939.0,False,OA116
1610,ATH,SKG,-329.0,True,1031.0,False,OA126
1611,SKG,ATH,-1199.0,True,-77.0,True,OA101
1612,SKG,ATH,41.0,False,1022.0,False,OA111
1613,SKG,ATH,-211.0,True,917.0,False,OA121
1614,ATH,MXP,-391.0,True,1190.0,False,A3664
1615,MXP,ATH,-819.0,True,756.0,False,A3665
1616,ATH,AMS,-247.0,True,1640.0,False,KL1576
1617,AMS,ATH,-919.0,True,537.0,False,KL1575
1618,ATH,DOH,-4609.0,True,-3279.0,True,QR204
1619,DOH,ATH,-5077.0,True,-4987.0,True,QR203
1620,ATH,OTP,-654.0,True,-34.0,True,RO274
1621,OTP,ATH,-637.0,True,1100.0,False,RO273
1622,ATH,ZRH,-358.0,True,1071.0,False,A3850
1623,ZRH,ATH,-350.0,True,1116.0,False,A3851
1624,ATH,DXB,-437.0,True,2401.0,False,EK210
1625,DXB,ATH,-508.0,True,1215.0,False,EK209
1626,LHR,ATH,-475.0,True,1626.0,False,A3603
1627,CHQ,ATH,250.0,False,1326.0,False,GQ251
1628,CHQ,ATH,314.0,False,1292.0,False,GQ255
1629,CHQ,ATH,-508.0,True,635.0,False,OA331
1630,CHQ,ATH,4.0,False,1019.0,False,OA333
1631,ATH,CHQ,-213.0,True,868.0,False,GQ250
1632,ATH,CHQ,-196.0,True,982.0,False,OA332
1633,ATH,CHQ,92.0,False,1126.0,False,OA336
1634,ATH,CFU,-430.0,True,269.0,False,GQ274
1635,CFU,SKG,263.0,False,1440.0,False,GQ531
1636,SKG,CFU,605.0,False,1608.0,False,GQ530
1637,HER,ATH,-36.0,True,1447.0,False,GQ211
1638,HER,ATH,210.0,False,1292.0,False,GQ213
1639,HER,ATH,-345.0,True,538.0,False,OA301
1640,HER,ATH,300.0,False,1283.0,False,OA303
1641,HER,ATH,48.0,False,968.0,False,OA319
1642,ATH,HER,-248.0,True,1416.0,False,GQ210
1643,ATH,HER,-252.0,True,1352.0,False,GQ212
1644,ATH,HER,175.0,False,1291.0,False,OA300
1645,ATH,HER,-158.0,True,990.0,False,OA314
1646,ATH,HER,-349.0,True,765.0,False,OA320
1647,HER,RHO,-220.0,True,689.0,False,GQ100
1648,RHO,HER,-1653.0,True,-1516.0,True,GQ101
1649,KGS,ATH,163.0,False,526.0,False,GQ225
1650,ATH,KGS,459.0,False,1431.0,False,GQ224
1651,RHO,KGS,-35.0,True,496.0,False,GQ70
1652,RHO,KGS,-35.0,True,496.0,False,GQ70
1653,JMK,ATH,-360.0,True,592.0,False,OA375
1654,RHO,ATH,-260.0,True,688.0,False,OA205
1655,RHO,ATH,-97.0,True,895.0,False,OA211
1656,ATH,RHO,-659.0,True,734.0,False,OA204
1657,ATH,RHO,-267.0,True,840.0,False,OA210
1658,RHO,HER,-1653.0,True,-1516.0,True,GQ101
1659,HER,RHO,-220.0,True,689.0,False,GQ100
1660,RHO,KGS,-35.0,True,496.0,False,GQ70
1661,RHO,SKG,108.0,False,574.0,False,OA581
1662,SKG,RHO,-74.0,True,1187.0,False,OA580
