,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list,flight_code_list
0,TIA,VIE,182.0,False,1324.0,False,OS850
1,VIE,TIA,-311.0,True,1193.0,False,OS849
2,TIA,BRU,18.0,False,906.0,False,TB2952
3,BRU,TIA,-313.0,True,1410.0,False,TB2951
4,TIA,BSL,-326.0,True,4.0,False,W66635
5,BSL,TIA,-443.0,True,1857.0,False,W66636
6,TIA,DTM,-1041.0,True,44.0,False,W63841
7,DTM,TIA,-3017.0,True,-1555.0,True,W63842
8,TIA,ATH,-327.0,True,787.0,False,A3973
9,ATH,TIA,-1130.0,True,139.0,False,A3972
10,TIA,BGY,-1185.0,True,-419.0,True,W63845
11,BGY,TIA,-1831.0,True,-1911.0,True,W63846
12,TIA,MXP,-813.0,True,-174.0,True,W66607
13,MXP,TIA,-2546.0,True,-887.0,True,W66608
14,TIA,PSA,-1102.0,True,-680.0,True,ZB2009
15,PSA,TIA,-1223.0,True,141.0,False,ZB2010
16,TIA,VCE,-17244.0,True,-15621.0,True,2B225
17,VCE,TIA,-19218.0,True,-17150.0,True,2B224
18,TIA,VRN,6578.0,False,1587.0,False,ZB2011
19,VRN,TIA,6894.0,False,1654.0,False,ZB2012
20,TIA,BEG,55.0,False,1104.0,False,JU213
21,TIA,BEG,-231.0,True,864.0,False,JU217
22,BEG,TIA,-353.0,True,836.0,False,JU212
23,BEG,TIA,-30.0,True,1522.0,False,JU216
24,TIA,IST,-454.0,True,1504.0,False,ZB1001
25,TIA,SAW,-467.0,True,1372.0,False,PC284
26,SAW,TIA,-342.0,True,595.0,False,PC283
27,TIA,KBP,-1727.0,True,-920.0,True,PQ502
28,KBP,TIA,-696.0,True,-702.0,True,PQ501
29,TIA,LHR,-1301.0,True,-961.0,True,BA2649
30,LHR,TIA,-1665.0,True,637.0,False,BA2648
31,TIA,LTN,-497.0,True,158.0,False,W64466
32,LTN,TIA,-2233.0,True,545.0,False,W64465
33,EVN,MSQ,-1161.0,True,61.0,False,B2734
34,MSQ,EVN,-1475.0,True,-341.0,True,B2733
35,EVN,SSH,-161.0,True,1314.0,False,SM994
36,SSH,EVN,-362.0,True,974.0,False,SM993
37,EVN,BEY,-940.0,True,62.0,False,ME276
38,BEY,EVN,-445.0,True,545.0,False,ME275
39,EVN,DOH,-280.0,True,-318.0,True,QR286
40,DOH,EVN,-1142.0,True,23.0,False,QR285
41,EVN,MRV,-10974.0,True,-10631.0,True,RM743
42,MRV,EVN,-12941.0,True,-12207.0,True,RM744
43,EVN,VKO,-1315.0,True,-1163.0,True,RM930
44,VKO,EVN,-2362.0,True,-2134.0,True,RM929
45,SHJ,EVN,-174.0,True,715.0,False,G9244
46,EVN,SHJ,-758.0,True,-237.0,True,G9245
47,GRZ,VIE,-218.0,True,326.0,False,OS964
48,GRZ,VIE,276.0,False,1148.0,False,OS980
49,VIE,GRZ,21.0,False,886.0,False,OS963
50,VIE,GRZ,-285.0,True,452.0,False,OS975
51,VIE,GRZ,-451.0,True,376.0,False,OS977
52,INN,VIE,-524.0,True,219.0,False,OS914
53,VIE,INN,-33.0,True,428.0,False,OS913
54,VIE,TIA,-311.0,True,1193.0,False,OS849
55,TIA,VIE,182.0,False,1324.0,False,OS850
56,VIE,GRZ,21.0,False,886.0,False,OS963
57,VIE,GRZ,-285.0,True,452.0,False,OS975
58,VIE,GRZ,-451.0,True,376.0,False,OS977
59,GRZ,VIE,-218.0,True,326.0,False,OS964
60,GRZ,VIE,276.0,False,1148.0,False,OS980
61,VIE,INN,-33.0,True,428.0,False,OS913
62,INN,VIE,-524.0,True,219.0,False,OS914
63,ADD,VIE,-899.0,True,1790.0,False,ET724
64,VIE,BRU,-1012.0,True,-350.0,True,OS355
65,BRU,VIE,-870.0,True,967.0,False,OS356
66,VIE,SJJ,-619.0,True,366.0,False,OS757
67,VIE,SJJ,-861.0,True,401.0,False,OS759
68,SJJ,VIE,-70.0,True,1140.0,False,OS758
69,SJJ,VIE,-8.0,True,1288.0,False,OS760
70,VIE,SOF,-1653.0,True,-535.0,True,OS797
71,VIE,SOF,-608.0,True,449.0,False,OS799
72,SOF,VIE,-1052.0,True,323.0,False,OS798
73,VIE,ZAD,-184.0,True,980.0,False,OS753
74,ZAD,VIE,332.0,False,1573.0,False,OS754
75,VIE,ZAG,-199.0,True,855.0,False,OS683
76,ZAG,VIE,-332.0,True,966.0,False,OS684
77,VIE,LCA,-1430.0,True,-463.0,True,OS831
78,LCA,VIE,-629.0,True,1009.0,False,OS832
79,VIE,CPH,-143.0,True,1316.0,False,OS301
80,CPH,VIE,-559.0,True,1200.0,False,OS302
81,CAI,VIE,-1088.0,True,806.0,False,OS866
82,ADD,VIE,-899.0,True,1790.0,False,ET724
83,VIE,HEL,36.0,False,1402.0,False,AY1476
84,HEL,VIE,-31.0,True,776.0,False,AY1475
85,VIE,CDG,-686.0,True,1067.0,False,OS411
86,VIE,CDG,-88.0,True,1467.0,False,AF1139
87,CDG,VIE,-942.0,True,523.0,False,OS412
88,CDG,VIE,-602.0,True,1190.0,False,OS418
89,CDG,VIE,-1119.0,True,499.0,False,AF1138
90,VIE,BER,-548.0,True,720.0,False,OS223
91,BER,VIE,-1146.0,True,41.0,False,OS224
92,BER,VIE,-1036.0,True,470.0,False,OS236
93,VIE,DUS,-470.0,True,806.0,False,OS151
94,VIE,DUS,-1543.0,True,-559.0,True,OS155
95,VIE,DUS,-387.0,True,967.0,False,EW9753
96,DUS,VIE,-872.0,True,350.0,False,OS152
97,DUS,VIE,-1356.0,True,333.0,False,OS156
98,DUS,VIE,-288.0,True,1399.0,False,EW9752
99,VIE,FRA,-2908.0,True,-1213.0,True,KE537
100,SVO,VIE,1184.0,False,-555.0,True,KE537
101,VIE,FRA,-394.0,True,1162.0,False,LH1233
102,VIE,FRA,266.0,False,1452.0,False,LH1243
103,FRA,VIE,-1052.0,True,360.0,False,OS122
104,FRA,VIE,-696.0,True,761.0,False,OS126
105,FRA,VIE,-677.0,True,378.0,False,LH1232
106,VIE,HAM,-931.0,True,227.0,False,OS171
107,VIE,HAM,-226.0,True,1112.0,False,OS175
108,VIE,HAM,-395.0,True,704.0,False,EW7751
109,HAM,VIE,-355.0,True,1286.0,False,OS172
110,HAM,VIE,-132.0,True,1283.0,False,OS176
111,HAM,VIE,-510.0,True,1062.0,False,EW7750
112,VIE,MUC,-473.0,True,1087.0,False,OS111
113,VIE,MUC,-749.0,True,441.0,False,OS115
114,MUC,VIE,-303.0,True,1039.0,False,OS112
115,MUC,VIE,-1060.0,True,155.0,False,OS116
116,VIE,STR,-255.0,True,848.0,False,OS187
117,VIE,STR,290.0,False,1949.0,False,EW2759
118,STR,VIE,-655.0,True,574.0,False,OS188
119,VIE,ATH,-2276.0,True,-776.0,True,OS801
120,ATH,VIE,-2500.0,True,-486.0,True,OS802
121,VIE,BLQ,-38.0,True,441.0,False,OS547
122,BLQ,VIE,-659.0,True,146.0,False,OS548
123,VIE,MXP,-277.0,True,168.0,False,OS507
124,VIE,MXP,-1235.0,True,-107.0,True,OS515
125,VIE,MXP,-26710.0,True,-24849.0,True,OZ789
126,DME,VIE,-25710.0,True,-27243.0,True,OZ789
127,MXP,ICN,-25674.0,True,-21509.0,True,OZ790
128,MXP,VIE,-472.0,True,161.0,False,OS508
129,MXP,VIE,-755.0,True,862.0,False,OS516
130,VIE,VCE,-585.0,True,271.0,False,OS523
131,VCE,VIE,-1043.0,True,223.0,False,OS524
132,VIE,PRN,-846.0,True,533.0,False,OS769
133,PRN,VIE,111.0,False,996.0,False,OS778
134,VIE,LUX,196.0,False,403.0,False,LG8858
135,LUX,VIE,-1793.0,True,-488.0,True,LG8857
136,VIE,TGD,-715.0,True,-153.0,True,OS727
137,TGD,VIE,-573.0,True,473.0,False,OS728
138,VIE,AMS,-709.0,True,918.0,False,OS371
139,VIE,AMS,-2796.0,True,-1265.0,True,OS375
140,AMS,VIE,-1757.0,True,56.0,False,OS372
141,AMS,VIE,-1802.0,True,169.0,False,OS376
142,VIE,SKP,-799.0,True,122.0,False,OS779
143,SKP,VIE,154.0,False,950.0,False,OS776
144,SKP,VIE,-218.0,True,963.0,False,OS780
145,VIE,WAW,-517.0,True,14.0,False,LO224
146,WAW,VIE,-123.0,True,992.0,False,LO223
147,VIE,OTP,-1001.0,True,131.0,False,OS767
148,VIE,OTP,-464.0,True,834.0,False,OS791
149,OTP,VIE,-745.0,True,524.0,False,OS792
150,VIE,BEG,-255.0,True,218.0,False,JU601
151,BEG,VIE,-526.0,True,1060.0,False,JU600
152,VIE,KSC,-588.0,True,205.0,False,OS741
153,KSC,VIE,-58.0,True,1029.0,False,OS742
154,ICN,VIE,-5786.0,True,-4809.0,True,KE591
155,VIE,TFS,-882.0,True,1108.0,False,W62831
156,TFS,VIE,-152.0,True,768.0,False,W62832
157,VIE,ARN,-350.0,True,973.0,False,OS315
158,ARN,VIE,-632.0,True,1059.0,False,OS316
159,ACH,VIE,-146.0,True,311.0,False,PE106
160,VIE,ZRH,-298.0,True,948.0,False,OS561
161,VIE,ZRH,-1173.0,True,118.0,False,OS565
162,VIE,ZRH,-620.0,True,670.0,False,LX1575
163,VIE,ZRH,-397.0,True,851.0,False,LX1583
164,ZRH,VIE,-1020.0,True,161.0,False,OS562
165,ZRH,VIE,-1124.0,True,154.0,False,OS566
166,ZRH,VIE,-1135.0,True,-174.0,True,LX1574
167,ZRH,VIE,-527.0,True,626.0,False,LX1582
168,VIE,BKK,-659.0,True,730.0,False,OS25
169,VIE,IST,-470.0,True,1812.0,False,TK1888
170,IST,VIE,-937.0,True,913.0,False,TK1887
171,VIE,SAW,-783.0,True,493.0,False,PC902
172,VIE,SAW,-656.0,True,482.0,False,TK7759
173,SAW,VIE,-1045.0,True,1472.0,False,PC901
174,SAW,VIE,-860.0,True,733.0,False,TK7758
175,VIE,KBP,-778.0,True,239.0,False,OS661
176,KBP,VIE,-1616.0,True,-350.0,True,OS662
177,VIE,LHR,-760.0,True,1306.0,False,OS451
178,VIE,LHR,-1096.0,True,333.0,False,OS455
179,LHR,VIE,-980.0,True,779.0,False,OS452
180,LHR,VIE,-992.0,True,1496.0,False,OS456
181,VIE,LTN,-352.0,True,753.0,False,W62879
182,LTN,VIE,-410.0,True,1590.0,False,W62880
183,VIE,IAD,-340.0,True,3514.0,False,OS93
184,IAD,VIE,-3888.0,True,-1858.0,True,OS94
185,GYD,KBL,-7937.0,True,-8721.0,True,ZP57
186,GYD,MSQ,-1419.0,True,821.0,False,B2740
187,GYD,PVG,-35696.0,True,-33516.0,True,7L31
188,PVG,GYD,-34648.0,True,-32107.0,True,7L32
189,GYD,ALA,-35598.0,True,-34522.0,True,7L875
190,GYD,FRU,-36492.0,True,-64129.0,True,7L814
191,GYD,IST,704.0,False,596.0,False,7L1401
192,IST,GYD,1442.0,False,2412.0,False,7L1402
193,MSQ,EVN,-1475.0,True,-341.0,True,B2733
194,EVN,MSQ,-1161.0,True,61.0,False,B2734
195,MSQ,CRL,-223.0,True,1084.0,False,B2817
196,CRL,MSQ,-431.0,True,676.0,False,B2818
197,MSQ,TLV,-1351.0,True,-1332.0,True,B2747
198,TLV,MSQ,-3474.0,True,-1541.0,True,B2748
199,MSQ,MXP,-644.0,True,828.0,False,B2881
200,MXP,MSQ,-831.0,True,208.0,False,B2882
201,MSQ,VNO,-989.0,True,-858.0,True,B2801
202,MSQ,VNO,-423.0,True,18.0,False,B2803
203,VNO,MSQ,-1717.0,True,-1530.0,True,B2802
204,MSQ,AMS,-838.0,True,393.0,False,B2867
205,AMS,MSQ,-939.0,True,168.0,False,B2868
206,MSQ,WAW,-3086.0,True,-1931.0,True,B2895
207,WAW,MSQ,-3359.0,True,-2018.0,True,B2896
208,MSQ,BEG,69.0,False,1464.0,False,B2809
209,BEG,MSQ,-217.0,True,949.0,False,B2810
210,MSQ,AYT,-583.0,True,-256.0,True,B28105
211,AYT,MSQ,-465.0,True,237.0,False,B28106
212,MSQ,IST,-420.0,True,1127.0,False,B2783
213,MSQ,IST,-550.0,True,1088.0,False,TK286
214,IST,MSQ,-601.0,True,1136.0,False,B2784
215,IST,MSQ,-543.0,True,1404.0,False,TK285
216,MSQ,HRK,-481.0,True,-22.0,True,B2835
217,MSQ,KBP,-684.0,True,-209.0,True,B2843
218,MSQ,KBP,-3307.0,True,-2492.0,True,B2845
219,KBP,MSQ,-1053.0,True,-256.0,True,B2844
220,KBP,MSQ,-3528.0,True,-2904.0,True,B2846
221,MSQ,IEV,-210.0,True,693.0,False,B2847
222,IEV,MSQ,294.0,False,650.0,False,B2848
223,MSQ,LWO,-39.0,True,1145.0,False,B2827
224,LWO,MSQ,313.0,False,1674.0,False,B2828
225,MSQ,ODS,-522.0,True,572.0,False,B2833
226,ANR,IBZ,-38.0,True,1156.0,False,TB1321
227,IBZ,ANR,-548.0,True,674.0,False,TB1322
228,ANR,PMI,-154.0,True,1627.0,False,TB1401
229,PMI,ANR,-419.0,True,678.0,False,TB1402
230,BRU,TIA,-313.0,True,1410.0,False,TB2951
231,TIA,BRU,18.0,False,906.0,False,TB2952
232,BRU,VIE,-870.0,True,967.0,False,OS356
233,ADD,VIE,-899.0,True,1790.0,False,ET724
234,VIE,BRU,-1012.0,True,-350.0,True,OS355
235,YUL,BRU,-1369.0,True,-353.0,True,AC832
236,PEK,BRU,-343.0,True,2373.0,False,HU491
237,BRU,ZAG,-340.0,True,1102.0,False,OU4457
238,ZAG,BRU,-125.0,True,504.0,False,OU4456
239,BRU,CPH,-381.0,True,586.0,False,SN2257
240,CPH,BRU,-674.0,True,515.0,False,SN2258
241,BRU,CAI,-1346.0,True,6.0,False,MS726
242,CAI,BRU,-1181.0,True,-453.0,True,MS725
243,BRU,ADD,-1726.0,True,464.0,False,ET729
244,MAN,BRU,-291.0,True,1067.0,False,ET729
245,BRU,HEL,-47.0,True,1089.0,False,AY1546
246,HEL,BRU,-592.0,True,687.0,False,AY1545
247,BRU,MRS,-696.0,True,933.0,False,SN3597
248,MRS,BRU,-527.0,True,205.0,False,SN3598
249,BRU,NCE,-822.0,True,360.0,False,SN3621
250,NCE,BRU,-540.0,True,189.0,False,SN3622
251,BRU,BER,-763.0,True,1134.0,False,SN2581
252,BER,BRU,-424.0,True,873.0,False,SN2582
253,FRA,BRU,-996.0,True,-69.0,True,LH1024
254,SXB,ATH,-142.0,True,2471.0,False,A3621
255,BRU,SXB,-507.0,True,745.0,False,A3621
256,ATH,BRU,-899.0,True,-692.0,True,A3620
257,BRU,CHQ,-1057.0,True,867.0,False,TB2181
258,JTR,BRU,-403.0,True,531.0,False,TB2182
259,CHQ,JTR,-636.0,True,471.0,False,TB2182
260,BRU,LIN,-493.0,True,952.0,False,AZ153
261,LIN,BRU,-2320.0,True,-1248.0,True,AZ154
262,BRU,FCO,-964.0,True,992.0,False,AZ165
263,BRU,FCO,-260.0,True,1715.0,False,SN3175
264,FCO,BRU,-875.0,True,175.0,False,AZ160
265,FCO,BRU,-79.0,True,275.0,False,SN3176
266,BRU,VCE,-541.0,True,697.0,False,SN3201
267,VCE,BRU,-228.0,True,714.0,False,SN3202
268,BRU,MLA,-9387.0,True,-6971.0,True,KM421
269,MLA,BRU,-429.0,True,-398.0,True,KM420
270,BRU,AMS,-639.0,True,1381.0,False,KL1724
271,AMS,BRU,-703.0,True,676.0,False,KL1723
272,BRU,WAW,-927.0,True,348.0,False,LO236
273,WAW,BRU,-786.0,True,1091.0,False,LO235
274,BRU,FAO,-724.0,True,676.0,False,SN3801
275,BRU,FAO,-653.0,True,762.0,False,TB1941
276,FAO,BRU,-807.0,True,422.0,False,SN3802
277,FAO,BRU,-331.0,True,945.0,False,TB1942
278,BRU,LIS,-1303.0,True,-73.0,True,SN3815
279,LIS,BRU,-2500.0,True,-935.0,True,SN3816
280,BRU,DOH,-167.0,True,1289.0,False,QR194
281,OSL,DOH,61.0,False,2153.0,False,QR8447
282,STN,OSL,561.0,False,2229.0,False,QR8447
283,DOH,BRU,-2056.0,True,-985.0,True,QR193
284,BRU,BEG,36.0,False,1865.0,False,JU305
285,BEG,BRU,-235.0,True,787.0,False,JU304
286,BRU,JNB,-11168.0,True,-1703.0,True,ET3715
287,BRU,ALC,-1773.0,True,-143.0,True,SN3771
288,BRU,ALC,-1176.0,True,267.0,False,TB1111
289,ALC,BRU,-1854.0,True,-712.0,True,SN3772
290,ALC,BRU,-758.0,True,291.0,False,TB1112
291,BRU,BCN,-2549.0,True,-747.0,True,SN3703
292,BCN,BRU,-1466.0,True,-238.0,True,SN3704
293,BRU,IBZ,-1326.0,True,933.0,False,TB1331
294,IBZ,BRU,58.0,False,1065.0,False,TB1332
295,FAO,BRU,-331.0,True,945.0,False,TB1942
296,BRU,MAD,-1421.0,True,730.0,False,IB3203
297,BRU,MAD,-1161.0,True,470.0,False,SN3727
298,BRU,MAD,-1037.0,True,1006.0,False,UX1172
299,MAD,BRU,-1098.0,True,825.0,False,IB3206
300,MAD,BRU,-1213.0,True,96.0,False,SN3728
301,MAD,BRU,-1077.0,True,404.0,False,UX1171
302,BRU,AGP,-721.0,True,409.0,False,FR2923
303,BRU,AGP,-1207.0,True,158.0,False,SN3737
304,BRU,AGP,-332.0,True,1080.0,False,VY2151
305,AGP,BRU,-1338.0,True,-97.0,True,FR2924
306,AGP,BRU,-1229.0,True,587.0,False,SN3738
307,AGP,BRU,-841.0,True,795.0,False,VY2150
308,BRU,PMI,-1372.0,True,83.0,False,FR2915
309,PMI,BRU,-923.0,True,-147.0,True,FR2916
310,BRU,TFS,-353.0,True,1744.0,False,SN3781
311,BRU,TFS,-1220.0,True,115.0,False,TB1751
312,TFS,BRU,94.0,False,1376.0,False,SN3782
313,TFS,BRU,-2903.0,True,-1296.0,True,TB1752
314,JKG,HEL,-797.0,True,-7.0,True,3V4803
315,BRU,JKG,-993.0,True,730.0,False,3V4803
316,BRU,BMA,-551.0,True,581.0,False,SN2305
317,BMA,BRU,-350.0,True,964.0,False,SN2306
318,BRU,GVA,-821.0,True,1116.0,False,SN2713
319,GVA,BRU,-1253.0,True,-461.0,True,SN2714
320,BRU,ZRH,-1287.0,True,56.0,False,LX787
321,ZRH,BRU,-1032.0,True,30.0,False,LX786
322,BRU,IST,-1015.0,True,1557.0,False,TK1940
323,IST,BRU,-1569.0,True,-205.0,True,TK1939
324,BRU,SAW,-730.0,True,983.0,False,TK7721
325,SAW,BRU,-775.0,True,619.0,False,TK7720
326,BRU,AUH,-427.0,True,1814.0,False,EY58
327,AUH,BRU,-424.0,True,807.0,False,EY57
328,BRU,DXB,-636.0,True,1384.0,False,EK184
329,AMS,ORD,654.0,False,3529.0,False,EK9961
330,DXB,AMS,-1846.0,True,44.0,False,EK9961
331,LAX,AMS,-1.0,True,5266.0,False,SQ7971
332,BRU,LHR,-1846.0,True,715.0,False,SN2093
333,LHR,BRU,-1958.0,True,-247.0,True,SN2094
334,BRU,ADD,-1726.0,True,464.0,False,ET729
335,MAN,BRU,-291.0,True,1067.0,False,ET729
336,MEL,LAX,-320.0,True,2941.0,False,UA2841
337,AMS,ORD,654.0,False,3529.0,False,EK9961
338,DXB,AMS,-1846.0,True,44.0,False,EK9961
339,BRU,IAD,-651.0,True,2688.0,False,UA951
340,IAD,BRU,-2161.0,True,-1256.0,True,UA950
341,CRL,MSQ,-431.0,True,676.0,False,B2818
342,MSQ,CRL,-223.0,True,1084.0,False,B2817
343,CRL,RHO,-203.0,True,1243.0,False,FR8577
344,RHO,CRL,-824.0,True,-859.0,True,FR8574
345,CRL,SKG,-817.0,True,575.0,False,FR6446
346,SKG,CRL,-1479.0,True,-177.0,True,FR6447
347,CRL,BRI,-538.0,True,1160.0,False,FR8707
348,BRI,CRL,-161.0,True,-124.0,True,FR8706
349,CRL,IBZ,-209.0,True,1328.0,False,FR6456
350,IBZ,CRL,-115.0,True,725.0,False,FR6457
351,CRL,SAW,2.0,False,2136.0,False,PC922
352,SAW,CRL,-688.0,True,1438.0,False,PC921
353,LGG,CGO,-1370.0,True,-4472.0,True,5C1811
354,CGO,LGG,-36960.0,True,-32024.0,True,5C1812
355,PRG,BRQ,-3091.0,True,-2105.0,True,3V4089
356,LGG,PRG,-4230.0,True,-3270.0,True,3V4089
357,PRG,LGG,117.0,False,1019.0,False,3V4091
358,BRQ,PRG,218.0,False,1111.0,False,3V4091
359,ADD,LGG,-45651.0,True,-43937.0,True,ET3740
360,BER,ORB,-1979.0,True,-912.0,True,3V4067
361,LGG,BER,-1886.0,True,-692.0,True,3V4067
362,VIT,SVQ,-3565.0,True,-2432.0,True,3V4314
363,LGG,VIT,-4078.0,True,-2771.0,True,3V4314
364,KWJ,CJU,-883.0,True,-223.0,True,7C601
365,CJU,KWJ,-1530.0,True,-423.0,True,7C602
366,MUC,RIX,-895.0,True,668.0,False,3V4387
367,LGG,MUC,-982.0,True,519.0,False,3V4387
368,NUE,BUD,-1945.0,True,-1381.0,True,3V4096
369,LGG,NUE,-2991.0,True,-1325.0,True,3V4096
370,LGG,NUE,-305.0,True,1047.0,False,3V4805
371,NUE,LGG,-601.0,True,342.0,False,3V4806
372,ATH,LCA,-3386.0,True,-2364.0,True,3V4365
373,LGG,ATH,-4189.0,True,-2463.0,True,3V4365
374,LGG,KEF,-6938.0,True,-3188.0,True,FI783
375,LGG,TLV,-2273.0,True,-791.0,True,5C904
376,TUN,MLA,482.0,False,1521.0,False,3V4857
377,MRS,TUN,-1036.0,True,649.0,False,3V4857
378,LGG,MRS,-2140.0,True,-560.0,True,3V4857
379,LYS,LGG,233.0,False,1239.0,False,3V4858
380,TUN,LYS,87.0,False,1456.0,False,3V4858
381,MLA,TUN,-247.0,True,918.0,False,3V4858
382,VCE,LJU,-1111.0,True,-55.0,True,3V4149
383,LGG,VCE,-2349.0,True,-1156.0,True,3V4149
384,VCE,LGG,-695.0,True,390.0,False,3V4267
385,ATH,VCE,-717.0,True,596.0,False,3V4267
386,LCA,ATH,-405.0,True,640.0,False,3V4267
387,JFK,LGG,-29961.0,True,-27700.0,True,ET3507
388,SCL,JFK,-37514.0,True,-27664.0,True,ET3507
389,MIA,LGG,-414.0,True,4726.0,False,ET3509
390,SCL,MIA,928.0,False,-515.0,True,ET3509
391,LGG,OPO,-2382.0,True,-1036.0,True,3V4958
392,OPO,LGG,-520.0,True,1458.0,False,3V4959
393,MST,DOH,-100.0,True,1911.0,False,QR8156
394,DOH,KHI,-11771.0,True,-9656.0,True,QR8306
395,LGG,SAW,-1368.0,True,662.0,False,3V4081
396,SVO,AMS,9087.0,False,9009.0,False,RU451
397,LGG,MAD,-591.0,True,1568.0,False,3V4037
398,DOH,KHI,-11771.0,True,-9656.0,True,QR8306
399,LGG,SAW,-1368.0,True,662.0,False,3V4081
400,SAW,LGG,-741.0,True,689.0,False,3V4082
401,LGG,EDI,-3503.0,True,-2723.0,True,3V4125
402,OST,CAI,10497.0,False,-4623.0,True,MS521
403,CAI,OST,-789.0,True,997.0,False,MS520
404,CAI,OST,-12792.0,True,-11497.0,True,MS5090
405,OST,JFK,-12320.0,True,-10810.0,True,MS5091
406,SJJ,VIE,-70.0,True,1140.0,False,OS758
407,SJJ,VIE,-8.0,True,1288.0,False,OS760
408,VIE,SJJ,-619.0,True,366.0,False,OS757
409,VIE,SJJ,-861.0,True,401.0,False,OS759
410,SJJ,ZAG,564.0,False,1144.0,False,OU345
411,ZAG,SJJ,39.0,False,893.0,False,OU344
412,SJJ,BEG,-36.0,True,666.0,False,JU113
413,BEG,SJJ,-707.0,True,215.0,False,JU112
414,SJJ,IST,-560.0,True,1690.0,False,TK1026
415,IST,SJJ,-579.0,True,670.0,False,TK1025
416,SJJ,DXB,-472.0,True,1270.0,False,FZ762
417,DXB,SJJ,-1039.0,True,532.0,False,FZ761
418,TZL,BSL,-527.0,True,75.0,False,W64293
419,BSL,TZL,-1072.0,True,503.0,False,W64294
420,TZL,FMM,264.0,False,760.0,False,W64279
421,FMM,TZL,-149.0,True,1347.0,False,W64280
422,SOF,VIE,-1052.0,True,323.0,False,OS798
423,VIE,SOF,-1653.0,True,-535.0,True,OS797
424,VIE,SOF,-608.0,True,449.0,False,OS799
425,SOF,VAR,-779.0,True,-215.0,True,FB973
426,VAR,SOF,130.0,False,668.0,False,FB972
427,VAR,SOF,-609.0,True,155.0,False,FB974
428,SOF,CDG,12.0,False,1750.0,False,FB431
429,CDG,SOF,-686.0,True,1242.0,False,FB432
430,TIA,CGN,-979.0,True,362.0,False,WT6991
431,SOF,TIA,-1282.0,True,-956.0,True,WT6991
432,CGN,SOF,-813.0,True,1919.0,False,WT6992
433,SOF,FRA,-2141.0,True,-784.0,True,LH1427
434,FRA,SOF,-2415.0,True,-1020.0,True,LH1426
435,SOF,MUC,-730.0,True,317.0,False,LH1703
436,MUC,SOF,-1355.0,True,-320.0,True,LH1702
437,SOF,ATH,-50.0,True,467.0,False,FB807
438,ATH,SOF,-760.0,True,103.0,False,FB808
439,SOF,BRI,-494.0,True,680.0,False,W64361
440,BRI,SOF,-659.0,True,876.0,False,W64362
441,WAW,SOF,-5100.0,True,-4156.0,True,LO633
442,SOF,IST,-837.0,True,1205.0,False,TK1030
443,IST,SOF,-543.0,True,762.0,False,TK1029
444,SOF,LTN,-302.0,True,407.0,False,W64301
445,LTN,SOF,-1245.0,True,754.0,False,W64302
446,SOF,STN,-859.0,True,-360.0,True,FR9962
447,STN,SOF,-1226.0,True,175.0,False,FR9961
448,VAR,SOF,130.0,False,668.0,False,FB972
449,VAR,SOF,-609.0,True,155.0,False,FB974
450,SOF,VAR,-779.0,True,-215.0,True,FB973
451,VAR,DTM,-44.0,True,1412.0,False,W64509
452,DTM,VAR,-602.0,True,656.0,False,W64510
453,SPU,RJK,-8870.0,True,-8266.0,True,C3822
454,DBV,SPU,-9221.0,True,-8605.0,True,C3822
455,SPU,DBV,-9575.0,True,-8707.0,True,C3821
456,RJK,SPU,-10118.0,True,-9005.0,True,C3821
457,DBV,ZAG,-730.0,True,-363.0,True,OU661
458,DBV,ZAG,-2397.0,True,-1685.0,True,OU667
459,ZAG,DBV,-616.0,True,150.0,False,OU662
460,ZAG,DBV,-657.0,True,-220.0,True,OU664
461,ZAG,DBV,-3260.0,True,-2253.0,True,OU668
462,DBV,FRA,448.0,False,1082.0,False,LH1417
463,FRA,DBV,-352.0,True,754.0,False,LH1416
464,DBV,RIX,-115.0,True,1370.0,False,BT498
465,RIX,DBV,-1054.0,True,438.0,False,BT497
466,ZAD,PUY,876.0,False,1718.0,False,OU674
467,ZAG,ZAD,358.0,False,1128.0,False,OU674
468,PUY,ZAG,697.0,False,1374.0,False,OU673
469,SPU,DBV,-9575.0,True,-8707.0,True,C3821
470,RJK,SPU,-10118.0,True,-9005.0,True,C3821
471,SPU,RJK,-8870.0,True,-8266.0,True,C3822
472,DBV,SPU,-9221.0,True,-8605.0,True,C3822
473,SPU,RJK,-8870.0,True,-8266.0,True,C3822
474,DBV,SPU,-9221.0,True,-8605.0,True,C3822
475,SPU,DBV,-9575.0,True,-8707.0,True,C3821
476,RJK,SPU,-10118.0,True,-9005.0,True,C3821
477,SPU,ZAG,38.0,False,650.0,False,OU381
478,FCO,SPU,-519.0,True,679.0,False,OU381
479,SPU,ZAG,335.0,False,826.0,False,OU651
480,SPU,FCO,-597.0,True,327.0,False,OU380
481,ZAG,SPU,-340.0,True,300.0,False,OU380
482,ZAG,SPU,-76.0,True,847.0,False,OU656
483,SPU,FRA,-214.0,True,1370.0,False,OU412
484,FRA,SPU,-1123.0,True,-439.0,True,OU413
485,SPU,FCO,-597.0,True,327.0,False,OU380
486,ZAG,SPU,-340.0,True,300.0,False,OU380
487,SPU,ZAG,38.0,False,650.0,False,OU381
488,FCO,SPU,-519.0,True,679.0,False,OU381
