,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list
3104,TXL,MUC,-442.0,True,778.0,False
3105,TXL,MUC,-254.0,True,1010.0,False
3106,TXL,MUC,-300.0,True,1076.0,False
3107,TXL,MUC,-288.0,True,1063.0,False
3108,TXL,MUC,-373.0,True,993.0,False
3109,MUC,TXL,-447.0,True,417.0,False
3110,MUC,TXL,-424.0,True,521.0,False
3111,MUC,TXL,-258.0,True,774.0,False
3112,MUC,TXL,-403.0,True,573.0,False
3113,MUC,TXL,-333.0,True,747.0,False
3114,TXL,SCN,301.0,False,681.0,False
3115,SCN,TXL,118.0,False,606.0,False
3116,TXL,STR,-470.0,True,943.0,False
3117,TXL,STR,-41.0,True,1023.0,False
3118,TXL,STR,259.0,False,1403.0,False
3119,TXL,STR,-857.0,True,552.0,False
3120,TXL,STR,-1272.0,True,35.0,False
3121,STR,TXL,-500.0,True,1159.0,False
3122,STR,TXL,8.0,False,1295.0,False
3123,STR,TXL,-607.0,True,743.0,False
3124,STR,TXL,-862.0,True,479.0,False
3125,STR,TXL,-541.0,True,876.0,False
3126,TXL,ATH,-864.0,True,461.0,False
3127,ATH,TXL,-613.0,True,379.0,False
3128,TXL,CHQ,-391.0,True,1187.0,False
3129,CHQ,TXL,-5.0,True,1058.0,False
3130,TXL,CFU,-331.0,True,1706.0,False
3131,CFU,TXL,-79.0,True,1674.0,False
3132,TXL,HER,-126.0,True,1386.0,False
3133,HER,TXL,-3598.0,True,-2659.0,True
3134,TXL,KGS,-169.0,True,2214.0,False
3135,KGS,TXL,38.0,False,1517.0,False
3136,TXL,RHO,-110.0,True,1578.0,False
3137,RHO,TXL,49.0,False,1676.0,False
3138,TXL,MXP,-511.0,True,748.0,False
3139,MXP,TXL,-594.0,True,1314.0,False
3140,TXL,RIX,-342.0,True,996.0,False
3141,RIX,TXL,-493.0,True,612.0,False
3142,TXL,LUX,158.0,False,1154.0,False
3143,LUX,TXL,31.0,False,1513.0,False
3144,TXL,MLA,-1716.0,True,-704.0,True
3145,MLA,TXL,-148.0,True,1580.0,False
3146,TXL,AMS,-85.0,True,1297.0,False
3147,TXL,AMS,-482.0,True,938.0,False
3148,AMS,TXL,-904.0,True,497.0,False
3149,AMS,TXL,-336.0,True,1031.0,False
3150,TXL,WAW,-480.0,True,1470.0,False
3151,WAW,TXL,-393.0,True,1630.0,False
3152,TXL,FAO,361.0,False,1475.0,False
3153,TXL,FAO,-538.0,True,980.0,False
3154,FAO,TXL,-20.0,True,1409.0,False
3155,FAO,TXL,-853.0,True,1495.0,False
3156,TXL,LIS,-629.0,True,318.0,False
3157,LIS,TXL,-431.0,True,544.0,False
3158,TXL,BEG,-1541.0,True,-3116.0,True
3159,BEG,TXL,2044.0,False,-39.0,True
3160,TXL,BCN,86.0,False,868.0,False
3161,BCN,TXL,-637.0,True,1868.0,False
3162,TXL,AGP,-54.0,True,672.0,False
3163,AGP,TXL,-306.0,True,1795.0,False
3164,TXL,PMI,-300.0,True,1059.0,False
3165,TXL,PMI,-1099.0,True,38.0,False
3166,TXL,PMI,-4.0,True,936.0,False
3167,PMI,TXL,-1222.0,True,1162.0,False
3168,PMI,TXL,-645.0,True,1579.0,False
3169,PMI,TXL,25.0,False,2265.0,False
3170,TXL,ARN,-193.0,True,1629.0,False
3171,ARN,TXL,-875.0,True,653.0,False
3172,TXL,ZRH,-2542.0,True,-1019.0,True
3173,TXL,ZRH,-1041.0,True,560.0,False
3174,TXL,ZRH,-233.0,True,623.0,False
3175,ZRH,TXL,-676.0,True,573.0,False
3176,ZRH,TXL,-276.0,True,923.0,False
3177,ZRH,TXL,-247.0,True,663.0,False
3178,TXL,AYT,-329.0,True,1783.0,False
3179,AYT,TXL,-698.0,True,449.0,False
3180,TXL,IST,-927.0,True,1004.0,False
3181,TXL,IST,-539.0,True,1738.0,False
3182,IST,TXL,-467.0,True,975.0,False
3183,IST,TXL,-672.0,True,469.0,False
3184,TXL,SAW,-662.0,True,1100.0,False
3185,SAW,TXL,-74.0,True,1246.0,False
3186,TXL,ADB,-1039.0,True,716.0,False
3187,ADB,TXL,-395.0,True,851.0,False
3188,TXL,LGW,-673.0,True,1519.0,False
3189,LGW,TXL,-969.0,True,1527.0,False
3190,TXL,LHR,-639.0,True,1629.0,False
3191,TXL,LHR,-255.0,True,900.0,False
3192,TXL,LHR,154.0,False,2078.0,False
3193,LHR,TXL,-1580.0,True,516.0,False
3194,LHR,TXL,-823.0,True,764.0,False
3195,LHR,TXL,-742.0,True,1399.0,False
3196,BRE,FRA,-594.0,True,483.0,False
3197,BRE,FRA,178.0,False,1249.0,False
3198,FRA,BRE,-309.0,True,792.0,False
3199,FRA,BRE,-738.0,True,348.0,False
3200,BRE,MUC,-147.0,True,1320.0,False
3201,BRE,MUC,247.0,False,1422.0,False
3202,BRE,MUC,485.0,False,1759.0,False
3203,MUC,BRE,-302.0,True,714.0,False
3204,MUC,BRE,-297.0,True,581.0,False
3205,MUC,BRE,53.0,False,929.0,False
3206,BRE,STR,264.0,False,1123.0,False
3207,STR,BRE,-924.0,True,94.0,False
3208,BRE,SKG,-2453.0,True,-752.0,True
3209,SKG,BRE,-1596.0,True,-686.0,True
3210,BRE,PMI,22.0,False,1134.0,False
3211,BRE,PMI,-603.0,True,898.0,False
3212,PMI,BRE,-342.0,True,892.0,False
3213,PMI,BRE,-669.0,True,1844.0,False
3214,BRE,STN,-1727.0,True,-404.0,True
3215,STN,BRE,-1590.0,True,-177.0,True
3216,CGN,VIE,-691.0,True,828.0,False
3217,CGN,VIE,-314.0,True,1725.0,False
3218,CGN,VIE,-376.0,True,1084.0,False
3219,VIE,CGN,-526.0,True,599.0,False
3220,VIE,CGN,-448.0,True,711.0,False
3221,CGN,TZL,-1737.0,True,-38.0,True
3222,TZL,CGN,-1613.0,True,-616.0,True
3223,CGN,SOF,-578.0,True,2236.0,False
3224,ZAG,BEG,479.0,False,1615.0,False
3225,CGN,ZAG,-1050.0,True,192.0,False
3226,ZAG,CGN,2352.0,False,2933.0,False
3227,BEG,ZAG,758.0,False,1774.0,False
3228,CGN,CAI,-4408.0,True,-1205.0,True
3229,CAI,CGN,-13080.0,True,-9410.0,True
3230,CGN,TXL,-36.0,True,1443.0,False
3231,CGN,TXL,312.0,False,-1240.0,True
3232,CGN,TXL,362.0,False,1687.0,False
3233,CGN,TXL,-305.0,True,971.0,False
3234,TXL,CGN,-400.0,True,861.0,False
3235,TXL,CGN,53.0,False,1469.0,False
3236,TXL,CGN,-70.0,True,1392.0,False
3237,TXL,CGN,133.0,False,1525.0,False
3238,CGN,HAM,-164.0,True,1488.0,False
3239,CGN,HAM,90.0,False,1573.0,False
3240,CGN,HAM,225.0,False,1689.0,False
3241,HAM,CGN,-98.0,True,1129.0,False
3242,HAM,CGN,-77.0,True,1086.0,False
3243,HAM,CGN,111.0,False,1323.0,False
3244,CGN,MUC,-222.0,True,1687.0,False
3245,CGN,MUC,-579.0,True,1006.0,False
3246,CGN,MUC,-383.0,True,824.0,False
3247,CGN,MUC,-157.0,True,831.0,False
3248,CGN,MUC,118.0,False,1390.0,False
3249,MUC,CGN,-600.0,True,861.0,False
3250,MUC,CGN,-381.0,True,1265.0,False
3251,MUC,CGN,-604.0,True,244.0,False
3252,MUC,CGN,-86.0,True,826.0,False
3253,MUC,CGN,-371.0,True,766.0,False
3254,CGN,HER,-840.0,True,959.0,False
3255,HER,CGN,184.0,False,1787.0,False
3256,CGN,KGS,-1160.0,True,890.0,False
3257,CGN,KGS,-1208.0,True,661.0,False
3258,KGS,CGN,-1636.0,True,-206.0,True
3259,KGS,CGN,-4196.0,True,-3627.0,True
3260,CGN,SKG,-800.0,True,1218.0,False
3261,SKG,CGN,-2.0,True,1283.0,False
3262,CGN,NDR,-1330.0,True,129.0,False
3263,NDR,CGN,-798.0,True,226.0,False
3264,CGN,SKP,-2052.0,True,-128.0,True
3265,SKP,CGN,-203.0,True,323.0,False
3266,CGN,LIS,-426.0,True,1154.0,False
3267,LIS,CGN,-721.0,True,1501.0,False
3268,CGN,OPO,-906.0,True,188.0,False
3269,OPO,CGN,98.0,False,1601.0,False
3270,CGN,OTP,-34.0,True,2190.0,False
3271,OTP,CGN,-308.0,True,1049.0,False
3272,CGN,VKO,-1122.0,True,4879.0,False
3273,VKO,CGN,3285.0,False,105.0,False
3274,CGN,BCN,-142.0,True,1465.0,False
3275,BCN,CGN,-515.0,True,1592.0,False
3276,CGN,FUE,-1072.0,True,870.0,False
3277,FUE,CGN,-218.0,True,1956.0,False
3278,CGN,LPA,-4660.0,True,-3449.0,True
3279,LPA,CGN,-4263.0,True,-2378.0,True
3280,CGN,PMI,-278.0,True,1283.0,False
3281,CGN,PMI,-95.0,True,584.0,False
3282,CGN,PMI,-428.0,True,1038.0,False
3283,CGN,PMI,-581.0,True,683.0,False
3284,CGN,PMI,-960.0,True,-487.0,True
3285,PMI,CGN,-461.0,True,1456.0,False
3286,PMI,CGN,-641.0,True,1196.0,False
3287,PMI,CGN,-321.0,True,4926.0,False
3288,PMI,CGN,-710.0,True,1253.0,False
3289,PMI,CGN,-1612.0,True,-66.0,True
3290,CGN,ZRH,-20.0,True,1576.0,False
3291,ZRH,CGN,-44.0,True,1673.0,False
3292,CGN,AYT,-402.0,True,1934.0,False
3293,AYT,CGN,-674.0,True,543.0,False
3294,IST,TLV,-259.0,True,-2705.0,True
3295,CGN,IST,-4377.0,True,1025.0,False
3296,CGN,IST,-334.0,True,2031.0,False
3297,IST,CGN,157.0,False,-2558.0,True
3298,TLV,IST,-4488.0,True,826.0,False
3299,IST,CGN,-1277.0,True,446.0,False
3300,CGN,SAW,-662.0,True,2475.0,False
3301,CGN,SAW,-1393.0,True,1819.0,False
3302,CGN,SAW,-59.0,True,2625.0,False
3303,SAW,CGN,-948.0,True,760.0,False
3304,SAW,CGN,-458.0,True,824.0,False
3305,SAW,CGN,-279.0,True,413.0,False
3306,CGN,ADB,-1913.0,True,305.0,False
3307,ADB,CGN,-41.0,True,1445.0,False
3308,ASR,CGN,0.0,False,613.0,False
3309,CGN,BRS,-900.0,True,459.0,False
3310,BRS,CGN,-217.0,True,246.0,False
3311,CGN,MAN,-205.0,True,1308.0,False
3312,MAN,CGN,101.0,False,1964.0,False
3313,PHL,SDF,-18.0,True,966.0,False
3314,EWR,PHL,726.0,False,2339.0,False
3315,CGN,EWR,-509.0,True,-41.0,True
3316,DTM,TIA,-709.0,True,1175.0,False
3317,TIA,DTM,-225.0,True,778.0,False
3318,DTM,VIE,-1653.0,True,-17.0,True
3319,VIE,DTM,-915.0,True,107.0,False
3320,DTM,TZL,28.0,False,1584.0,False
3321,TZL,DTM,-84.0,True,1194.0,False
3322,DTM,SOF,-573.0,True,1013.0,False
3323,SOF,DTM,-755.0,True,125.0,False
3324,DTM,MUC,426.0,False,1495.0,False
3325,DTM,MUC,117.0,False,1192.0,False
3326,MUC,DTM,126.0,False,1239.0,False
3327,MUC,DTM,-327.0,True,872.0,False
3328,DTM,GDN,-1361.0,True,-154.0,True
3329,GDN,DTM,-532.0,True,485.0,False
3330,DTM,KTW,-267.0,True,920.0,False
3331,DTM,KTW,-538.0,True,591.0,False
3332,KTW,DTM,-6.0,True,1156.0,False
3333,KTW,DTM,-200.0,True,752.0,False
3334,DTM,SZY,-1126.0,True,274.0,False
3335,SZY,DTM,66.0,False,270.0,False
3336,DTM,OTP,-2418.0,True,-476.0,True
3337,OTP,DTM,-1101.0,True,-384.0,True
3338,DTM,CLJ,-1464.0,True,365.0,False
3339,CLJ,DTM,-434.0,True,465.0,False
3340,DTM,TSR,-848.0,True,616.0,False
3341,TSR,DTM,-110.0,True,739.0,False
3342,DTM,BEG,-426.0,True,1355.0,False
3343,BEG,DTM,-74.0,True,498.0,False
3344,DTM,PMI,-217.0,True,851.0,False
3345,PMI,DTM,-652.0,True,1582.0,False
3346,DTM,STN,-527.0,True,711.0,False
3347,STN,DTM,-1103.0,True,623.0,False
3348,DRS,DUS,282.0,False,1389.0,False
3349,DUS,DRS,-551.0,True,796.0,False
3350,DRS,FRA,-297.0,True,774.0,False
3351,DRS,FRA,226.0,False,996.0,False
3352,FRA,DRS,-969.0,True,-85.0,True
3353,FRA,DRS,-201.0,True,478.0,False
3354,DRS,MUC,-59.0,True,1087.0,False
3355,DRS,MUC,58.0,False,1090.0,False
3356,MUC,DRS,-178.0,True,943.0,False
3357,MUC,DRS,-331.0,True,611.0,False
3358,DRS,HER,-545.0,True,1952.0,False
3359,DUS,SZG,-515.0,True,1237.0,False
3360,SZG,DUS,-71.0,True,1238.0,False
3361,DUS,VIE,-657.0,True,603.0,False
3362,DUS,VIE,-65.0,True,1376.0,False
3363,DUS,VIE,-562.0,True,1525.0,False
3364,DUS,VIE,-538.0,True,1474.0,False
3365,VIE,DUS,-197.0,True,550.0,False
3366,VIE,DUS,-475.0,True,915.0,False
3367,VIE,DUS,194.0,False,1475.0,False
3368,VIE,DUS,-104.0,True,1114.0,False
3369,DUS,BOJ,-1197.0,True,1051.0,False
3370,BOJ,DUS,-1003.0,True,338.0,False
3371,DUS,PRG,-1645.0,True,203.0,False
3372,PRG,DUS,-221.0,True,961.0,False
3373,DUS,CPH,-501.0,True,606.0,False
3374,CPH,DUS,-889.0,True,89.0,False
3375,DUS,HEL,-643.0,True,1022.0,False
3376,HEL,DUS,-1081.0,True,-230.0,True
3377,DUS,CDG,-512.0,True,693.0,False
3378,DUS,CDG,-391.0,True,848.0,False
3379,CDG,DUS,-936.0,True,804.0,False
3380,CDG,DUS,-1134.0,True,420.0,False
3381,DUS,TXL,30.0,False,1724.0,False
3382,DUS,TXL,-419.0,True,1125.0,False
3383,DUS,TXL,-1404.0,True,-17.0,True
3384,DUS,TXL,-221.0,True,1207.0,False
3385,TXL,DUS,109.0,False,1102.0,False
3386,TXL,DUS,83.0,False,1058.0,False
3387,TXL,DUS,-75.0,True,1255.0,False
3388,TXL,DUS,142.0,False,1171.0,False
3389,DUS,DRS,-551.0,True,796.0,False
3390,DRS,DUS,282.0,False,1389.0,False
3391,DUS,HAM,-371.0,True,910.0,False
3392,DUS,HAM,-804.0,True,642.0,False
3393,DUS,HAM,212.0,False,1635.0,False
3394,HAM,DUS,-175.0,True,922.0,False
3395,HAM,DUS,-428.0,True,593.0,False
3396,HAM,DUS,356.0,False,1269.0,False
3397,DUS,MUC,-49.0,True,1242.0,False
3398,DUS,MUC,-273.0,True,1170.0,False
3399,DUS,MUC,-2524.0,True,-962.0,True
3400,DUS,MUC,-392.0,True,796.0,False
3401,DUS,MUC,-282.0,True,1031.0,False
3402,DUS,MUC,-291.0,True,1149.0,False
3403,DUS,MUC,-583.0,True,788.0,False
3404,MUC,DUS,-455.0,True,831.0,False
3405,MUC,DUS,-112.0,True,1340.0,False
3406,MUC,DUS,-278.0,True,697.0,False
3407,MUC,DUS,-497.0,True,507.0,False
3408,MUC,DUS,-849.0,True,132.0,False
3409,MUC,DUS,-891.0,True,296.0,False
3410,MUC,DUS,-200.0,True,785.0,False
3411,DUS,ATH,-1255.0,True,384.0,False
3412,ATH,DUS,-1278.0,True,-244.0,True
3413,DUS,CFU,-741.0,True,731.0,False
3414,CFU,DUS,-486.0,True,604.0,False
3415,DUS,HER,-3876.0,True,1744.0,False
3416,DUS,HER,-404.0,True,1101.0,False
3417,DUS,HER,-890.0,True,1049.0,False
3418,HER,DUS,-3650.0,True,-2876.0,True
3419,HER,DUS,-42.0,True,1293.0,False
3420,HER,DUS,287.0,False,1605.0,False
3421,DUS,KGS,-1013.0,True,1029.0,False
3422,KGS,DUS,-395.0,True,1041.0,False
3423,JTR,DUS,-69.0,True,772.0,False
3424,JMK,JTR,361.0,False,1067.0,False
3425,DUS,JMK,-520.0,True,1340.0,False
3426,DUS,JSI,-495.0,True,1908.0,False
3427,JSI,DUS,1232.0,False,2090.0,False
3428,DUS,SKG,-709.0,True,1108.0,False
3429,DUS,SKG,-1373.0,True,741.0,False
3430,SKG,DUS,-211.0,True,993.0,False
3431,SKG,DUS,-121.0,True,659.0,False
3432,DUS,KEF,-93.0,True,1743.0,False
3433,KEF,DUS,-624.0,True,1217.0,False
3434,DUS,MXP,-798.0,True,355.0,False
3435,MXP,DUS,-679.0,True,767.0,False
3436,DUS,OLB,-371.0,True,1125.0,False
3437,OLB,DUS,-10050.0,True,-8902.0,True
3438,OLB,DUS,-103.0,True,2168.0,False
3439,DUS,FCO,-393.0,True,1597.0,False
3440,FCO,DUS,-1837.0,True,360.0,False
3441,DUS,PRN,-3796.0,True,-1819.0,True
3442,PRN,DUS,-3477.0,True,-1837.0,True
3443,DUS,MLA,-921.0,True,537.0,False
3444,MLA,DUS,-972.0,True,453.0,False
3445,DUS,AMS,-944.0,True,840.0,False
3446,AMS,DUS,-601.0,True,867.0,False
3447,DUS,WAW,-457.0,True,1220.0,False
3448,WAW,DUS,-373.0,True,747.0,False
3449,DUS,FAO,-792.0,True,409.0,False
3450,DUS,FAO,-989.0,True,1008.0,False
3451,FAO,DUS,-805.0,True,980.0,False
3452,FAO,DUS,-70.0,True,2120.0,False
3453,DUS,BCN,-772.0,True,676.0,False
3454,DUS,BCN,-465.0,True,901.0,False
3455,BCN,DUS,-739.0,True,1782.0,False
3456,BCN,DUS,-960.0,True,924.0,False
3457,DUS,LPA,-755.0,True,636.0,False
3458,LPA,DUS,-976.0,True,1232.0,False
3459,DUS,IBZ,-600.0,True,335.0,False
3460,IBZ,DUS,-820.0,True,1237.0,False
3461,DUS,ACE,-5109.0,True,-3171.0,True
3462,ACE,DUS,-2858.0,True,-123.0,True
3463,DUS,MAD,-417.0,True,1638.0,False
3464,MAD,DUS,-1087.0,True,982.0,False
3465,DUS,MAH,-824.0,True,655.0,False
3466,MAH,DUS,-319.0,True,1732.0,False
3467,DUS,PMI,-748.0,True,540.0,False
3468,DUS,PMI,-3091.0,True,-1658.0,True
3469,DUS,PMI,-215.0,True,1075.0,False
3470,DUS,PMI,-782.0,True,597.0,False
3471,DUS,PMI,-533.0,True,-1491.0,True
3472,DUS,PMI,-2545.0,True,-1114.0,True
3473,DUS,PMI,-636.0,True,782.0,False
3474,PMI,DUS,-526.0,True,1430.0,False
3475,PMI,DUS,-2136.0,True,-411.0,True
3476,PMI,DUS,-508.0,True,1669.0,False
3477,PMI,DUS,-661.0,True,1355.0,False
3478,PMI,DUS,-1391.0,True,700.0,False
3479,PMI,DUS,-11.0,True,1978.0,False
3480,PMI,DUS,-424.0,True,2534.0,False
3481,DUS,TFS,-941.0,True,714.0,False
3482,TFS,DUS,-242.0,True,1476.0,False
3483,DUS,ARN,-197.0,True,1857.0,False
3484,ARN,DUS,-444.0,True,746.0,False
3485,DUS,ZRH,-893.0,True,946.0,False
3486,DUS,ZRH,-556.0,True,586.0,False
3487,ZRH,DUS,-605.0,True,1234.0,False
3488,ZRH,DUS,-468.0,True,1108.0,False
3489,TUN,DUS,-660.0,True,1488.0,False
3490,DUS,ADA,-529.0,True,1797.0,False
3491,DUS,ESB,-163.0,True,2219.0,False
3492,DUS,ESB,-65.0,True,2647.0,False
3493,ESB,DUS,-4157.0,True,-2988.0,True
3494,DUS,AYT,-480.0,True,1810.0,False
3495,DUS,AYT,-2892.0,True,-130.0,True
3496,AYT,DUS,-407.0,True,477.0,False
3497,AYT,DUS,-176.0,True,1063.0,False
3498,DUS,DLM,-95.0,True,2550.0,False
3499,DLM,DUS,-392.0,True,34.0,False
3500,EZS,DUS,0.0,False,389.0,False
3501,DUS,IST,-104.0,True,1982.0,False
3502,DUS,IST,153.0,False,3289.0,False
3503,IST,DUS,-710.0,True,637.0,False
3504,IST,DUS,-1522.0,True,147.0,False
3505,DUS,SAW,25.0,False,2679.0,False
3506,DUS,SAW,-1023.0,True,1585.0,False
3507,DUS,SAW,-896.0,True,1511.0,False
3508,SAW,DUS,-766.0,True,175.0,False
3509,SAW,DUS,-100.0,True,858.0,False
3510,SAW,DUS,-294.0,True,305.0,False
3511,DUS,ADB,-840.0,True,1276.0,False
3512,DUS,ADB,-1112.0,True,1314.0,False
3513,ADB,DUS,-367.0,True,497.0,False
3514,ADB,DUS,-1302.0,True,-316.0,True
3515,ASR,DUS,0.0,False,265.0,False
3516,OGU,DUS,-567.0,True,643.0,False
3517,DUS,SZF,-181.0,True,2594.0,False
3518,DUS,BHX,66.0,False,1422.0,False
3519,BHX,DUS,-172.0,True,1784.0,False
3520,DUS,LHR,68.0,False,1897.0,False
3521,DUS,LHR,-518.0,True,1782.0,False
3522,DUS,LHR,-338.0,True,2311.0,False
3523,LHR,DUS,-715.0,True,1237.0,False
3524,LHR,DUS,-242.0,True,1877.0,False
3525,LHR,DUS,-306.0,True,1581.0,False
3526,DUS,MAN,-970.0,True,1086.0,False
3527,MAN,DUS,-55.0,True,2113.0,False
3528,FRA,GRZ,-234.0,True,739.0,False
3529,GRZ,FRA,447.0,False,1082.0,False
3530,FRA,SZG,-1444.0,True,-306.0,True
3531,SZG,FRA,-661.0,True,27.0,False
3532,FRA,VIE,-763.0,True,1066.0,False
3533,FRA,VIE,-338.0,True,1182.0,False
3534,FRA,VIE,-646.0,True,603.0,False
3535,FRA,VIE,-546.0,True,1113.0,False
3536,ICN,SVO,-14277.0,True,11054.0,False
3537,VIE,OSL,-2284.0,True,-234.0,True
3538,VIE,FRA,-430.0,True,886.0,False
3539,VIE,FRA,-335.0,True,1096.0,False
3540,FRA,ICN,-6739.0,True,-3614.0,True
3541,VIE,FRA,-275.0,True,880.0,False
3542,VIE,FRA,-151.0,True,1060.0,False
3543,FRA,BAH,-135.0,True,2504.0,False
3544,FRA,MSQ,-2124.0,True,-766.0,True
3545,FRA,MSQ,-1870.0,True,-11.0,True
3546,MSQ,FRA,-30.0,True,1390.0,False
3547,MSQ,FRA,-1294.0,True,-690.0,True
3548,FRA,BRU,-594.0,True,436.0,False
3549,FRA,BRU,-995.0,True,-531.0,True
3550,FRA,BRU,-2126.0,True,-1076.0,True
3551,BRU,FRA,-692.0,True,965.0,False
3552,BRU,FRA,-354.0,True,1247.0,False
3553,BRU,FRA,-1735.0,True,74.0,False
3554,FRA,VCP,57.0,False,24458.0,False
3555,AMS,FRA,-2421.0,True,2673.0,False
3556,MIA,AMS,-1647.0,True,-1413.0,True
3557,FRA,SOF,-2176.0,True,9.0,False
3558,FRA,SOF,-7080.0,True,-5747.0,True
3559,SOF,FRA,-539.0,True,328.0,False
3560,SOF,FRA,-7447.0,True,-6977.0,True
3561,FRA,YUL,-4268.0,True,-3473.0,True
3562,YUL,FRA,-877.0,True,2724.0,False
3563,FRA,YYZ,-3628.0,True,-1619.0,True
3564,YYZ,FRA,-1666.0,True,1917.0,False
3565,FRA,PEK,-1361.0,True,5273.0,False
3566,CTU,ICN,-29293.0,True,-25695.0,True
3567,FRA,CTU,-24851.0,True,-23173.0,True
3568,NKG,FRA,-3724.0,True,-281.0,True
3569,FRA,PVG,82.0,False,-1975.0,True
3570,FRA,PVG,-2875.0,True,693.0,False
3571,PVG,ICN,-3911.0,True,-1528.0,True
3572,PVG,ICN,-11306.0,True,-9225.0,True
3573,FRA,PVG,-4413.0,True,-1503.0,True
3574,PVG,FRA,-3131.0,True,-2424.0,True
3575,FRA,TSN,258.0,False,2247.0,False
3576,FRA,DBV,-776.0,True,344.0,False
3577,DBV,FRA,-15.0,True,1146.0,False
3578,FRA,SPU,-504.0,True,668.0,False
3579,FRA,SPU,-569.0,True,394.0,False
3580,SPU,FRA,-272.0,True,1147.0,False
3581,SPU,FRA,-37.0,True,1046.0,False
3582,FRA,ZAD,-1000.0,True,-146.0,True
3583,ZAD,FRA,-952.0,True,83.0,False
3584,FRA,ZAG,-1047.0,True,330.0,False
3585,FRA,ZAG,-249.0,True,862.0,False
3586,FRA,ZAG,-555.0,True,1034.0,False
3587,ZAG,FRA,1386.0,False,1116.0,False
3588,ZAG,FRA,425.0,False,1386.0,False
3589,ZAG,FRA,-472.0,True,494.0,False
3590,FRA,HAV,-3714.0,True,2808.0,False
3591,FRA,LCA,-3314.0,True,-1290.0,True
3592,LCA,FRA,-2697.0,True,-1622.0,True
3593,FRA,PRG,-1542.0,True,91.0,False
3594,FRA,PRG,-1040.0,True,877.0,False
3595,FRA,PRG,-390.0,True,708.0,False
3596,FRA,PRG,-2873.0,True,-1558.0,True
3597,PRG,FRA,-218.0,True,1016.0,False
3598,PRG,FRA,70.0,False,1272.0,False
3599,PRG,FRA,-246.0,True,898.0,False
3600,PRG,FRA,-1704.0,True,-717.0,True
3601,FRA,BLL,-290.0,True,258.0,False
3602,BLL,FRA,-241.0,True,633.0,False
3603,FRA,CPH,-1419.0,True,-105.0,True
3604,FRA,CPH,-1494.0,True,-173.0,True
3605,FRA,CPH,-1033.0,True,753.0,False
3606,CPH,FRA,-987.0,True,214.0,False
3607,CPH,FRA,-640.0,True,672.0,False
3608,CPH,FRA,-513.0,True,527.0,False
3609,FRA,CAI,-2253.0,True,703.0,False
3610,FRA,TLL,-506.0,True,643.0,False
3611,TLL,FRA,-542.0,True,549.0,False
3612,FRA,ADD,-334.0,True,0.0,False
3613,ADD,FRA,-1725.0,True,-1400.0,True
3614,FRA,HEL,-514.0,True,518.0,False
3615,FRA,HEL,-1162.0,True,-183.0,True
3616,FRA,HEL,-574.0,True,750.0,False
3617,HEL,FRA,-1032.0,True,24.0,False
3618,HEL,FRA,-504.0,True,894.0,False
3619,HEL,FRA,-858.0,True,621.0,False
3620,FRA,LYS,-1366.0,True,-69.0,True
3621,LYS,FRA,-709.0,True,864.0,False
3622,FRA,MRS,-972.0,True,173.0,False
3623,MRS,FRA,-907.0,True,696.0,False
3624,FRA,NCE,-1607.0,True,-337.0,True
3625,NCE,FRA,-468.0,True,1128.0,False
3626,FRA,CDG,98.0,False,2249.0,False
3627,FRA,CDG,-884.0,True,180.0,False
3628,FRA,CDG,-1011.0,True,18.0,False
3629,FRA,CDG,-811.0,True,242.0,False
3630,CDG,FRA,-1651.0,True,1045.0,False
3631,CDG,FRA,-1688.0,True,83.0,False
3632,CDG,FRA,-1747.0,True,-183.0,True
3633,CDG,FRA,-3605.0,True,-1540.0,True
3634,FRA,TXL,-643.0,True,819.0,False
3635,FRA,TXL,-1126.0,True,352.0,False
3636,FRA,TXL,-1077.0,True,327.0,False
3637,FRA,TXL,-1658.0,True,-49.0,True
3638,FRA,TXL,-742.0,True,938.0,False
3639,TXL,FRA,-804.0,True,303.0,False
3640,TXL,FRA,-361.0,True,786.0,False
3641,TXL,FRA,-316.0,True,794.0,False
3642,TXL,FRA,-391.0,True,822.0,False
3643,TXL,FRA,-539.0,True,696.0,False
3644,FRA,BRE,-309.0,True,792.0,False
3645,FRA,BRE,-738.0,True,348.0,False
3646,BRE,FRA,-594.0,True,483.0,False
3647,BRE,FRA,178.0,False,1249.0,False
3648,FRA,DRS,-969.0,True,-85.0,True
3649,FRA,DRS,-201.0,True,478.0,False
3650,DRS,FRA,-297.0,True,774.0,False
3651,DRS,FRA,226.0,False,996.0,False
3652,FRA,HAM,-507.0,True,886.0,False
3653,FRA,HAM,-1338.0,True,-29.0,True
3654,FRA,HAM,-621.0,True,745.0,False
3655,FRA,HAM,-758.0,True,687.0,False
3656,FRA,HAM,-1234.0,True,141.0,False
3657,HAM,FRA,-348.0,True,800.0,False
3658,HAM,FRA,-383.0,True,747.0,False
3659,HAM,FRA,-883.0,True,355.0,False
3660,HAM,FRA,-1244.0,True,-204.0,True
3661,HAM,FRA,-492.0,True,609.0,False
3662,FRA,HAJ,-378.0,True,625.0,False
3663,FRA,HAJ,-636.0,True,344.0,False
3664,HAJ,FRA,-279.0,True,421.0,False
3665,HAJ,FRA,283.0,False,1232.0,False
3666,FRA,MUC,-658.0,True,492.0,False
